PCID,Country,Product Group,Generic Name,Start Date,End Date,Currency,Ex-Factory Wholesale Price,Local Pack Description,LOCAL_PACK_CODE
,Russia,Carboplatin-LENS,Carboplatin,30.01.2020,,RUB,386.94,"concentrate for the preparation of solution for infusion, 10 mg/ml, 5 ml - vials (1) - cardboard packs",4605095011328
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,517.16,"solution for intravascular and intravesical administration, 2 mg/ml, 12.5 ml - vials (1) - cardboard packs",4605095011274
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,1551.47,"solution for intravascular and intravesical administration, 2 mg/ml, 37.5 ml - vials (1) - cardboard packs",4605095011281
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,798.01,"lyophilisate for the preparation of a solution for intravascular and intravesical administration, 50 mg, - vials (1) - cardboard packs",4605095006669
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,798.01,"lyophilisate for the preparation of a solution for intravascular and intravesical administration, 50 mg, - vials (1) - cardboard packs",4605095000650
,Russia,Heptor,Ademetionine,30.01.2020,,RUB,1129.95,"lyophilisate for the preparation of a solution for intravenous and intramuscular administration, 400 mg, - vials (5) / complete with solvent: L-lysine solution (ampoules) 5 ml / - cardboard packs",4605095009530
,Russia,Heptor,Ademetionine,30.01.2020,,RUB,1129.95,"lyophilisate for the preparation of a solution for intravenous and intramuscular administration, 400 mg, - vials (5) / complete with solvent: L-lysine solution (ampoules) 5 ml / - blister packs (1) - cardboard packs",4605095010161
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,194.40,"lyophilisate for the preparation of a solution for intravascular and intravesical administration, 10 mg, - vials (1) - cardboard packs",4605095006607
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,194.40,"lyophilisate for the preparation of a solution for intravascular and intravesical administration, 10 mg, - vials (1) - cardboard packs",4605095000643
,Russia,Exorum,Oxaliplatin,30.01.2020,,RUB,7401.92,"lyophilisate for the preparation of solution for infusion, 50 mg, - vials (1) - cardboard packs",4605095006225
,Russia,Exorum,Oxaliplatin,30.01.2020,,RUB,12346.25,"lyophilisate for the preparation of solution for infusion, 100 mg, - vials (1) - cardboard packs",4605095006232
,Russia,Cyclophosphamide-LENS fast-dissolving,Cyclophosphamide,30.01.2020,,RUB,76.59,"lyophilisate for the preparation of a solution for intravenous and intramuscular administration, 200 mg, - vials (1) - cardboard packs",4605095010239
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,53226.56,"concentrate for the preparation of solution for infusion, 20 mg/ml, 8 ml - vials (1) - cardboard packs",4605095010833
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,49916.66,"concentrate for the preparation of solution for infusion, 20 mg/ml, 7.5 ml - vials (1) - cardboard packs",4605095010802
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,12900.00,"concentrate for the preparation of solution for infusion, 20 mg/ml, 2 ml - vials (1) - cardboard packs",4605095005303
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,53351.00,"concentrate for the preparation of solution for infusion, 20 mg/ml, 9 ml - vials (1) - cardboard packs",4605095010864
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,27701.85,"concentrate for the preparation of solution for infusion, 20 mg/ml, 4 ml - vials (1) - cardboard packs",4605095005310
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,29680.00,"concentrate for the preparation of solution for infusion, 20 mg/ml, 5 ml - vials (1) - cardboard packs",4605095010710
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,36632.18,"concentrate for the preparation of solution for infusion, 20 mg/ml, 5.5 ml - vials (1) - cardboard packs",4605095009769
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,39960.03,"concentrate for the preparation of solution for infusion, 20 mg/ml, 6 ml - vials (1) - cardboard packs",4605095010741
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,7096.19,"concentrate for the preparation of solution for infusion, 20 mg/ml, 1 ml - vials (1) - cardboard packs",4605095005297
,Russia,Tautax,Docetaxel,30.01.2020,,RUB,37086.00,"concentrate for the preparation of solution for infusion, 20 mg/ml, 6.25 ml - vials (1) - cardboard packs",4605095010772
,Russia,Exorum,Oxaliplatin,30.01.2020,,RUB,17496.00,"lyophilisate for the preparation of solution for infusion, 150 mg, - vials (1) - cardboard packs",4605095007949
,Russia,Leucovorin-LENS,Calcium folinate,30.01.2020,,RUB,431.78,"lyophilisate for the preparation of a solution for intravenous and intramuscular administration, 25 mg, - vials (5) - cardboard packs",4605095005778
,Russia,Leucovorin-LENS,Calcium folinate,30.01.2020,,RUB,184.68,"lyophilisate for the preparation of a solution for intravenous and intramuscular administration, 10 mg, - vials (5) - cardboard packs",4605095005754
,Russia,Leucovorin-LENS,Calcium folinate,30.01.2020,,RUB,687.58,"lyophilisate for the preparation of a solution for intravenous and intramuscular administration, 50 mg, - vials (5) - cardboard packs",4605095005815
,Russia,Vero-epoetin,Epoetin beta,30.01.2020,,RUB,4534.32,"lyophilisate for the preparation of a solution for intravenous and subcutaneous administration, 2000 IU, - vials (10) - cardboard packs",4605095005105
,Russia,Vero-epoetin,Epoetin beta,30.01.2020,,RUB,2570.24,"lyophilisate for the preparation of a solution for intravenous and subcutaneous administration, 10,000 IU, - vials (1) - cardboard packs",4605095005143
,Russia,Vero-epoetin,Epoetin beta,30.01.2020,,RUB,900.00,"lyophilisate for the preparation of a solution for intravenous and subcutaneous administration, 4000 IU, - vials (1) - cardboard packs",4605095005112
,Russia,Vero-epoetin,Epoetin beta,30.01.2020,,RUB,476.37,"lyophilisate for the preparation of a solution for intravenous and subcutaneous administration, 2000 IU, - vials (1) - cardboard packs",4605095005082
,Russia,Cisplatin-LENS,Cisplatin,30.01.2020,,RUB,390.10,"concentrate for the preparation of solution for infusion, 0.5 mg/ml, 100 ml - vials (1) - cardboard packs",4605095000469
,Russia,Cisplatin-LENS,Cisplatin,30.01.2020,,RUB,390.10,"concentrate for the preparation of solution for infusion, 0.5 mg/ml, 100 ml - vials (1) - cardboard packs",4605095007758
,Russia,Cisplatin-LENS,Cisplatin,30.01.2020,,RUB,297.37,"concentrate for the preparation of solution for infusion, 0.5 mg/ml, 50 ml - vials (1) - cardboard packs",4605095011359
,Russia,Cisplatin-LENS,Cisplatin,30.01.2020,,RUB,128.75,"concentrate for the preparation of solution for infusion, 0.5 mg/ml, 20 ml - vials (1) - cardboard packs",4605095000452
,Russia,Leucovorin-LENS,Calcium folinate,30.01.2020,,RUB,687.10,"solution for intravenous and intramuscular administration, 10 mg/ml, 5 ml - vials (5) - cardboard packs",4605095005976
,Russia,Leucovorin-LENS,Calcium folinate,30.01.2020,,RUB,430.78,"solution for intravenous and intramuscular administration, 5 mg/ml, 5 ml - vials (5) - cardboard packs",4605095005914
,Russia,Z-factor,Azithromycin,30.01.2020,,RUB,180.62,"powder for the preparation of oral suspension, 200 mg/5 ml, 16.74 g - vials (1) / complete with a 2-way dosing spoon and dosing syringe / - cardboard packs",4620011582867
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,19.37,"Nasal drops, 0.1%, 10 ml - polymer dropper bottles (1) - cardboard packs",4605095005570
,Russia,Carboplatin-LENS,Carboplatin,30.01.2020,,RUB,1159.55,"concentrate for the preparation of solution for infusion, 10 mg/ml, 15 ml - vials (1) - cardboard packs",4605095005600
,Russia,Carboplatin-LENS,Carboplatin,30.01.2020,,RUB,2373.16,"concentrate for the preparation of solution for infusion, 10 mg/ml, 45 ml - vials (1) - cardboard packs",4605095005617
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,19.37,"Nasal drops, 0.1%, 10 ml - polymer dropper bottles (1) - cardboard packs",4607083724241
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,19.32,"Nasal drops, 0.05%, 10 ml - polymer dropper bottles (1) - cardboard packs",4605095005563
,Russia,Mavericks,Vinorelbine,30.01.2020,,RUB,2143.94,"concentrate for the preparation of solution for infusion, 10 mg/ml, 1 ml - vials (1) - cardboard packs",4605095004740
,Russia,Mavericks,Vinorelbine,30.01.2020,,RUB,4788.00,"concentrate for the preparation of solution for infusion, 10 mg/ml, 3.5 ml - vials (1) - cardboard packs",4605095011205
,Russia,Mavericks,Vinorelbine,30.01.2020,,RUB,8749.13,"concentrate for the preparation of solution for infusion, 10 mg/ml, 5 ml - vials (1) - cardboard packs",4605095004801
,Russia,Vero-methotrexate,Methotrexate,30.01.2020,,RUB,90.95,"injection solution, 5 mg/ml, 2 ml - vials (1) - cardboard packs",4605095002609
,Russia,Vero-methotrexate,Methotrexate,30.01.2020,,RUB,776.29,"injection solution, 10 mg/ml, 5 ml - vials (10) - cardboard packs",4605095002678
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,51.47,"Nasal spray, 0.05%, 10 ml - dropper bottle (1) - cardboard packs",4605095009448
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,54.01,"Nasal spray, 0.1%, 10 ml - dropper bottle (1) - cardboard packs",4605095009486
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,19.32,"Nasal drops, 0.05%, 10 ml - polymer dropper bottles (1) - cardboard packs",4605095011588
,Russia,Mitoxantrone-LENS,MITOXANTRONE,30.01.2020,,RUB,1694.03,"concentrate for the preparation of solution for infusion, 2 mg/ml, 10 ml - vials (1) - cardboard packs",4605095006256
,Russia,Vero-pipecuronium,Pipecuronium bromide,30.01.2020,,RUB,1254.74,"lyophilisate for the preparation of a solution for intravenous administration, 4 mg, - vials (25) - cardboard packs",4605095007857
,Russia,Fluorouracil-LENS,Fluorouracil,30.01.2020,,RUB,313.05,"solution for intravascular administration, 50 mg/ml, 5 ml - vials (10) - cardboard packs",4605095000803
,Russia,Fluorouracil-LENS,Fluorouracil,30.01.2020,,RUB,1208.24,"solution for intravascular administration, 50 mg/ml, 20 ml - vials (10) - cardboard packs",4605095011298
,Russia,Croiron,Rocuronium bromide,30.01.2020,,RUB,4109.95,"solution for intravenous administration, 10 mg/ml, 5 ml - vials (12) - cardboard packs (for hospitals)",4605095011212
,Russia,Vero-methotrexate,Methotrexate,30.01.2020,,RUB,916.21,"lyophilisate for the preparation of injection solution, 1000 mg, - vials (1) - cardboard packs",4605095001848
,Russia,Vero-methotrexate,Methotrexate,30.01.2020,,RUB,702.49,"lyophilisate for the preparation of injection solution, 500 mg, - vials (1) - cardboard packs",4605095001831
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,51.47,"Nasal spray, 0.05%, 10 ml - dropper bottle (1) - cardboard packs",4605095009073
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,54.01,"Nasal spray, 0.1%, 10 ml - dropper bottle (1) - cardboard packs",4605095009158
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,19.32,"Nasal drops, 0.05%, 10 ml - polymer dropper bottles (1) - cardboard packs",4605095005563
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,19.37,"Nasal drops, 0.1%, 10 ml - polymer dropper bottles (1) - cardboard packs",4605095005570
,Russia,Xylene,Xylometazoline,30.01.2020,,RUB,19.37,"Nasal drops, 0.1%, 10 ml - polymer dropper bottles (1) - cardboard packs",4607083724241
,Russia,Cytarabine-LENS,Cytarabine,30.01.2020,,RUB,587.80,"lyophilisate for the preparation of injection solution, 100 mg, - vials (10) - cardboard packs",4605095010192
,Russia,Ondansetron-LENS,Ondansetron,30.01.2020,,RUB,107.18,"solution for intravenous and intramuscular administration, 2 mg/ml, 4 ml - vials (1) - cardboard packs",4605095009677
,Russia,Ondansetron-LENS,Ondansetron,30.01.2020,,RUB,73.08,"solution for intravenous and intramuscular administration, 2 mg/ml, 2 ml - vials (1) - cardboard packs",4605095009660
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,21900.00,"concentrate for the preparation of solution for infusion, 6 mg/ml, 46 ml - vials (1) / with an infusion system / - cardboard packs",4605095009615
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,19720.00,"concentrate for the preparation of solution for infusion, 6 mg/ml, 41.7 ml - vials (1) / with an infusion system / - cardboard packs",4605095009608
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,16750.00,"concentrate for the preparation of solution for infusion, 6 mg/ml, 35 ml - vials (1) / with an infusion system / - cardboard packs",4605095009592
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,10180.52,"concentrate for the preparation of solution for infusion, 6 mg/ml, 17 ml - vials (1) / complete with a transfusion system / - cardboard packs",4605095005716
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,11976.20,"concentrate for the preparation of solution for infusion, 6 mg/ml, 23.3 ml - vials (1) / with an infusion system / - cardboard packs",4605095011311
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,22650.00,"concentrate for the preparation of solution for infusion, 6 mg/ml, 50 ml - vials (1) / with an infusion system / - cardboard packs",4605095009622
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,3775.62,"concentrate for the preparation of solution for infusion, 6 mg/ml, 5 ml - vials (1) / complete with a transfusion system / - cardboard packs",4605095005709
,Russia,Aprotex,Aprotinin,30.01.2020,,RUB,447.20,"lyophilisate for the preparation of a solution for intravenous administration, 10 thousand ATR, - vials (10) - cardboard packs",4605095002722
,Russia,Daunorubicin-LENS,Daunorubicin,30.01.2020,,RUB,121.76,"lyophilisate for the preparation of a solution for intravenous administration, 20 mg, - vials (1) - cardboard packs",4605095006461
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,10280.00,"concentrate for the preparation of solution for infusion, 6 mg/ml, 20 ml - vials (1) / with an infusion system / - cardboard packs",4605095011304
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,12850.00,"concentrate for the preparation of solution for infusion, 6 mg/ml, 25 ml - vials (1) / with an infusion system / - cardboard packs",4605095009585
,Russia,Paclitaxel-LENS,Paclitaxel,30.01.2020,,RUB,20827.00,"concentrate for the preparation of solution for infusion, 6 mg/ml, 43.4 ml - vials (1) / complete with a transfusion system / - cardboard packs",4605095005723
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,27.43,"tablets, 5 mg, 10 pcs. - blister packs (3) - cardboard packs",4602930006556
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,43.61,"tablets, 10 mg, 10 pcs. - blister packs (3) - cardboard packs",4602930006594
,Russia,Carboplatin-LENS,Carboplatin,30.01.2020,,RUB,4643.30,"concentrate for the preparation of solution for infusion, 10 mg/ml, 60 ml - vials (1) - cardboard packs",4605095011342
,Russia,Carboplatin-LENS,Carboplatin,30.01.2020,,RUB,1934.72,"concentrate for the preparation of solution for infusion, 10 mg/ml, 25 ml - vials (1) - cardboard packs",4605095011335
,Russia,Carboplatin-LENS,Carboplatin,30.01.2020,,RUB,386.94,"concentrate for the preparation of solution for infusion, 10 mg/ml, 5 ml - vials (1) - cardboard packs",4605095011328
,Russia,Traxara,Tranexamic acid,30.01.2020,,RUB,1121.36,"solution for intravenous administration, 50 mg/ml, 5 ml - ampoules (5) / complete with an ampoule knife or scarifier, if necessary for this type of ampoules / - blister packs (2) - cardboard packs",4607083727587
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,4084.24,"injection solution 10 thousand anti-Xa IU/ml, 0.8 ml - syringes (2) - blister packs (5) - cardboard packs",4620011581242
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,2592.45,"injection solution 10 thousand anti-Xa IU/ml, 0.6 ml - ampoules (10) /complete with an ampoule scarifier or a knife for opening ampoules, if necessary for this type of ampoules/ - blister packs - cardboard packs",4620011580153
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,518.49,"injection solution 10 thousand anti-Xa IU/ml, 0.6 ml - syringes (2) - blister packs (1) - cardboard packs",4620011581204
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,4084.24,"injection solution 10 thousand anti-Xa IU/ml, 0.8 ml - ampoules (10) /complete with an ampoule scarifier or a knife for opening ampoules, if necessary for this type of ampoules/ - blister packs - cardboard packs",4620011580276
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,2055.10,"injection solution 10 thousand anti-Xa IU/ml, 0.4 ml - syringes (2) - blister packs (5) - cardboard packs",4620011581266
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,2055.10,"injection solution 10 thousand anti-Xa IU/ml, 0.4 ml - ampoules (10) /complete with an ampoule scarifier or a knife for opening ampoules, if necessary for this type of ampoules/ - blister packs - cardboard packs",4620011580030
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,2592.45,"injection solution 10 thousand anti-Xa IU/ml, 0.6 ml - syringes (2) - blister packs (5) - cardboard packs",4620011581259
,Russia,Anfibra,Enoxaparin sodium,30.01.2020,,RUB,5119.69,"injection solution 10 thousand anti-Xa IU/ml, 1 ml - syringes (2) - blister packs (5) - cardboard packs",4620011581235
,Russia,Betaver,Betahistine,30.01.2020,,RUB,216.51,"16 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4602930007928
,Russia,Betaver,Betahistine,30.01.2020,,RUB,269.28,"24 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4607083726047
,Russia,Betaver,Betahistine,30.01.2020,,RUB,218.72,"24 mg tablets, 10 pcs. - blister packs (2) - cardboard packs",4607083726054
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,41.68,"10 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4602930006594
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,41.68,"10 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4602930006594
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,26.29,"5 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4602930006556
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,26.29,"5 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4602930006556
,Russia,Vero-ifosfamide,Ifosfamide,30.01.2020,,RUB,717.47,powder for preparation of injection solution 1 g - vials (1) - cardboard packs,4602930007157
,Russia,Vero-ifosfamide,Ifosfamide,30.01.2020,,RUB,717.47,powder for preparation of injection solution 1 g - vials (1) - cardboard packs,4602930007157
,Russia,Vero-ifosfamide,Ifosfamide,30.01.2020,,RUB,1462.91,powder for preparation of injection solution 2 g - vials (1) - cardboard packs,4602930007164
,Russia,Vero-ifosfamide,Ifosfamide,30.01.2020,,RUB,1462.91,powder for preparation of injection solution 2 g - vials (1) - cardboard packs,4602930007164
,Russia,Vero-Loperamide,Loperamide,30.01.2020,,RUB,13.99,"2 mg tablets, 10 pcs. - blister packs (2) - cardboard packs",4602930003128
,Russia,Tizalud,Tizanidine,30.01.2020,,RUB,133.29,"2 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4607083726191
,Russia,Tizalud,Tizanidine,30.01.2020,,RUB,187.82,"4 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4607083726221
,Russia,Thorin,Sertraline,30.01.2020,,RUB,494.80,"Film-coated tablets 50 mg, 7 pcs. - blister packs (4) - cardboard packs",4602930006686
,Russia,Thorin,Sertraline,30.01.2020,,RUB,247.40,"Film-coated tablets 50 mg, 7 pcs. - blister packs (2) - cardboard packs",4602930007140
,Russia,Cerepro,Choline alfoscerate,30.01.2020,,RUB,540.23,"400 mg capsules, 14 pcs. - blister packs - cardboard packs",4607083721752
,Russia,Cerepro,Choline alfoscerate,30.01.2020,,RUB,830.28,"400 mg capsules, 14 pcs. - blister packs (2) - cardboard packs",4620011581433
,Russia,Heptor,Ademetionine,30.01.2020,,RUB,849.39,"400 mg enteric-coated tablets, 10 pcs. - blister packs (2) - cardboard packs",4607083722988
,Russia,Z-factor,Azithromycin,30.01.2020,,RUB,188.74,"250 mg capsules, 6 pcs. - blister packs - cardboard packs",4602930007423
,Russia,Z-factor,Azithromycin,30.01.2020,,RUB,199.58,"Film-coated tablets 500 mg, 3 pcs. - blister packs - cardboard packs",4602930008154
,Russia,Heptor H,Ademetionine,30.01.2020,,RUB,849.39,"400 mg enteric-coated tablets, 10 pcs. - blister packs (2) - cardboard packs",4620011582294
,Russia,Capecitover,Capecitabine,30.01.2020,,RUB,2581.83,"Film-coated tablets 150 mg, 10 pcs. - blister packs (6) - cardboard packs",4607083727990
,Russia,Capecitover,Capecitabine,30.01.2020,,RUB,13420.80,"Film-coated tablets 500 mg, 10 pcs. - blister packs (12) - cardboard packs",4607083728003
,Russia,Betaver,Betahistine,30.01.2020,,RUB,136.60,"8 mg tablets, 10 pcs. - blister packs (3) - cardboard packs",4602930007904
,Russia,Cisplatin-LENS,Cisplatin,30.01.2020,,RUB,400.54,"concentrate for the preparation of solution for infusion, 0.5 mg/ml, 100 ml - vials (1) - cardboard packs",4605095007758
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,28.50,"tablets, 5 mg, 10 pcs. - blister packs (3) - cardboard packs",4602930006556
,Russia,Vero-amlodipine,Amlodipine,30.01.2020,,RUB,45.30,"tablets, 10 mg, 10 pcs. - blister packs (3) - cardboard packs",4602930006594
,Russia,Dacarbazine-LENS,Dacarbazine,30.01.2020,,RUB,177.05,"lyophilisate for the preparation of a solution for intravenous administration, 100 mg, - vials (1) - cardboard packs",4605095010291
,Russia,Cisplatin-LENS,Cisplatin,30.01.2020,,RUB,410.23,"concentrate for the preparation of solution for infusion, 0.5 mg/ml, 100 ml - vials (1) - cardboard packs",4605095007758
,Russia,Cisplatin-LENS,Cisplatin,30.01.2020,,RUB,419.86,"concentrate for the preparation of solution for infusion, 0.5 mg/ml, 100 ml - vials (1) - cardboard packs",4605095007758
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,798.01,"lyophilisate for the preparation of a solution for intravascular and intravesical administration, 50 mg, - vials (1) - cardboard packs",4605095006669
,Russia,Doxorubicin-LENS,Doxorubicin,30.01.2020,,RUB,194.40,"lyophilisate for the preparation of a solution for intravascular and intravesical administration, 10 mg, - vials (1) - cardboard packs",4605095006607
,Russia,Galvus,Vildagliptin,29.01.2020,,RUB,1294.90,"tablets, 50 mg, 14 pcs. - blisters (4) - cardboard pack",4603695001589
,Russia,Sertican,Everolimus,29.01.2020,,RUB,8736.59,"tablets, 0.5 mg, 10 pcs. - blister (6) - cardboard pack",4650069870272
,Russia,Sertican,Everolimus,29.01.2020,,RUB,4146.40,"tablets, 0.25 mg, 10 pcs. - blister (6) - cardboard pack",4650069870265
,Russia,Sertican,Everolimus,29.01.2020,,RUB,11701.12,"tablets, 0.75 mg, 10 pcs. - blister (6) - cardboard pack",4650069870258
,Russia,Zoladex,Goserelin,29.01.2020,,RUB,11219.52,"capsule for subcutaneous administration of prolonged action, 10.8 mg, - syringes (1) - applicator with a protective mechanism (Safety Glide safe administration system) (1) - cardboard pack",4607085319056
,Russia,Zoladex,Goserelin,29.01.2020,,RUB,3367.47,"capsule for subcutaneous administration of prolonged action, 3.6 mg, - syringes (1) - applicator with a protective mechanism (Safety Glide safe administration system) (1) - cardboard pack",4607085319049
,Russia,Zemplar,Paricalcitol,29.01.2020,,RUB,4182.87,"capsules, 1 mcg, 7 pcs. - blisters (4) - cardboard packs",4606556002985
,Russia,Zemplar,Paricalcitol,29.01.2020,,RUB,3436.92,"solution for intravenous administration, 5 mcg/ml, 1 ml - ampoule (5) - cardboard packs",4606556002800
,Russia,Gilenia,Fingolimod,29.01.2020,,RUB,79828.38,"capsules, 0.5 mg, 14 pcs. - blisters (2) - cardboard packs",4601808012873
,Russia,Vigamox,Moxifloxacin,29.01.2020,,RUB,168.57,"eye drops, 0.5%, 5 ml - plastic dropper bottles (1) - cardboard packs",300654013181
,Russia,Sibri Breezhaler,Glycopyrronium bromide,29.01.2020,,RUB,1521.92,"capsules with powder for inhalation, 50 mcg, 6 pcs. - blisters (6) / complete with an inhalation device / - cardboard packs",4603695002982
,Russia,Sibri Breezhaler,Glycopyrronium bromide,29.01.2020,,RUB,1521.92,"capsules with powder for inhalation, 50 mcg, 6 pcs. - blisters (6) / complete with an inhalation device / - cardboard packs",4603695003972
,Russia,Onbrez Breezhaler,Indacaterol,29.01.2020,,RUB,1213.45,"capsules with powder for inhalation, 300 mcg, 10 pcs. - blister packs (3) / complete with an inhalation device / - cardboard packs",4603695005181
,Russia,Onbrez Breezhaler,Indacaterol,29.01.2020,,RUB,1322.70,"capsules with powder for inhalation, 150 mcg, 10 pcs. - blister packs (3) / complete with an inhalation device / - cardboard packs",4603695005150
,Russia,Sertican,Everolimus,29.01.2020,,RUB,11701.12,"tablets, 0.75 mg, 10 pcs. - blister packs (6) - cardboard packs",4603695000537
,Russia,Sertican,Everolimus,29.01.2020,,RUB,8736.59,"tablets, 0.5 mg, 10 pcs. - blister packs (6) - cardboard packs",4603695000520
,Russia,Lucentis,Ranibizumab,29.01.2020,,RUB,38548.68,"solution for intraocular administration, 10 mg/ml, 0.23 ml - vials (1) / complete with a needle equipped with a filter, an injection needle, a syringe / - cardboard packs",4603695001787
,Russia,Vigamox,Moxifloxacin,29.01.2020,,RUB,168.57,"eye drops, 0.5%, 5 ml - dropper bottles (1) - cardboard packs",300654013181
,Russia,Zemplar,Paricalcitol,29.01.2020,,RUB,10315.74,"capsules, 1 mcg, 7 pcs. - blisters (4) - cardboard packs",4606556002985
,Russia,Galvus,Vildagliptin,29.01.2020,,RUB,647.45,"tablets, 50 mg, 14 pcs. - blister packs (2) - cardboard packs",4603695001572
,Russia,Galvus,Vildagliptin,29.01.2020,,RUB,647.45,"tablets, 50 mg, 14 pcs. - blister packs (2) - cardboard packs",4603695001572
,Russia,Galvus,Vildagliptin,29.01.2020,,RUB,647.45,"tablets, 50 mg, 14 pcs. - blister packs (2) - cardboard packs",4603695001572
,Russia,Zoladex,Goserelin,29.01.2020,,RUB,7258.50,"capsules for subcutaneous administration of prolonged action, 3.6 mg, - syringe - applicator with a protective mechanism (Safety Glide safe administration system) (1) - cardboard pack",4670012610359
,Russia,Zoladex,Goserelin,29.01.2020,,RUB,19570.40,"capsules for subcutaneous administration of prolonged action, 10.8 mg, - syringe - applicator with a protective mechanism (Safety Glide safe administration system) (1) - cardboard pack",4670012610366
,Russia,Exelon,Rivastigmine,29.01.2020,,RUB,1265.50,"Oral solution 2 mg/ml, 50 ml - dark glass bottles /complete with dispenser/ - cardboard packs",4603695000582
,Russia,Zoladex,Goserelin,29.01.2020,,RUB,6880.10,3.6 mg prolonged-release capsule for subcutaneous administration - syringe applicator with a protective mechanism (Safety Glide injection system) (1) - cardboard pack,4607085319049
,Russia,Zoladex,Goserelin,29.01.2020,,RUB,18550.10,10.8 mg prolonged-release capsule for subcutaneous administration - syringe applicator with a protective mechanism (Safety Glide injection system) (1) - cardboard pack,4607085319056
,Russia,Galvus,Vildagliptin,29.01.2020,,RUB,610.73,"50 mg tablets, 14 pcs. - blister packs (2) - cardboard packs",4603695001572
,Russia,Galvus,Vildagliptin,29.01.2020,,RUB,610.73,"50 mg tablets, 14 pcs. - blister packs (2) - cardboard packs",4603695001572
,Russia,Galvus,Vildagliptin,29.01.2020,,RUB,610.73,"50 mg tablets, 14 pcs. - blister packs (2) - cardboard packs",4603695001572
,Russia,Gilenia,Fingolimod,29.01.2020,,RUB,76209.49,"0.5 mg capsules, 14 pcs. - blisters (2) - cardboard packs",4603695002954
,Russia,Gilenia,Fingolimod,29.01.2020,,RUB,76209.49,"0.5 mg capsules, 14 pcs. - blisters (2) - cardboard packs",4603695002951
,Russia,Zoladex,Goserelin,29.01.2020,,RUB,7258.50,3.6 mg prolonged-release capsule for subcutaneous administration - syringe applicator with a protective mechanism (Safety Glide injection system) (1) - cardboard pack,4607085319049
