#,Registration No / Notification No,Product Name,Holder
15,MAL16075018XC,FISHERMAN`S FRIEND SUGAR FREE BLACKCURRANT LOZENGES  WITH MENTHOL 5.75 MG,GBA CORPORATION SDN. BHD.
16,MAL16075015XC,FISHERMAN'S FRIEND  SUGAR FREE  SPEARMINT  LOZENGES  WITH MENTHOL  4.6 MG,GBA CORPORATION SDN. BHD.
17,MAL19984186T,GANHO LOZENGE,WINWA MEDICAL SDN. BHD.
18,MAL20033706T,LOZENGE BATUK GANCAO,WINWA MEDICAL SDN. BHD.
19,MAL09082843T,"Linkus Lozenges, Mint flavor",Herbion Sdn. Bhd.
20,MAL09082844T,"Linkus Lozenges, Honey - Lemon flavor",Herbion Sdn. Bhd.
21,MAL09082845T,"Linkus Lozenges, Orange flavor.",Herbion Sdn. Bhd.
22,MAL09102985T,Koflet Lozenges,HIMALAYA WELLNESS MALAYSIA SDN. BHD.
23,MAL12010015T,Linkus lozenges mini (Cherry flavor),Herbion Sdn. Bhd.
24,MAL12010016T,Linkus lozenges mini (Strawberry flavor),Herbion Sdn. Bhd.
25,MAL15050008T,TH Golden Sore Throat Lozenge,TEONG HUAT MEDICAL SDN. BHD.
26,MAL19912610X,STREPSILS SORE THROAT AND BLOCKED NOSE LOZENGE,RB (HEALTH) MALAYSIA SDN BHD
27,MAL19912609X,Strepsils Orange with Vitamin C Lozenges,RB (HEALTH) MALAYSIA SDN BHD
28,MAL19971765X,Dequa 250 mcg Lozenges,DYNAPHARM (M) SDN. BHD.
29,MAL19991509XC,"MAC DUAL ACTION LOZENGES,BLACKCURRANT FLAVOUR",ZIWELL MEDICAL SDN. BHD.
30,MAL19991510XC,"MAC DUAL ACTION LOZENGES,HONEY &LEMON FLAVOUR",ZIWELL MEDICAL SDN. BHD.
31,MAL06011903XS,Strepsils Lemon & Herb Sugar Free Lozenges,RB (HEALTH) MALAYSIA SDN BHD
32,MAL09082784X,DifflamAB Sore Throat Lozenges (Honey Lemon),iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
33,MAL09042399XR,Strepsils Strawberry Sugar Free Lozenges,RB (HEALTH) MALAYSIA SDN BHD
34,MAL08010798X,LicoDeq Throat Lozenge,WINWA MEDICAL SDN. BHD.
35,MAL09111813XC,Fisherman's Friend Sugar Free Mint Lozenges (New),GBA CORPORATION SDN. BHD.
36,MAL09111814XC,Fisherman's Friend Sugar Free Apple & Cinnamon Lozenges (New),GBA CORPORATION SDN. BHD.
37,MAL09111815XC,"Fisherman""s Friend Sugar Free Original Lozenges (New)",GBA CORPORATION SDN. BHD.
38,MAL09111817XC,Fisherman's Friend Sugar Free Lemon Lozenges (New),GBA CORPORATION SDN. BHD.
39,MAL09111818XC,Fisherman's Friend Sugar Free Mandarin & Ginger Lozenges (New),GBA CORPORATION SDN. BHD.
40,MAL20142444XCE,FISHERMAN`S FRIEND SUGAR FREE BLACKCURRANT FLAVOUR LOZENGES 25GM,GBA CORPORATION SDN. BHD.
41,MAL20142443XCE,FISHERMAN`S FRIEND SUGAR FREE CITRUS LOZENGES 25GM,GBA CORPORATION SDN. BHD.
42,MAL19940289AZ,HORF LOZENGES,Y.S.P. INDUSTRIES (M) SDN. BHD.
43,MAL19991375AZ,Strepsils Max Plus Lozenge,RB (HEALTH) MALAYSIA SDN BHD
44,MAL20020819AZ,DOMIDIN LOZENGES 0.5MG,Y.S.P. INDUSTRIES (M) SDN. BHD.
45,MAL07010991AZ,Deqben Lozenge,WINWA MEDICAL SDN. BHD.
46,MAL10080056AZ,Trachisan Lozenges Lidocaine HCl 8 mg,DELFI MARKETING SDN.BHD.
47,MAL19921069X,SUNQUADIN LOZENGES 0.25MG,SUNWARD PHARMACEUTICAL SDN. BHD.
48,MAL19911425X,AXCEL DEXXON LOZENGES,KOTRA PHARMA (M) SDN. BHD.
49,MAL17030006T,wincof lozenge,WINWA MEDICAL SDN. BHD.
50,MAL17127006T,Zecuf Herbal Cough Lozenge - Herbal,Synergy Meditech (M) Sdn Bhd
51,MAL17127007T,ZECUF HERBAL COUGH LOZENGES - ORANGE,Synergy Meditech (M) Sdn Bhd
52,MAL17117002T,ZECUF� HERBAL COUGH LOZENGES - LEMON,Synergy Meditech (M) Sdn Bhd
53,MAL20172944AEZ,Cifflam Lozenges,HOVID BERHAD
54,MAL18016095T,ZECUF HERBAL COUGH LOZENGES (RASPBERRY),Synergy Meditech (M) Sdn Bhd
55,MAL18016087T,ZECUF HERBAL COUGH LOZENGES (STRAWBERRY FLAVOUR),Synergy Meditech (M) Sdn Bhd
56,MAL18056092X,THROATSIL WITH VITAMIN C LOZENGES (ORANGE FLAVOUR),HNB ALLIANCE SDN. BHD.
57,MAL18056091X,THROATSIL LOZENGES (WILD BERRIES FLAVOUR),HNB ALLIANCE SDN. BHD.
58,MAL18056090X,THROATSIL LOZENGES (PRUNE FLAVOUR),HNB ALLIANCE SDN. BHD.
59,MAL18056089X,THROATSIL LOZENGES (MENTHOL FLAVOUR),HNB ALLIANCE SDN. BHD.
60,MAL18046131XC,Avosil Lozenge 2mg,Nano Medic Care Sdn. Bhd.
61,MAL18126065T,mehta's VOICIL COUGH LOZENGES (ORANGE FLAVOUR),Synercam (M) Sdn Bhd
62,MAL18116046XCE,Fisherman's Friend Sugar Free Raspberry Lozenges,GBA CORPORATION SDN. BHD.
63,MAL18126012X,DifflamAB Sore Throat Lozenges (Lemon),iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
64,MAL18126011X,DifflamAB Sore Throat Lozenges (Blackcurrant),iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
65,MAL18126010X,DifflamAB Sore Throat Lozenges (Orange),iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
66,MAL20086099T,Linkus Nova Lozenges Honey Lemon Flavor,Herbion Sdn. Bhd.
67,MAL19056021X,VICKS VapoDrops Orange Menthol Lozenges 7mg,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
68,MAL19056020X,VICKS VapoDrops Honey Lemon Menthol Lozenges 7mg,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
69,MAL19056019X,VICKS VapoDrops Berry Menthol Lozenges 7mg,PROCTER & GAMBLE (MALAYSIA ) SDN.BHD.
70,MAL20086101T,Linkus Nova Lozenges Orange Flavor,Herbion Sdn. Bhd.
71,MAL19106089TC,THROZZ THROAT LOZENGES (BLACKCURRANT FLAVOUR),MEDICINSPIRE GLOBAL SDN BHD
72,MAL20066119T,Golden Throat Lozenge,PHARM NUTRICIA SDN. BHD.
73,MAL20016167N,ZINKACIL Lozenges (Black Currant Flavour),V Care Pharmaceuticals PLT
74,MAL20046049T,ZECUF HERBAL COUGH LOZENGES (HERBAL FLAVOUR) (No Added Sugar),Synergy Meditech (M) Sdn Bhd
75,MAL20016197N,ZINKACIL Lozenges (Mint flavor),V Care Pharmaceuticals PLT
76,MAL20016196N,ZINKACIL Lozenges (Orange flavor),V Care Pharmaceuticals PLT
77,MAL20016195N,ZINKACIL Lozenges (Honey Flavour),V Care Pharmaceuticals PLT
78,MAL20056034TC,TRAZESIL Herbal Cough Lozenges Orange Flavor,PHARMAVENTURES CORPORATION SDN. BHD.
79,MAL20066109TC,TRAZESIL Herbal Cough Lozenges Mint Flavor,PHARMAVENTURES CORPORATION SDN. BHD.
80,MAL20066010XC,DEQUADIN LOZENGES 0.25MG,iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
81,MAL20076056X,Difflam HEXTRA Sore Throat Lozenges  2.4mg,iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
82,MAL20026077XC,Lyso-B Lozenges,Advance Pharma Sdn Bhd
83,MAL20066096TC,TRAZESIL Herbal Cough Lozenges Blackcurrant Flavor,PHARMAVENTURES CORPORATION SDN. BHD.
84,MAL20076112TC,MELSILOGEN COUGH LOZENGES (Honey Lemon),Synercam (M) Sdn Bhd
85,MAL20056043TC,MELSILOGEN COUGH LOZENGES (Lemon),Synercam (M) Sdn Bhd
86,MAL20076182TC,MELSILOGEN COUGH LOZENGES (Mint),Synercam (M) Sdn Bhd
87,MAL20076097TC,MELSILOGEN COUGH LOZENGES (Orange),Synercam (M) Sdn Bhd
88,MAL20076183TC,MELSILOGEN COUGH LOZENGES (Raspberry),Synercam (M) Sdn Bhd
89,MAL20086120T,BIO LOZEN LOZENGES - PEPPERMINT FLAVOUR,Top Biopharma Sdn Bhd
90,MAL20096071T,BIO LOZEN LOZENGES - HONEY LEMON FLAVOUR,Top Biopharma Sdn Bhd
91,MAL21036019AZ,Benz-C Double Action Lozenge,WINWA MEDICAL SDN. BHD.
92,MAL21036114T,Linkus Nova Lozenges Cherry Flavor,Herbion Sdn. Bhd.
93,MAL21016098T,Linkus Nova Lozenges Strawberry Flavor,Herbion Sdn. Bhd.
94,MAL21016077T,mehta's VOICIL COUGH LOZENGES (MINT FLAVOUR),Synercam (M) Sdn Bhd
95,MAL20126093T,mehta's VOICIL COUGH LOZENGES (RASPBERRY FLAVOUR),Synercam (M) Sdn Bhd
96,MAL21096011X,Homecare Noflux Lozenges,Y.S.P. INDUSTRIES (M) SDN. BHD.
97,MAL21116099T,Toku Tsuru Echio Herbal Lozenges (Ginger Mint Flavor),SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD.
98,MAL21126036NCR,BIOGAIA PRODENTIS LOZENGES,Pharma Ace Sdn. Bhd.
99,MAL22056069T,THROSIL LOZENGES MENTHOL FLAVOUR,Top Biopharma Sdn Bhd
100,MAL22076136T,VITAHERB MELLOTHYME Lozenge,WINWA MEDICAL SDN. BHD.
101,MAL22036069T,VITAHERB MELLOVY Lozenge,WINWA MEDICAL SDN. BHD.
102,MAL22126186TC,Trazesil  Lozenges SF Blackcurrant Flavor,PHARMAVENTURES CORPORATION SDN. BHD.
103,MAL24106014ACZ,Difflam® Anti-Inflammatory 3mg Lozenges (Lemon),iNova Pharmaceuticals (Singapore) Pte Ltd (incorporated In Singapore) Malaysia Branch
104,MAL23096100T,Neuropassit Lozenges,BioCare Pharmaceutical (M) Sdn. Bhd.
105,MAL23096095TC,Curesil Herbal Lozenges (Honey & Lemon Flavour),ARMS PHARMA SDN. BHD.
106,MAL25026004AZ,SKIIP Nicotine Mini Lozenge 4mg (Mint Flavour),Wellesta Healthcare Sdn. Bhd.
107,MAL25026001AZ,SKIIP Nicotine Mini Lozenge 2mg (Mint Flavour),Wellesta Healthcare Sdn. Bhd.
108,MAL25026005AZ,SKIIP Nicotine Mini Lozenge 4mg (Cherry Flavour),Wellesta Healthcare Sdn. Bhd.
109,MAL25026002AZ,SKIIP Nicotine Mini Lozenge 2mg (Cherry Flavour),Wellesta Healthcare Sdn. Bhd.
110,MAL25026006AZ,SKIIP Nicotine Mini Lozenge 4mg (Cinnamon Flavour),Wellesta Healthcare Sdn. Bhd.
111,MAL25026003AZ,SKIIP Nicotine Mini Lozenge 2mg (Cinnamon Flavour),Wellesta Healthcare Sdn. Bhd.
112,MAL24016036XC,Lyoxine Lozenges,AV PHARMA ENTERPRISE
113,MAL24076027X,Mybacin Mint Lozenges,ELDON HEALTHCARE SDN. BHD.
114,MAL24096147TC,Hurix's Phlegm Cough & Heat Lozenge,JIN BIN CORPORATION SDN. BHD.
115,MAL25036197NZ,VICEE Vitamin C 500 mg Lozenges Orange Flavour,THE ZYFAS PHARMA SDN. BHD.
116,MAL25036020XC,Vocasept® Throat Lozenges Honey Lemon,MEDISPEC (M) SDN. BHD.
117,MAL25036021XC,Vocasept® throat Lozenges Menthol Eucalyptus,MEDISPEC (M) SDN. BHD.
118,MAL25036126TC,Hurix's Cough & Sore Throat Lozenge,JIN BIN CORPORATION SDN. BHD.
119,MAL25016074TC,Hurix's Cough Lozenge (Grape),JIN BIN CORPORATION SDN. BHD.
120,MAL24126086TC,Hurix's Cough Lozenge (Original),JIN BIN CORPORATION SDN. BHD.
121,MAL24116094N,UNISON BIOTIX K12 LOZENGE,UNISON NUTRACEUTICALS SDN. BHD.
122,MAL25086135TC,THROZZ  Throat Lozenges (Orange Flavour),MEDICINSPIRE GLOBAL SDN BHD
123,MAL25076099TC,Hurix's Cold Lozenge (Grape),JIN BIN CORPORATION SDN. BHD.
124,MAL25076144TC,Hurix's Cold & Sore Throat Lozenge,JIN BIN CORPORATION SDN. BHD.
125,MAL25076097TC,Hurix's Cold Lozenge (Original),JIN BIN CORPORATION SDN. BHD.
126,MAL25096139T,ZECUF Center Filled Lozenges (Orange Flavour) (No Added Sugar),Synergy Meditech (M) Sdn Bhd
1,MAL11015004T,GKB Cordyceps Sinensis 344.75mg Chewable Tablet,GK BIO INTERNATIONAL SDN. BHD.
2,MAL12055028AZ,Montelair 5mg Chewable Tablet,HOVID BERHAD
3,MAL11085018TC,Grenhouss Spirulina & Chlorella Chewable Tablet,Nuvita Sdn. Bhd.
4,MAL13025015T,DNG YAMATO CLAM CHEWABLE TABLET,DYNAPHARM HERBAL (M) SDN. BHD.
5,MAL12025029T,BIOBAY ORIGIN GINKGO BILOBA EXTRACT 100MG CHEWABLE TABLET,THE ORIGIN FOODS SDN. BHD.
6,MAL18016089HAR,Comfortis Plus (Spinosad + Milbemycin oxime) Chewable Tablets for Dogs 9.1-18kg,ELANCO MALAYSIA SDN BHD
7,MAL14055150AZ,Montiget Chewable Tablets 4mg,MEDISPEC (M) SDN. BHD.
8,MAL11105038NCR,VitaHealth Kids DHA + Colostrum Chewable Softgel,VITAHEALTH BIOTECH SDN BHD
9,MAL14055148AZ,Montiget Chewable tablets 5mg,MEDISPEC (M) SDN. BHD.
10,MAL11125038NZ,VITASEN C 30 Chewable Tablet,WINWA MEDICAL SDN. BHD.
11,MAL12085074AZ,Aspira Chewable Tablet 5mg,PHARMANIAGA MANUFACTURING BERHAD
12,MAL18016094HAR,Comfortis Plus (Spinosad + Milbemycin oxime) Chewable Tablets for Dogs 18.1-27kg,ELANCO MALAYSIA SDN BHD
13,MAL12115029NC,"DAY-CAL Calcium, Vitamin D3, and Magnesium Tablet  Chewable Tablet",MEDISPEC (M) SDN. BHD.
14,MAL18016104HAR,Comfortis Plus (Spinosad + Milbemycin oxime) Chewable Tablets for Dogs 2.3-4.5kg,ELANCO MALAYSIA SDN BHD
15,MAL15015050AZ,Montelukast Sandoz 4mg Chewable Tablet,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
16,MAL15015051AZ,Montelukast Sandoz 5mg Chewable Tablet,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
17,MAL18016113HAR,Comfortis Plus (Spinosad + Milbemycin oxime) Chewable Tablets for Dogs 4.6-9kg,ELANCO MALAYSIA SDN BHD
18,MAL18016115HAR,Comfortis Plus (Spinosad + Milbemycin oxime) Chewable Tablets for Dogs 27.1-54kg,ELANCO MALAYSIA SDN BHD
19,MAL14055002N,Champs Multivitamin Plus Iron & Zinc Pineapple Flavour Chewable Tablet,Duopharma Marketing Sdn. Bhd.
20,MAL13065018TC,BioCare Chlorella 500mg Chewable Tablet,TST HEALTH CARE SDN BHD
21,MAL13075023TC,BioCare Chlorella 250mg Chewable Tablet,TST HEALTH CARE SDN BHD
22,MAL13045039TC,BioCare Spirulina 500mg Chewable Tablet,TST HEALTH CARE SDN BHD
23,MAL13115074N,shine BIO-CAL Chewable Tablet Vanilla Flavour,Y.S.P. INDUSTRIES (M) SDN. BHD.
24,MAL13065033NZ,VITASEN C 100 Chewable Tablet (Grape flavour),WINWA MEDICAL SDN. BHD.
25,MAL13115072N,shine BIO-CAL Chewable Tablet Orange Flavour,Y.S.P. INDUSTRIES (M) SDN. BHD.
26,MAL17035033AZ,MONAST 4 (Montelukast Paediatric Chewable Tablets 4 mg),UNIMED SDN. BHD.
27,MAL17035034AZ,MONAST 5 (Montelukast Paediatric Chewable Tablets 5 mg),UNIMED SDN. BHD.
28,MAL14125054NZ,Champs Vitamin C 30mg Orange Flavour Chewable Tablet,Duopharma Marketing Sdn. Bhd.
29,MAL14125112NZ,Champs Vitamin C 30mg Blackcurrant Flavour Chewable Tablet,Duopharma Marketing Sdn. Bhd.
30,MAL14085004N,CHAMPS MULTIVITAMIN PLUS FOLIC ACID & TAURINE (LYCHEE FLAVOUR) CHEWABLE TABLET,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
31,MAL14125113NC,VitaHealth Memo-Q Chewable Softgel (Berry Flavour),VITAHEALTH BIOTECH SDN BHD
32,MAL14085005NZ,Chewette C 50 mg Chewable Tablet (Orange Flavour) Sugar Free,HOVID BERHAD
33,MAL14125139NC,aspen nutrition Multivitamin plus Lysine chewable tablet (orange flavour),ASPEN SARL SDN. BHD.
34,MAL14035024N,Nn GlutaMix Chewable Tablet,YANLING NATURAL HYGIENE SDN. BHD.
35,MAL17015022AZ,Monulair Chewable Tablet 5mg,CAMBER LABORATORIES SDN. BHD.
36,MAL17065014AZ,MONTAS 4 (Montelukast Paediatric Chewable Tablets 4 mg),ACCORD HEALTHCARE SDN.BHD.
37,MAL17065015AZ,MONTAS 5 (Montelukast Paediatric Chewable Tablets 5 mg),ACCORD HEALTHCARE SDN.BHD.
38,MAL18026166HAR,NexGard 11mg chewable tablets for dogs 2-4kg,Rhone Ma Malaysia Sdn Bhd
39,MAL18026165HAR,NexGard 28mg chewable tablets for dog > 4-10kg,Rhone Ma Malaysia Sdn Bhd
40,MAL18026164HAR,NexGard 68mg chewable tablets for dogs > 10-25kg,Rhone Ma Malaysia Sdn Bhd
41,MAL15085019AZ,ALTRA CHEWABLE TABLET 4MG,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
42,MAL15085020AZ,ALTRA CHEWABLE TABLET 5MG,XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD.
43,MAL18026163HAR,NexGard 136mg chewable tablets for dogs > 25-50kg,Rhone Ma Malaysia Sdn Bhd
44,MAL15055001N,VITASEN Acerola C 30 Chewable Tablet (Grape flavour),WINWA MEDICAL SDN. BHD.
45,MAL16115037AZ,BLOKTIENE CHEWABLE TABLET 4mg,DCH AURIGA (MALAYSIA) SDN. BHD.
46,MAL16115038AZ,BLOKTIENE CHEWABLE TABLET 5MG,DCH AURIGA (MALAYSIA) SDN. BHD.
47,MAL16015081HX,"Kiwof Plus Chewable Tablets for Small, Medium, Large Dogs",Girona Veterinary
48,MAL16055019N,JUVENOC CHEWABLE TABLET,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
49,MAL16055010N,WYTA KID CHEWABLE TABLET,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
50,MAL16015015NCZ,FOREVER ABSORBENT-C CHEWABLE TABLET,FOREVER LIVING PRODUCTS (M) SDN. BHD.
51,MAL16015018NC,Opceden MEMOMAZ CHEWABLE TABLET,ASIA HEALTHCARE SDN. BHD.
52,MAL15105015NC,WISE NUTRITION NEM Chewable Tablet,CONSENTIS MARKETING SDN BHD
53,MAL18031001ACZ,Avalair 5mg Chewable Tablet,Nano Medic Care Sdn. Bhd.
54,MAL18086121AZ,M-KAST 5 (Montelukast chewable Tablets 5mg ),HEALOL PHARMACEUTICALS SDN. BHD.
55,MAL18086138AZ,M-KAST 4 (Montelukast Chewable Tablets 4mg),HEALOL PHARMACEUTICALS SDN. BHD.
56,MAL16085012NZ,natural Factors Chewable C 500mg Tangy Orange Flavour  Tablet,NUVANTA SDN. BHD.
57,MAL18016053AZ,Montemac 4 (Montelukast Chewable Tablets 4mg),BioCare Pharmaceutical (M) Sdn. Bhd.
58,MAL18046146ACZ,AJENAFIL 25  MG CHEWABLE TABLET,AJ RESEARCH & PHARMA SDN. BHD.
59,MAL18046145ACZ,AJENAFIL 50  MG CHEWABLE TABLET,AJ RESEARCH & PHARMA SDN. BHD.
60,MAL18046144ACZ,AJENAFIL 100 MG CHEWABLE TABLET,AJ RESEARCH & PHARMA SDN. BHD.
61,MAL18016050AZ,Montemac 5 (Montelukast Chewable Tablets 5mg),BioCare Pharmaceutical (M) Sdn. Bhd.
62,MAL18016099X,Gascovid Double Action Chewable Tablets,HOVID BERHAD
63,MAL18116130ACZ,Avalair 4mg Chewable Tablet,Nano Medic Care Sdn. Bhd.
64,MAL16095016NC,VITASKEENZ GLUTAPLUS CHEWABLE TABLET,MRZ HERBAL HEALTHY CARE
65,MAL16125046NC,MILLENIA CHAMP CHAMP L-GLUTATHIONE PLUS CHEWABLE TABLET,MRZ HERBAL HEALTHY CARE
66,MAL17045010TC,NutriRise Garci Plus Chewable Tablet.,MRZ HERBAL HEALTHY CARE
67,MAL17025006TC,anora Curvie Chewable Tablet 650MG,MRZ HERBAL HEALTHY CARE
68,MAL20000864T,HDI ORIGINS BEE PROPOLIS 500mg CHEWABLE TABLET,HDI NETWORK (M) SDN. BHD.
69,MAL20002558T,WHP Spirulina 200mg Chewable Tablet,WHITE HERON PHARMACEUTICAL SDN. BHD.
70,MAL04125502TC,CeleBeaute Spirulina 200mg Chewable Tablet,BIO-SCIENCE MARKETING SDN. BHD.
71,MAL04112704T,CENTRESS Chewable Tablet 25 mg,NOVA LABORATORIES SDN. BHD.
72,MAL06011731TCR,SPIROGRASS Chewable Tablet 250mg,GANO EXCEL INDUSTRIES SDN BHD
73,MAL06061337T,WHP Spirulina 250mg Chewable Tablet,WHITE HERON PHARMACEUTICAL SDN. BHD.
74,MAL06030882T,Easy Pha-max FISH OIL CHEWABLE,HERBAL SCIENCE SDN. BHD.
75,MAL06051366T,WH Spirulina 200mg Chewable Tablet,WHITE HERON PHARMACEUTICAL SDN. BHD.
76,MAL06051423T,WHP Chlorella 250mg Chewable Tablet,WHITE HERON PHARMACEUTICAL SDN. BHD.
77,MAL06051380TC,Elken Spirulina Chewable 200mg,ELKEN SDN. BHD.
78,MAL07050915T,EARTHRISE Spirulina Natural 500mg Chewable Tablet,Spring Pharma Sdn Bhd
79,MAL07081640TC,SR Cosmetic EziBreathe Chewable Tablet,SR Cosmetics
80,MAL07090972T,CHAMPS E NATBERRY PLUS CHEWABLE TABLET,Duopharma Marketing Sdn. Bhd.
81,MAL08120838T,Spirulina Tablet (Chewable),PB NATUR SDN. BHD.
82,MAL10063073T,GREENLEX Organic Spirulina Chewable Tablet200mg,Zhulian Nutraceutical Sdn. Bhd.
83,MAL10033189TC,BioLina Blue Green Algae Chewable Tablet,TST (ASIA) SDN. BHD.
84,MAL10043753TC,NHF Organic Spirulina 200mg Chewable Tablet,TST (ASIA) SDN. BHD.
85,MAL10043754TC,NewCo Spi-GINKGO Chewable Tablet,TST (ASIA) SDN. BHD.
86,MAL10043755TC,CY2000 Spirulina Plus Chewable Tablet,TST (ASIA) SDN. BHD.
87,MAL10043761T,Nova Rosbright Chewable Tablet,NOVA LABORATORIES SDN. BHD.
88,MAL10080129TC,Icare Chewable Spirulina Tablet  250mg,Natural Summit Sdn Bhd
89,MAL15040026T,Edmark Hawaiian Spirulina Chewable Tablet,EDMARK INDUSTRIES SDN BHD
90,MAL15100026TC,Abeille d'Or Chlorella Gold Chewable Tablet,ABEILLE D`OR CORPORATION SDN. BHD.
91,MAL16010048TC,BioLina Spirulina 200mg Chewable Tablet,Biolina Corporation Sdn. Bhd.
92,MAL16020011TC,Optiberry Chewable Tablet,Esprit Care Sdn. Bhd.
93,MAL16020013T,rbc life Spirulina 500mg Chewable Tablets,HWH MALAYSIA SDN. BHD.
94,MAL19911658XCZ,Chewies Vitamin C 100mg Chewable Tablet,AJ RESEARCH & PHARMA SDN. BHD.
95,MAL19910382X,NUTRILITE CHILDREN MULTIVITAMIN AND IRON CHEWABLE TABLET,AMWAY (MALAYSIA) SDN. BHD.
96,MAL19950412X,ROYAL JELLY VITA-C CHEWABLE TABLET 250MG (ORANGE FLAVOUR),DUOPHARMA (M) SENDIRIAN BERHAD
97,MAL19940083XZ,VITAHEALTH VITAMIN C 500 MG CHEWABLE ORANGE FLAVOUR TABLET,HOVID BERHAD
98,MAL19961009XZ,SWECEE CHEWABLE TABLET,SM PHARMACEUTICALS SDN. BHD.
99,MAL19970302XZ,CHEWETTE C 100MG CHEWABLE TABLET (BLACKCURRANT FLAVOUR),HOVID BERHAD
100,MAL19971829X,NUTRILITE KIDS CHEWABLE NATURAL C TABLET,AMWAY (MALAYSIA) SDN. BHD.
101,MAL19971887X,Champs Multivitamin Plus Folic Acid & Lysine (Orange Flavour) Chewable Tablet,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
102,MAL19984079XR,NUTRILITE Kids Chewable Calcium Magnesium Tablet,AMWAY (MALAYSIA) SDN. BHD.
103,MAL19986025X,Champs Vitamin C 100mg Plus Lysine Fruity Flavour Chewable Tablet,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
104,MAL19992594X,BIOTASE CHEWABLE TABLET,Y.S.P. INDUSTRIES (M) SDN. BHD.
105,MAL19992617XZ,CITREX VITAMIN C 100MG CHEWABLE TABLET ( BLACKCURRANT FLAVOUR),PHARMANIAGA MANUFACTURING BERHAD
106,MAL19992616XZ,CITREX VITAMIN C 100MG CHEWABLE TABLET (ORANGE FLAVOUR),PHARMANIAGA MANUFACTURING BERHAD
107,MAL20000890XZ,Champs Vitamin C 100mg Sugar Free Strawberry Flavour Chewable Tablet,DUOPHARMA MANUFACTURING (BANGI) SDN. BHD.
108,MAL20013604X,SHINE CALCIUM WITH VITAMIN D PLUS CHEWABLE TABLET,Y.S.P. INDUSTRIES (M) SDN. BHD.
109,MAL20014564XZ,Shine Vitamin C-100 Chewable Tablet Grape Flavour,Y.S.P. INDUSTRIES (M) SDN. BHD.
110,MAL20040188X,GNC Chewable C 100mg Tablet with Citrus Bioflavonoids,GNC LIVEWELL MALAYSIA SDN. BHD.
111,MAL20033529X,SHINE BIO-CAL CHEWABLE TABLET,Y.S.P. INDUSTRIES (M) SDN. BHD.
112,MAL20033528X,SHINE JUNIOR MULTIVITAMIN CHEWABLE TABLET,Y.S.P. INDUSTRIES (M) SDN. BHD.
113,MAL20033694XRZ,VITAMIN C 500MG ORANGE CHEWABLE,21ST CENTURY PRODUCTS SDN. BHD.
114,MAL20034003XRZ,VITAMIN C 250MG ORANGE CHEWABLE,21ST CENTURY PRODUCTS SDN. BHD.
115,MAL20034002XRZ,VITAMIN C 1000MG ORANGE CHEWABLE,21ST CENTURY PRODUCTS SDN. BHD.
116,MAL20034355XCZ,KORDEL`S CHEWABLE C 250MG TABLET,CAMBERT(M) SDN. BHD.
117,MAL04112702X,CHEWIES CHILDREN CHEWABLE MULTIVITAMIN TABLET,AJ RESEARCH & PHARMA SDN. BHD.
118,MAL04112701X,CHEWIES CHILDREN CHEWABLE MULTIVITAMIN PLUS LYSINE TABLET,AJ RESEARCH & PHARMA SDN. BHD.
119,MAL04112700X,CHEWIES CHILDREN CHEWABLE MULTIVITAMIN WITH TAURINE TABLET,AJ RESEARCH & PHARMA SDN. BHD.
120,MAL20040669XCR,"VitaHealth Kids Multivits + Zinc Chewable Tablet, Natural Orange Flavour",VITAHEALTH BIOTECH SDN BHD
121,MAL05072108XZ,Live-well™ XYLIVIT-™ 125 Children's Chewable Vitamin-C Tablet,PAHANG PHARMACY SDN. BHD.
122,MAL06011722XCR,OCEAN HEALTH BUFFERED C-500 WITH CITRUS BIOFLAVONOIDS CHEWABLE TABLETS,HYPHENS PHARMA SDN. BHD.
123,MAL05072112X,Live-well™  KIDZSENTIAL™  with Lysine Children's Chewable Multivitamin & Minerals Tablet,PAHANG PHARMACY SDN. BHD.
124,MAL05061537XZ,Chewette C-100 Chewable Tablet Sour Plum Flavour,HOVID BERHAD
125,MAL06081240X,Collagen Plus Enzyme Chewable Tablet,HERBAL SCIENCE SDN. BHD.
