Country,Company,Local Product Name,Generic Name,Currency,Ex Factory Wholesale Price,Region,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
CANADA-QUEBEC,Sandoz,Sandoz Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,45.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 15 mg - Pack of 90,Co.,90,15,mg,02297906
CANADA-QUEBEC,Teva Can,ACT Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,70.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 30 mg - Pack of 100,Co.,100,30,mg,02302888
CANADA-QUEBEC,Apotex,Apo-Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,70.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 30 mg - Pack of 100,Co.,100,30,mg,02302950
CANADA-QUEBEC,Jamp,Jamp-Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,70.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 30 mg - Pack of 100,Co.,100,30,mg,02365529
CANADA-QUEBEC,Mint,Mint-Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,70.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 30 mg - Pack of 100,Co.,100,30,mg,02326485
CANADA-QUEBEC,Accord,Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,63.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 30 mg - Pack of 90,Co.,90,30,mg,02339587
CANADA-QUEBEC,Sandoz,Sandoz Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,63.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 30 mg - Pack of 90,Co.,90,30,mg,02297914
CANADA-QUEBEC,Teva Can,ACT Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,105.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 45 mg - Pack of 100,Co.,100,45,mg,02302896
CANADA-QUEBEC,Apotex,Apo-Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,105.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 45 mg - Pack of 100,Co.,100,45,mg,02302977
CANADA-QUEBEC,Jamp,Jamp-Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,105.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 45 mg - Pack of 100,Co.,100,45,mg,02365537
CANADA-QUEBEC,Mint,Mint-Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,105.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 45 mg - Pack of 100,Co.,100,45,mg,02326493
CANADA-QUEBEC,Accord,Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,94.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 45 mg - Pack of 90,Co.,90,45,mg,02339595
CANADA-QUEBEC,Sandoz,Sandoz Pioglitazone,PIOGLITAZONE (CHLORHYDRATE DE),CAD,94.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 45 mg - Pack of 90,Co.,90,45,mg,02297922
CANADA-QUEBEC,Jamp,Jamp Pirfenidone,PIRFÉNIDONE,CAD,422.86,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 267 mg - Pack of 63,Caps.,63,267,mg,02509938
CANADA-QUEBEC,Jamp,Jamp Pirfenidone,PIRFÉNIDONE,CAD,1812.24,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 267 mg - Pack of 270,Caps.,270,267,mg,02509938
CANADA-QUEBEC,Sandoz,"Sandoz Pirfenidone Capsules 270 1812,24 6,7120 Page 486 2025-08",PIRFÉNIDONE,CAD,140.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 267 mg - Pack of 21,Caps.,21,267,mg,02488833
CANADA-QUEBEC,AuroPharma,Auro-Pirfenidone,PIRFÉNIDONE,CAD,70.48,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 21,Co.,21,267,mg,02537753
CANADA-QUEBEC,AuroPharma,Auro-Pirfenidone,PIRFÉNIDONE,CAD,302.04,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 90,Co.,90,267,mg,02537753
CANADA-QUEBEC,Roche,Esbriet,PIRFÉNIDONE,CAD,273.63,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 21,Co.,21,267,mg,02464489
CANADA-QUEBEC,Roche,Esbriet,PIRFÉNIDONE,CAD,3518.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 270,Co.,270,267,mg,02464489
CANADA-QUEBEC,Jamp,Jamp Pirfenidone,PIRFÉNIDONE,CAD,302.04,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 90,Co.,90,267,mg,02514702
CANADA-QUEBEC,Jamp,Jamp Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 270,Co.,270,267,mg,02514702
CANADA-QUEBEC,Mantra Ph.,M-Pirfenidone,PIRFÉNIDONE,CAD,70.48,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 21,Co.,21,267,mg,02550644
CANADA-QUEBEC,Mantra Ph.,M-Pirfenidone,PIRFÉNIDONE,CAD,302.04,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 90,Co.,90,267,mg,02550644
CANADA-QUEBEC,Phmscience,pms-Pirfenidone,PIRFÉNIDONE,CAD,70.48,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 21,Co.,21,267,mg,02531526
CANADA-QUEBEC,Phmscience,pms-Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 270,Co.,270,267,mg,02531526
CANADA-QUEBEC,Sandoz,Sandoz Pirfenidone,PIRFÉNIDONE,CAD,70.48,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 21,Co.,21,267,mg,02488507
CANADA-QUEBEC,Sandoz,Sandoz Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 267 mg - Pack of 270,Co.,270,267,mg,02488507
CANADA-QUEBEC,AuroPharma,Auro-Pirfenidone,PIRFÉNIDONE,CAD,211.43,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 801 mg - Pack of 21,Co.,21,801,mg,02537761
CANADA-QUEBEC,AuroPharma,Auro-Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 801 mg - Pack of 90,Co.,90,801,mg,02537761
CANADA-QUEBEC,Roche,Esbriet,PIRFÉNIDONE,CAD,3518.1,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 801 mg - Pack of 90,Co.,90,801,mg,02464500
CANADA-QUEBEC,Jamp,Jamp Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 801 mg - Pack of 90,Co.,90,801,mg,02514710
CANADA-QUEBEC,Mantra Ph.,M-Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 801 mg - Pack of 90,Co.,90,801,mg,02550652
CANADA-QUEBEC,Phmscience,pms-Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 801 mg - Pack of 90,Co.,90,801,mg,02531534
CANADA-QUEBEC,Sandoz,Sandoz Pirfenidone,PIRFÉNIDONE,CAD,906.12,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 801 mg - Pack of 90,Co.,90,801,mg,02488515
CANADA-QUEBEC,AbbVie,Refresh,POLYVINYLIQUE (ALCOOL),CAD,9.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),"Sol. Oph. 1,4 % ( - 0.4 mL - Pack of 30","Sol. Oph. 1,4 % (",30,0.4,mL,02138670
CANADA-QUEBEC,Apotex,Apo-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 1 mg - Pack of 21,Caps.,21,1,mg,02520427
CANADA-QUEBEC,Jamp,JAMP Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 1 mg - Pack of 21,Caps.,21,1,mg,02538059
CANADA-QUEBEC,Natco,Nat-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 1 mg - Pack of 21,Caps.,21,1,mg,02506394
CANADA-QUEBEC,Celgene,Pomalyst,POMALIDOMIDE,CAD,10500.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 1 mg - Pack of 21,Caps.,21,1,mg,02419580
CANADA-QUEBEC,Dr Reddy's,Reddy-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 1 mg - Pack of 21,Caps.,21,1,mg,02504073
CANADA-QUEBEC,Sandoz,Sandoz Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 1 mg - Pack of 21,Caps.,21,1,mg,02523973
CANADA-QUEBEC,Apotex,Apo-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 2 mg - Pack of 21,Caps.,21,2,mg,02520435
CANADA-QUEBEC,Jamp,JAMP Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 2 mg - Pack of 21,Caps.,21,2,mg,02538075
CANADA-QUEBEC,Natco,Nat-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 2 mg - Pack of 21,Caps.,21,2,mg,02506408
CANADA-QUEBEC,Celgene,Pomalyst,POMALIDOMIDE,CAD,10500.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 2 mg - Pack of 21,Caps.,21,2,mg,02419599
CANADA-QUEBEC,Dr Reddy's,Reddy-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 2 mg - Pack of 21,Caps.,21,2,mg,02504081
CANADA-QUEBEC,Sandoz,Sandoz Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 2 mg - Pack of 21,Caps.,21,2,mg,02523981
CANADA-QUEBEC,Apotex,Apo-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 3 mg - Pack of 21,Caps.,21,3,mg,02520443
CANADA-QUEBEC,Jamp,JAMP Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 3 mg - Pack of 21,Caps.,21,3,mg,02538083
CANADA-QUEBEC,Natco,Nat-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 3 mg - Pack of 21,Caps.,21,3,mg,02506416
CANADA-QUEBEC,Celgene,Pomalyst,POMALIDOMIDE,CAD,10500.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 3 mg - Pack of 21,Caps.,21,3,mg,02419602
CANADA-QUEBEC,Dr Reddy's,Reddy-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 3 mg - Pack of 21,Caps.,21,3,mg,02504103
CANADA-QUEBEC,Sandoz,Sandoz Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 3 mg - Pack of 21,Caps.,21,3,mg,02524007
CANADA-QUEBEC,Apotex,Apo-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 4 mg - Pack of 21,Caps.,21,4,mg,02520451
CANADA-QUEBEC,Jamp,JAMP Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 4 mg - Pack of 21,Caps.,21,4,mg,02538091
CANADA-QUEBEC,Natco,Nat-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 4 mg - Pack of 21,Caps.,21,4,mg,02506424
CANADA-QUEBEC,Celgene,Pomalyst,POMALIDOMIDE,CAD,10500.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 4 mg - Pack of 21,Caps.,21,4,mg,02419610
CANADA-QUEBEC,Dr Reddy's,Reddy-Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 4 mg - Pack of 21,Caps.,21,4,mg,02504111
CANADA-QUEBEC,Sandoz,Sandoz Pomalidomide,POMALIDOMIDE,CAD,2625.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Caps. - 4 mg - Pack of 21,Caps.,21,4,mg,02524015
CANADA-QUEBEC,Glenmark,GLN-Posaconazole,POSACONAZOLE,CAD,700.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. L.A. - 100 mg - Pack of 60,Co. L.A.,60,100,mg,02542021
CANADA-QUEBEC,Mint,Mint-Posaconazole,POSACONAZOLE,CAD,700.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. L.A. - 100 mg - Pack of 60,Co. L.A.,60,100,mg,02544644
CANADA-QUEBEC,Sandoz,Sandoz Posaconazole,POSACONAZOLE,CAD,700.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. L.A. - 100 mg - Pack of 60,Co. L.A.,60,100,mg,02496259
CANADA-QUEBEC,Taro,Taro-Posaconazole Page 488 2025-08,POSACONAZOLE,CAD,700.85,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. L.A. - 100 mg - Pack of 60,Co. L.A.,60,100,mg,02543311
CANADA-QUEBEC,Jamp,Jamp Prasugrel,PRASUGREL,CAD,50.04,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 10 mg - Pack of 30,Co.,30,10,mg,02502429
CANADA-QUEBEC,Ferring,Endometrin Gel vag. (App.) 8 %,PROGESTÉRONE,CAD,84.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. Vag. (eff.) - 100 mg - Pack of 21,Co. Vag. (eff.),21,100,mg,02334992
CANADA-QUEBEC,Serono,Crinone,PROGESTÉRONE,CAD,2592.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. Vag. (eff.) - 100 mg - Pack of 18,Co. Vag. (eff.),18,100,mg,02241013
CANADA-QUEBEC,Biogen,Byooviz,RANIBIZUMAB,CAD,900.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. - 10 mg - Pack of 1,Sol. Inj.,1,10,mg,02525852
CANADA-QUEBEC,Teva Innov,Ranopto,RANIBIZUMAB,CAD,900.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. - 10 mg - Pack of 1,Sol. Inj.,1,10,mg,02542250
CANADA-QUEBEC,Apotex,Apo-Rasagiline,RASAGILINE (MÉSYLATE DE),CAD,360.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 100,Co.,100,0.5,mg,02404680
CANADA-QUEBEC,Teva Innov,Azilect,RASAGILINE (MÉSYLATE DE),CAD,210.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 30,Co.,30,0.5,mg,02284642
CANADA-QUEBEC,Jamp,Jamp Rasagiline,RASAGILINE (MÉSYLATE DE),CAD,108.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 30,Co.,30,0.5,mg,02491974
CANADA-QUEBEC,Jamp,Jamp Rasagiline,RASAGILINE (MÉSYLATE DE),CAD,360.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 100,Co.,100,0.5,mg,02491974
CANADA-QUEBEC,Teva Can,"Teva-Rasagiline 5 Lorsqu'aucun prix n'est indiqué, le pharmacien peut acheter le produit de son choix. Le produit ainsi obtenu est alors considéré comme assuré et le prix payable par la Régie est le prix coûtant du pharmacien.",RASAGILINE (MÉSYLATE DE),CAD,108.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 30,Co.,30,0.5,mg,02418436
CANADA-QUEBEC,Apotex,Apo-Rasagiline,RASAGILINE (MÉSYLATE DE),CAD,360.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02404699
CANADA-QUEBEC,Teva Innov,Azilect,RASAGILINE (MÉSYLATE DE),CAD,210.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02284650
CANADA-QUEBEC,Jamp,Jamp Rasagiline,RASAGILINE (MÉSYLATE DE),CAD,108.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02491982
CANADA-QUEBEC,Jamp,Jamp Rasagiline,RASAGILINE (MÉSYLATE DE),CAD,360.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 100,Co.,100,1,mg,02491982
CANADA-QUEBEC,Teva Can,Teva-Rasagiline,RASAGILINE (MÉSYLATE DE),CAD,108.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 30,Co.,30,1,mg,02418444
CANADA-QUEBEC,Alexion,Ultomiris,RAVULIZUMAB,CAD,7282.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 10 mg - Pack of 1,Sol. Perf. I.V.,1,10,mg,02491559
CANADA-QUEBEC,Alexion,Ultomiris,RAVULIZUMAB,CAD,7282.15,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 1,Sol. Perf. I.V.,1,100,mg,02533448
CANADA-QUEBEC,Alexion,Ultomiris,RAVULIZUMAB,CAD,26701.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 1,Sol. Perf. I.V.,1,100,mg,02533456
CANADA-QUEBEC,TremHarr,Oracle,RÉACTIF QUANTITATIF DU GLUCOSE DANS LE SANG (ORACLE),CAD,1822.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 50,Sol. Perf. I.V.,50,100,mg,99100516
CANADA-QUEBEC,TremHarr,Oracle,RÉACTIF QUANTITATIF DU GLUCOSE DANS LE SANG (ORACLE),CAD,3645.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 100,Sol. Perf. I.V.,100,100,mg,99100516
CANADA-QUEBEC,Roche Diag,CoaguChek XS PT Test,RÉACTIF QUANTITATIF DU TEMPS DE PROTHROMBINE DANS LE SANG,CAD,223.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 6,Sol. Perf. I.V.,6,100,mg,99100333
CANADA-QUEBEC,Roche Diag,CoaguChek XS PT Test,RÉACTIF QUANTITATIF DU TEMPS DE PROTHROMBINE DANS LE SANG,CAD,892.8,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 24,Sol. Perf. I.V.,24,100,mg,99100333
CANADA-QUEBEC,Roche Diag,CoaguChek XS PT Test,RÉACTIF QUANTITATIF DU TEMPS DE PROTHROMBINE DANS LE SANG,CAD,1785.6,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 48,Sol. Perf. I.V.,48,100,mg,99100333
CANADA-QUEBEC,Roche Diag,"CoaguChek XS PT Test PST 24 148,80",RÉACTIF QUANTITATIF DU TEMPS DE PROTHROMBINE DANS LE SANG,CAD,223.2,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 100 mg - Pack of 6,Sol. Perf. I.V.,6,100,mg,99113393
CANADA-QUEBEC,Bayer,Stivarga,RÉGORAFENIB (MONOHYDRATE DE),CAD,6100.08,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 40 mg - Pack of 84,Co.,84,40,mg,02403390
CANADA-QUEBEC,Novartis,Kisqali,RIBOCICLIB (SUCCINATE DE),CAD,1777.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 200 mg - Pack of 21,Co.,21,200,mg,02473569
CANADA-QUEBEC,Novartis,Kisqali,RIBOCICLIB (SUCCINATE DE),CAD,3555.3,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 200 mg - Pack of 42,Co.,42,200,mg,02473569
CANADA-QUEBEC,Novartis,Kisqali,RIBOCICLIB (SUCCINATE DE),CAD,5332.95,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 200 mg - Pack of 63,Co.,63,200,mg,02473569
CANADA-QUEBEC,Salix,Zaxine,RIFAXIMINE,CAD,460.65,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 550 mg - Pack of 60,Co.,60,550,mg,02410702
CANADA-QUEBEC,Apotex,Apo-Riluzole,RILUZOLE,CAD,206.17,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 50 mg - Pack of 60,Co.,60,50,mg,02352583
CANADA-QUEBEC,Mylan,Mylan-Riluzole,RILUZOLE,CAD,206.17,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 50 mg - Pack of 60,Co.,60,50,mg,02390299
CANADA-QUEBEC,SanofiAven,Rilutek,RILUZOLE,CAD,585.84,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 50 mg - Pack of 60,Co.,60,50,mg,02242763
CANADA-QUEBEC,Bayer,Adempas,RIOCIGUAT,CAD,1795.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 42,Co.,42,0.5,mg,02412764
CANADA-QUEBEC,Sandoz,Sandoz Riociguat,RIOCIGUAT,CAD,1009.93,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 0.5 mg - Pack of 42,Co.,42,0.5,mg,02533545
CANADA-QUEBEC,Bayer,Adempas,RIOCIGUAT,CAD,1795.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 42,Co.,42,1,mg,02412772
CANADA-QUEBEC,Sandoz,Sandoz Riociguat,RIOCIGUAT,CAD,1009.93,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1 mg - Pack of 42,Co.,42,1,mg,02533561
CANADA-QUEBEC,Bayer,Adempas,RIOCIGUAT,CAD,1795.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1.5 mg - Pack of 42,Co.,42,1.5,mg,02412799
CANADA-QUEBEC,Sandoz,Sandoz Riociguat,RIOCIGUAT,CAD,1009.93,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 1.5 mg - Pack of 42,Co.,42,1.5,mg,02533588
CANADA-QUEBEC,Bayer,Adempas,RIOCIGUAT,CAD,1795.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2 mg - Pack of 42,Co.,42,2,mg,02412802
CANADA-QUEBEC,Sandoz,Sandoz Riociguat,RIOCIGUAT,CAD,1009.93,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2 mg - Pack of 42,Co.,42,2,mg,02533596
CANADA-QUEBEC,Bayer,Adempas,RIOCIGUAT,CAD,1795.5,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 42,Co.,42,2.5,mg,02412810
CANADA-QUEBEC,Sandoz,Sandoz Riociguat,RIOCIGUAT,CAD,1009.93,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 2.5 mg - Pack of 42,Co.,42,2.5,mg,02533618
CANADA-QUEBEC,Medison,Qinlock,RIPRÉTINIB,CAD,19468.75,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Co. - 50 mg - Pack of 90,Co.,90,50,mg,02500833
CANADA-QUEBEC,AbbVie,Skyrizi 2025-08 Page 491,RISANKIZUMAB (MALADIE DE CROHN),CAD,4593.14,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Perf. I.V. - 60 mg - Pack of 1,Sol. Perf. I.V.,1,60,mg,02532107
CANADA-QUEBEC,AbbVie,Skyrizi,RISANKIZUMAB (MALADIE DE CROHN),CAD,4593.14,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. - 150 mg - Pack of 1,Sol.,1,150,mg,02532093
CANADA-QUEBEC,AbbVie,Skyrizi (seringue),RISANKIZUMAB (PSORIASIS EN PLAQUES),CAD,4935.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 150 mg - Pack of 1,Sol. Inj. S.C.,1,150,mg,02519283
CANADA-QUEBEC,AbbVie,Skyrizi (stylo),RISANKIZUMAB (PSORIASIS EN PLAQUES),CAD,4935.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. - 150 mg - Pack of 1,Sol. Inj. S.C.,1,150,mg,02519291
CANADA-QUEBEC,AbbVie,Skyrizi,RISANKIZUMAB (PSORIASIS EN PLAQUES),CAD,9870.0,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Sol. Inj. S.C. (ser) - 90 mg - Pack of 2,Sol. Inj. S.C. (ser),2,90,mg,02487454
CANADA-QUEBEC,Roche,Evrysdi,RISDIPLAM,CAD,11638.35,NORTH AMERICA,RAMQ (Régie de l'assurance maladie du Québec),Orale - 60 mg - Pack of 1,Orale,1,60,mg,02514931
