"#","Registration No / Notification No","Product Name","Holder"
"1447","MAL22086023ACZ","Hovid Meropenem 500mg Powder for Solution for Injection or Infusion","HOVID BERHAD"
"1448","MAL21106039HA","L-SPEC, 222/444.7mg/g, Powder for use in drinking water","N.S. LABORATORY SDN. BHD."
"1449","MAL22126019AZ","SKYZoster powder and solvent for suspension for injection","PHARMANIAGA LIFESCIENCE SDN. BHD."
"1450","MAL21086058TC","PiSHine CLETOX POWDER","FEREENA BEAUTY & HEALTH SDN BHD"
"1451","MAL21116036HA","ZEPRALAN 1000 MG/G SOLUBLE POWDER","Life Biopharma Sdn. Bhd."
"1452","MAL21126069TC","Biofiber Powder","R&D Wellness Concept"
"1453","MAL21106158TC","Sung Khong Qing Re Bao Powder","WAN YEEN TRADING SDN. BHD."
"1454","MAL22076039AZ","Asporelix 0.25 (Cetrorelix 0.25mg Powder and Solvent for Solution for Injection)","BSV BIOSCIENCE MALAYSIA SDN. BHD."
"1455","MAL21076044N","Dale & Cecil MIWACARE ENZYMES+ Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1456","MAL22056059HA","Maducin Premix Powder 1% w/w","Y.S.P. INDUSTRIES (M) SDN. BHD."
"1457","MAL23106139AZ","Saklovir 250 mg Powder for Infusion","Hikmah Pharmaceuticals Sdn Bhd"
"1458","MAL22126014ACZ","Reblozyl 25 mg powder for solution for injection","DKSH MALAYSIA SDN. BHD."
"1459","MAL22126015ACZ","Reblozyl 75 mg powder for solution for injection","DKSH MALAYSIA SDN. BHD."
"1460","MAL21126020HA","Lincofarm TR 44% w/w Soluble Powder","F.E. VENTURE SDN. BHD."
"1461","MAL22096048HA","Eimestat 40% w/w Premix Powder","Sunzen Corporation Sdn Bhd"
"1462","MAL22096005ACRZ","ALIMTA 100 MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION","ZUELLIG PHARMA SDN. BHD."
"1463","MAL22096006ACRZ","ALIMTA 500 MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION","ZUELLIG PHARMA SDN. BHD."
"1464","MAL24066011ACZ","Pompezo 40mg Lyophilized Powder for Solution for Injection or Infusion","MEDISPEC (M) SDN. BHD."
"1465","MAL21106043HA","DOCLATE 50, 500mg/g, Powder for use in drinking water","N.S. LABORATORY SDN. BHD."
"1466","MAL22106010AZ","BORT SPAL 3.5 (Bortezomib Powder for Solution for Injection 3.5mg/vial)","HEALOL PHARMACEUTICALS SDN. BHD."
"1467","MAL22016032HA","TP-GENTA 300KIU/G WATER SOLUBLE POWDER","Thye Pharma Sdn. Bhd"
"1468","MAL21096027NC","MegaLive Mucokof NAC 600mg Powder","MegaLive BioSciences Sdn Bhd"
"1469","MAL21126097TC","Tai Wah Kai Wei Extract Powder","UBAT CINA TAI WAH SDN BHD"
"1470","MAL23116003AZ","Panaxib 40mg powder for solution for injection","MEDISPEC (M) SDN. BHD."
"1471","MAL22046104NC","Mary Kay® Daily Collagen+ powder","MARY KAY (MALAYSIA) SDN. BHD."
"1472","MAL23046015AZ","NIMEDINE Imipenem + Cilastatin (500+500) mg/vial Powder for Solution for Infusion","AVERROES PHARMACEUTICALS SDN. BHD."
"1473","MAL22026113T","GMB INTERNATIONAL G-TiGano Powder","ORIENT LABORATORIES SDN. BHD."
"1474","MAL23026001ACZ","Lokelma 5g Powder for Oral Suspension","ASTRAZENECA SDN. BHD."
"1475","MAL23046013AZ","GEMCIT SPAL-P 200 (Gemcitabine Powder for Solution for Infusion, USP 200 mg/vial)","HEALOL PHARMACEUTICALS SDN. BHD."
"1476","MAL23046014AZ","GEMCIT SPAL-P 1000 (Gemcitabine Powder for Solution for Infusion, USP 1000 mg/vial)","HEALOL PHARMACEUTICALS SDN. BHD."
"1477","MAL23026002ACZ","Lokelma 10g Powder for Oral Suspension","ASTRAZENECA SDN. BHD."
"1478","MAL21086040NC","BElixz GBA-BIOTICS Powder","BE INTERNATIONAL SDN BHD"
"1479","MAL21096028N","LANG bragman Vitamin C 1000mg + Probiotic Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1480","MAL21096057NC","THROZZ VITAMIN C + ZINC Effervescent Powder  (CITRUS FLAVOUR)","MEDICINSPIRE GLOBAL SDN BHD"
"1481","MAL23056014ACRZ","Voriconazole ADVAGEN powder for solution for infusion 200mg","ADVAGEN (Malaysia) Sdn Bhd"
"1482","MAL22016120TC","PISHINE BEAUTY GLOW POWDER","PISHINE HEALTHCARE SDN. BHD."
"1483","MAL22096031AZ","ONTREX 100mg Powder for Concentrate for Solution for Infusion","NOVUGEN ONCOLOGY SDN. BHD."
"1484","MAL21096044N","Excelab ImmuC Gold Forte Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1485","MAL21106072N","PowerLIFE UCHA8000 Powder","Esprit Care Sdn. Bhd."
"1486","MAL21126077TC","PINETOX POWDER","PISHINE HEALTHCARE SDN. BHD."
"1487","MAL21116063NC","Vitamode Kids iBiome Powder","Vitamode  Sdn.bhd"
"1488","MAL22036081TC","UROZZAL CRANBERRY 400MG EFFERVESCENT POWDER","MEDICINSPIRE GLOBAL SDN BHD"
"1489","MAL22026057NC","GK Bio ProBi10+ Powder","GK BIO INTERNATIONAL SDN. BHD."
"1490","MAL22016079NC","Trifama Vita C-500 Plus Powder","PureGlo Beauty Sdn. Bhd."
"1491","MAL21096034N","Cameron Bioscience CUR-A Powder","CAMERON BIOSCIENCE (M) SDN. BHD."
"1492","MAL21096035N","Cameron Bioscience CUR-B Powder","CAMERON BIOSCIENCE (M) SDN. BHD."
"1493","MAL21096036N","Cameron Bioscience CUR-C Powder","CAMERON BIOSCIENCE (M) SDN. BHD."
"1494","MAL23036017ACZ","ZACTRO Azithromycin Lyophilized Powder for Solution for Infusion 500mg/vial","BioCare Pharmaceutical (M) Sdn. Bhd."
"1495","MAL22046111N","SYNeRGY ENERLIFT POWDER","Synergy Worldwide Marketing Sdn  Bhd"
"1496","MAL23086029ARZ","POLIVY 30mg Powder For Concentrate For Solution For Infusion","ROCHE (MALAYSIA) SDN. BHD."
"1497","MAL22026095TC","LIONBALL SHIREE POWDER","Gab Sdn Bhd"
"1498","MAL22026066TC","LIONBALL XIN BAN XIA XIE XIN TANG POWDER","Gab Sdn Bhd"
"1499","MAL22016097TC","LIONBALL NUAN JING TANG POWDER","Gab Sdn Bhd"
"1500","MAL23036014ACZ","Ertapenem Kabi Powder for Solution for Infusion or Injection 1g/vial","FRESENIUS KABI MALAYSIA SDN. BHD"
"1501","MAL23056027AZ","Pemetrex-Venus (Pemetrexed Powder for concentrate for solution for infusion 500 mg)","HEALOL PHARMACEUTICALS SDN. BHD."
"1502","MAL22026065NC","GKB Probio8+ Powder","GK BIO INTERNATIONAL SDN. BHD."
"1503","MAL23056019ACZ","Bendamustine Hydrochloride Seacross 25mg/vial Powder For Concentrate For Solution For Infusion","MEDISPEC (M) SDN. BHD."
"1504","MAL23056020ACZ","Bendamustine Hydrochloride Seacross 100mg/vial Powder For Concentrate For Solution For Infusion","MEDISPEC (M) SDN. BHD."
"1505","MAL22026085TC","LIONBALL DU HUO DANG SHEN JI SHENG PLUS POWDER","Gab Sdn Bhd"
"1506","MAL22026081TC","LIONBALL XIN BU YANG HUAN WU TANG POWDER","Gab Sdn Bhd"
"1507","MAL23056018AZ","Qilu DECITABINE LYOPHILISED POWDER FOR INFUSION 50 MG/VIAL","MEDISPEC (M) SDN. BHD."
"1508","MAL22016093TC","Tai Wah DanZhi XiaoYao Extract Powder","UBAT CINA TAI WAH SDN BHD"
"1509","MAL22026052NC","BIOFIZZ PROBIOTIC+ Powder","Biofizz Marketing Sdn Bhd"
"1510","MAL22036131TC","BIOFORTRESS 36oC COOL Powder","ATTIVO HEALTHCARE SDN. BHD."
"1511","MAL22026079TC","Tai Wah Buzhong Yiqi Tang Extract Powder","UBAT CINA TAI WAH SDN BHD"
"1512","MAL23056013ACZ","Tigaciv 50mg Lyophilized Powder for Concentrate for Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"1513","MAL22036100TC","Tai Wah DuHuo JiSheng Extract Powder","UBAT CINA TAI WAH SDN BHD"
"1514","MAL23076010AZ","Zithrolide Powder for Oral Suspension 200mg/5ml","INSPIRAPHARMA SDN. BHD."
"1515","MAL22036098TC","Tai Wah Xiangsha Liujun Zi Tang Extract Powder","UBAT CINA TAI WAH SDN BHD"
"1516","MAL22026043NCR","MegaLive Flora 80 Pro Powder","MegaLive BioSciences Sdn Bhd"
"1517","MAL22026042N","PREMCARE LUTEIN PLUS Powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1518","MAL22046116TC","LIONBALL QING TAN ZHI KE POWDER","Gab Sdn Bhd"
"1519","MAL23026015AZ","APRITANT IV (Fosaprepitant Dimeglumine Lyophilized Powder for solution for infusion 150 mg/vial)","MEGA LIFESCIENCES SDN. BHD."
"1520","MAL22026060NC","Isotonix YeaMune Powder","MARKET MALAYSIA SHOP SDN. BHD."
"1521","MAL24086008AZ","Leudibine - Decitabine powder for concentrate for solution for infusion 50 mg/vial","UNIMED SDN. BHD."
"1522","MAL22016050NC","BRAINOS POWDER","Special Enhancement Sdn Bhd"
"1523","MAL22046069TC","Tai Wah Gui Pi Tang Extract Powder","UBAT CINA TAI WAH SDN BHD"
"1524","MAL22076059NC","PHARMATEEN CoQ10 GRAPESEED EXTRACT PLUS POWDER","I MEDIKEL PHARMACEUTICAL (M) SDN BHD"
"1525","MAL25016009AZ","BEMUNAT 100 (Bendamustine Hydrochloride 100 mg Powder for Concentrate for Solution for Infusion)","PERNIAGAAN NORMAHAS SDN. BHD."
"1526","MAL23076016AZ","Pemetrex- Venus (Pemetrexed Powder for concentrate for solution for infusion100mg)","ZULAT PHARMACY SDN. BHD."
"1527","MAL23116008AZ","ESOZ IV (Esomeprazole 40mg Powder for Solution for Injection or Infusion -Lyophilised Powder)","RANBAXY (MALAYSIA) SDN. BHD."
"1528","MAL23026089NC","Recogen Gold Collagen+ Powder","Roots Basic Sdn. Bhd."
"1529","MAL22086038HAC","Yen-AnMulin 10% W/W Powder","Yenher Agro-products Sdn. Bhd."
"1530","MAL23126017AZ","AZAPAN (Azacitidine Lyophilised Powder for suspension for Injection) 100mg/vial","BioCare Pharmaceutical (M) Sdn. Bhd."
"1531","MAL22096046HA","Farmaxilin 50% w/w Soluble Powder","F.E. VENTURE SDN. BHD."
"1532","MAL22066110TC","JDB Jia De Bao Herbal Powder","GOLDEN CAT ENTERPRISE"
"1533","MAL22096050HA","AMPROFEED 250G/KG POWDER","RANGE PHARMA SDN. BHD."
"1534","MAL22106061NC","4Life Aloe Vera Plus Powder","Forlife Research Imports Sdn. Bhd."
"1535","MAL22116118TC","Shou Hsing Brand Bao Ying Dan Powder","CHUA TONGSAN SDN. BHD."
"1536","MAL22046047NC","GKB ProbiZymes + Powder","GK BIO INTERNATIONAL SDN. BHD."
"1537","MAL23116010AZ","Lastinem-500 (Imipenem and Cilastatin Powder for Solution for Infusion 500 mg/ 500mg)","UNIMED SDN. BHD."
"1538","MAL22036042N","Dale & Cecil MIWACARE VIT C+ powder","OMEGA HEALTH PRODUCTS SDN BHD"
"1539","MAL23086028AZ","NABOTA Powder 100 Units for Solution for Injection","ARDENCE PHARMA SDN BHD"
"1540","MAL22076054NC","BIOGAIA PROTECTIS POWDER","Pharma Ace Sdn. Bhd."
"1541","MAL22066066TC","MRZ NORISHING POWDER","MRZ HERBAL HEALTHY CARE"
"1542","MAL22086039NC","Recogen Collagen Peptides 10g Powder","Roots Basic Sdn. Bhd."
"1543","MAL22126067HA","QKP Maduramicin Premix 1% W/W Powder","Panfast Marketing (m) Sdn Bhd"
"1544","MAL22076123TC","Wang's Herbaceous Plants Anbao Extract Powder","Shenlu Biotech Sdn Bhd"
"1545","MAL23026025HA","TP-LINSPEC 222/445 MG/G WATER SOLUBLE POWDER","Thye Pharma Sdn. Bhd"
"1546","MAL22086043NC","Recogen Calcium Collagen Powder","Roots Basic Sdn. Bhd."
"1547","MAL22076001ACRZ","Veklury lyophilized powder for injection (remdesivir 100 mg/vial)","Gilead Sciences Malaysia Sdn. Bhd."
"1548","MAL23126019AZ","BLEOSOL (BLEOMYCIN POWDER FOR SOLUTION FOR INJECTION / INFUSION 15 UNITS)","UNIMED SDN. BHD."
"1549","MAL22116093TC","Nature's Gift HERBAL MATRIX POWDER","LINTAN ENTERPRISE SDN.BHD"
"1550","MAL22086064NC","JOURDENESS PROBIOTIC LACTOBACILLUS PARACASEI NTU101 PLUS POWDER","BIO-JOURDENESS COSMETIC CO. (MY) SDN BHD"
"1551","MAL22066083NC","ALTERFLOR BB PROBIOTIC WITH FOS POWDER","BIO INTEGRUM SDN BHD"
"1552","MAL24046016AZ","VANCO-500 (Vancomycin Hydrochloride USP Powder for solution for infusion 500 mg)","HEALOL PHARMACEUTICALS SDN. BHD."
"1553","MAL24056071AZ","SANFUR - DS 125 (CEFUROXIME AXETIL POWDER FOR ORAL SUSPENSION USP 125mg/5ml)","PERNIAGAAN NORMAHAS SDN. BHD."
"1554","MAL23076004ACRZ","Enerzair Breezhaler (Indacaterol Acetate/Glycopyrronium Bromide/Mometasone Furoate) 150/50/80mcg Inhalation Powder Hard Capsules","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"1555","MAL22076048HX","SOLITE, 1000mg/g, Powder for use in drinking water","N.S. LABORATORY SDN. BHD."
"1556","MAL22106076T","YL Rehmannia Complex Powder","YANLING NATURAL HYGIENE SDN. BHD."
"1557","MAL22116108T","YL Polygonum Complex Powder","YANLING NATURAL HYGIENE SDN. BHD."
"1558","MAL23116013AZ","Retorin Powder for Suspension 125mg / 5ml","SM PHARMACEUTICALS SDN. BHD."
"1559","MAL22106024XC","Nutravita Glucosamine 1500mg Powder","Eucogen Pharma Sdn. Bhd."
"1560","MAL23096007AZ","Glenmark Airz F (Glycopyrronium 12.5mcg and Formoterol Fumarate 12mcg) Powder for Inhalation","Glenmark Pharmaceuticals (Malaysia) Sdn. Bhd."
"1561","MAL22076049HX","HEXINE, 20mg/g, Powder for use in drinking water","N.S. LABORATORY SDN. BHD."
"1562","MAL22076067NC","General Balance Probiotics Powder","GCOOP MALAYSIA SDN. BHD."
"1563","MAL22096114TC","Kindness Qing Ke Powder","RUMAH TERAPI TRADISIONAL DONNA SDN BHD"
"1564","MAL22106052NC","Avance LB-30 powder","BEST WORLD LIFESTYLE SDN. BHD."
"1565","MAL24076015ACZ","Voriconazole-AFT 200 mg powder for solution for infusion","AFT PHARMACEUTICALS (SE ASIA) SDN BHD"
"1566","MAL23026026NZ","BIHAN Vitabglow powder","HA ONE HOLDINGS SDN BHD"
"1567","MAL22116082TC","LION BALL TUI RE MAO DAN POWDER","Gab Sdn Bhd"
"1568","MAL23066001ACRZ","TEPADINA 15 mg powder for concentrate for solution for infusion","DKSH MALAYSIA SDN. BHD."
"1569","MAL24076116AZ","CALINOR ORAL POWDER","Noripharma Sdn. Bhd."
"1570","MAL22086067NC","ARDENCE SERIES AFA Plus Powder","ARDENCE VENTURE SDN. BHD."
"1571","MAL24046020ACZ","INVOX Parecoxib 40 mg Powder for Solution for Injection and Sodium Chloride Injection 0.9 % w/v (Diluent)","HEALOL PHARMACEUTICALS SDN. BHD."
"1572","MAL22116056NC","ALTERFLOR ADULT PROBIOTIC WITH FOS POWDER","BIO INTEGRUM SDN BHD"
"1573","MAL22116057NC","ALTERFLOR KIDS PROBIOTIC WITH FOS POWDER","BIO INTEGRUM SDN BHD"
"1574","MAL22096069N","VITASEN C 1000 plus Zinc & Beta Carotene Effervescent Powder (Orange Flavour)","WINWA MEDICAL SDN. BHD."
"1575","MAL23096023AZ","Ticplat 200 (Teicoplanin 200mg powder for solution for injection or infusion)","MEDISPEC (M) SDN. BHD."
"1576","MAL22096072N","VITASEN Elderberry C 1000 & Zinc Effervescent Powder (Mixed Berry Flavour)","WINWA MEDICAL SDN. BHD."
"1577","MAL23066002ACRZ","TEPADINA 100 mg powder for concentrate for solution for infusion","DKSH MALAYSIA SDN. BHD."
"1578","MAL23066003AZ","TEPADINA 400 mg powder and solvent for solution for infusion","DKSH MALAYSIA SDN. BHD."
"1579","MAL23106016AZ","Sanzyme FSH 75 IU (Urofollitropin Lyophilised Powder for Solution for Injection BP, 75 IU/vial) & Sodium Chloride Injection USP 1ml Ampoule (Sterile 0.9% w/v solution of Sodium Chloride)","HEALOL PHARMACEUTICALS SDN. BHD."
"1580","MAL23106017AZ","Sanzyme FSH 150 IU (Urofollitropin Lyophilised Powder for Solution for Injection BP, 150 IU/vial) & Sodium Chloride Injection USP 1ml Ampoule (Sterile 0.9% w/v solution of Sodium Chloride)","HEALOL PHARMACEUTICALS SDN. BHD."
"1581","MAL23016140TC","EU YAN SANG ZHUPAK PAK POH POWDER","EU YAN SANG (1959) SDN.BHD."
"1582","MAL22126166TC","DIANZ D'KAIREN CLEANSE POWDER","Dian Legacy Sdn Bhd"
"1583","MAL23036076NC","SEOBIO SUPRE PROBIOTICS POWDER","DERMASUNG SDN BHD"
"1584","MAL25046007ACRZ","Alveofact 45 mg/ml, 108 mg PHOSPHOLIPID FRACTION FROM BOVINE LUNG (SURFACTANT) POWDER AND SOLVENT FOR PREPARATION OF SUSPENSION INTRATRACHEAL","IDAMAN PHARMA SDN. BHD."
"1585","MAL23036146T","""Sun Ten"" Gou Qi Zi 0.43g/1.00g Extract Powders","SUN TEN PHARMACEUTICAL MFG (M) SDN. BHD."
"1586","MAL25046006ACRZ","Alveofact 45 mg/ml, 54 mg PHOSPHOLIPID FRACTION FROM BOVINE LUNG (SURFACTANT) POWDER AND SOLVENT FOR PREPARATION OF SUSPENSION INTRATRACHEAL","IDAMAN PHARMA SDN. BHD."
"1587","MAL24016016AZ","AZACT SPAL-P 100 (Azacitidine powder for suspension for injection, 100 mg/vial)","HEALOL PHARMACEUTICALS SDN. BHD."
"1588","MAL23046181TC","Ginbio Ginseng 1g/1g Powder","GINBIO ENTERPRISE"
"1589","MAL22126143N","PosBion-P Powder","MY MYRACLE SDN. BHD."
"1590","MAL23016123T","Alpha Fiber D Powder","ALPHA ACTIVE INDUSTRIES SDN BHD"
"1591","MAL22096067N","VITASEN Buffer C with Acerola & Bioflavonoid Effervescent Powder (Citrus Flavour)","WINWA MEDICAL SDN. BHD."
"1592","MAL23086017AZ","Dycox 40mg Powder for Solution for Injection","NOVUGEN PHARMA SDN. BHD."
"1593","MAL22126077N","YL UCran-C Powder","YANLING NATURAL HYGIENE SDN. BHD."
"1594","MAL25046020AZ","BEMUNAT 25 (Bendamustine Hydrochloride 25 mg Powder for Concentrate for Solution for Infusion)","PERNIAGAAN NORMAHAS SDN. BHD."
"1595","MAL22116066TC","CK BALANCE GINSENG 1000mg POWDER","GCOOP MALAYSIA SDN. BHD."
"1596","MAL23036113T","Alpha Fiber Gold Powder","ALPHA ACTIVE INDUSTRIES SDN BHD"
"1597","MAL24036024ACZ","PipTaz-AFT, Piperacillin and Tazobactam Powder for Solution for Injection or Infusion 4.5g","AFT PHARMACEUTICALS (SE ASIA) SDN BHD"
"1598","MAL23106040HA","Amox Forte Water Soluble Powder 500mg/g","Sum Soon Agricultural Co. Sdn Bhd"
"1599","MAL23106002ARZ","Bortezomib Kabi Powder for Solution for Injection 3.5mg/vial","FRESENIUS KABI MALAYSIA SDN. BHD"
"1600","MAL23016089N","REOXlife iMgard Powder","BRAND8 NUTRACEUTICAL SDN. BHD."
"1601","MAL23016030HA","NS-CTC, 500mg/g, Powder for use in drinking water","N.S. LABORATORY SDN. BHD."
"1602","MAL24036023ACZ","Andason Lyophilized Powder for Suspension for Injection 100mg/vial","Nano Medic Care Sdn. Bhd."
"1603","MAL23096025AZ","Myelomib 3.5mg Lyophilized Powder for Solution for Injection","NOVUGEN ONCOLOGY SDN. BHD."
"1604","MAL25016014AZ","AZASQUARE (Azacitidine Powder for Suspension for Injection 25mg/mL (100 mg/vial))","SYNERRV SDN BHD"
"1605","MAL22116061NC","ASH II PROGUD POWDER","NUTRISCIENCE GLOBAL SDN. BHD."
"1606","MAL23086006AZ","NEXVIAZYME 100mg Powder for Concentrate for Solution for Infusion","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"1607","MAL23016091N","VITASEN Triple Action Vitamin C Zinc & D3 Effervescent Powder (Orange Flavour)","WINWA MEDICAL SDN. BHD."
"1608","MAL23046159T","Alpha S Powder","ALPHA ACTIVE INDUSTRIES SDN BHD"
"1609","MAL23036062NC","BiO-LiFE MEGA-C Plus Bioflavonoid powder","MEGA LIFESCIENCES SDN. BHD."
"1610","MAL24016009AZ","MITONCO 10mg powder for solution for injection/infusion or intravesical","FIRST PHARMACEUTICAL SDN. BHD."
"1611","MAL23016152TC","KHENG HENG WATERMELON FROST COMPOUND POWDER","KHENG HENG MEDICAL (M) SDN BHD"
"1612","MAL23046134TC","DS PHARMA TIGER MILK MUSHROOM PLUS POWDER","MRZ HERBAL HEALTHY CARE"
"1613","MAL24026007ASZ","Octaplex Powder and Solvent for Solution for Infusion","Pharmaniaga Marketing Sdn Bhd"
"1614","MAL23016064NC","RK Probiotics Plus Powder","Maximus Resources Sdn. Bhd."
"1615","MAL22126080NC","THROZZ KIDS MULTIVITAMIN Effervescent Powder (BLACKCURRANT ORANGE FLAVOUR)","MEDICINSPIRE GLOBAL SDN BHD"
"1616","MAL23076020XC","Janipro Gutril-S Powder","Janipro (M) Sdn Bhd"
"1617","MAL24046056HAC","COSULTRIM PLUS 75% W/W WATER SOLUBLE POWDER","Fijiliam Enterprise Sdn. Bhd."
"1618","MAL23046103N","NUREOX Enzyme Plus Powder","BRAND8 NUTRACEUTICAL SDN. BHD."
"1619","MAL25026015AZ","Vaxcel Polymyxin E 1M IU Powder for Injection, Infusion or Inhalation","KOTRA PHARMA (M) SDN. BHD."
"1620","MAL23076114TC","SWS Herbal Mix Rice Paper Pith Plus Powder","SWS 28 MEDICAL SDN BHD"
"1621","MAL23076125TC","SWS Tiao Bu Yang Sheng Powder","SWS 28 MEDICAL SDN BHD"
"1622","MAL24086017AZ","BortiRel (Bortezomib 1 mg powder for solution for injection)","Mansa Healthcare Sdn Bhd"
"1623","MAL23026037N","VITASEN Elderberry Plus Vitamin C & Zinc Effervescent Powder (Mixed Berry Flavour)","WINWA MEDICAL SDN. BHD."
"1624","MAL24086018AZ","BortiRel (Bortezomib 3.5 mg powder for solution for injection)","Mansa Healthcare Sdn Bhd"
"1625","MAL24046057HAC","NEO-VET -(Neomycin 20% w/w   Water Soluble  Powder)","Fijiliam Enterprise Sdn. Bhd."
"1626","MAL24086015AZ","MYCLAV (Amoxicillin and Clavulanic acid Powder for Oral Suspension USP 228.5mg/5ml)","HEALOL PHARMACEUTICALS SDN. BHD."
"1627","MAL23046140T","REOXlife Pro iPluz Powder","BRAND8 NUTRACEUTICAL SDN. BHD."
"1628","MAL23056130TC","Unicity Unimate Powder (Lemon Flavored)","UNICITY IMPORTS MALAYSIA SDN. BHD."
"1629","MAL25036151ACZ","UMETREX Pemetrexed 100mg Powder for Concentrate for Solution for Infusion","UNIMED SDN. BHD."
"1630","MAL23066108TC","BASBA-369 Powder","APB STANDARD SDN. BHD."
"1631","MAL25036152ACZ","Umetrex Pemetrexed 500mg Powder for Concentrate for Solution for Infusion.","UNIMED SDN. BHD."
"1632","MAL23076108TC","TIAN TAI TANG JIA NAN SAN POWDER","WENG THYE HENG SDN. BHD."
"1633","MAL24056085AZ","FOSEMRED (Fosaprepitant Powder for Solution for Infusion 150 mg/vial)","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"1634","MAL25026016ACZ","VORIKANDIN Voriconazole 200mg Powder for solution for IV Infusion","UNIMED SDN. BHD."
"1635","MAL24056002ARZ","Shingrix Powder and Suspension for Suspension for Injection","GLAXOSMITHKLINE PHARMACEUTICAL SDN. BHD."
"1636","MAL23036143T","EU YAN SANG MOSCHUS POWDER 100MG","WENG LI SDN. BHD."
"1637","MAL24076020AZ","ESCOPRO 40mg Powder for Solution for Injection/Infusion","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"1638","MAL23076061NC","BIOFERMIN Probiotic Bifidobacterium 2 Billion CFU Powder","HOE PHARMACEUTICALS SDN. BHD."
"1639","MAL24126017AZ","Letybo� Powder for Solution for Injection 100 units (Clostridium Botulinum Toxin Type A)","VENUSYS MEDICAL SDN BHD"
"1640","MAL24096046AZ","HP-Ganciclovir 500 mg powder for concentrate for solution for infusion","MEDISPEC (M) SDN. BHD."
"1641","MAL24116014AZ","ABINGEM-1gm (Gemcitabine Powder for Solution for Infusion 1g)","NVS REGULATORY SERVICES SDN BHD"
"1642","MAL23066072NC","Opceden Fortigen CC Powder","ASIA HEALTHCARE SDN. BHD."
"1643","MAL23086039N","VITASEN B Complex plus Vitamin C & Minerals Effervescent Powder (Orange Flavour)","WINWA MEDICAL SDN. BHD."
"1644","MAL23126032HA","ERYTROSURE 50% POWDER","RANGE PHARMA SDN. BHD."
"1645","MAL25016017AZ","FONKOZOMIB Lyophilized Powder for Injection 3.5 mg","IMEKS PHARMA SDN. BHD."
"1646","MAL23086067NCE","BIOFERMIN GI Bifidobacterium Probiotics Powder","UNISON NUTRACEUTICALS SDN. BHD."
"1647","MAL23106006AZ","XENPOZYME 20MG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION","SANOFI-AVENTIS (MALAYSIA) SDN. BHD."
"1648","MAL23086066NCE","BIOFERMIN GI For Kids Bifidobacterium Probiotics Powder","UNISON NUTRACEUTICALS SDN. BHD."
"1649","MAL23066082NC","LIVEMORE FLEXMORE POWDER","SYNERGY PHARMACEUTICAL SDN BHD"
"1650","MAL24086030AZ","Parestat 40mg Powder for Solution for Injection","Pharmaniaga Marketing Sdn Bhd"
"1651","MAL23096030HA","NS-OTC, 500mg/g, Powder for use in drinking water","N.S. LABORATORY SDN. BHD."
"1652","MAL23086092TC","LI KANG BIOTECHNICAL Cofev Extract Powder","Shenlu Biotech Sdn Bhd"
"1653","MAL23106041HA","LINCOFEED 4.4% POWDER","RANGE PHARMA SDN. BHD."
"1654","MAL23126071T","HERBALIFE NUTRITION N-R-G Guarana Plus Powder","HERBALIFE PRODUCTS MALAYSIA SDN BHD"
"1655","MAL23066043N","VITASEN Glutathione plus ACE Effervescent Powder (Orange Flavour)","WINWA MEDICAL SDN. BHD."
"1656","MAL23096132T","IceZon BodyCool Effervescent Powder (Blackcurrant Flavour)","LONNIX (M) SDN. BHD."
"1657","MAL23046101N","NHF FLEXIMAX Powder","EXCEL HERBAL INDUSTRIES SDN. BHD."
"1658","MAL24026026HA","AMPROLOX 20% w/w POWDER","RANGE PHARMA SDN. BHD."
"1659","MAL23076072NC","NUTRIDOS FORTI-LOV POWDER","Nutridos Marketing Sdn Bhd"
"1660","MAL23066065N","Nn Flexi-C Plus Powder","YANLING NATURAL HYGIENE SDN. BHD."
"1661","MAL24046001ACZ","Enhertu Powder For Concentrate For Solution For Infusion 100 mg/vial","ASTRAZENECA SDN. BHD."
"1662","MAL23066066NC","General Balance Amino Acid Complex Powder","GCOOP MALAYSIA SDN. BHD."
"1663","MAL24056016HA","ETHOCIN, 300mg/g, Powder for use in drinking water","N.S. LABORATORY SDN. BHD."
"1664","MAL24096025ACZ","Padcev 30mg Powder for Concentrate for Solution for Infusion","Astellas Pharma Malaysia Sdn Bhd"
"1665","MAL24096024ACZ","Padcev 20mg Powder for Concentrate for Solution for Infusion","Astellas Pharma Malaysia Sdn Bhd"
"1666","MAL24046054HA","LINCO SPECSURE POWDER","RANGE PHARMA SDN. BHD."
"1667","MAL24116035ACRZ","Andexxa 200mg Powder for Solution for Infusion","ASTRAZENECA SDN. BHD."
"1668","MAL23116108NC","SEOBIO SUPRE WM V PROBIOTICS POWDER","DERMASUNG SDN BHD"
