detail_url,brand_full,ddd_text,currency,price_per_day,price_per_week,price_per_month,price_per_six_months,reimbursed_per_day,extra_payment_per_day
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoricoxib,"ARCOXIA ,
        FILMOMHULDE TABLET 90 mg",60 mg,€,0.37,2.59,11.1,67.34,0.37,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etrasimod,"VELSIPITY ,
        TABLET 2 mg",,€,846.93,,,,0.0,30.25,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etravirine,"INTELENCE ,
        TABLET 100 mg","0,4 g",€,12.13,84.91,363.9,,12.13,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etravirine,"INTELENCE ,
        TABLET 200 mg","0,4 g",€,13.55,94.85,406.5,,13.55,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eucalyptusolie_kamfer_levomenthol,"DAMPO ,
        ZALF VOOR INHALATIEDAMP 26/40/20 mg /G",,€,5.02,,,,0.0,0.17,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eucalyptusolie_kamfer_levomenthol,"VAPORUB VICKS ,
        ZALF VOOR INHALATIEDAMP",,€,6.07,,,,0.0,0.12,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eucalyptusolie_kamfer_levomenthol,"VAPORUB VICKS ,
        ZALF VOOR INHALATIEDAMP",,€,9.58,,,,0.0,0.1,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"GENERIEK ,
        TABLET 10 mg",10 mg,€,70.63,494.41,,,0.0,70.63,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"AFINITOR ,
        TABLET 10 mg",10 mg,€,71.41,499.87,,,0.0,71.41,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"VOTUBIA ,
        TABLET 10 mg",10 mg,€,108.66,760.62,,,0.0,108.66,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"GENERIEK ,
        TABLET 2,5 mg",10 mg,€,171.01,,,,0.0,171.01,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"AFINITOR ,
        TABLET 2,5 mg",10 mg,€,172.16,,,,0.0,172.16,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"VOTUBIA ,
        TABLET 2,5 mg",10 mg,€,166.42,,,,0.0,166.42,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"VOTUBIA ,
        DISPERGEERBARE TABLET 5 mg",10 mg,€,160.29,,,,0.0,160.29,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"GENERIEK ,
        TABLET 5 mg",10 mg,€,111.03,777.21,,,0.0,111.03,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"AFINITOR ,
        TABLET 5 mg",10 mg,€,112.0,784.0,,,0.0,112.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,"VOTUBIA ,
        TABLET 5 mg",10 mg,€,137.2,960.4,,,0.0,137.2,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_transplantatie_,"CERTICAN ,
        DISPERGEERBARE TABLET 0,25 mg","1,5 mg",€,9.56,66.92,286.8,,9.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_transplantatie_,"CERTICAN ,
        TABLET 0,25 mg","1,5 mg",€,11.15,78.05,334.5,,11.15,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_transplantatie_,"CERTICAN ,
        TABLET 0,75 mg","1,5 mg",€,11.15,78.05,334.5,,11.15,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/evolocumab,"REPATHA , 1 ml INJECTIEVLOEISTOF 140 mg / ml",,€,186.39,,,,186.39,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/exemestaan,"GENERIEK ,
        OMHULDE TABLET 25 mg",25 mg,€,1.06,7.42,31.8,192.92,1.06,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/exemestaan,"AROMASIN ,
        OMHULDE TABLET 25 mg",25 mg,€,2.23,15.61,66.9,405.86,2.23,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib,"GENERIEK ,
        TABLET 10 mg",10 mg,€,0.23,1.61,6.9,41.86,0.23,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib,"EZETROL ,
        TABLET 10 mg",10 mg,€,0.54,3.78,16.2,98.28,0.54,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_atorvastatine,"GENERIEK ,
        TABLET 10/10 mg",1 stuks,€,0.36,2.52,10.8,65.52,0.36,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_atorvastatine,"ATOZET ,
        TABLET 10/10 mg",1 stuks,€,0.69,4.83,20.7,125.58,0.69,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_atorvastatine,"GENERIEK ,
        TABLET 10/20 mg",1 stuks,€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_atorvastatine,"ATOZET ,
        TABLET 10/20 mg",1 stuks,€,0.73,5.11,21.9,132.86,0.73,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_atorvastatine,"GENERIEK ,
        TABLET 10/40 mg",1 stuks,€,0.44,3.08,13.2,80.08,0.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_atorvastatine,"ATOZET ,
        TABLET 10/40 mg",1 stuks,€,0.73,5.11,21.9,132.86,0.73,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,"GENERIEK ,
        TABLET 10/10 mg",1 stuks,€,2.0,14.0,60.0,364.0,0.0,2.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,"GENERIEK ,
        TABLET 10/20 mg",1 stuks,€,0.68,4.76,20.4,123.76,0.68,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,"INEGY ,
        TABLET 10/20 mg",1 stuks,€,0.87,6.09,26.1,158.34,0.87,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,"GENERIEK ,
        TABLET 10/40 mg",1 stuks,€,0.74,5.18,22.2,134.68,0.74,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,"INEGY ,
        TABLET 10/40 mg",1 stuks,€,0.99,6.93,29.7,180.18,0.99,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,"GENERIEK ,
        TABLET 10/80 mg",1 stuks,€,0.99,6.93,29.7,180.18,0.99,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,"INEGY ,
        TABLET 10/80 mg",1 stuks,€,1.62,11.34,48.6,294.84,1.62,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"JIVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.195,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"JIVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.391,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"JIVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,3.587,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"JIVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,597.87,,,,0.0,597.87,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ALTUVOCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.122,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ALTUVOCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.245,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ALTUVOCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,280.68,,,,0.0,280.68,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ALTUVOCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,3.368,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ALTUVOCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,4.49,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ALTUVOCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,561.35,,,,0.0,561.35,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ELOCTA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.039,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ELOCTA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.559,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ELOCTA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.079,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ELOCTA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,259.9,,,,0.0,259.9,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ELOCTA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,3.118,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ELOCTA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,519.8,,,,0.0,519.8,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ELOCTA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,779.7,,,,0.0,779.7,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"OCTANATE LV ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,904.7,,,,0.0,904.7,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"OCTANATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,226.18,,,,0.0,226.18,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"OCTANATE LV ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,452.35,,,,0.0,452.35,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"AFSTYLA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.188,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"AFSTYLA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.782,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"AFSTYLA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.376,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"AFSTYLA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.97,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"AFSTYLA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,297.03,,,,0.0,297.03,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"AFSTYLA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,3.564,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"AFSTYLA ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,594.05,,,,0.0,594.05,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"REFACTO AF ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.024,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"REFACTO AF ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.049,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"REFACTO AF ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,256.15,,,,0.0,256.15,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"REFACTO AF ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,512.3,,,,0.0,512.3,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADVATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.039,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"KOVALTRY ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.039,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADVATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.559,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADVATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.079,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADVATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,259.97,,,,0.0,259.97,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADVATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,519.93,,,,0.0,519.93,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADYNOVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.039,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADYNOVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.079,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADYNOVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,259.9,,,,0.0,259.9,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ADYNOVI ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,519.8,,,,0.0,519.8,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NUWIQ ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.035,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NUWIQ ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.071,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NUWIQ ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.588,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NUWIQ ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,258.88,,,,0.0,258.88,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NUWIQ ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,3.106,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NUWIQ ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,4.142,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NUWIQ ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,517.75,,,,0.0,517.75,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NOVOEIGHT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.039,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NOVOEIGHT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.559,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NOVOEIGHT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.079,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NOVOEIGHT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,259.97,,,,0.0,259.97,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NOVOEIGHT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,3.119,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"NOVOEIGHT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,519.93,,,,0.0,519.93,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ESPEROCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.068,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ESPEROCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.602,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ESPEROCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.136,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ESPEROCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,3.204,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,"ESPEROCT ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,534.1,,,,0.0,534.1,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii_von_willebrand_factor,"WILATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.547,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii_von_willebrand_factor,"HAEMATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.273,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii_von_willebrand_factor,"HAEMATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,2.547,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii_von_willebrand_factor,"WILATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,,,,,0.0,1.273,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii_von_willebrand_factor,"HAEMATE ,
        POEDER VOOR INJECTIEVLOEISTOF",,€,637.0,,,,0.0,637.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_xiii,"CLUVOT ,
        POEDER VOOR INJECTIE/INFUSIEOPLOSSING",,€,,,,,0.0,1.559,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_xiii,"CLUVOT ,
        POEDER VOOR INJECTIE/INFUSIEOPLOSSING",,€,311.93,,,,0.0,311.93,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/famciclovir,"GENERIEK ,
        TABLET 250 mg","0,75 g",€,15.2,106.4,456.0,,15.2,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/famciclovir,"GENERIEK ,
        TABLET 500 mg","0,75 g",€,13.82,96.74,414.6,,13.82,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/famotidine,"GENERIEK ,
        TABLET 20 mg",40 mg,€,1.38,9.66,41.4,251.16,1.38,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/famotidine,"GENERIEK ,
        TABLET 40 mg",40 mg,€,1.33,9.31,39.9,242.06,1.33,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fampridine,"FAMPYRA ,
        TABLET MET GEREGULEERDE AFGIFTE 10 mg",20 mg,€,8.53,59.71,255.9,,8.53,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/faricimab,"VABYSMO , 0,24 ml INJECTIEVLOEISTOF 120 mg / ml",,€,795.69,,,,0.0,795.69,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/faricimab,"VABYSMO , 175 μl INJECTIEVLOEISTOF 120 mg / ml",,€,795.7,,,,0.0,795.7,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/febuxostat,"GENERIEK ,
        TABLET 120 mg",80 mg,€,0.45,3.15,13.5,81.9,0.45,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/febuxostat,"ADENURIC ,
        TABLET 120 mg",80 mg,€,0.43,3.01,12.9,78.26,0.43,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/febuxostat,"GENERIEK ,
        TABLET 80 mg",80 mg,€,0.63,4.41,18.9,114.66,0.63,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/febuxostat,"ADENURIC ,
        TABLET 80 mg",80 mg,€,0.65,4.55,19.5,118.3,0.65,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fedratinib,"INREBIC ,
        CAPSULE 100 mg","0,4 g",€,166.41,,,,0.0,166.41,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/felbamaat,"TALOXA ,
        SUSPENSIE VOOR ORAAL GEBRUIK 120 mg / ml","2,4 g",€,8.28,57.96,248.4,,8.28,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/felbamaat,"TALOXA ,
        TABLET 600 mg","2,4 g",€,7.59,53.13,227.7,,7.59,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/felodipine,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 10 mg",5 mg,€,0.13,0.91,3.9,23.66,0.13,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/felodipine,"PLENDIL ,
        TABLET MET GEREGULEERDE AFGIFTE 2,5 mg",5 mg,€,0.46,3.22,13.8,83.72,0.46,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/felodipine,"GENERIEK ,
        TABLET MET GEREGULEERDE AFGIFTE 5 mg",5 mg,€,0.17,1.19,5.1,30.94,0.17,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/feneticilline,"BROXIL ,
        CAPSULE 250 mg",1 g,€,2.38,16.66,71.4,433.16,2.38,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/feneticilline,"BROXIL ,
        STROOP 25 mg / ml",1 g,€,19.55,136.85,586.5,,19.55,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/feneticilline,"BROXIL ,
        CAPSULE 500 mg",1 g,€,2.61,18.27,78.3,475.02,2.61,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenfluramine,"FINTEPLA ,
        DRANK 2,2 mg / ml",8 mg,€,37.38,261.66,,,37.38,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenobarbital,"GENERIEK ,
        TABLET 25 mg","0,1 g",€,0.12,0.84,3.6,21.84,0.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenobarbital,"GENERIEK ,
        TABLET 50 mg","0,1 g",€,0.1,0.7,3.0,18.2,0.1,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenofibraat,"FENOGAL ,
        CAPSULE 160 mg","0,2 g",€,0.77,5.39,23.1,140.14,0.0,0.77,Per dag Per week Per maand Per half jaar,,
