detail_url,product_name,product_type,manufacturer,administration_form,strengths_raw
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/epirubicine,Epirubicine,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eplerenon,Eplerenon,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eplontersen,Wainzua,(als natriumzout),AstraZeneca bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/epoetine_alfa,Binocrit,,Sandoz bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/epoetine_beta,NeoRecormon,(bèta),Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/epoetine_zeta,Retacrit,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/epoprostenol,Flolan,(als Na-zout),GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eprosartan,Teveten,(als mesilaat),Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eprosartan_hydrochloorthiazide,Teveten Plus,,Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eptacog_alfa__geactiveerd,Novoseven,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eptacog_beta__geactiveerd,Cevenfacta,,Laboratoire français du Fractionnement et des Biotechnologies,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eptifibatide,Eptifibatide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eptinezumab,Vyepti,,Lundbeck bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eravacycline,Xerava,,PAION Pharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/erdafitinib,Balversa,,Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/erenumab,Aimovig,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ergocalciferol_fytomenadion_retinol_tocoferol,Vitintra,,Fresenius Kabi Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ergotamine_coffeine,Ergocoffeïne Zetpillen FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eribuline,Eribuline,(als mesilaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/erlotinib,Erlotinib,(als hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ertapenem,Invanz,(als Na-zout),Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ertugliflozine,Steglatro,(als L-pyroglutaminezuur),Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ertugliflozine_sitagliptine,Steglujan,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/erytromycine__cutaan_,Inderm applicatievloeistof,,Centrafarm bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/erytromycine__oculair_,Erytromycine Oogzalf FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/erytromycine__systemisch_,Erythrocine,(als lactobionaat),Amdipharm Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/escitalopram,Escitalopram,(als oxalaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/esketamine__intraveneus_,Esketamine,(als hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/esketamine__nasaal_,Spravato,,Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/esmolol,Esmolol,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/esomeprazol,Esomeprazol,(als magnesiumdihydraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estetrol_drospirenon,Drovelis,,Gedeon Richter Benelux Sprl.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__bij_puberteitsinductie_,Cetura,(als hemihydraat),ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__oraal_,Estradiol,(als hemihydraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__transdermaal_,Estradiol pleister,(als hemihydraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol__vaginaal_,Vagifem,(als hemihydraat),Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_dienogest,Qlaira,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_drospirenon,Paosonelle,,Gedeon Richter Benelux Sprl.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_dydrogesteron,Femoston,,Abbott bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_dydrogesteron__continu_,Femoston continu,,Abbott bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_nomegestrol,Nomegestrol/estradiol,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_norethisteron__continu_,Activelle,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estradiol_progesteron,Bijuva,,Théa Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estriol__oraal_,Synapause-E3 tablet,,Aspen Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/estriol__vaginaal_,Synapause-E3,,Aspen Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etanercept,Benepali,,Biogen Netherlands,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etelcalcetide,Parsabiv,(als hydrochloride),Amgen bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethambutol,Myambutol,(dihydrochloride),Teofarma Srl,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol,Acelyn,,ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_desogestrel__eenfase_,Ethinylestradiol/desogestrel,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_drospirenon,Ethinylestradiol/drospirenon,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_etonogestrel,Etonogestrel/ethinylestradiol,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_gestodeen__eenfase_,Ethinylestradiol/gestodeen,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__driefasen_,Trigynon,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__eenfase_,Ethinylestradiol/Levonorgestrel,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_levonorgestrel__gefaseerd_continu_,Seasonique,,Theramex Ireland Limited,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_norelgestromine,Evra,,Gedeon Richter Benelux Sprl.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethinylestradiol_norgestimaat,Norgestimaat/ethinylestradiol,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ethosuximide,Ethymal,,Aurobindo Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etomidaat,Etomidaat Lipuro,,B. Braun Medical bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etonogestrel,Implanon NXT,,Organon Pharma BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoposide,Etoposide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etoricoxib,Arcoxia,,Organon Pharma BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etrasimod,Velsipity,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/etravirine,Intelence,,Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/eucalyptusolie_kamfer_levomenthol,Dampo verkoudheidsbalsem,,Cooper Consumer Health International,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_maligne_aandoening_,Afinitor,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/everolimus__bij_transplantatie_,Certican,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/evinacumab,Evkeeza,,Ultragenyx Germany GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/evolocumab,Repatha,,Amgen bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/exemestaan,Aromasin,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib,Ezetimibe,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_atorvastatine,Atozet,,Organon Pharma BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/e/ezetimib_simvastatine,Ezetimibe/simvastatine '10/10',,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii,Octanate,,Octapharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_viii_von_willebrand_factor,Haemate P,,CSL Behring bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/factor_xiii,Cluvot,,CSL Behring bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/famciclovir,Famciclovir,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/famotidine,Famotidine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fampridine,Fampyra,,Merz Pharmaceuticals GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/faricimab,Vabysmo,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/febuxostat,Adenuric,,Menarini Benelux nv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fedratinib,Inrebic,,Bristol-Myers Squibb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/felbamaat,Taloxa,,Organon Pharma BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/felodipine,Felodipine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/feneticilline,Broxil,(als K-zout),ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenfluramine,Fintepla,( als hydrochloride),UCB Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenobarbital,Fenobarbital drank FNA met acetem,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenofibraat,Fenogal,,Laboratoires SMB S.A.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenoterol_ipratropium,Berodual,,Boehringer Ingelheim bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenoxymethylpenicilline,Acipen-V,(als K-zout),ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenprocoumon,Fenprocoumon,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fentanyl__bij_doorbraakpijn_,Abstral,(als citraat),Kyowa Kirin Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fentanyl__parenteraal_,Fentanyl injectie,(als citraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fentanyl__transdermaal_,Fentanyl pleister,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fentolamine,Regitine,(mesilaat),ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fentolamine_papaverine,Androskat,,pharmaand GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenylboterzuur,Ammonaps,(natriumzout),Immedica Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenylbutazon,Fenylbutazon Capsules FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenylefrine__injectie_,Biorphen,(hydrochloride),Sintetica GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenylefrine__oculair_,"Fenylefrine Minims 2,5%",(hydrochloride),Bausch & Lomb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fenytoine,Diphantoïne,(Na-zout),Aurobindo Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/ferrioxidesaccharaat,Ferracin,,PharmaMatch bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/ferrochloride,Ferrochloride Drank FNA,(als tetrahydraat),Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/ferrofumaraat,Ferrofumaraat,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/ferrogluconaat,Losferron,,Grünenthal bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/ferrosulfaat,Fero Gradumet,(gedroogd ferrosulfaat),Teofarma Srl,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fesoterodine,Fesoterodine,(fumaraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fexofenadine,Allegra fexotabs,(hydrochloride),Opella Healthcare France SAS,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fezolinetant,Veoza,,Astellas Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fibrinogeen,Fibclot,,CAF-DCF bv-srl,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fidaxomicine,Dificlir,,Tillotts Pharma GmBH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/filgotinib,Jyseleca,(als maleaat),Alfasigma Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/filgrastim,Accofil,(= recombinant-methionyl humaan granulocyten-koloniestimulerende factor),Accord Healthcare bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/finasteride__bij_alopecia_,Finasteride,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/finasteride__bij_bph_,Finasteride,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/finerenon,Kerendia,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fingolimod,Fingolimod,(als hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flavoxaat,Urispas,(hydrochloride),Recordati,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flecainide,Flecaïnide,(acetaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flucloxacilline,Floxapen,(als Na-zout),Aurobindo Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluconazol,Diflucan,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fludarabine,Fludara,(fosfaat),Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fludrocortison,Florinef,(acetaat),Viatris Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fludrocortison_neomycine_polymyxine_b_lidocaine,Panotile,,Zambon Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flumazenil,Anexate,,Cheplapharm Arzneimittel GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flumetason,Locacorten,(pivalaat),Amdipharm Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flumetason_clioquinol__auriculair_,Locacorten-Vioform oordruppels,,DalecoPharmabv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flumetason_clioquinol__cutaan_,Locacorten-Vioform crème,,Amdipharm Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flumetason_salicylzuur,Locasalen,,Amdipharm Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flunarizine,Flunarizine,(als dihydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flunitrazepam,Flunitrazepam,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluocinolonacetonide,Iluvien,,Horus Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluormetholon,FML Liquifilm,,Abbvie bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluoxetine,Fluoxetine FNA,(als hydrochloride),Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flupentixol,Fluanxol,(als dihydrochloride),Lundbeck bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flurazepam,Flurazepam,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/flurbiprofen,Strepfen,,Reckitt Benckiser Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluspirileen,Imap,,Eumedica nv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluticason__bij_astma_,Flixotide,(propionaat),GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluticason__cutaan_,Cortifil,(propionaat),QliniQ bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluticason_umeclidinium_vilanterol,Trelegy Ellipta,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluticasonfuroaat__nasaal_,Avamys,(als furoaat),GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluticasonpropionaat__nasaal_,Flixonase,(propionaat),GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluvastatine,Fluvastatine,(als Na-zout),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fluvoxamine,Fevarin,(maleaat),Viatris Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/folinezuur__oculair_,Folinezuur oogdruppels FNA,(calciumfolinaat),Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/folinezuur__systemisch_,Folikabi,(als Ca-zout),Fresenius Kabi Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/foliumzuur,"Foliumzuur tablet 0,5 mg",,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/follitropine_alfa,Bemfola,,Gedeon Richter Benelux Sprl.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/follitropine_beta,Puregon,,Organon Pharma BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/follitropine_delta,Rekovelle,,Ferring bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/follitropine_lutropine,Pergoveris,,Merck bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fomepizol,Fomepizole,(als sulfaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fondaparinux,Arixtra,(Na-zout),Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/formoterol,Atimos,(fumaraat),Chiesi Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/formoterol_beclometason,Beclometason/formoterol,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/formoterol_budesonide,AirBuFo,,Sandoz bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/formoterol_fluticason,Flutiform,,Mundipharma Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/formoterol_glycopyrronium_budesonide,Trixeo,,AstraZeneca bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fosamprenavir,Telzir,(als Ca-zout),ViiV Healthcare bv.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fosaprepitant,Fosaprepitant,(als dimeglumine),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/foscarnet,Foscavir,(tri-Na-zout),Clinigen Healthcare Ltd.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fosfomycine__intraveneus_,Fomicyt,(als di-Na-zout),Nordic Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fosfomycine__oraal_,Fosfomycine,(als trometamol),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fosinopril,Fosinopril,(Na-zout),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fosinopril_hydrochloorthiazide,Fosinopril/Hydrochloorthiazide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/foslevodopa_foscarbidopa,Duodopa s.c.-infusievloeistof,,Abbvie bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fostamatinib,Tavlesse,(als dinatriumhexahydraat),Pharmanovia Benelux BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fostemsavir,Rukobia,(als tromethamine),ViiV Healthcare bv.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fremanezumab,Ajovy,,Teva Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/frovatriptan,Fromirex,(als succinaatmonohydraat),Menarini Benelux nv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fulvestrant,Faslodex,,AstraZeneca bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/furosemide,Furosemide drank FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fusidinezuur__cutaan_,Fucidin,(Na-zout),Leo Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fusidinezuur__oculair_,Fucithalmic,,Amdipharm Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fusidinezuur__oraal_,Natriumfusidaat,,Doorgeleverde bereiding,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fysostigmine,Fysostigmine,salicylaat,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/f/fytomenadion,Fytomenadiondrank FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gabapentine,Gabapentine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/galantamine,Bergal,(als hydrobromide),KRKA Belgium NV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/galcanezumab,Emgality,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/galsulfase,Naglazyme,,BioMarin Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/ganciclovir,Cymevene,(als Na-zout),Cheplapharm Arzneimittel GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/ganirelix,Fyremadel,(als acetaat),Sun Pharmaceutical Industries Europe b.v.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/garadacimab,Andembry,,CSL Behring bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/geactiveerde_kool,Norit,,Norit Nederland B.V.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gefapixant,Lyfnua,(als citraat),Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gefitinib,Iressa,,AstraZeneca bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gelekoortsvaccin,Stamaril,(levend-verzwakt virus; virusstam 17D-204),Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gemcitabine,Gemcitabine,(als hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gemfibrozil,Gemfibrozil,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gemodificeerd_gelatine,Gelofusine,,B. Braun Medical bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gemtuzumab_ozogamicine,Mylotarg,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gentamicine__implantatie_,Garacol,(als sulfaat),SERB SA,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gentamicine__parenteraal_,Gentamicine,(als sulfaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/gilteritinib,Xospata,(als fumaraat),Astellas Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/givosiran,Givlaari,,Alnylam Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/g/glatirameer,Copaxone,(acetaat),Teva Nederland bv,,
