award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,supplier,supplier_specifications,unit_price_offer_raw,unit_price_offer,awarded_quantity_raw,awarded_quantity,total_net_awarded_raw,total_net_awarded,state,is_awarded,awarded_unit_price,lot_total_line_raw,lot_total_line,source_tender_url
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,159,51141502,Clonazepam,"ZOPICLONA COMPRIMIDOS 7,5 MG",565000,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"ZPCL07.5COMP. (BE)ZOPICLONA 7.5MG X 1000 COMP.REC.. MINTLAB. ZOPICLONA. REG ISP F-12586. VCTO Mayor a 12 meses. LOTE -- 7800063611822, Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Monto Mínimo de despacho $50.000 neto..","$ 27,9",27.9,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-18,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==,159,51141502,Clonazepam,"ZOPICLONA COMPRIMIDOS 7,5 MG",565000,76.830.090-9 FARMACEUTICA CARIBEAN SPA,"MIN0215 ZOPICLONA 7.5 MG CJ. X 1000 COMP. REC., Zopiclona 7,5 mg, F-12586/22, MILAB, 01-06-2026, venc: 01-06-2026, PLAZO DE ENTREGA: 2 DIAS",$ 30,30.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=nJFASrdwZxqvyfmehwfFxQ==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,76.267.776-8 HOJALATERIA MONTAJES Y CONSTRUCCIONES JMN LIMITADA,Empresa familiar especializada en Cubiertas y Hojalateria,$ 37696500,37696500.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,76.228.365-4 EBG Ingeniería & Construcción Ltda,EBG INGENIERIA Y CONSTRUCCION LTDA,$ 39546124,39546124.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,14.282.287-3 DIEGO IGNACIO MOLINA MONTENEGRO,ANEXO ARCHIVOS,$ 37782554,37782554.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,76.313.862-3 Arquitectura y Construcción Poulsen y Compañía Lim,Validez oferta según bases administrativas.,$ 41989240,41989240.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,76.347.859-9 LANDSPACE SPA,VALORES NETO,$ 13460000,13460000.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,76.525.494-9 CONSTRUCTORA ODAL SPA,Contamos con amplia experiencia en el desarrollo de proyectos para el sector publico.,$ 35000000,35000000.0,1,1.0,35000000,35000000.0,Adjudicada,YES,35000000.0,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,10.573.124-8 VÍCTOR HUGO ALMONACID ULLOA,valor oferta neto 37.818.231,$ 37818231,37818231.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,76.566.165-k CONSTRUCTORA MGC SPA,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,$ 33398738,33398738.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-27,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==,1,72101601,Instalación o reparación de techos,CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN,1,77.765.630-9 COMERCIAL Y DISTRIBUIDORA ORTOPEDIC SPA,"OFERTA TÉCNICA PARA EL SERVICIO DE CAMBIO DE TECHUMBRE Y REPARACIONES VARIAS EN CAPRI BUIN, UBICADA EN CONDELL N°495, COMUNA DE BUIN",$ 32148922,32148922.0,0,0.0,0,0.0,No Adjudicada,NO,,35.000.000,35000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dIRzx709oS2FO4NB/k/Y2g==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ORwfxtwzMRQLzS2eBnZe3A==,1,72102304,"Mantenimiento o reparación de sistemas de fontanería, gasfitería","servicio de Mantenimiento Cámaras, Alcantarillas y Fosas.",1,77.117.296-2 COMERCIAL AUSTRAL SPA,VALORNETO MAS IVA,$ 10500000,10500000.0,1,1.0,10500000,10500000.0,Adjudicada,YES,10500000.0,10.500.000,10500000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ORwfxtwzMRQLzS2eBnZe3A==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ORwfxtwzMRQLzS2eBnZe3A==,1,72102304,"Mantenimiento o reparación de sistemas de fontanería, gasfitería","servicio de Mantenimiento Cámaras, Alcantarillas y Fosas.",1,10.693.067-8 JULIO RENÉ TIMONI RODRÍGUEZ,SE REALIZARA SEGUN LAS ESPECIFICACIONES TECNICAS Y LAS BASES ADMINISTRATIVAS.,$ 14000000,14000000.0,0,0.0,0,0.0,No Adjudicada,NO,,10.500.000,10500000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ORwfxtwzMRQLzS2eBnZe3A==
2025-06-23,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=l98ABxJkyBlL1+TIk7EhkA==,1,42201712,Unidades de ecografía o eco pulso o doppler o ultrasonido médico para uso diagnóstico general,Ecotomografía Abdominal,144,76.686.200-4 SERVICIOS MEDICOS DEL BIO BIO LIMITADA,"SERVICIOS MEDICOS DEL BIO BIO LTDA. OFERTA REALIZAR ECOGRAFIAS ABDOMINAL, EN AV. JORGE ALESSANDRI N°3515. ESTABLECIMIENTO Y PROFESIONALES ACREDITADOS. OFERTA EXENTA",$ 30000,30000.0,144,144.0,4320000,4320000.0,Adjudicada,YES,30000.0,4.320.000,4320000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=l98ABxJkyBlL1+TIk7EhkA==
2025-06-23,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=l98ABxJkyBlL1+TIk7EhkA==,1,42201712,Unidades de ecografía o eco pulso o doppler o ultrasonido médico para uso diagnóstico general,Ecotomografía Abdominal,144,77.699.760-9 SOC CENTRO INTEGRAL TRAUMA Y SALUD LIMITADA,Ecotomografía Abdominal x unidad,$ 34000,34000.0,0,0.0,0,0.0,No Adjudicada,NO,,4.320.000,4320000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=l98ABxJkyBlL1+TIk7EhkA==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=8UEOoeDY0gBoU/++BSIZHw==,1,72131702,Construcción de obras civiles,CONSERVACION GIMNASIO ESCUELA LUIS CRUZ MARTINEZ,1,76.401.049-3 CONSTRUCTORA BURGOS & SANCHEZ LIMITADA,CONSERVACIÓN GIMNASIO ESCUELA LUIZ CRUZ MARTINEZ,$ 31573914,31573914.0,1,1.0,31573914,31573914.0,Adjudicada,YES,31573914.0,31.573.914,31573914.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=8UEOoeDY0gBoU/++BSIZHw==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=8UEOoeDY0gBoU/++BSIZHw==,1,72131702,Construcción de obras civiles,CONSERVACION GIMNASIO ESCUELA LUIS CRUZ MARTINEZ,1,76.942.931-K SOCIEDAD CONSTRUCTORA LAS RAICES LIMITADA,"Mejoramiento Gimnasio Escuela Luis Cruz Martínez, Curacautín",$ 33484262,33484262.0,0,0.0,0,0.0,No Adjudicada,NO,,31.573.914,31573914.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=8UEOoeDY0gBoU/++BSIZHw==
2025-06-23,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=js33d2hcwJtmHXXvgi38GQ==,1,60141401,"Disfraces, vestuarios o accesorios",La Necesidad de ADQUISICIÓN DE INDUMENTARIA Y ACCESORIOS TALLER DE TEATRO PARA ALUMNOS DE LA ESCUELA AMELIA VIAL DE CONCHA.,1,77.411.991-4 INVERSIONES CREACTIVOS SPA,"Despacho en 03 días hábiles, una vez aceptada OC. Valor incluye flete. Contacto: Marisol Morelli +56937370317 ventas@creactivoschile.com",$ 3704000,3704000.0,1,1.0,3704000,3704000.0,Adjudicada,YES,3704000.0,3.704.000,3704000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=js33d2hcwJtmHXXvgi38GQ==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=ZAIzLP3yah+9geP+cGlFNg==,1,85122201,Exámenes médicos,"SERVICIOS DE TRANSPORTE DE MUESTRAS, SCREENING E INFORME DE RESULTADO DE TAMIZAJE EXÁMENES PAPANICOLAOU",36000,76.347.772-k DR. IVAN SALAZAR SALGADO Y COMPANIA LIMITADA,"El valor corresponde al total de las prestaciones a realizar, 36.000 informe de papanicolaou",$ 6000,6000.0,36000,36000.0,216000000,216000000.0,Adjudicada,YES,6000.0,216.000.000,216000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=ZAIzLP3yah+9geP+cGlFNg==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=iuY2xBPZG+5ROJHwl9i97A==,1,73152101,Servicio de mantenimiento de equipo de fabricación,“SERVICIO DE REPARACIÓN DE CHILLER DEL EDIFICIO CAA”. SEGÚN EETT.,1,96.934.240-5 SOC COMERCIAL SERVIOCTAVA S A,SERVICIO DE REPARACIÓN DE CHILLER DEL EDIFICIO CAA,$ 21000000,21000000.0,1,1.0,21000000,21000000.0,Adjudicada,YES,21000000.0,21.000.000,21000000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=iuY2xBPZG+5ROJHwl9i97A==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=z8VcAhODJBYEe2kJxSw51g==,1,30222205,Aljibes,"Litros de agua potable para consumo humano en camiones aljibe para la comuna de Cauquenes de la Provincia de Cauquenes, para el periodo entre el 01 de julio y 31 diciembre 2025.",11987500,76.489.879-6 EMPRESAS TIERRA DE CHILE SPA,3 camiones,$ 1,1.0,0,0.0,0,0.0,No Adjudicada,NO,,115.679.375,115679375.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=z8VcAhODJBYEe2kJxSw51g==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=z8VcAhODJBYEe2kJxSw51g==,1,30222205,Aljibes,"Litros de agua potable para consumo humano en camiones aljibe para la comuna de Cauquenes de la Provincia de Cauquenes, para el periodo entre el 01 de julio y 31 diciembre 2025.",11987500,76.000.008-6 Transportes Transmaq Limitada,"Se oferta el servicio de entrega de agua potable para consumo humano para la comuna de Cauquenes, según lo estipulan las bases administrativas","$ 9,65",9.65,11987500,11987500.0,115679375,115679375.0,Adjudicada,YES,9.65,115.679.375,115679375.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=z8VcAhODJBYEe2kJxSw51g==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=z8VcAhODJBYEe2kJxSw51g==,2,30222205,Aljibes,Litros de agua potable para consumo humano en camiones aljibe para la comuna de Chanco de la Provincia de Cauquenes para el periodo entre el 01 de julio y 31 diciembre 2025.,11333200,19.059.645-1 NICOLAS ERNESTO PENAILILLO SALGADO,Primera ves en el rubro individualmente pero con experiencia laboral cumpliendo la función logística en empresa familiar relacionada con entrega de agua potable.,"$ 6,72689076",672689076.0,11333200,11333200.0,"76237198,361232",76237198361232.0,Adjudicada,YES,672689076.0,76.237.198,76237198.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=z8VcAhODJBYEe2kJxSw51g==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=z8VcAhODJBYEe2kJxSw51g==,2,30222205,Aljibes,Litros de agua potable para consumo humano en camiones aljibe para la comuna de Chanco de la Provincia de Cauquenes para el periodo entre el 01 de julio y 31 diciembre 2025.,11333200,76.489.879-6 EMPRESAS TIERRA DE CHILE SPA,2 camiones,$ 1,1.0,0,0.0,0,0.0,No Adjudicada,NO,,76.237.198,76237198.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=z8VcAhODJBYEe2kJxSw51g==
2025-06-30,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=z8VcAhODJBYEe2kJxSw51g==,3,30222205,Aljibes,"Litros de agua potable para consumo humano en camiones aljibe para la comuna de Pelluhue de la Provincia de Cauquenes, para el periodo entre el 01 de julio y 31 diciembre 2025.",10280000,76.489.879-6 EMPRESAS TIERRA DE CHILE SPA,3 camiones y 1 camioneta,$ 1,1.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=z8VcAhODJBYEe2kJxSw51g==
2025-06-26,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Gpb4OqMQlJKAYhkjLdxSOQ==,1,46171610,Cámaras de seguridad,ADQUISICION DE NUEVAS CAMARAS DE TELEVIGILANCIA DE LA ILUSTRE MUNICIPALIDAD DE SAN FELIPE,1,76.522.407-1 ASESORIAS SALAZAR ALVARADO SPA,ADQUISICION DE NUEVAS CAMARAS DE TELEVIGILANCIA DE LA ILUSTRE MUNICIPALIDAD DE SAN FELIPE,$ 72857143,72857143.0,1,1.0,72857143,72857143.0,Adjudicada,YES,72857143.0,72.857.143,72857143.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Gpb4OqMQlJKAYhkjLdxSOQ==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,1,53111501,Botas de hombre,"Bota delta conductores móviles, Línea N°1.",1,77.030.658-2 SUMINISTROS NACIONALES SPA,bota delta,$ 53000,53000.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,1,53111501,Botas de hombre,"Bota delta conductores móviles, Línea N°1.",1,86.887.200-4 COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE,botin proflex 108 negro,$ 39990,39990.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,2,53111501,Botas de hombre,"Bota conductores motocicleta, Línea N°2",1,77.729.723-6 IMPORTADORA Y COMERCIALIZADORA YAGAN SPA,"Se ofertan botas, se adjunta ficha técnica. Se indica valor unitario neto",$ 13865,13865.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,2,53111501,Botas de hombre,"Bota conductores motocicleta, Línea N°2",1,77.030.658-2 SUMINISTROS NACIONALES SPA,bota conductores,$ 82400,82400.0,0,0.0,0,0.0,No Adjudicada,NO,,0,0.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,3,53111601,Zapatos de hombre,"Zapato terreno Departamento de Seguridad y Derechos Humanos, Línea N°3",1,77.084.730-3 MARYUN SEGURIDAD INDUSTRIAL SPA,BOTIN EDELBROCK EDBK-177,$ 55900,55900.0,0,0.0,0,0.0,No Adjudicada,NO,,39.990,39990.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,3,53111601,Zapatos de hombre,"Zapato terreno Departamento de Seguridad y Derechos Humanos, Línea N°3",1,77.030.658-2 SUMINISTROS NACIONALES SPA,calzado todo terreno,$ 53000,53000.0,0,0.0,0,0.0,No Adjudicada,NO,,39.990,39990.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,3,53111601,Zapatos de hombre,"Zapato terreno Departamento de Seguridad y Derechos Humanos, Línea N°3",1,86.887.200-4 COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE,botin proflex 108 R,$ 39990,39990.0,1,1.0,39990,39990.0,Adjudicada,YES,39990.0,39.990,39990.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
2025-06-19,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,1,43211503,"Notebook, laptop o computador portátil excepto Tablet PC",ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,1,76.876.186-8 DISTRIBUIDORA DE PRODUCTOS ELECTRÓNICOS Y MAQUINARIA SPA,NOTEBOOK,$ 2700000,2700000.0,0,0.0,0,0.0,No Adjudicada,NO,,2.518.482,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
2025-06-19,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,1,43211503,"Notebook, laptop o computador portátil excepto Tablet PC",ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,1,96.661.420-k SERVICIOS COMPUTACIONALES GLOBAL SA,PORTÁTIL - LENOVO IDEAPAD SLIM 3 15AMN8 82XQ009ACL 39.6CM 15.6 - FULL HD - AMD RYZEN 3 7320U - 8GB - 512GB SSD . WINDOWS 11 HOME INSTALADO DE FABRICA.,$ 2515968,2515968.0,0,0.0,0,0.0,No Adjudicada,NO,,2.518.482,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
2025-06-19,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,1,43211503,"Notebook, laptop o computador portátil excepto Tablet PC",ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,1,77.646.099-0 COMERCIALIZADORA MAPY LIMITADA,NOTEBOOK AMD RYZEN 5 8GB RAM 512GB SSD,$ 2520000,2520000.0,0,0.0,0,0.0,No Adjudicada,NO,,2.518.482,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
2025-06-19,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,1,43211503,"Notebook, laptop o computador portátil excepto Tablet PC",ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,1,77.741.502-6 IMPORTADORA Y COMERCIALIZADORA CHIVENSU SPA,Notebook Lenovo Ideapad Slim 3 Ryzen 3 7320U 15.6 FHD 8GB 512GB SSD Windows 11 Frost Blue. Flete incluído,$ 3109158,3109158.0,0,0.0,0,0.0,No Adjudicada,NO,,2.518.482,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
2025-06-19,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,1,43211503,"Notebook, laptop o computador portátil excepto Tablet PC",ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,1,77.968.003-7 MS PROVEEDORES INDUSTRIALES LIMITADA,ADQUISICION DE NOTEBOOKS PARA ALUMNOS,$ 4866000,4866000.0,0,0.0,0,0.0,No Adjudicada,NO,,2.518.482,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
2025-06-19,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,1,43211503,"Notebook, laptop o computador portátil excepto Tablet PC",ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,1,77.968.003-7 MS PROVEEDORES INDUSTRIALES LIMITADA,ADQUISICION DE NOTEBOOKS,$ 2694000,2694000.0,0,0.0,0,0.0,No Adjudicada,NO,,2.518.482,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
2025-06-19,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,1,43211503,"Notebook, laptop o computador portátil excepto Tablet PC",ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,1,77.557.136-5 CORPORACION OLARCE SPA,NOTEBOOKS,$ 2477568,2477568.0,0,0.0,0,0.0,No Adjudicada,NO,,2.518.482,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
