COUNTRY,PROVINCE,SOURCE,Source Tender Id,Tender Title,Unique Lot ID,Lot Number,Sub Lot Number,Lot Title,Est Lot Value Local,Local Currency,Deadline Date,TENDERING AUTHORITY,Tendering Authority Type,Tender Procedure Type,CN Document Number,Original_Publication_Link_Notice,Ceiling Unit Price,MEAT,Price Evaluation ratio,Quality Evaluation ratio,Other Evaluation ratio,CAN Document Number,Award Date,Bidder,Lot_Award_Value_Local,Awarded Unit Price,Original_Publication_Link_Award
CHILE,No hay información,MERCADOPUBLICO,2483-107-LE25,“SUMINISTRO ADQUISICIÓN DE CALZADO PARA FUNCIONARIOS Y FUNCIONARIAS OPERATIVOS DE LA DSPC,53111501.0,2.0,,"Bota conductores motocicleta, Línea N°2",,CLP,05-05-2025 15:00:00,I MUNICIPALIDAD DE QUILICURA,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,,,,,100.0,,,,,,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
CHILE,No hay información,MERCADOPUBLICO,2483-107-LE25,“SUMINISTRO ADQUISICIÓN DE CALZADO PARA FUNCIONARIOS Y FUNCIONARIAS OPERATIVOS DE LA DSPC,53111601.0,3.0,,"Zapato terreno Departamento de Seguridad y Derechos Humanos, Línea N°3",,CLP,05-05-2025 15:00:00,I MUNICIPALIDAD DE QUILICURA,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==,,,,,100.0,,,86.887.200-4 COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE,39990.0,39990.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FBul9GL1f0+dWfyhUbvWmw==
CHILE,,MERCADOPUBLICO,2409-79-L125,,43211503.0,1.0,,ADQUISICION DE NOTEBOOKS PARA ALUMNOS ESCUELA F-947 RINCONADA DEL SALTO.,,CLP,09-06-2025 15:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==,,,,,,,2025-06-19,77.786.239-1 SOLTICOF SPA,2518482.0,2518482.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=xPuv46OHhcLLbrgCiqfkOw==
CHILE,Santiago Centro,MERCADOPUBLICO,621-280-LR25,CITARABINA FAM 1 G SOL. INYECTABLE 1000020992,51111602.0,1.0,,100002349 CITARABINA FAM 1 G SOL. INYECTABLE,,CLP,28-04-2025 16:00:00,CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD,,LR,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=SjHd2d54w1ZWJUBm0rR3Ww==,,,,,100.0,,2025-06-23,77.478.120-k FRESENIUS KABI CHILE LIMITADA,415795140.0,14940.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=SjHd2d54w1ZWJUBm0rR3Ww==
CHILE,Pucón,MERCADOPUBLICO,2387-53-LE25,“Adquisición de contenedores diferentes direcciones municipales comuna de Pucón”,30201803.0,1.0,,"“Adquisición de contenedores diferentes direcciones municipales, comuna de Pucón”",,CLP,10-06-2025 15:00:00,I MUNICIPALIDAD DE PUCON,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=bCjj07PZw78E/c0N9/KrEA==,,,,,100.0,,2025-06-30,15.775.663-k GIORGIO STEFANO RATTO ANDAUR,17800000.0,17800000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=bCjj07PZw78E/c0N9/KrEA==
CHILE,Melipilla,MERCADOPUBLICO,731754-1-LE25,Servicio Taxi para Juzgado Garantía de Melipilla,78111804.0,1.0,,Precio 1) Traslado urbano: por viaje realizado,,CLF,02-06-2025 16:00:00,Juzgado de Garantia de Melipilla,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=YUr8gVXknetd9Wp6mIBAzQ==,,,,,100.0,,2025-06-27,9.067.099-9 JOSÉ LUIS BARRERA JEREZ,0.08,0.08,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=YUr8gVXknetd9Wp6mIBAzQ==
CHILE,Melipilla,MERCADOPUBLICO,731754-1-LE25,Servicio Taxi para Juzgado Garantía de Melipilla,78111804.0,2.0,,Precio 2) Traslado rural: por kilómetro recorrido,,CLF,02-06-2025 16:00:00,Juzgado de Garantia de Melipilla,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=YUr8gVXknetd9Wp6mIBAzQ==,,,,,100.0,,2025-06-27,9.067.099-9 JOSÉ LUIS BARRERA JEREZ,0.026,0.026,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=YUr8gVXknetd9Wp6mIBAzQ==
CHILE,Nueva Imperial,MERCADOPUBLICO,1979-113-LP25,122.25 “SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA EQUIPOS DE TRATAMIENTO DE IMAGENES PARA NODO COSTERO: HOSPITAL DE NUEVA IMPERIAL.”,81111812.0,1.0,,"SERVICIO DE MANTENCION PREVENTIVA Y CORRECTIVA PARA EQUIPOS DE TRATAMIENTO DE IMAGENES, DE ACUERDO A LO INDICADO EN ANEXO N°2",,CLP,09-06-2025 15:00:00,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL DE NUEVA IMPERIAL,,LP,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?idlicitacion=1979-113-LP25,,,,,100.0,,,,,,
CHILE,,MERCADOPUBLICO,1859-7-L125,,70151509.0,1.0,,"Se requieren 628 plantas nativas en speedling y bolsa para el cumplimiento de objetivos del Programa de Arborización - Conaf Osorno, Región De Los Lagos",,CLP,26-06-2025 9:00:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=2lWoZWDrnko1/aAGLQfJmw==,,,,,,,2025-07-01,"76.004.796-1 PRODUCCION EN VIVEROS, CULTIVO FORESTAL Y APICOLA, NERI CARRASCO E.I.R",2734940.0,4355.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=2lWoZWDrnko1/aAGLQfJmw==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42142523.0,1.0,,AGUJA HIPODERMICA DESECHABLE 19 G. X 1.5,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,77.337.544-5 SCM PHARMA SPA,170000.0,17.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,31201512.0,2.0,,APOSITO TRANSPARENTE ESTERIL DE POLIURETANO 10 CM. X 12 CM.,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,"77.025.316-0 INGENIERIA, SOPORTE Y CADENA DE SUMINISTRO SPA",25000.0,250.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42311527.0,3.0,,APOSITO TRANSPARENTE ESTERIL DE POLIURETANO 6 CM. X 7 CM.,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,"77.025.316-0 INGENIERIA, SOPORTE Y CADENA DE SUMINISTRO SPA",169500.0,113.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42181501.0,4.0,,BAJALENGUA DESECHABLE DE MADERA,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,152000.0,7.6,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42221512.0,5.0,,CANULA INTRAVENA CON TEFLON 18 GR. X 30-35 MM (1 1/4),,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,76.830.090-9 FARMACEUTICA CARIBEAN SPA,210000.0,210.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42221512.0,6.0,,CANULA INTRAVENA CON TEFLON 24 GR. X 18 - 20 MM (3/4),,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,93.366.000-1 COMERCIAL LBF LIMITADA,235000.0,235.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42221512.0,7.0,,CANULA YANKAUER 8 MM RETRACTOR PUNTA ROMA C/VENTEO,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,96.625.950-7 TECNIKA S A,9000.0,360.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,31163102.0,8.0,,FERULA DIGITAL DE ALUMINIO 2 CM,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,89.752.800-2 DISTRIBUIDORA DE ARTICULOS MEDICOS PEREZ SPA,51440.0,643.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,41105301.0,9.0,,GEL P / ELECTROCARDIOGRAFO 250 G.,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,78.838.070-4 SERVICIOS Y ASESORIAS HEALTHSTORE SPA,113400.0,1890.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42132201.0,10.0,,GUANTE PROCEDIMIENTO NITRILO TALLA L SIN POLVO,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,159200.0,19.9,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42132201.0,11.0,,GUANTE PROCEDIMIENTO NITRILO TALLA S SIN POLVO,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,597000.0,19.9,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,41122407.0,12.0,,HOJA DE BISTURI N°11,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,89.752.800-2 DISTRIBUIDORA DE ARTICULOS MEDICOS PEREZ SPA,54000.0,54.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42142609.0,13.0,,JERINGA DESECHABLE 2.5 A 3 CC CON TOPE DE GOMA PUNTA LUER LOCK CON AGUJA 21 G X 1.5,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,93.366.000-1 COMERCIAL LBF LIMITADA,99000.0,33.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42142609.0,14.0,,JERINGA DESECHABLE 5 CC CON TOPE DE GOMA PUNTA LUER LOCK CON AGUJA 21 G X 1.5,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,93.366.000-1 COMERCIAL LBF LIMITADA,114000.0,38.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42152508.0,15.0,,JERINGA 20 CC C/ AGUJA 21 G X 1.5 PUNTA LUER C / TOPE GOMA,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,80.447.400-5 MUNNICH PHARMA MEDICAL SPA,68000.0,68.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42312201.0,16.0,,SUTURA CUTANEA ADHESIVA STERI STRIP 6 MM X 7.6 CM.,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,77.190.880-2 SOC IMPORTADORA OPTIVISION LIMITADA,185000.0,370.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42311708.0,17.0,,TELA ADHESIVA MICROPOROSA CA 2.5 CM. ANCHO CON DISPENSADOR,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,96.625.950-7 TECNIKA S A,49560.0,295.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42311708.0,18.0,,TELA ADHESIVA MICROPOROSA CA 5.0 CM. ANCHO CON DISPENSADOR,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,96.625.950-7 TECNIKA S A,66000.0,550.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42311504.0,19.0,,VENDA ELASTICA TELA COLOR CAFÉ DE 7.5 A 8 CM.,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,"77.025.316-0 INGENIERIA, SOPORTE Y CADENA DE SUMINISTRO SPA",120000.0,1000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42311528.0,20.0,,VENDA ENYESADA 20 CM,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,"77.025.316-0 INGENIERIA, SOPORTE Y CADENA DE SUMINISTRO SPA",402000.0,6700.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Angol,MERCADOPUBLICO,2744-13-L125,INSUMOS MEDICOS SAR ALEMANIA,42311504.0,21.0,,VENDA SEMI-ELASTICADA 8 CM X 4 MTS.,,CLP,12-05-2025 15:35:00,I MUNICIPALIDAD DE ANGOL,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==,,,,,100.0,,2025-06-27,92.288.000-k DROGUERIA HOFMANN LIMITADA Y COMPANIA SOCIEDAD EN COMANDITA POR ACCION,38400.0,160.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Q1Z8Lk63SzKbfxUXjxCTMA==
CHILE,Providencia,MERCADOPUBLICO,1057489-158-LQ25,Servicio de Mantención Preventiva y Correctiva para Reefer y equipos compactos de Anatomía Patológica Laboratorio de Microbiología y Servicio de Dermatología del Hospital del Salvador,25181706.0,1.0,,"Servicio de Mantención Preventiva y Correctiva para Reefer y equipos compactos de Anatomía Patológica, Laboratorio de Microbiología y Servicio de Dermatología del Hospital del Salvador",,CLP,05-05-2025 15:00:00,SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR,,LQ,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=6PvKufkgdZo65F5VahbO9Q==,,,,,100.0,,2025-06-27,77.258.276-5 RORAIMA MULTISERVICIOS SPA,82437525.0,82437525.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=6PvKufkgdZo65F5VahbO9Q==
CHILE,No hay información,MERCADOPUBLICO,3935-19-LP25,MEJORAMIENTO MULTICANCHA PSJE. FRANCISCO HUENTRO LOCALIDAD DE RADAL COMUNA DE FREIRE” CÓDIGO 1-B-2024-404,72131702.0,1.0,,"MEJORAMIENTO MULTICANCHA PSJE. FRANCISCO HUENTRO, LOCALIDAD DE RADAL, COMUNA DE FREIRE” CÓDIGO 1-B-2024-404, SEGUN BASES ADMINISTRATIVAS Y ESPECIFICACIONES TECNICAS.",,CLP,19-03-2025 14:00:00,I MUNICIPALIDAD DE FREIRE,,LP,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=a7j8KyZMq9P6LBqOqbVAeQ==,,,55.0,,45.0,,,"76.123.372-6 INGENIEROS, ESTUDIOS Y CONSTRUCCION B & M LIMITADA",76644813.0,76644813.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=a7j8KyZMq9P6LBqOqbVAeQ==
CHILE,,MERCADOPUBLICO,707419-18-L125,,72131702.0,1.0,,"Servicio de mantenciones correctivas en Jardines, Salas Cuna y Oficina Regional de Integra en Territorio 3, Valparaíso. Según TDR, EETT y Anexos N°1N°2. Postulación por 100 UTM con certificados y anexos. Incluye reparaciones según necesidad.",,CLP,25-06-2025 12:30:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Y2MbRwzP8oRBN6FQbej0ww==,,,,,,,2025-06-30,77.002.178-2 CÚBICA SPA,1.0,1.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Y2MbRwzP8oRBN6FQbej0ww==
CHILE,,MERCADOPUBLICO,2410-55-L125,,42183021.0,1.0,,"Línea Nº1, Fluoresceína sódica tiras, según lo indicado en Bases Técnica adjunta.",,CLP,20-05-2025 16:30:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Tq0/ed0jme48tkJj2XIEUQ==,,,,,,,2025-07-26,77.939.920-6 IM IMPORTACIONES MEDICAS S A,784800.0,10900.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Tq0/ed0jme48tkJj2XIEUQ==
CHILE,,MERCADOPUBLICO,2410-55-L125,,42182208.0,2.0,,"Línea Nº2, Test de Schrimer tiras, según lo indicado en Bases Técnica adjunta.",,CLP,20-05-2025 16:30:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Tq0/ed0jme48tkJj2XIEUQ==,,,,,,,2025-07-26,77.939.920-6 IM IMPORTACIONES MEDICAS S A,150000.0,15000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Tq0/ed0jme48tkJj2XIEUQ==
CHILE,,MERCADOPUBLICO,2410-55-L125,,41114202.0,3.0,,"Línea Nº3, Sonda Tonómetro, según lo indicado en Bases Técnica adjunta.",,CLP,20-05-2025 16:30:00,,,L1,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Tq0/ed0jme48tkJj2XIEUQ==,,,,,,,2025-07-26,94.544.000-7 MEGALABS CHILE S.A,1854000.0,1030.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Tq0/ed0jme48tkJj2XIEUQ==
CHILE,No hay información,MERCADOPUBLICO,2107-66-LE25,ADQUISICIÓN DE INSUMOS PARA JARDIN INFANTIL,60141303.0,1.0,,ALFOMBRAS DE ESTIMULACION. según bases técnicas,,CLP,22-05-2025 15:30:00,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=3oEShwbGcZDn1LjePyrgQw==,,,,,100.0,,,76.559.757-9 GRUMPY CHILE SPA,70428.0,17607.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=3oEShwbGcZDn1LjePyrgQw==
CHILE,No hay información,MERCADOPUBLICO,2107-66-LE25,ADQUISICIÓN DE INSUMOS PARA JARDIN INFANTIL,60121109.0,2.0,,BLOCK MEDIUM N 99 ¼.según bases técnicas,,CLP,22-05-2025 15:30:00,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=3oEShwbGcZDn1LjePyrgQw==,,,,,100.0,,,76.559.757-9 GRUMPY CHILE SPA,22785.0,1519.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=3oEShwbGcZDn1LjePyrgQw==
CHILE,No hay información,MERCADOPUBLICO,2107-66-LE25,ADQUISICIÓN DE INSUMOS PARA JARDIN INFANTIL,60121109.0,3.0,,BLOCK PAPEL ENTRETENIDO DE 16X16.según bases técnicas,,CLP,22-05-2025 15:30:00,SERVICIO DE SALUD HOSPITAL DE SANTA CRUZ,,LE,,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=3oEShwbGcZDn1LjePyrgQw==,,,,,100.0,,,92.642.000-3 ARTEL S.A.,5830.0,583.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=3oEShwbGcZDn1LjePyrgQw==
