"#","Registration No / Notification No","Product Name","Holder"
"5282","MAL23046068NC","Medronys epato capsule","BIO-SCIENCE MARKETING SDN. BHD."
"5283","MAL23016075NC","Janipro Toco-J Capsules","Janipro (M) Sdn Bhd"
"5284","MAL23036064NC","ARTHRO-E PLUS CAPSULE","BIO-SCIENCE MARKETING SDN. BHD."
"5285","MAL23016058N","Excelab Neuplas Capsule","FTA Healthcare Sdn. Bhd."
"5286","MAL23056129T","STIMUNO Care Capsule","RAKSS SOLUTIONS"
"5287","MAL23036099TC","BIOGROW Tribulus Ashwagandha Plus Capsule","Legosan (Malaysia) Sdn Bhd"
"5288","MAL24046040AZ","TemoRel Hard Capsule 20 mg","Mansa Healthcare Sdn Bhd"
"5289","MAL24046043AZ","DULOXPRA Enteric Microencapsulated Capsule 30mg","Y.S.P. INDUSTRIES (M) SDN. BHD."
"5290","MAL23026045NC","LPM ORTHFLEX FLO Capsule","LPM BIO SCIENCE SDN. BHD."
"5291","MAL23066110TC","BAAiTS NIGELLA SATIVA 335MG CAPSULE","I MEDIKEL PHARMACEUTICAL SDN. BHD."
"5292","MAL23076127TC","VitaHealth Eye-Care Advanced Capsule","VITAHEALTH BIOTECH SDN BHD"
"5293","MAL23016081NC","VITAMED HEMORIN CAPSULE","STELLAR BIO SDN BHD"
"5294","MAL23026077TC","PowerLIFE Wellacid Capsule","STELLAR BIO SDN BHD"
"5295","MAL23056094NC","giomie ImmuQare Capsules","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"5296","MAL23066126TC","BioLina Tiger Milk Mushroom 420mg Capsule","Biolina Corporation Sdn. Bhd."
"5297","MAL23056120T","YesHealth Yes Ezz2Sleep Capsule","HERBAL SCIENCE SDN. BHD."
"5298","MAL23036065NC","DSY Alpha Lipoic Acid Plus Capsule","CTA NUTRICEUTICALS (ASIA) SDN BHD"
"5299","MAL23046126T","VITAHERB OCUSHIELD Capsule","WINWA MEDICAL SDN. BHD."
"5300","MAL23046125T","VITAHERB HEPASHIELD Capsule","WINWA MEDICAL SDN. BHD."
"5301","MAL23076116T","Zao Mei Ren Postnatal Care Capsule","WAN YEEN TRADING SDN. BHD."
"5302","MAL23076124T","YL Resett-Stam Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5303","MAL23056126T","OSEL RESETT-MENT VEGETABLE CAPSULE","OSEL DIAGNOSTICS SDN. BHD."
"5304","MAL24046003AZ","PREGATAS 150 (Pregabalin Capsules 150 mg)","ACCORD HEALTHCARE SDN.BHD."
"5305","MAL24016002ARZ","Rafinlar 50mg Hard Capsule","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"5306","MAL23046082NC","AMAZELIFE GLOWY CAPSULE","AMAZELIFE HEALTHCARE SDN BHD"
"5307","MAL23056127T","Sendayu Tinggi Lady Arrow Capsule","SENDAYU TINGGI BEAUTY & HEALTH (M) SDN. BHD."
"5308","MAL24016001ARZ","Rafinlar 75mg Hard Capsule","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"5309","MAL24056090AZ","BRIGALIN CAPSULE 150MG","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"5310","MAL23036061N","YL Resett-Cog Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5311","MAL23036104T","VITAHERB Turmerfort Capsule","WINWA MEDICAL SDN. BHD."
"5312","MAL23016098N","NHF Vitamin Bs & Mineral Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"5313","MAL23076149TC","International Agroforest Resources Tongkat Ali Extract 100mg Capsule","INTERNATIONAL AGROFOREST RESOURCES SDN. BHD."
"5314","MAL23066111TC","International Agroforest Resources Andrographis paniculata Extract 60mg Capsule","INTERNATIONAL AGROFOREST RESOURCES SDN. BHD."
"5315","MAL24066114TCR","Adore.U Mophyll Capsule","ADORE LIFESCIENCES SDN. BHD."
"5316","MAL23056075NC","QUANTUM PQQ + Quercetin Capsule","MB NUTRACEUTICALS SDN BHD"
"5317","MAL23056074NC","MB PQQ + ALA Capsule","MB NUTRACEUTICALS SDN BHD"
"5318","MAL23046088N","HT CARE NEURALIV CAPSULE","THE ORIGIN FOODS SDN. BHD."
"5319","MAL23046090NC","EXCELIFE PQQ + ALA + CoQ10 CAPSULE","MB NUTRACEUTICALS SDN BHD"
"5320","MAL23066102TC","NAPHARM LADY BE CAPSULE","ORI BIONATURE (M) SDN BHD"
"5321","MAL23086104TC","ADVANZ by Opceden TMM Berry Plus Capsule","ASIA HEALTHCARE SDN. BHD."
"5322","MAL23046115T","KANION TIANSHU JIAONANG CAPSULE","BIO MODERN HERBS SDN. BHD."
"5323","MAL24046039ACZ","UROKA Plus (Dutasteride 0.5mg and Tamsulosin Hydrochloride 0.4mg Hard Capsules)","MEGA LIFESCIENCES SDN. BHD."
"5324","MAL23046127T","Biotropics Men's Formula X Capsule","Biotropics Malaysia Berhad"
"5325","MAL23076123T","apotec LikeBitt Capsule","Bioalpha International Sdn. Bhd."
"5326","MAL23096111TC","YKHANG Urina Capsule","PERFECT HEALTHCARE TCM SDN BHD"
"5327","MAL23046084NC","BioPractica Probac Capsule","LIVINGSTONE HEALTHCARE SDN. BHD."
"5328","MAL23066052NC","4LIFE TFA CAPSULE","Forlife Research Imports Sdn. Bhd."
"5329","MAL23046058NC","LifeSenze Hemovan Capsule","HL PHARMACEUTICALS SDN. BHD."
"5330","MAL24066026AZ","DUOFLOW 0.5 mg / 0.4 mg Hard Capsules","Intega Sdn. Bhd."
"5331","MAL23076083TC","Seng Yuan Jing Jie Lian Ciao Tang Capsules","Land Herbs Sdn Bhd"
"5332","MAL23066084TC","Seng Yuan Da Chai Hu Tang Capsules","Land Herbs Sdn Bhd"
"5333","MAL23056102TC","Seng Yuan Si Jun Zi Tang Capsules","Land Herbs Sdn Bhd"
"5334","MAL23046081NC","ADVANZ by Opceden Astamin Capsule","ASIA HEALTHCARE SDN. BHD."
"5335","MAL23056098TC","Seng Yuan Shao Yao Gan Cao Tang Capsules","Land Herbs Sdn Bhd"
"5336","MAL23106031AE","hovid-Pregabalin Capsules 50mg","Hovid Pharmacy Sdn. Bhd."
"5337","MAL24056091AZ","BRIGALIN CAPSULE 75MG","XEPA-SOUL PATTINSON (MALAYSIA) SDN. BHD."
"5338","MAL23066095T","YWY Postnatal Care Capsules","WAN YEEN TRADING SDN. BHD."
"5339","MAL23086113TC","WRD Saw Milhairto capsule","MEDITREE HEALTHCARE SDN BHD"
"5340","MAL23056076NC","Vitashine VitaBrite Capsule","SBL HEALTHCARE SDN BHD"
"5341","MAL23066085TC","Seng Yuan Si Wu Tang Capsules","Land Herbs Sdn Bhd"
"5342","MAL23046079NC","BellaLife Glamify Capsule","ETERNAL WISE SDN.BHD"
"5343","MAL23036068NC","REAPS PHARMA CARNIPLUZ CAPSULE","Reaps Pharma Sdn Bhd"
"5344","MAL23106030AE","hovid-Pregabalin Capsules 25mg","Hovid Pharmacy Sdn. Bhd."
"5345","MAL23056087N","apotec Osteocarti Care Capsule","Bioalpha International Sdn. Bhd."
"5346","MAL23046123TC","Wei Bao Capsule","DALBERGIA ENTERPRISE"
"5347","MAL23046105NC","Infinity JT-Guardz Capsules","ZETAL HOLDINGS SDN. BHD."
"5348","MAL23076099TC","BElixz LIVCORE Capsule","BE INTERNATIONAL SDN BHD"
"5349","MAL23036051N","SS' DOSSE' Hyaluronic Acid Collagen Plus Capsule","BEAUTOX SDN. BHD."
"5350","MAL23046147T","YL Tygerry Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5351","MAL23046172TC","bplife Red Yeast Rice 500mg Capsule","BIOCARE PHARMALIFE SDN. BHD."
"5352","MAL23056131TC","bplife Tiger Milk Mushroom 420mg Capsule","BIOCARE PHARMALIFE SDN. BHD."
"5353","MAL23116065T","HT CARE GINKGOTHIN CAPSULE","THE ORIGIN FOODS SDN. BHD."
"5354","MAL23046049NCR","EXCELIFE OMEGA-3 FISH OIL 1400MG ENTERIC COATED SOFTGEL CAPSULE","E HEALTH SDN. BHD."
"5355","MAL23046051NCR","ALLFIT OMEGA-3 FISH OIL 1200MG SOFTGEL CAPSULE","MANPOWER LEADERS SDN. BHD."
"5356","MAL23046048NCR","BLOOMFIT OMEGA-3 FISH OIL 1400MG ENTERIC COATED SOFTGEL CAPSULE","MANPOWER LEADERS SDN. BHD."
"5357","MAL23106076N","natural Factors� Cal'dobiotics Vegetable Capsule","NUVANTA SDN. BHD."
"5358","MAL24056092ACZ","FENOTASH (Fenofibrate 200mg Capsule)","Synercam (M) Sdn Bhd"
"5359","MAL23076113TC","EXCELIFE GLYCEPRO CAPSULE","E HEALTH SDN. BHD."
"5360","MAL24086040X","LIVAFIX (Silymarin with Vitamin B complex Capsules)","HEALOL PHARMACEUTICALS SDN. BHD."
"5361","MAL23066109TC","Vitashine Optifort Capsule","SBL HEALTHCARE SDN BHD"
"5362","MAL23046052NCR","HEALTHYGEN OMEGA-3 FISH OIL 1200MG SOFTGEL CAPSULE","E HEALTH SDN. BHD."
"5363","MAL23036060NCR","HEALTHYGEN COQ10 50MG + L-GLUTATHIONE 50MG SOFTGEL CAPSULE","E HEALTH SDN. BHD."
"5364","MAL23046065NC","Vitamode NAC Plus Capsule","Vitamode  Sdn.bhd"
"5365","MAL23046085NCR","HEALTHYGEN EVENING PRIMROSE OIL 1000MG + SODIUM HYALURONATE 100MG SOFTGEL CAPSULE","E HEALTH SDN. BHD."
"5366","MAL23066036NCR","EXELVIBES OMEGA-3 FISH OIL 1400MG ENTERIC COATED SOFTGEL CAPSULE","WELLPORTA SDN. BHD."
"5367","MAL23036066NC","Lescens Neuvital Capsule","PHARM-D HEALTH SCIENCE SDN. BHD."
"5368","MAL23076100TC","BIOFIZZ INNERBREAZ CAPSULE","Biofizz Marketing Sdn Bhd"
"5369","MAL23076119TC","HUNGA NOSTREL CAPSULE","HUNGA VENTURES SDN. BHD."
"5370","MAL23066094T","YWY Menstrual Care Capsules","WAN YEEN TRADING SDN. BHD."
"5371","MAL23056097TC","Seng Yuan Guei Jhih Tang Capsules","Land Herbs Sdn Bhd"
"5372","MAL23056117TC","Vitamode Sleep Eazy Capsule","Vitamode  Sdn.bhd"
"5373","MAL23076112TC","Vitamode Menocare capsule","Vitamode  Sdn.bhd"
"5374","MAL23056111TC","FULLCZ CAPSULE","Special Enhancement Sdn Bhd"
"5375","MAL24086022AZ","Leptica Capsule 150 mg","KOTRA PHARMA (M) SDN. BHD."
"5376","MAL23076126T","YL TMM with Andrographis Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5377","MAL23066060NC","CL TART CHERRY PLUS CAPSULE","CHANG LIN ORGANIC"
"5378","MAL23096113TC","BrefiNe Capsule","Special Enhancement Sdn Bhd"
"5379","MAL23056100TC","Seng Yuan Hsiao Yao San Capsules","Land Herbs Sdn Bhd"
"5380","MAL23036100T","YL NattoGin Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5381","MAL23086117TC","Seng Yuan Ba Zhen Tang Capsules","Land Herbs Sdn Bhd"
"5382","MAL23086107TC","Seng Yuan Chiang Huo Du Huo Plus Capsules","Land Herbs Sdn Bhd"
"5383","MAL23066086TC","Seng Yuan Jing Fang Bai Du San Capsules","Land Herbs Sdn Bhd"
"5384","MAL23076115TC","ImmuBright Capsule","Special Enhancement Sdn Bhd"
"5385","MAL23056099TC","Seng Yuan Erh Chen Tang Capsules","Land Herbs Sdn Bhd"
"5386","MAL23076105TC","Excelife ProstaWell Capsule","E HEALTH SDN. BHD."
"5387","MAL23056101TC","Seng Yuan Huang Qi Wu Wu Tang Capsules","Land Herbs Sdn Bhd"
"5388","MAL23086114TC","PHARMORIX LIPOSURE CAPSULE","PHARMORIX (M) SDN. BHD."
"5389","MAL23076084TC","Seng Yuan Gan Mai Da Zao Tang Capsules","Land Herbs Sdn Bhd"
"5390","MAL23046094N","Vitalita Glutafair Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5391","MAL23066042NC","Advanz by Opceden� Easomind Capsule","ASIA HEALTHCARE SDN. BHD."
"5392","MAL23096108TC","EXCELAB PANNOF CAPSULE","FTA Healthcare Sdn. Bhd."
"5393","MAL23066063NC","Pharmorix ActivFlez Capsule","PHARMORIX (M) SDN. BHD."
"5394","MAL23076082TC","Seng Yuan Chai Ge Jie Ji Tang Capsules","Land Herbs Sdn Bhd"
"5395","MAL23046077NC","DSY Vitamin D3 Plus Capsule","CTA NUTRICEUTICALS (ASIA) SDN BHD"
"5396","MAL25016018AZ","VENLAX ER 75MG CAPSULES","GENPHARMA SDN. BHD"
"5397","MAL25016019AZ","VENLAX ER 150MG CAPSULES","GENPHARMA SDN. BHD"
"5398","MAL23066120TC","HIJRAH HERBS MORINGA OLEIFERA 350MG CAPSULE","KHASIAT ALAMI ENTERPRISE"
"5399","MAL23076066NC","IMMUNIQ CAPSULE","Special Enhancement Sdn Bhd"
"5400","MAL23076026NC","Pharmanex ProBio PCC Capsule","NU SKIN (MALAYSIA) SDN. BHD."
"5401","MAL23056114TCR","Asboost Sleep Capsule","Ascend Bioxeutical Sdn Bhd"
"5402","MAL23066046N","YL Elderberry Beta Glucan + C Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5403","MAL23086094TC","LAC Gastrorx RELIEF Capsule","LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD."
"5404","MAL23086110T","NatulSant� Care Plus Capsule","FRANCAZURE SDN BHD"
"5405","MAL23076044N","YL Multivitamin Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5406","MAL23096039NC","LuckyAngel2u Co-Enzyme Q10 100mg Capsule","LUCKYANGEL TO U"
"5407","MAL23076143TC","Natfood Tiger Milk Mushroom 500mg Capsules","NAT CHOICE SDN BHD"
"5408","MAL23096112TC","URICEZE CAPSULE","Special Enhancement Sdn Bhd"
"5409","MAL23066071NC","SHEN LOON SHE MOFLEX PLUS CAPSULE","SHEN LOON SHE ENTERPRISE SDN. BHD."
"5410","MAL23076142TC","BIOFIZZ TIGER MILK MUSHROOM 500MG CAPSULE","NUVITAL NUTRACEUTICALS SDN. BHD."
"5411","MAL23086098TC","Lolvita Theta capsule","Capetown Wonder Sdn. Bhd."
"5412","MAL23076035NC","PAUSE CAPSULE","Special Enhancement Sdn Bhd"
"5413","MAL23076077N","DZR PHARMA L-VER MILK THISTLE PLUS CAPSULE","DZR PHARMA MANUFACTURE SDN. BHD."
"5414","MAL23086125TC","Ulivet Capsule","Land Herbs Sdn Bhd"
"5415","MAL23066083TC","Seng Yuan Qi Ju Di Huang Wan Capsule","Land Herbs Sdn Bhd"
"5416","MAL23076081TC","Seng Yuan Zhi Bo Di Huang Wan Capsules","Land Herbs Sdn Bhd"
"5417","MAL23096075TC","Seng Yuan Ge Gen Huang Cin Huang Lian Tang Capsules","Land Herbs Sdn Bhd"
"5418","MAL23086119TC","Seng Yuan Xin Yi Qing Fei Tang Capsules","Land Herbs Sdn Bhd"
"5419","MAL23106062NCR","SURBEX Calcium-D3 Capsules","ABBOTT LABORATORIES (M) SDN. BHD."
"5420","MAL23096046N","CEETNI CAPSULE","DZR PHARMA MANUFACTURE SDN. BHD."
"5421","MAL23056050NC","DSY Taurine 500mg Capsule","CTA NUTRICEUTICALS (ASIA) SDN BHD"
"5422","MAL24066024AZ","SIRANALEN 75MG HARD CAPSULES","KOMEDIC SDN BHD"
"5423","MAL23046078N","HMS CONCEPT J-CARTIPRO CAPSULE","HMS CONCEPT SDN. BHD."
"5424","MAL24096043AZ","SKYTINIB 50 (Sunitinib Capsules 50 mg)","SYNERRV SDN BHD"
"5425","MAL24096044AZ","SKYTINIB 25 (Sunitinib Capsules 25 mg)","SYNERRV SDN BHD"
"5426","MAL24096045AZ","SKYTINIB 12.5 (Sunitinib Capsules 12.5 mg)","SYNERRV SDN BHD"
"5427","MAL24066025AZ","SIRANALEN 150MG HARD CAPSULES","KOMEDIC SDN BHD"
"5428","MAL23086096T","WHP 3G Feben Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"5429","MAL23076104T","WHP 5G Feben Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"5430","MAL23096121TC","Tigrox Intellax Capsule","MOH PHARMACEUTICAL TECHNOLOGIES SDN. BHD."
"5431","MAL23096098TC","MEGALIVE MANZ CAPSULE","Special Enhancement Sdn Bhd"
"5432","MAL23076147TC","VITAHEALTH CHARGE-UP SAFREXTRACT CAPSULE","VITAHEALTH BIOTECH SDN BHD"
"5433","MAL23076068NC","RENERV Capsule","STELLAR BIO SDN BHD"
"5434","MAL23096076TC","Seng Yuan Liu Jun Zi Tang Capsules","Land Herbs Sdn Bhd"
"5435","MAL23076101TC","Lescens Ginkgo Biloba Plus Vegetable Capsule","PHARM-D HEALTH SCIENCE SDN. BHD."
"5436","MAL23096080TC","Seng Yuan Xiao Chai Hu Tang Capsules","Land Herbs Sdn Bhd"
"5437","MAL23096054NCR","BLOOMFIT Vidaglo Sheep Placenta Plus Enteric-Coated Softgel Capsule","MANPOWER LEADERS SDN. BHD."
"5438","MAL23066064NC","PureMed Algacium Capsule","Pure Medisciences (M) Sdn Bhd"
"5439","MAL23076092TC","Seng Yuan New Ge Gen Tang Capsules","Land Herbs Sdn Bhd"
"5440","MAL23086131TC","Seng Yuan Gui Zhi Fu Ling Wan Capsules","Land Herbs Sdn Bhd"
"5441","MAL23086084TC","Berkeley Tienchi 420mg Capsule","Kedai Ubat Berkeley Sdn Bhd"
"5442","MAL23076028NCR","Exelvibes CoQ10 150mg Softgel Capsule","WELLPORTA SDN. BHD."
"5443","MAL23096060NCR","Exelvibes Longiva Sheep Placenta Plus Enteric-Coated Softgel Capsule","WELLPORTA SDN. BHD."
"5444","MAL23066048NC","Nutrigo Govizion Capsules","NUTRIGO SDN. BHD."
"5445","MAL23116117N","HT CARE FLEXO CAPSULE","THE ORIGIN FOODS SDN. BHD."
"5446","MAL23086120TC","Seng Yuan Ban Xia Xie Xin Tang Capsules","Land Herbs Sdn Bhd"
"5447","MAL23086126TC","Seng Yuan Pai Tou Weng Capsules","Land Herbs Sdn Bhd"
"5448","MAL23086099TC","BIOFIZZ UROLIX CAPSULE","Biofizz Marketing Sdn Bhd"
"5449","MAL23076046NC","MegaLive HNS Glo Capsule","MegaLive BioSciences Sdn Bhd"
"5450","MAL23066037NC","Exelvibes Omega-3 Fish Oil 1200mg Enteric Coated Softgel Capsule","WELLPORTA SDN. BHD."
"5451","MAL23076057NCR","NUTRINLIFE VISHARP FORTE CAPSULE","BIOFUNCTION MARKETING SDN. BHD."
"5452","MAL23086111TC","MegaLive Natolic Gold Capsule","MegaLive BioSciences Sdn Bhd"
"5453","MAL24116020ARZ","Grinterol 250 mg hard capsules","ZULAT PHARMACY SDN. BHD."
"5454","MAL23106122TC","Seiketsu Blacsemenuro III Vegetable Capsule","Seiketsu Enterprise Sdn Bhd"
"5455","MAL23056058NC","ABiovir21 Capsule","PINNACLE MEDIC SDN. BHD."
"5456","MAL23076128TC","BSM I-GARD CAPSULE","BIO-SCIENCE MARKETING SDN. BHD."
"5457","MAL23056077N","apotec Neurocare Capsule","Bioalpha International Sdn. Bhd."
"5458","MAL23076118T","YL Milk Thistle Burdock Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5459","MAL23066105TCR","Cognigin Capsule","Ascend Bioxeutical Sdn Bhd"
"5460","MAL23076107TC","RK Xero Capsule","Maximus Resources Sdn. Bhd."
"5461","MAL23076036N","REOXlife PQQ Plus Capsule","BRAND8 NUTRACEUTICAL SDN. BHD."
"5462","MAL23106131TC","Z'SEEDS HABBATUSS NIGELLA SATIVA 335 MG CAPSULE","ZAZH UTUH EMPIRE"
"5463","MAL23076106T","Oriyen Tiger Milk Mushroom Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5464","MAL23066055NC","PHARMORIX MYNACS CAPSULE","PHARMORIX (M) SDN. BHD."
"5465","MAL23116082TC","SOLARWAY GANODERMA 400mg CAPSULE","SOLARWAY CORPORATION SDN BHD"
"5466","MAL23076050NC","GN 7 Strains Probiotics Capsule","GN NEUTRICEUTICALS SDN. BHD."
"5467","MAL23076122TC","MFS SOURSOP PLUS CAPSULE","ACE SOAR HIGH ENTERPRISE"
"5468","MAL23066040NCR","VitaHealth Quercetin 500mg Capsule","VITAHEALTH BIOTECH SDN BHD"
"5469","MAL23116067TC","Excelife Ginkgo Plus Capsule","E HEALTH SDN. BHD."
"5470","MAL23096134T","TOTAL HEPANAMIN CAPSULE","TS GLOBAL DISTRIBUTION SDN. BHD."
"5471","MAL23076055N","Flex-II Capsule","Esprit Care Sdn. Bhd."
"5472","MAL23066075NC","Medifend Nevmax Capsule","STELLAR BIO SDN BHD"
"5473","MAL23066096T","MEDVID OccuMin Capsule","HERBAL SCIENCE SDN. BHD."
"5474","MAL23106134T","apotec Tiger Milk Mushroom 490mg Capsule","Bioalpha International Sdn. Bhd."
"5475","MAL23086068T","Hai-O Tiger Milk Mushroom 320mg Capsule","SG GLOBAL BIOTECH SDN. BHD."
"5476","MAL25036011AZ","DABITORED (Dabigatran Etexilate Capsules 150 mg)","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"5477","MAL23096109TC","Shine SUGOBLESS Capsule","Y.S.P. INDUSTRIES (M) SDN. BHD."
"5478","MAL23066051N","C'LOVES Iron Plus Capsule","Esprit Care Sdn. Bhd."
"5479","MAL23086118TC","Seng Yuan San Huang Xie Xin Tang Capsules","Land Herbs Sdn Bhd"
"5480","MAL23086124TC","Seng Yuan Wen Dan Tang Capsules","Land Herbs Sdn Bhd"
"5481","MAL23076093TC","Seng Yuan Yu Ping Feng San Capsules","Land Herbs Sdn Bhd"
"5482","MAL23116080TC","SUGARDOLL PEARL 500.38MG CAPSULE","SUGARDOLL HAIR & SKIN CARE"
"5483","MAL23086116TC","Seng Yuan Yu Nyu Jian Capsules","Land Herbs Sdn Bhd"
"5484","MAL23076095TC","Seng Yuan Yu Quan Wan Capsules","Land Herbs Sdn Bhd"
"5485","MAL23076120T","VitaHealth Tigeroar Capsule","HERBAL SCIENCE SDN. BHD."
"5486","MAL23096077TC","Seng Yuan Tiao Wei Cheng Qi Tang Capsules","Land Herbs Sdn Bhd"
"5487","MAL23096081TC","Seng Yuan Tao He Cheng Qi Tang Capsules","Land Herbs Sdn Bhd"
"5488","MAL23076043NC","ENESENCE NEVEASY CAPSULE","BP NUTRISCIENCE SDN. BHD."
"5489","MAL23076098TC","Seng Yuan Yin Qiao San Capsules","Land Herbs Sdn Bhd"
"5490","MAL23086121TC","Seng Yuan Wu Pi Yin Capsules","Land Herbs Sdn Bhd"
"5491","MAL23096096TC","GreenMedi Ginseng Plus Capsule","GREENMEDI PHARMACEUTICAL (M) SDN. BHD."
"5492","MAL23096090TC","PureMed Ocumaz Capsule","Pure Medisciences (M) Sdn Bhd"
"5493","MAL23076075NC","Advanz by Opceden� Kalmeaz Capsule","ASIA HEALTHCARE SDN. BHD."
"5494","MAL24126024AZ","Pomagen Hard Capsules 1mg","LOTUS HEALTHCARE MALAYSIA SDN. BHD."
"5495","MAL24126025AZ","Pomagen Hard Capsules 2mg","LOTUS HEALTHCARE MALAYSIA SDN. BHD."
"5496","MAL24126026AZ","Pomagen Hard Capsules 3mg","LOTUS HEALTHCARE MALAYSIA SDN. BHD."
"5497","MAL24126027AZ","Pomagen Hard Capsules 4mg","LOTUS HEALTHCARE MALAYSIA SDN. BHD."
"5498","MAL23086100T","YL MemoTrong Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5499","MAL24066113TCR","Protig Capsule","Ascend Bioxeutical Sdn Bhd"
"5500","MAL24066124TCR","Svenia Capsule","Ascend Bioxeutical Sdn Bhd"
"5501","MAL23106055NC","Nuvanta MagB6 Vegetable Capsule","CAMBERT(M) SDN. BHD."
"5502","MAL23086046N","HT CARE BIOCHROM CAPSULE","THE ORIGIN FOODS SDN. BHD."
"5503","MAL24056008XC","Biofizz Glucosamine Chondroitin MSM Capsule","Biofizz Marketing Sdn Bhd"
"5504","MAL23076073NC","BSM AK-JOINCE Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"5505","MAL23126158NC","DIPLOJOINT Capsule","NIVA MEDICAL SDN. BHD."
"5506","MAL23096092TC","PureMed LiviCare Capsule","Pure Medisciences (M) Sdn Bhd"
"5507","MAL23126084TC","AYULHEALTH DCARE CAPSULE","AYUL HEALTH MARKETING"
"5508","MAL23076049NC","LIFEFACTOR Quercetin plus NAC Capsule","Life Factor Sdn Bhd"
"5509","MAL24016047NC","H2 KRILL OIL 500MG SOFTGEL CAPSULE","KALBE MALAYSIA SDN BHD"
"5510","MAL23076103T","WHP Piles Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"5511","MAL23076059NC","vissom nutrition Flexi-Live Capsule","VISION BLOSSOM SDN. BHD."
"5512","MAL23096099TC","MEGALIVE MANPROST CAPSULE","MegaLive BioSciences Sdn Bhd"
"5513","MAL23106103T","Zao Mei Ren Tiao Li Wan Capsules","WAN YEEN TRADING SDN. BHD."
"5514","MAL23086101T","YL Acerola Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5515","MAL24016140TC","Meiziya Postpartum Care Capsules","MEIZIYA INTERNATIONAL SDN. BHD."
"5516","MAL25016028ACZ","AVORNA 0.5mg Soft Capsule","Pharmaniaga Marketing Sdn Bhd"
"5517","MAL23096088T","YL Androcea Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"5518","MAL24046052XC","Janipro Tripaxil Capsule","Janipro (M) Sdn Bhd"
"5519","MAL24056009XC","HOLISTICA JointResQ Capsule","ELDON HEALTHCARE SDN. BHD."
"5520","MAL25036013AZ","HYDRINE Capsule 500mg (Hydroxyurea 500mg)","Eucogen Pharma Sdn. Bhd."
"5521","MAL24116029ACZ","Avorna-Duo 0.5mg/0.4mg Hard Capsules","Pharmaniaga Marketing Sdn Bhd"
"5522","MAL23126092TC","Cheong Hoong Bentong Ginger 300mg Capsule","C. H. Food Marketing Sdn Bhd"
"5523","MAL23096110TC","ANTLER & KOREAN GINSENG PLUS CAPSULE","MING YAN TRADITIONAL HERBS SDN. BHD."
"5524","MAL23096091TC","PureMed Grucowel Capsule","Pure Medisciences (M) Sdn Bhd"
"5525","MAL23076053NC","DUPLEX MOVT360 ADVANCED CAPSULE","DUPLEX HEALTHCARE SDN. BHD."
"5526","MAL24106022AZ","FLUCOZOLE 150 mg Capsules","SPG PHARMA (MALAYSIA) SDN BHD"
"5527","MAL23086030NCR","iNNOLabs Co Q10 100mg Soft Gelatin Capsule","CELLGEN BEAUTY SDN. BHD."
"5528","MAL23106135TC","SHINE� RESPIGUARD CAPSULE","ALPHA ACTIVE INDUSTRIES SDN BHD"
"5529","MAL23126111T","Bio Nice Koji Capsule","BIO NICE INDUSTRY SDN BHD"
"5530","MAL23106137T","Bio Nice Kacip Fatimah 500mg Capsule","BIO NICE INDUSTRY SDN BHD"
"5531","MAL23106051NC","THORNE Chromium 500mcg Capsule","MITSUI & CO. (MALAYSIA) SDN. BHD."
"5532","MAL23096082TC","Seng Yuan Tao Hong Si Wu Tang Capsules","Land Herbs Sdn Bhd"
"5533","MAL25036143XC","LPM Orthflex Joint Care Capsule","LPM BIO SCIENCE SDN. BHD."
"5534","MAL23096034NC","THORNE Selenium 200mcg Capsule","MITSUI & CO. (MALAYSIA) SDN. BHD."
"5535","MAL23096079TC","Seng Yuan Cang Er San Capsules","Land Herbs Sdn Bhd"
"5536","MAL23106052NC","THORNE Vitamin D3-1000IU Capsule","MITSUI & CO. (MALAYSIA) SDN. BHD."
"5537","MAL23086037NC","NUTRESE NEVEASE CAPSULE","PHARMACIST FORMULA SDN. BHD."
