detail_url,product_name,product_type,manufacturer,administration_form,strengths_raw
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pembrolizumab,Keytruda,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pemetrexed,Alimta,(als dinatriumzout),Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pelargonium,Nisyleen Pelargonium,,VSM Geneesmiddelen bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pentamidine__inhalatie_,Pentacarinat inhalatie,(isetionaat),Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pemigatinib,Pemazyre,,Incyte Biosciences Benelux BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/penfluridol,Acemap,,Doorgeleverde bereiding,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pentamidine__parenteraal_,Pentacarinat,(isetionaat),Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pentosanpolysulfaatnatrium,Elmiron,,Pharmanovia Benelux BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pentoxifylline,Trental,,Genzyme Europe bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pepermuntolie,Tempocol,,Will-Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/perampanel,Fycompa,,Eisai,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/perindopril,Coversyl arg,(arginine),Servier Nederland Farma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/perindopril_amlodipine,Coveram arg,,Servier Nederland Farma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/perindopril_amlodipine_indapamide,Triplixam,,Servier Nederland Farma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/perindopril_indapamide,Comaranil,,KRKA Belgium NV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/permetrine,Loxazol,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pertuzumab,Perjeta,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pertuzumab_trastuzumab,Phesgo,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pethidine,Pethidine,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/picozwavelzuur_magnesiumoxide_citroenzuur,Picoprep,,Ferring bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pilocarpine__bij_glaucoom_,Pilocarpine minim,(nitraat),Bausch & Lomb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pilocarpine__mond__en_keelmiddel_,Salagen,(hydrochloride),Merus Labs International Inc.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pimecrolimus,Elidel,,Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pimozide,Orap,,Eumedica nv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pioglitazon,Actos,(als hydrochloride),Cheplapharm Arzneimittel GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pioglitazon_metformine,Competact,,Cheplapharm Arzneimittel GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pipamperon,Dipiperon,(als dihydrochloride),Eumedica nv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/piperacilline_tazobactam,Piperacilline-Tazobactam,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/piracetam,Piracetam,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pirfenidon,Esbriet,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/piritramide,Dipidolor,,Piramal critical care,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pirtobrutinib,Jaypirca,(als monohydraat),Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pitolisant,Wakix,(als hydrochloride),Bioprojet Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pivmecillinam,Selexid,(als hydrochloride),Eureco Pharma B.V.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pizotifeen,Sandomigran,(als waterstofmaleaat),Phoenix labs,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/plasma__gepoold,OctaplasLG,,Octapharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/plerixafor,Mozobil,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pneumokokkenvaccin__10_valent_,Synflorix,"(polyvalent, van 10 kapseltypen)",GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pneumokokkenvaccin__13_valent_,Prevenar 13,"(polyvalent, van 13 kapseltypen)",Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pneumokokkenvaccin__15_valent_,Vaxneuvance,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pneumokokkenvaccin__20_valent_,Prevenar 20,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pneumokokkenvaccin__21_valent_,Capvaxive,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pneumokokkenvaccin__23_valent_,Pneumovax 23,"(polyvalent, van 23 kapseltypen)",Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/podofylline,Podofylline Collodium FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/podofyllotoxine,Condyline,,Karo Pharma AB,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/polatuzumab_vedotin,Polivy,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pokkenvaccin,Imvanex,,Bavarian Nordic A/S,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/poliomyelitisvaccin,Poliomyelitisvaccin,"(trivalent, geïnactiveerd)",Bilthoven Biologicals,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/polidocanol_ureum,Polidocanol/ureum,,Fagron Farmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pomalidomide,Imnovid,,Bristol-Myers Squibb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/ponatinib,Iclusig,(als hydrochloride),Incyte Biosciences Benelux BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/polymyxine_b,"Polymyxine B oordruppels 0,1% FNA",(als sulfaat),Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/ponesimod,Ponvory,,Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/posaconazol,Noxafil,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/povidon,Duratears Free,,Alcon Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/povidonjodium__behaarde_hoofdhuid_,Betadine,,Cooper Consumer Health International,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/povidonjodium__cutaan_,Betadine,(polyvinylpyrrolidon-jodiumcomplex),Cooper Consumer Health International,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/povidonjodium__oculair_,Minims Povidon Jodium,(polyvinylpyrrolidon-jodiumcomplex),Bausch & Lomb,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pramipexol,Glepark,(dihydrochloride-monohydraat),Glenmark Pharmaceuticals Europe Ltd,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pramocaine_zinkoxide,Nestosyl,,Remark Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/prasugrel,Efient,(als hydrochloride),Substipharm,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pravastatine,Pravastatine,(Na-zout),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pravastatine_fenofibraat,Pravafenix,,Galephar Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/prednisolon__oculair_,Pred Forte,(acetaat),Abbvie bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/prednisolon__systemisch_,Di-Adreson-F aquosum,(Na-succinaat),ACE Pharmaceuticals bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/praziquantel,Biltricide,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/prednison,Prednison,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pregabaline,Lyrica,,Upjohn EESV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/prilocaine,Citanest,(hydrochloride),Aspen Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/primidon,Mysoline,,SERB SA,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/procarbazine,Natulan,(als hydrochloride),Leadiant Biosciences Ltd.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/probenecide,Probenecide,,Doorgeleverde bereiding,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/procainamide,Procaïnamide,(hydrochloride),Doorgeleverde bereiding,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/progesteron__oraal_,Utrogestan,,Besins Healthcare Netherlands,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/progesteron__parenteraal_,Prolutex,,Goodlife Pharma Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/progesteron__vaginaal_,Crinone,,Merck bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/promethazine,Promethazine tablet,(als hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/propafenon,Rytmonorm,(hydrochloride),Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/propofol,Diprivan,,Aspen Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/propranolol__bij_hemangioom_,Hemangiol,(als hydrochloride),Pierre Fabre Benelux,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/propranolol__cardiovasculair_of_neurologisch_,Propranolol,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/propylthiouracil,Propylthiouracil,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/proteine_c,Ceprotin,,Takeda Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/protrombinecomplex,Beriplex P/N,,CSL Behring bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/protamine,Protamine Leo Pharma,(sulfaat),Leo Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/protrombinecomplex__geactiveerd_,Feiba,,Baxalta Innovations,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/prucalopride,Prucalopride,(als succinaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/psylliumzaad,Metamucil,(vezels),Procter & Gamble Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pyrazinamide,Pyrazinamide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pyridostigmine,Mestinon,(bromide),Mylan bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pyridoxine,Pyridoxine tablet,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/p/pyrimethamine,Daraprim,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/q/quetiapine,Quetiapine,(als fumaraat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/q/quinapril_hydrochloorthiazide,Quinapril/hydrochloorthiazide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/q/quizartinib,Vanflyta,,Daiichi Sankyo Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/q/quinagolide,Norprolac,(als hydrochloride),Ferring bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rabeprazol,Pariet,,Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rabiesvaccin,Rabipur,,Bavarian Nordic A/S,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/raloxifeen,Evista,(hydrochloride),Substipharm,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/raltegravir,Isentress,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ramipril,Ramipril,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ramipril_hydrochloorthiazide,Ramipril/Hydrochloorthiazide,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ramucirumab,Cyramza,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ranibizumab,Lucentis,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rasagiline,Azilect,(als mesilaat),Teva Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rasburicase,Fasturtec,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/regorafenib,Stivarga,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ravulizumab,Ultomiris,,Alexion Pharma Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/regdanvimab,Regkirona,,Celltrion Healthcare,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/relugolix,Orgovyx,,Accord Healthcare bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/relugolix_estradiol_norethisteron,Ryeqo,,Gedeon Richter Benelux Sprl.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/remdesivir,Veklury,,Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/remifentanil,Remifentanil,(als hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/remimazolam,Byfavo,(als besilaat),PAION Pharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/repaglinide,Novonorm,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/reslizumab,Cinqaero,,Teva Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rhesus_d_immunoglobuline,Rhesonativ,,Octapharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/resorcinol,Resorcinol FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/retinol,Vitamine A Drank FNA,"(palmitaat, in waterige oplossing)",Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rheum_salicylzuur,Pyralvex,,Cooper Consumer Health International,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ribociclib,Kisqali,(als succinaat),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rifabutine,Mycobutin,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ribavirine,Ribavirine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rifampicine,Rifadin,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rifampicine_isoniazide,Rifinah,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rifaximine,Xifaxan,,Norgine bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rilpivirine,Edurant,(als hydrochloride),Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/riluzol,Emylif,,Zambon Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rimegepant,Vydura,(als sulfaat),Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/riociguat,Adempas,,Bayer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/risankizumab,Skyrizi,,Abbvie bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/risdiplam,Evrysdi,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/risedroninezuur,Actonel,(Na-zout),Theramex Ireland Limited,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/risedroninezuur_calciumcarbonaat,Risedroninezuur/Calciumcarbonaat,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/risperidon,Okedi,,Laboratorios Farmacéuticos Rovi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ritlecitinib,Litfulo,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ritonavir,Norvir,,Abbvie bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rituximab,Ituxredi,,Reddy Holding GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rivaroxaban,Rivaroxaban,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rivastigmine,Exelon capsule,(als waterstoftartraat),Novartis Europharm ltd.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rizatriptan,Maxalt,(als benzoaat),Organon Pharma BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rocuronium,Rocuronium,(bromide),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/roflumilast,Daxas,,AstraZeneca bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/romiplostim,Nplate,,Amgen bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/romosozumab,Evenity,,UCB Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ropeginterferon_alfa_2b,Besremi,,Amomed Pharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ropinirol,Requip,(als hydrochloride),GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ropivacaine,Ropivacaïne,(hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rosuvastatine,Crestor,(als calciumzout),Grünenthal bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rosuvastatine_ezetimib,Cholecomb,,Servier Nederland Farma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rotavirusvaccin,Rotarix,,GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rotigotine,Neupro,,UCB Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/roxadustat,Evrenzo,,Astellas Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rozanolixizumab,Rystiggo,,UCB Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rs_virusvaccin,Abrysvo,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rucaparib,Rubraca,(als camsylaat),pharmaand GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rufinamide,Inovelon,,Eisai,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rupatadine,Rupafin,(als fumaraat),Focus Care bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/rurioctocog_alfa_pegol,Adynovi,,Baxalta Innovations,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/r/ruxolitinib,Jakavi,(als fosfaat),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sacituzumab_govitecan,Trodelvy,,Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sacubitril_valsartan,Entresto,(als natriumzoutcomplex),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/safinamide,Safinamide,(als mesilaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/salbutamol__inhalatie_,Airomir,(als sulfaat),Teva Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/salbutamol__parenteraal_,Ventolin infuus/injectie,(als sulfaat),GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/salbutamol_ipratropium,Combivent,,Boehringer Ingelheim bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/salicylzuur__bij_wratten_,Formule W,,Remark Pharma,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/salmeterol,Serevent,(als xinafoaat),GlaxoSmithKline bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/salicylzuur__bij_hyperkeratose_,Salicylzuur gel FNA,,Formularium der Nederlandse Apothekers,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/salmeterol_fluticason,Airflusal,,Sandoz bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sapropterine,Kuvan,(dihydrochloride),BioMarin Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sarilumab,Kevzara,,Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/satralizumab,Enspryng,,Roche Nederland bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/saxagliptine,Onglyza,(als hydrochloride),AstraZeneca bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/scopolamine,Scopoderm,,Baxter bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/scopolaminebutyl,Buscopan tablet/zetpil,(bromide),Opella Healthcare France SAS,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/secukinumab,Cosentyx,,Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sebelipase_alfa,Kanuma,,Alexion Pharma Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/selexipag,Uptravi,,Janssen-Cilag bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/selegiline,Selegiline,(hydrochloride),Doorgeleverde bereiding,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/selpercatinib,Retsevmo,,Eli Lilly Nederland,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/semaglutide,Ozempic,,Novo Nordisk bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sennosiden_a_b,X-Praep,(Ca-zouten),Viatris Netherlands bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sennosiden_psylliumzaad,Agiolax,,Cooper Consumer Health International,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/serplulimab,Hetronifly,,Accord Healthcare bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sertindol,Serdolect,,Lundbeck bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sertraline,Sertraline,(als hydrochloride),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/setmelanotide,Imcivree,,Rhythm Pharmaceuticals Netherlands B.V.,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sevelameer,Renagel,(hydrochloride),Sanofi,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sevofluraan,Sevorane,,Abbvie bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sildenafil,Balcoga,(als citraat),Sandoz bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/silodosine,Silodosine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/siltuximab,Sylvant,,Recordati,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/simoctocog_alfa,Nuwiq,,Octapharma GmbH,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/simvastatine,Simvastatine,,Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sinecatechins,Veregen,,Will-Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/siponimod,Mayzent,(als fumaarzuur),Novartis Pharma bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sirolimus,Rapamune,,Pfizer bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sitagliptine,Januvia,(als fosfaatmonohydraat),Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sitagliptine_metformine,Janumet,,Merck Sharp & Dohme bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sofosbuvir,Sovaldi,,Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sofosbuvir_velpatasvir,Epclusa,,Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/sofosbuvir_velpatasvir_voxilaprevir,Vosevi,,Gilead Sciences bv,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/solifenacine,Solifenacine,(succinaat),Diverse fabrikanten,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/solriamfetol,Sunosi,(als hydrochloride),Pharmanovia Benelux BV,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/s/somapacitan,Sogroya,,Novo Nordisk bv,,
