FormulationInput,SNo,MedicineName,Status,CeilingPrice,Unit,MRP_Unit,CapturedAt,Composition,Formulation_Brand,CompanyName_Header,MRP_Unit_Header,MRP_AsOnDate,MRP_Header,Sub_SNo,Sub_BrandName,Sub_PackSize,Sub_MRP,Sub_MRP_Unit,Sub_CompanyName
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,7,TABICAD,25,3250.00,3250.00,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,8,GEMBIN,25,3736.69,3736.69,ZYDUS - BIOLOGICS
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,9,GEMPOWER,25,5000.00,5000.00,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,10,INNOGEM,25,5168.00,5168.00,INNOVA LIFESCIENCE
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,11,CELGEM,25,5586.17,5586.17,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,12,BIOGEM,25,5852.37,5852.37,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,13,GEMITRATE,25,5871.00,5871.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,14,GEMTAZ,1,5871.84,5871.84,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,15,GEMIBINE,25,5872.18,5872.18,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,16,CYTOGEM,25,5973.92,5973.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMITA 1000 MG INJECTION 26.3 ML,GEMITA 1000 MG INJECTION 26.3 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:05,GEMCITABINE INJECTION 1000 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,227.87,Dec-2025,5924.50,17,CITAFINE,25,5974.34,5974.34,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMITA 1400 MG INJECTION 35 ML,GEMITA 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 1400 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,7801.00,Dec-2025,7801.00,1,CITAFINE,35,12384.30,353.84,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMITA 1400 MG INJECTION 35 ML,GEMITA 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 1400 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,7801.00,Dec-2025,7801.00,2,GEMCHEM,35,2452.00,2452.00,NEON LABORATORIES LTD
GEMCITABINE,,GEMITA 1400 MG INJECTION 35 ML,GEMITA 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 1400 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,7801.00,Dec-2025,7801.00,3,GEMITRATE,35,5625.00,5625.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMITA 1400 MG INJECTION 35 ML,GEMITA 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 1400 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,7801.00,Dec-2025,7801.00,4,GEMIBINE,35,5750.50,5750.50,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,GEMITA 1400 MG INJECTION 35 ML,GEMITA 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 1400 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,7801.00,Dec-2025,7801.00,5,GEMTAZ,140,7542.19,7542.19,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,1,EMCITABEN,5,991.07,198.21,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,2,GEMBIN,5,1016.16,203.23,ZYDUS - BIOLOGICS
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,3,CYTOGEM,5,1364.62,272.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,4,GEMCHEM,5,581.50,581.50,NEON LABORATORIES LTD
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,5,MYGEM,5,1069.00,1069.00,VIATRIS
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,6,CELZAR,5,1122.00,1122.00,CELON LABS
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,7,CELGEM,5,1298.32,1298.32,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,8,INNOGEM,5,1332.00,1332.00,INNOVA LIFESCIENCE
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,9,GEMITRATE,5,1364.00,1364.00,TORRENT PHARMACEUTICALS LTD.
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,10,GEMCITE,5,1387.50,1387.50,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,11,GEMTERO,5,1388.00,1388.00,HETERO HEALTHCARE LTD
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,12,CITAFINE,5,1388.52,1388.52,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,13,BIOGEM,5,1423.81,1423.81,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,14,GEMTAZ,1,1455.68,1455.68,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,15,TABICAD,1,1455.69,1455.69,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMITA 200 MG INJECTION 5 ML,GEMITA 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:06,GEMCITABINE INJECTION 200 MG,GEMITA,FRESENIUS KABI INDIA PVT LTD,272.96,Dec-2025,1364.78,16,GEMPOWER,5,1462.88,1462.88,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,1,EMCITABEN,25,4999.18,199.97,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,2,GEMITA,26,5924.50,227.87,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,3,GEMCITE,25,5970.93,238.84,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,4,GEMTERO,25,5973.80,238.95,HETERO HEALTHCARE LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,5,GEMCHEM,25,1803.50,1803.50,NEON LABORATORIES LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,6,MYGEM,25,2375.00,2375.00,VIATRIS
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,7,CELZAR,25,3250.00,3250.00,CELON LABS
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,8,TABICAD,25,3250.00,3250.00,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,9,GEMBIN,25,3736.69,3736.69,ZYDUS - BIOLOGICS
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,10,GEMPOWER,25,5000.00,5000.00,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,11,INNOGEM,25,5168.00,5168.00,INNOVA LIFESCIENCE
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,12,CELGEM,25,5586.17,5586.17,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,13,BIOGEM,25,5852.37,5852.37,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,14,GEMTAZ,1,5871.84,5871.84,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,15,GEMIBINE,25,5872.18,5872.18,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,16,CYTOGEM,25,5973.92,5973.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMITRATE 1000 MG INJECTION 25 ML,GEMITRATE 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1000 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5871.00,Dec-2025,5871.00,17,CITAFINE,25,5974.34,5974.34,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMITRATE 1400 MG INJECTION 35 ML,GEMITRATE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1400 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5625.00,Dec-2025,5625.00,1,CITAFINE,35,12384.30,353.84,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMITRATE 1400 MG INJECTION 35 ML,GEMITRATE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1400 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5625.00,Dec-2025,5625.00,2,GEMCHEM,35,2452.00,2452.00,NEON LABORATORIES LTD
GEMCITABINE,,GEMITRATE 1400 MG INJECTION 35 ML,GEMITRATE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1400 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5625.00,Dec-2025,5625.00,3,GEMIBINE,35,5750.50,5750.50,INTAS PHARMACEUTICALS LTD
GEMCITABINE,,GEMITRATE 1400 MG INJECTION 35 ML,GEMITRATE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1400 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5625.00,Dec-2025,5625.00,4,GEMTAZ,140,7542.19,7542.19,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMITRATE 1400 MG INJECTION 35 ML,GEMITRATE 1400 MG INJECTION 35 ML,Non-Scheduled,Not Applicable,INJECTION,2026-01-26T07:28:07,GEMCITABINE INJECTION 1400 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,5625.00,Dec-2025,5625.00,5,GEMITA,35,7801.00,7801.00,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,1,EMCITABEN,5,991.07,198.21,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,2,GEMBIN,5,1016.16,203.23,ZYDUS - BIOLOGICS
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,3,CYTOGEM,5,1364.62,272.92,DR. REDDYS LABORATORIES LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,4,GEMITA,5,1364.78,272.96,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,5,GEMCHEM,5,581.50,581.50,NEON LABORATORIES LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,6,MYGEM,5,1069.00,1069.00,VIATRIS
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,7,CELZAR,5,1122.00,1122.00,CELON LABS
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,8,CELGEM,5,1298.32,1298.32,ALKEM LABORATORIES LTD.
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,9,INNOGEM,5,1332.00,1332.00,INNOVA LIFESCIENCE
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,10,GEMCITE,5,1387.50,1387.50,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,11,GEMTERO,5,1388.00,1388.00,HETERO HEALTHCARE LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,12,CITAFINE,5,1388.52,1388.52,EMCURE PHARMACEUTICALS LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,13,BIOGEM,5,1423.81,1423.81,UNITED BIOTECH (P) LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,14,GEMTAZ,1,1455.68,1455.68,SUN PHARMA LABORATORIES LTD.
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,15,TABICAD,1,1455.69,1455.69,CADILA PHARMACEUTICALS LTD
GEMCITABINE,,GEMITRATE 200 MG INJECTION 5 ML,GEMITRATE 200 MG INJECTION 5 ML,Scheduled,1322.42,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 200 MG,GEMITRATE,TORRENT PHARMACEUTICALS LTD.,1364.00,Dec-2025,1364.00,16,GEMPOWER,5,1462.88,1462.88,KHANDELWAL LABORATORIES LTD
GEMCITABINE,,GEMPOWER 1000 MG INJECTION 25 ML,GEMPOWER 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 1000 MG,GEMPOWER,KHANDELWAL LABORATORIES LTD,5000.00,Dec-2025,5000.00,1,EMCITABEN,25,4999.18,199.97,RPG LIFE SCIENCES LTD.
GEMCITABINE,,GEMPOWER 1000 MG INJECTION 25 ML,GEMPOWER 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 1000 MG,GEMPOWER,KHANDELWAL LABORATORIES LTD,5000.00,Dec-2025,5000.00,2,GEMITA,26,5924.50,227.87,FRESENIUS KABI INDIA PVT LTD
GEMCITABINE,,GEMPOWER 1000 MG INJECTION 25 ML,GEMPOWER 1000 MG INJECTION 25 ML,Scheduled,5689.87,INJECTION,2026-01-26T07:28:08,GEMCITABINE INJECTION 1000 MG,GEMPOWER,KHANDELWAL LABORATORIES LTD,5000.00,Dec-2025,5000.00,3,GEMCITE,25,5970.93,238.84,ELI LILLY AND COMPANY (INDIA) PVT. LTD.
