PCID,Package Number,Country,Company,Product Group,Local Product Name,Generic Name,Indication,Pack Size,Effective Start Date,Effective End Date,Currency,Ex Factory Wholesale Price,Ex Factory Wholesale Price Less Rebate,Ex Factory Hospital Price,Ex Factory Hospital Price Less Rebate,Pharmacy Purchase Price,Pharmacy Purchase Price Less Rebate,Public without VAT Price,Public Without VAT Price Less Rebate,Public with VAT Price,Public With VAT Price Less Rebate,VAT Percent,Reimbursable Status,Reimbursable Price,Reimbursable Rate,Reimbursable Notes,Copayment Value,Copayment Percent,Margin Rule,Package Notes,Discontinued,Region,WHO ATC Code,Therapeutic Areas,Presentation,Marketing Authority,Local Pack Description,Formulation,Fill Unit,Fill Size,Pack Unit,Strength Size,Strength Unit,Brand Type,Import Type,Combination Molecule,Source,Quality Control Source,Quality Control Notes,Client,Client Pack Description,LOCAL_PACK_CODE,APPROVAL_DT,DDD Value,DDD Unit,Import Price
2160915,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",RIVAROXABAN-LF,RIVAROXABAN-LF,Rivaroxaban,,,,,BYR,17.36,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 2.5 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,525640,,,,
2039621,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",OMEPRAZOLE,OMEPRAZOLE,Omeprazole,,,21-07-2021,,BYR,2.1,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A02BC01,,,,capsules 20 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,21/07/1441,,,,
2160658,,BELARUS,"A. Menarini Manufacturing Logistics and Services Srl, Italy Manufacturer of finished dosage form: A. Menarini Manufacturing Logistics and Services Srl, Italy Manufacturer performing filling/packaging: A. Menarini Manufacturing Logistics and Services Srl, Italy Issuance of authorization for the release of the medicinal product: A.Menarini Manufacturing Logistics and Services Srl, Italy Quality control: A.Menarini Manufacturing Logistics and Services Srl, Italy",DEXALGIN INJECT,DEXALGIN INJECT,Dexketoprofen,,,10-03-2022,,BYR,14.28,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"M01AE17
                        
оригинальное",,,,injection/infusion solution 25 mg/ml in 2 ml ampoules in package No. 5,,,,,,,,,,PRICENTRIC,,,,,9872/12/17/22,,,,"4,20 EUR"
2038530,,BELARUS,"AmantisMed LLC, Republic of Belarus Manufacturer of finished dosage form: AmantisMed LLC, Republic of Belarus Manufacturer performing packaging/packaging: AmantisMed LLC, Republic of Belarus Issuance of permission to release the medicinal product: AmantisMed LLC, Republic of Belarus Quality control: AmantisMed LLC, Republic of Belarus",Moxonidine,Moxonidine,Moxonidine,,,07-09-2022,,BYR,9.75,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C02AC05,,,,"film-coated tablets, 0.4 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,303782,,,,
DUPLICATE,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of the finished dosage form: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Manufacturer performing filling/packaging: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Issuance of a permit for the release of a medicinal product: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 Quality control: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, Kizyevich St., 50-4",METOPROLOL,METOPROLOL,Metoprolol,,,25-09-2025,,BYR,2.24,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB02,,,,tablets 50 mg in a blister pack No. 20x3,,,,,,,,,,PRICENTRIC,,,,,99616,,,,
2046119,,BELARUS,"Pharmaceutical Works POLPHARMA SA, Poland Manufacturer of finished dosage form: Pharmaceutical Works POLPHARMA SA, Poland Manufacturer performing filling/packaging: Pharmaceutical Works POLPHARMA SA, Poland Issuance of authorization for the release of the medicinal product: Pharmaceutical Works POLPHARMA SA, Poland",ROMAZIK,ROMAZIK,Rosuvastatin,,,28-01-2021,,BYR,11.52,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,"film-coated tablets, 10 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,10464/16/21,,,,"3,61 USD"
2160543,,BELARUS,"Merck Sante sas, France Manufacturer of finished dosage form: Merck Sante sas, France Manufacturer performing filling/packaging: Merck Sante sas, France Issuance of authorization for the release of the medicinal product: Merck Sante sas, France",GLUKOPHAGE,GLUKOPHAGE,Metformin,,,29-08-2019,,BYR,8.59,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"A10BA02
                        
оригинальное",,,,"film-coated tablets, 850 mg in blisters in packaging No. 15x2",,,,,,,,,,PRICENTRIC,,,,,6680/04/06/09/14/16/19,,,,"2,71 USD"
DUPLICATE,,BELARUS,"Dr. Reddy`s Laboratories Ltd, India, packed by Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus Manufacturer of finished dosage form: Dr. Reddy`s Laboratories Ltd, India Manufacturer performing filling/packaging: Dr. Reddy`s Laboratories Ltd, India (packaging), Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus (packaging) Issuance of permission to release the medicinal product: Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus Quality control: Nesvizh Plant of Medical Preparations, OJSC, Republic of Belarus",Omez,Omez,Omeprazole,,,09-02-2022,,BYR,11.81,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A02BC01,,,,enteric-coated capsules 20 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,10546/17/22,,,,
1322101,,BELARUS,"Minskintercaps UP, Republic of Belarus Manufacturer of finished dosage form: Minskintercaps UP, Republic of Belarus Manufacturer performing filling/packaging: Minskintercaps UP, Republic of Belarus Issuance of permission to release the medicinal product: Minskintercaps UP, Republic of Belarus",CARVEDILOL-MIC,CARVEDILOL-MIC,Carvedilol,,,29-11-2016,,BYR,2.78,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AG02,,,,capsules 12.5 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,16/11/1417,,,,
2160912,,BELARUS,"World Medicine Ilac San. Ve Tic. AS, Turkey / Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Manufacturer of the finished dosage form: World Medicine Ilac San. Ve Tic. AS, Turkey Manufacturer performing filling/packaging: World Medicine Ilac San. Ve Tic. AS, Turkey (packaging), Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus (packaging) Issuance of permission to release the medicinal product: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Quality control: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Other participants in production: Quality control of products in bulk - World Medicine Ilac San. Ve Tic. AS, Turkey",ZIROMIN-REB,ZIROMIN-REB,Azithromycin,,,,,BYR,25.07,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J01FA10,,,,film-coated tablets 500 mg in a blister pack No. 3x2,,,,,,,,,,PRICENTRIC,,,,,530874,,,,
DUPLICATE,,BELARUS,"Manufacturer: Novartis Pharmaceutical Manufacturing LLC, Slovenia; Manufacturer of finished dosage form: Novartis Pharmaceutical Manufacturing LLC, Slovenia # Verovskova ulica 57, 1000 Ljubljana; Manufacturer performing filling/packaging: Novartis Pharmaceutical Manufacturing LLC, Slovenia # Verovskova ulica 57, 1000 Ljubljana; Quality control: Novartis Pharmaceutical Manufacturing LLC, Slovenia # Verovskova ulica 57, 1000 Ljubljana; Issuance of permission to release medicinal product: Lek dd, Slovenia # 1. Trimlini 2d, 9220 Lendava 2. Verovskova ulica 57, 1526 Ljubljana; Other participants in production: quality control for the indicator &quot;Microbiological purity&quot;: Lek dd, Slovenia # Verovskova ulica 57, 1526 Ljubljana",CANVERS,CANVERS,Candesartan,,,29-04-2024,,BYR,9.59,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA06,,,,8mg tablets in blisters in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,9963/12/16/17/22/24,,,,"2,86 EUR"
2160531,,BELARUS,"KRKA, dd, Slovenia Manufacturer of finished dosage form: KRKA, dd, Slovenia Manufacturer performing filling/packaging: KRKA, dd, Slovenia Issuance of permission to release the medicinal product: KRKA, dd, Slovenia Quality control: KRKA, dd, Slovenia",BISOPROLOL KRKA,BISOPROLOL KRKA,Bisoprolol,,,,,BYR,6.55,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB07,,,,"film-coated tablets, 2.5 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,11175/22,,,,"1,91 EUR"
2039317,,BELARUS,"Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer of the finished dosage form: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Manufacturer performing packaging/packaging: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Issuance of a permit for the release of a medicinal product: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus Quality control: Open Joint-Stock Company Borisov Plant of Medical Preparations, Republic of Belarus",NICERGOLIN,NICERGOLIN,Nicergoline,,,28-03-2023,,BYR,6.08,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C04AE02,,,,"film-coated tablets, 10 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,348525,,,,
2160105,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of finished dosage form: Belmedpreparaty RUE, Republic of Belarus Manufacturer performing packaging/packaging: Belmedpreparaty RUE, Republic of Belarus Issuance of permission to release the medicinal product: Belmedpreparaty RUE, Republic of Belarus Quality control: Belmedpreparaty RUE, Republic of Belarus",ACETYLSALICYLIC ACID,ACETYLSALICYLIC ACID,Acetylsalicylic acid,,,28-03-2023,,BYR,0.99,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N02BA01,,,,500mg tablets in a blister pack No. 10x2,,,,,,,,,,PRICENTRIC,,,,,23/03/1038,,,,
2160619,,BELARUS,"Laboratorios Normon SA, Spain Manufacturer of finished dosage form: Laboratorios Normon SA, Spain Manufacturer performing filling/packaging: Laboratorios Normon SA, Spain Issuance of authorization for the release of the medicinal product: Laboratorios Normon SA, Spain",LEFLUNOMIDE INTELLI,LEFLUNOMIDE INTELLI,Leflunomide,,,,,BYR,76.73,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,L04AK01,,,,"film-coated tablets, 20 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,10867/20,,,,"22,31 EUR"
2161484,,BELARUS,"World Medicine Ilac San. Ve Tic. AS, Turkey / Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Manufacturer of finished dosage form: World Medicine Ilac San. Ve Tic. AS, Turkey Manufacturer performing filling/packaging: World Medicine Ilac San. Ve Tic. AS, Turkey (packaging), Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus (packaging) Issuance of permission to release a medicinal product: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Quality control: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Other participants in production: Quality control of products in bulk and labeling: World Medicine Ilac San. Ve Tic. AS, Turkey",ENFORMIDA,ENFORMIDA,Leflunomide,,,11-01-2023,,BYR,28.59,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,L04AA13,,,,"film-coated tablets, 20 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,337508,,,,
DUPLICATE,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus",BISOPROLOL-LF,BISOPROLOL-LF,Bisoprolol,,,30-01-2020,,BYR,4.54,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB07,,,,"film-coated tablets, 2.5 mg in a blister pack No. 15x4",,,,,,,,,,PRICENTRIC,,,,,27414,,,,
DUPLICATE,,BELARUS,"AmantisMed LLC, Republic of Belarus Manufacturer of finished dosage form: AmantisMed LLC, Republic of Belarus Manufacturer performing packaging/packaging: AmantisMed LLC, Republic of Belarus Issuance of permission to release the medicinal product: AmantisMed LLC, Republic of Belarus Quality control: AmantisMed LLC, Republic of Belarus",MOLSIDOMIN,MOLSIDOMIN,Molsidomine,,,11-04-2023,,BYR,1.94,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C01DX12,,,,2mg tablets in a blister pack No. 15x2,,,,,,,,,,PRICENTRIC,,,,,341982,,,,
2057773,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",ROSUVASTATIN-LF,ROSUVASTATIN-LF,Rosuvastatin,,,04-10-2023,,BYR,12.73,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,film-coated tablets 20 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,293952,,,,
2169286,,BELARUS,"PLIVA Hrvatska doo, Croatia Manufacturer of finished dosage form: PLIVA Hrvatska doo, Croatia Manufacturer performing filling/packaging: PLIVA Hrvatska doo, Croatia Issuance of authorization for the release of the medicinal product: PLIVA Hrvatska doo, Croatia",Sumamed,Sumamed,Azithromycin,,,17-03-2020,,BYR,28,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"J01FA10
                        
оригинальное",,,,"film-coated tablets, 500 mg in blisters in packaging No. 3x1",,,,,,,,,,PRICENTRIC,,,,,123/94/99/04/08/09/14/20,,,,"9,37 USD"
2037908,,BELARUS,"Belmedpreparaty RUE, Republic of Belarus Manufacturer of the finished dosage form: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Manufacturer performing filling/packaging: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 (workshop No. 17) Issuance of a permit for the release of a medicinal product: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, ul.Kizevicha, 50-4 Quality control: Belmedpreparaty RUE, Republic of Belarus # 231761, Grodno region, Skidel, Kizyevich St., 50-4",METOPROLOL,METOPROLOL,Metoprolol,,,25-09-2025,,BYR,0.65,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C07AB02,,,,tablets 25 mg in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,99616,,,,
2160628,,BELARUS,"Grindeks JSC, Latvia Manufacturer of finished dosage form: Grindeks JSC, Latvia Manufacturer performing packaging/packaging: Grindeks JSC, Latvia Issuance of permission to release the medicinal product: Grindeks JSC, Latvia",Somnol,Somnol,Zopiclone,,,13-04-2020,,BYR,10.94,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,N05CF01,,,,"film-coated tablets, 7.5 mg in blisters in packaging No. 10x2",,,,,,,,,,PRICENTRIC,,,,,4410/2000/05/10/12/15/16/20,,,,"3,15 EUR"
2037393,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",Enalapril,Enalapril,Enalapril,,,28-02-2023,,BYR,1.06,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA02,,,,5 mg tablets in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,23/02/1371,,,,
2037497,,BELARUS,"IPCA Laboratories Limited, India Manufacturer of finished dosage form: IPCA Laboratories Limited, India Manufacturer performing filling/packaging: IPCA Laboratories Limited, India Issuance of authorization for the release of the medicinal product: IPCA Laboratories Limited, India Quality control: IPCA Laboratories Limited, India",Prezartan,Prezartan,Losartan,,,15-11-2021,,BYR,5.95,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09CA01,,,,"film-coated tablets, 100 mg in blisters in packaging No. 14x2",,,,,,,,,,PRICENTRIC,,,,,9270/10/15/20/21,,,,"1,68 EUR"
2187051,,BELARUS,"KRKA, dd, Slovenia Manufacturer of finished dosage form: KRKA, dd, Slovenia Manufacturer performing filling/packaging: KRKA, dd, Slovenia Issuance of permission to release the medicinal product: KRKA, dd, Slovenia",LORISTA N,LORISTA N,Losartan and diuretics,,,23-04-2021,,BYR,23.1,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09DA01,,,,"film-coated tablets, 50 mg/12.5 mg in blisters in packaging No. 10x6",,,,,,,,,,PRICENTRIC,,,,,8578/08/13/15/18/21,,,,"6,72 EUR"
1124779,,BELARUS,"Sanofi Srl, Italy Manufacturer of finished dosage form: Sanofi Srl, Italy Manufacturer performing filling/packaging: Sanofi Srl, Italy Issuance of permission to release the medicinal product: Sanofi Srl, Italy Quality control: Sanofi Srl, Italy Other participants in the production: Sanofi-Aventis Deutschland GmbH, Germany - manufacturer of granulate",Tritace,Tritace,Ramipril,,,24-05-2023,,BYR,8.66,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"C09AA05
                        
оригинальное",,,,tablets 2.5 mg in blisters in packaging No. 14x2,,,,,,,,,,PRICENTRIC,,,,,428/94/99/07/12/18/23,,,,"2,52 EUR"
1322175,,BELARUS,"Gedeon Richter Plc., Hungary Manufacturer of finished dosage form: Gedeon Richter Plc., Hungary Manufacturer performing filling/packaging: Gedeon Richter Plc., Hungary Issuance of authorization for the release of the medicinal product: Gedeon Richter Plc., Hungary",MERTENIL,MERTENIL,Rosuvastatin,,,01-06-2017,,BYR,21.43,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA07,,,,film-coated tablets 20 mg in blisters in packaging No. 10x3,,,,,,,,,,PRICENTRIC,,,,,10058/12/16/16/17,,,,"6,39 EUR"
2037651,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus Quality control: Pharmtechnologiya LLC, Republic of Belarus",LISINOPRIL FT,LISINOPRIL FT,Lisinopril,,,10-10-2022,,BYR,1.76,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C09AA03,,,,5 mg tablets in a blister pack No. 10x3,,,,,,,,,,PRICENTRIC,,,,,22/10/1789,,,,
2160904,,BELARUS,"Lek SA, Poland Manufacturer of finished dosage form: Lek SA, Poland Manufacturer performing filling/packaging: Lek SA, Poland Issuance of permission to release the medicinal product: Lek SA, Poland Quality control: Lek SA, Poland",Tulip® NEO,Tulip® NEO,Atorvastatin,,,,,BYR,10.09,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,C10AA05,,,,"film-coated tablets, 20 mg in blisters in packaging No. 10x3",,,,,,,,,,PRICENTRIC,,,,,11336/24,,,,"2,83 EUR"
2160597,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",CETIRIZINE-LF,CETIRIZINE-LF,Cetirizine,,,23-02-2023,,BYR,3.96,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,R06AE07,,,,"film-coated tablets, 10 mg in a blister pack No. 10x2",,,,,,,,,,PRICENTRIC,,,,,350688,,,,
2160627,,BELARUS,"Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV LLC PHARMLAND), Republic of Belarus / Holden Medical Laboratories Pvt. Ltd., India Manufacturer of the finished dosage form: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV LLC PHARMLAND), Republic of Belarus Manufacturer performing filling/packaging: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV LLC PHARMLAND), Republic of Belarus Issuance of permission to release the medicinal product: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV LLC PHARMLAND), Republic of Belarus Quality control: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV LLC PHARMLAND), Republic of Belarus Other participants in production: Holden Medical Laboratories Pvt. Ltd. Ltd., India - manufacturer and quality control of granulated tablet mass",METFORMIN FARMLAND,METFORMIN FARMLAND,Metformin,,,08-12-2022,,BYR,4.41,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,A10BA02,,,,"film-coated tablets, 850 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,112852,,,,
2209196,,BELARUS,"Hetero Labs Limited, India/Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus Manufacturer of finished dosage form: Hetero Labs Limited, India Manufacturer performing filling/packaging: Hetero Labs Limited, India (packaging), Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus (packaging) Issuance of a permit for the release of the medicinal product: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus Quality control: Belarusian-Dutch Joint Venture Limited Liability Company PHARMLAND (JV OOO PHARMLAND), Republic of Belarus",Rivaroxaban,Rivaroxaban,Rivaroxaban,,,,,BYR,23.41,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 10 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,11384/25,,,,
2160695,,BELARUS,"Pharmtechnologiya LLC, Republic of Belarus Manufacturer of finished dosage form: Pharmtechnologiya LLC, Republic of Belarus Manufacturer performing packaging/packaging: Pharmtechnologiya LLC, Republic of Belarus Issuance of permission to release the medicinal product: Pharmtechnologiya LLC, Republic of Belarus",IBUPROFEN D,IBUPROFEN D,Ibuprofen,,,31-05-2021,,BYR,8.4,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,M01AE01,,,,suspension for internal use 100 mg / 5 ml in 100 g vials in package No. 1,,,,,,,,,,PRICENTRIC,,,,,228419,,,,
2160450,,BELARUS,"Lekpharm SOOO, Republic of Belarus Manufacturer of finished dosage form: Lekpharm SOOO, Republic of Belarus Manufacturer performing packaging/packaging: Lekpharm SOOO, Republic of Belarus Issuance of permission to release the medicinal product: Lekpharm SOOO, Republic of Belarus Quality control: Lekpharm SOOO, Republic of Belarus",OSELTAMIVIR-LF,OSELTAMIVIR-LF,Oseltamivir,,,,,BYR,18.65,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J05AH02,,,,capsules 75 mg in a blister pack No. 10x1,,,,,,,,,,PRICENTRIC,,,,,463727,,,,
1322287,,BELARUS,"Mylan Laboratories SAS, France Manufacturer of finished dosage form: Mylan Laboratories SAS, France Manufacturer performing filling/packaging: Mylan Laboratories SAS, France Issuance of authorization for the release of the medicinal product: Mylan Laboratories SAS, France",Physiotens,Physiotens,Moxonidine,,,25-03-2019,,BYR,20.1,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,"C02AC05
                        
оригинальное",,,,"film-coated tablets, 0.4 mg in blisters in packaging No. 14x1",,,,,,,,,,PRICENTRIC,,,,,10187/13/14/19,,,,"6,33 USD"
2160503,,BELARUS,"World Medicine Ilac San. Ve Tic. AS, Turkey / Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Manufacturer of the finished dosage form: World Medicine Ilac San. Ve Tic. AS, Turkey Manufacturer performing filling/packaging: World Medicine Ilac San. Ve Tic. AS, Turkey (packaging), Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus (packaging) Issuance of permission to release the medicinal product: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Quality control: Foreign Production and Trade Unitary Enterprise Reb-Pharma, Republic of Belarus Other participants in production: Quality control of products in bulk - World Medicine Ilac San. Ve Tic. AS, Turkey",ZIROMIN-REB,ZIROMIN-REB,Azithromycin,,,,,BYR,13.66,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,J01FA10,,,,film-coated tablets 500 mg in a blister pack No. 3x1,,,,,,,,,,PRICENTRIC,,,,,530874,,,,
2160486,,BELARUS,"AmantisMed LLC, Republic of Belarus Manufacturer of finished dosage form: AmantisMed LLC, Republic of Belarus Manufacturer performing packaging/packaging: AmantisMed LLC, Republic of Belarus Issuance of permission to release the medicinal product: AmantisMed LLC, Republic of Belarus Quality control: AmantisMed LLC, Republic of Belarus",XARIV,XARIV,Rivaroxaban,,,20-01-2023,,BYR,20.95,,,,,,,,,,0,FULLY REIMBURSABLE,,,,,,65 Manual Entry,,NO,EUROPE,B01AF01,,,,"film-coated tablets, 20 mg in a blister pack No. 10x3",,,,,,,,,,PRICENTRIC,,,,,455116,,,,
