detail_url,product_name,brand_name,manufacturer,administration_form,strengths_raw,pack_presentation,currency,price_per_day,reimbursed_per_day,product_type,brand_full,ddd_text,price_per_week,price_per_month,price_per_six_months,extra_payment_per_day,table_type,unit_type,unit_amount
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/naratriptan,Naramig,NARAMIG,GlaxoSmithKline bv,,,"OMHULDE TABLET 2,5 mg",€,2.87,2.87,(als hydrochloride),"NARAMIG ,
        OMHULDE TABLET 2,5 mg","2,5 mg",20.09,86.1,522.34,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natrium__kalium__magnesiumsulfaat,Eziclen,EZICLEN,Ipsen Farmaceutica bv,,,"CONCENTRAAT VOOR DRANK 99,489/18,614/17,784 mg / ml",€,19.31,0.05,,"EZICLEN ,
        CONCENTRAAT VOOR DRANK 99,489/18,614/17,784 mg / ml",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natalizumab,Tyruko,TYSABRI,Sandoz bv,,,1 ml INJECTIEVLOEISTOF 150 mg / ml,€,689.47,689.47,,"TYSABRI , 1 ml INJECTIEVLOEISTOF 150 mg / ml",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natalizumab,Tyruko,TYRUKO,Sandoz bv,,,15 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 20 mg / ml,€,,0.0,,"TYRUKO , 15 ml CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE 20 mg / ml",,,,,1.373,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__nasaal_,Natriumchloride Neusdruppels/Neusspray FNA,,Formularium der Nederlandse Apothekers,,,,,,,,,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,LIPOSIC,Formularium der Nederlandse Apothekers,,,10 G OOGGEL 2 mg /G,€,3.74,3.74,,"LIPOSIC , 10 G OOGGEL 2 mg /G",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,VIDISIC,Formularium der Nederlandse Apothekers,,,10 G OOGGEL 2 mg /G,€,3.74,3.74,,"VIDISIC , 10 G OOGGEL 2 mg /G",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,DRY EYE GEL,Formularium der Nederlandse Apothekers,,,10 G OOGGEL 3 mg /G,€,4.98,4.33,,"DRY EYE GEL , 10 G OOGGEL 3 mg /G",,,,,0.65,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,THILO TEARS,Formularium der Nederlandse Apothekers,,,10 G OOGGEL 3 mg /G,€,4.98,4.33,,"THILO TEARS , 10 G OOGGEL 3 mg /G",,,,,0.65,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,CELLUVISC,Formularium der Nederlandse Apothekers,,,"0,4 ml OOGDRUPPELS 10 mg / ml",€,4.02,0.13,,"CELLUVISC , 0,4 ml OOGDRUPPELS 10 mg / ml",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,DURATEARS-OOGDRUPPELS,Formularium der Nederlandse Apothekers,,,15 ml OOGDRUPPELS 1/3 mg / ml,€,5.25,4.33,,"DURATEARS-OOGDRUPPELS , 15 ml OOGDRUPPELS 1/3 mg / ml",,,,,0.93,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,HYLAN,Formularium der Nederlandse Apothekers,,,"0,65 ml OOGDRUPPELS 0,15/0,15 mg / ml",€,14.45,0.24,,"HYLAN , 0,65 ml OOGDRUPPELS 0,15/0,15 mg / ml",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,ARTELAC,Formularium der Nederlandse Apothekers,,,"10 ml OOGDRUPPELS 3,2 mg / ml",€,2.54,2.54,,"ARTELAC , 10 ml OOGDRUPPELS 3,2 mg / ml",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,HYPROMELLOSE MONOFREE,Formularium der Nederlandse Apothekers,,,"0,4 ml OOGDRUPPELS 3 mg / ml",€,10.7,0.21,,"HYPROMELLOSE MONOFREE , 0,4 ml OOGDRUPPELS 3 mg / ml",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,DURATEARS Z,Formularium der Nederlandse Apothekers,,,"3,5 G OOGZALF",€,4.13,3.26,,"DURATEARS Z , 3,5 G OOGZALF",,,,,0.87,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,PROTAGENS,Formularium der Nederlandse Apothekers,,,15 ml OOGDRUPPELS 20 mg / ml,€,6.26,5.19,,"PROTAGENS , 15 ml OOGDRUPPELS 20 mg / ml",,,,,1.06,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride__oogwassing_,Natriumchloride Oogwassing FNA,OCULOTECT,Formularium der Nederlandse Apothekers,,,"0,4 ml OOGDRUPPELS 50 mg / ml",€,10.71,0.18,,"OCULOTECT , 0,4 ml OOGDRUPPELS 50 mg / ml",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumchloride_hypertoon,Natriumchloride Oogdruppels/Oogzalf FNA,,Formularium der Nederlandse Apothekers,,,,,,,,,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumdocusaat_glycerol,Docusaat Klysma FNA,NORGALAX,Formularium der Nederlandse Apothekers,,,10 G KLYSMA 12 mg /G,€,40.58,0.9,,"NORGALAX , 10 G KLYSMA 12 mg /G",,,,,5.86,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumdocusaat_glycerol,Docusaat Klysma FNA,KLYX,Formularium der Nederlandse Apothekers,,,KLYSMA 1/250 mg / ml,€,37.04,0.01,,"KLYX ,
        KLYSMA 1/250 mg / ml",,,,,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumcitraat,Natriumcitraatdrank FNA,,Formularium der Nederlandse Apothekers,,,,,,,,,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumdocusaat_sorbitol,Klyx,NORGALAX,Nordic Pharma bv,,,10 G KLYSMA 12 mg /G,€,40.58,0.9,,"NORGALAX , 10 G KLYSMA 12 mg /G",,,,,5.86,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumdocusaat_sorbitol,Klyx,KLYX,Nordic Pharma bv,,,KLYSMA 1/250 mg / ml,€,37.04,0.01,,"KLYX ,
        KLYSMA 1/250 mg / ml",,,,,0.02,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumfluoride__cariesprofylaxe_,Duraphat,DURAPHAT,CP Gaba GmbH,,,"TANDPASTA 11,051 mg /G",€,9.51,0.06,,"DURAPHAT ,
        TANDPASTA 11,051 mg /G",,,,,0.12,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumedetaat,Edetaat FNA,,Formularium der Nederlandse Apothekers,,,,,,,(di-Na-zout),,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumfluoride_chloorhexidine,Natriumfluoride/chloorhexidine,,Formularium der Nederlandse Apothekers,,,,,,,,,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumfosfaat__rectaal_,Colex Klysma,COLEX,Tramedico bv,,,KLYSMA,€,21.75,0.0,,"COLEX ,
        KLYSMA",,,,,0.01,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumfosfaat__bij_hypofosfatemie_,Fosfaatdrank 1 mmol/ml FNA,,Formularium der Nederlandse Apothekers,,,,,,,,,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumlaurylsulfoacetaat_natriumcitraat_sorbitol,Microlax,MICROLAX,Johnson & Johnson Consumer bv,,,5 ml KLYSMA 9/625 mg / ml,€,5.35,0.9,,"MICROLAX , 5 ml KLYSMA 9/625 mg / ml",,,,,0.44,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumhypochloriet,Natriumhypochloriet smeersel FNA,,Formularium der Nederlandse Apothekers,,,,,,,,,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumoxybaat,Natriumoxybaat,GENERIEK,Diverse fabrikanten,,,DRANK 500 mg / ml,€,22.18,22.18,(natriumzout),"GENERIEK ,
        DRANK 500 mg / ml","7,5 g",155.26,665.4,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumpolystyreensulfonaat,Natriumpolystyreensulfonaat,SORBISTERIT,Diverse fabrikanten,,,POEDER VOOR SUSPENSIE VOOR ORAAL/RECTAAL GEBRUIK 900 mg /G,€,59.94,0.12,,"SORBISTERIT ,
        POEDER VOOR SUSPENSIE VOOR ORAAL/RECTAAL GEBRUIK 900 mg /G",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumpolystyreensulfonaat,Natriumpolystyreensulfonaat,GENERIEK,Diverse fabrikanten,,,"POEDER VOOR SUSPENSIE VOOR ORAAL/RECTAAL GEBRUIK 997,5 mg /G",€,53.15,0.13,,"GENERIEK ,
        POEDER VOOR SUSPENSIE VOOR ORAAL/RECTAAL GEBRUIK 997,5 mg /G",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumpolystyreensulfonaat,Natriumpolystyreensulfonaat,RESONIUM A,Diverse fabrikanten,,,"POEDER VOOR SUSPENSIE VOOR ORAAL/RECTAAL GEBRUIK 999,34 mg /G",€,71.21,0.16,,"RESONIUM A ,
        POEDER VOOR SUSPENSIE VOOR ORAAL/RECTAAL GEBRUIK 999,34 mg /G",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumseleniet__oraal_,Selenase,SELENASE,Kora Corporation Ltd t/a Kora Healthcare,,,DRANK 166 μg / ml,€,2.6,0.0,(selenium als natriumzout),"SELENASE ,
        DRANK 166 μg / ml","0,2 mg",18.2,78.0,473.2,2.6,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumseleniet__parenteraal_,Selenase,SELENASE,Kora Corporation Ltd t/a Kora Healthcare,,,2 ml INJECTIEVLOEISTOF 166 μg / ml,€,2.58,0.0,(selenium als natriumzout),"SELENASE , 2 ml INJECTIEVLOEISTOF 166 μg / ml",,,,,2.58,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumthiosulfaat,Natriumthiosulfaat,PEDMARQSI,Formularium der Nederlandse Apothekers,,,100 ml INFUSIEVLOEISTOF 80 mg / ml,€,,0.0,,"PEDMARQSI , 100 ml INFUSIEVLOEISTOF 80 mg / ml",,,,,10.625,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumzirkoniumcyclosilicaat,Lokelma,LOKELMA,AstraZeneca bv,,,POEDER VOOR ORALE SUSPENSIE,€,10.39,7.07,,"LOKELMA ,
        POEDER VOOR ORALE SUSPENSIE","7,5 g",72.73,311.7,,3.33,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/natriumsulfaat,Natriumsulfaatpoeder voor drank FNA,,Formularium der Nederlandse Apothekers,,,,,,,(grondstof),,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nebivolol,Nebilet,GENERIEK,Menarini Benelux nv,,,"TABLET 2,5 mg",€,0.65,0.53,(als hydrochloride),"GENERIEK ,
        TABLET 2,5 mg",5 mg,4.55,19.5,118.3,0.12,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nebivolol,Nebilet,NEBILET,Menarini Benelux nv,,,TABLET 5 mg,€,0.16,0.16,(als hydrochloride),"NEBILET ,
        TABLET 5 mg",5 mg,1.12,4.8,29.12,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nefopam,Nuovopan,GENERIEK,Prolepha Research bv,,,2 ml INJECTIE/INFUSIEOPLOSSING 10 mg / ml,€,6.53,0.0,hydrochloride,"GENERIEK , 2 ml INJECTIE/INFUSIEOPLOSSING 10 mg / ml",,,,,6.53,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nelarabine,Atriance,ATRIANCE,Novartis Pharma bv,,,50 ml INFUSIEVLOEISTOF 5 mg / ml,€,339.7,0.0,,"ATRIANCE , 50 ml INFUSIEVLOEISTOF 5 mg / ml",,,,,339.7,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/neostigmine,Neostigmine,GENERIEK,Diverse fabrikanten,,,"5 ml INJECTIEVLOEISTOF 0,5 mg / ml",€,13.34,13.34,(methylsulfaat),"GENERIEK , 5 ml INJECTIEVLOEISTOF 0,5 mg / ml",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/neostigmine_glycopyrronium,Novistig,NOVISTIG,Sintetica GmbH,,,"1 ml INJECTIEVLOEISTOF 0,5/2,5 mg / ml",€,10.84,0.0,,"NOVISTIG , 1 ml INJECTIEVLOEISTOF 0,5/2,5 mg / ml",,,,,10.84,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nepafenac,Nevanac,NEVANAC,Novartis Pharma bv,,,5 ml OOGDRUPPELS 1 mg / ml,€,10.37,10.37,,"NEVANAC , 5 ml OOGDRUPPELS 1 mg / ml",,,,,0.0,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/neratinib,Nerlynx,NERLYNX,Pierre Fabre Benelux,,,TABLET 40 mg,€,187.21,0.0,(als maleaat),"NERLYNX ,
        TABLET 40 mg","0,24 g",,,,187.21,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/netupitant_palonosetron,Akynzeo,AKYNZEO,Helsinn Birex Pharmaceuticals,,,"CAPSULE 300/0,5 mg",€,70.46,70.46,,"AKYNZEO ,
        CAPSULE 300/0,5 mg",1 stuks,493.22,,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nevirapine,Nevirapine,VIRAMUNE,Diverse fabrikanten,,,SUSPENSIE VOOR ORAAL GEBRUIK 10 mg / ml,€,9.37,9.37,(als hemihydraat),"VIRAMUNE ,
        SUSPENSIE VOOR ORAAL GEBRUIK 10 mg / ml","0,4 g",65.59,281.1,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nevirapine,Nevirapine,GENERIEK,Diverse fabrikanten,,,TABLET 200 mg,€,1.58,1.58,(als hemihydraat),"GENERIEK ,
        TABLET 200 mg","0,4 g",11.06,47.4,287.56,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/niclosamide,Yomesan,YOMESAN,Bayer bv,,,KAUWTABLET 500 mg,€,23.54,23.54,,"YOMESAN ,
        KAUWTABLET 500 mg",2 g,164.78,706.2,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,GENERIEK,Kenvue Netherlands BV,,,KAUWGOM 2 mg,€,1.84,0.0,,"GENERIEK ,
        KAUWGOM 2 mg",30 mg,12.88,55.2,334.88,1.84,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,NICORETTE,Kenvue Netherlands BV,,,KAUWGOM 2 mg,€,4.09,0.0,,"NICORETTE ,
        KAUWGOM 2 mg",30 mg,28.63,122.7,744.38,4.09,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,NICOTINELL,Kenvue Netherlands BV,,,KAUWGOM 2 mg,€,3.57,0.0,,"NICOTINELL ,
        KAUWGOM 2 mg",30 mg,24.99,107.1,649.74,3.57,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,NICOTINELL TTS,Kenvue Netherlands BV,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,2.99,0.0,,"NICOTINELL TTS ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",14 mg,20.93,89.7,544.18,2.99,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,NIQUITIN CLEAR,Kenvue Netherlands BV,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,2.47,0.0,,"NIQUITIN CLEAR ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",14 mg,17.29,74.1,449.54,2.47,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,NICORETTE FRUIT & MINT,Kenvue Netherlands BV,,,150 doses SPRAY VOOR OROMUCOSAAL GEBRUIK 1 mg /DO,€,25.43,0.0,,"NICORETTE FRUIT & MINT , 150 doses SPRAY VOOR OROMUCOSAAL GEBRUIK 1 mg /DO",,,,,25.43,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,NIQUITIN,Kenvue Netherlands BV,,,ZUIGTABLET 2 mg,€,19.84,0.0,,"NIQUITIN ,
        ZUIGTABLET 2 mg",,,,,0.33,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicotine,Nicorette,NICORETTE FRESHMINT,Kenvue Netherlands BV,,,ZUIGTABLET 4 mg,€,28.34,0.0,,"NICORETTE FRESHMINT ,
        ZUIGTABLET 4 mg",,,,,0.35,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nicardipine,Cardene,,Laboratoire X.O,,,,,,,(hydrochloride),,,,,,,,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nifedipine,Nifedipine,GENERIEK,Diverse fabrikanten,,,CAPSULE 10 mg,€,0.8,0.71,,"GENERIEK ,
        CAPSULE 10 mg",30 mg,5.6,24.0,145.6,0.09,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nilotinib,Nilotinib,GENERIEK,Diverse fabrikanten,,,CAPSULE 150 mg,€,74.9,0.0,(als hydrochloride),"GENERIEK ,
        CAPSULE 150 mg","0,6 g",524.3,,,74.9,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nilotinib,Nilotinib,TASIGNA,Diverse fabrikanten,,,CAPSULE 150 mg,€,74.9,0.0,(als hydrochloride),"TASIGNA ,
        CAPSULE 150 mg","0,6 g",524.3,,,74.9,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nilutamide,Anandron,ANANDRON,Cheplapharm Arzneimittel GmbH,,,TABLET 150 mg,€,11.87,11.87,,"ANANDRON ,
        TABLET 150 mg","0,3 g",83.09,356.1,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nimodipine,Nimotop,NIMOTOP,Laboratoire X.O,,,"50 ml INFUSIEVLOEISTOF 0,2 mg / ml",€,16.45,16.45,,"NIMOTOP , 50 ml INFUSIEVLOEISTOF 0,2 mg / ml",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nintedanib__bij_interstitiele_longziekte_,Ofev,OFEV,Boehringer Ingelheim bv,,,CAPSULE 100 mg,€,116.82,116.82,(als esilaat),"OFEV ,
        CAPSULE 100 mg","0,38 g",817.74,,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nintedanib__bij_interstitiele_longziekte_,Ofev,VARGATEF,Boehringer Ingelheim bv,,,CAPSULE 100 mg,€,115.97,0.0,(als esilaat),"VARGATEF ,
        CAPSULE 100 mg","0,38 g",811.79,,,115.97,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nintedanib__bij_maligne_aandoening_,Vargatef,OFEV,Boehringer Ingelheim bv,,,CAPSULE 100 mg,€,116.82,116.82,(als esilaat),"OFEV ,
        CAPSULE 100 mg","0,38 g",817.74,,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nintedanib__bij_maligne_aandoening_,Vargatef,VARGATEF,Boehringer Ingelheim bv,,,CAPSULE 100 mg,€,115.97,0.0,(als esilaat),"VARGATEF ,
        CAPSULE 100 mg","0,38 g",811.79,,,115.97,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/niraparib,Zejula,ZEJULA,GlaxoSmithKline bv,,,CAPSULE 100 mg,€,,0.0,(als tosylaat),"ZEJULA ,
        CAPSULE 100 mg",,,,,84.51,verpakking,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nirmatrelvir_ritonavir,Paxlovid,PAXLOVID,Pfizer bv,,,TABLET,€,152.27,152.27,,"PAXLOVID ,
        TABLET","0,6 g",,,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nirsevimab,Beyfortus,BEYFORTUS,Sanofi,,,"0,5 ml INJECTIEVLOEISTOF 100 mg / ml",€,763.0,763.0,,"BEYFORTUS , 0,5 ml INJECTIEVLOEISTOF 100 mg / ml",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitisinon,Nitisinon,GENERIEK,Diverse fabrikanten,,,CAPSULE 10 mg,€,71.52,71.52,,"GENERIEK ,
        CAPSULE 10 mg",20 mg,500.64,,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitisinon,Nitisinon,ORFADIN,Diverse fabrikanten,,,CAPSULE 10 mg,€,71.52,71.52,,"ORFADIN ,
        CAPSULE 10 mg",20 mg,500.64,,,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitrazepam,Nitrazepam,GENERIEK,Diverse fabrikanten,,,TABLET 5 mg,€,0.15,0.15,,"GENERIEK ,
        TABLET 5 mg",5 mg,1.05,4.5,27.3,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitrofurantoine,Foragen,GENERIEK,CNX Therapeutics Ireland Ltd.,,,CAPSULE 100 mg,€,0.63,0.63,,"GENERIEK ,
        CAPSULE 100 mg","0,2 g",4.41,18.9,114.66,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitrofurantoine,Foragen,FURABID,CNX Therapeutics Ireland Ltd.,,,CAPSULE MET GEREGULEERDE AFGIFTE 100 mg,€,1.44,1.44,,"FURABID ,
        CAPSULE MET GEREGULEERDE AFGIFTE 100 mg","0,2 g",10.08,43.2,262.08,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitrofurantoine,Foragen,FURADANTINE,CNX Therapeutics Ireland Ltd.,,,CAPSULE 50 mg,€,0.74,0.74,,"FURADANTINE ,
        CAPSULE 50 mg","0,2 g",5.18,22.2,134.68,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitroglycerine__oromucosaal_,Nitrolingual,GENERIEK,Pohl-Boskamp bv,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,0.36,0.36,,"GENERIEK ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",5 mg,2.52,10.8,65.52,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitroglycerine__oromucosaal_,Nitrolingual,DEPONIT T,Pohl-Boskamp bv,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,0.42,0.42,,"DEPONIT T ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",5 mg,2.94,12.6,76.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitroglycerine__oromucosaal_,Nitrolingual,MINITRAN,Pohl-Boskamp bv,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,0.38,0.38,,"MINITRAN ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",5 mg,2.66,11.4,69.16,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitroglycerine__oromucosaal_,Nitrolingual,TRANSIDERM-NITRO,Pohl-Boskamp bv,,,PLEISTER VOOR TRANSDERMAAL GEBRUIK,€,0.42,0.42,,"TRANSIDERM-NITRO ,
        PLEISTER VOOR TRANSDERMAAL GEBRUIK",5 mg,2.94,12.6,76.44,0.0,Per dag Per week Per maand Per half jaar,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitroglycerine__oromucosaal_,Nitrolingual,NITRO POHL,Pohl-Boskamp bv,,,10 ml INFUSIEVLOEISTOF 1 mg / ml,€,1.85,1.85,,"NITRO POHL , 10 ml INFUSIEVLOEISTOF 1 mg / ml",,,,,0.0,parenteralia,,
https://www.farmacotherapeutischkompas.nl/bladeren/preparaatteksten/n/nitroglycerine__oromucosaal_,Nitrolingual,NITROLINGUAL,Pohl-Boskamp bv,,,"250 doses SPRAY VOOR SUBLINGUAAL GEBRUIK 0,4 mg /DO",€,6.44,6.44,,"NITROLINGUAL , 250 doses SPRAY VOOR SUBLINGUAAL GEBRUIK 0,4 mg /DO",,,,,0.0,verpakking,,
