molecule_id,edition_code,section_id,inn_name,flags_raw,page_no
1396,unknown,158,ÉTHINYLESTRADIOL/ ÉTONOGESTREL,X,314
1397,unknown,158,ÉTHINYLESTRADIOL/ LÉVONORGESTREL,X,314
1398,unknown,158,COÛT DU,,315
1399,unknown,158,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,315
1400,unknown,158,FORMAT,,315
1401,unknown,158,ÉTHINYLESTRADIOL/ LÉVONORGESTREL - ÉTHINYLESTRADIOL,X,315
1402,unknown,158,ÉTHINYLESTRADIOL/ NORELGESTROMINE,X,315
1403,unknown,158,ÉTHINYLESTRADIOL/ NORÉTHINDRONE,X,315
1404,unknown,158,ÉTHINYLESTRADIOL/ NORGESTIMATE,X,315
1405,unknown,158,ÉTONOGESTREL,X,315
1406,unknown,158,LÉVONORGESTREL,,315
1407,unknown,158,COÛT DU,,316
1408,unknown,158,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,316
1409,unknown,158,FORMAT,,316
1410,unknown,158,LÉVONORGESTREL,X,316
1411,unknown,158,NORÉTHINDRONE,X,316
1412,unknown,158,ULIPRISTAL (ACÉTATE D'),X,316
1413,unknown,159,ESTRADIOL-17B,X,316
1414,unknown,159,COÛT DU,,317
1415,unknown,159,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,317
1416,unknown,159,FORMAT,,317
1417,unknown,159,ESTRADIOL-17B/ PROGESTÉRONE MICRONISÉE,X,317
1418,unknown,159,ESTROGÈNES CONJUGUÉS BIOLOGIQUES,X,317
1419,unknown,159,ESTRONE,X,317
1420,unknown,159,COÛT DU,,318
1421,unknown,159,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,318
1422,unknown,159,FORMAT,,318
1423,unknown,160,ANASTROZOLE,X,318
1424,unknown,160,"100 95,22",R,318
1425,unknown,160,EXÉMESTANE,X,318
1426,unknown,160,COÛT DU,,319
1427,unknown,160,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,319
1428,unknown,160,FORMAT,,319
1429,unknown,160,LÉTROZOLE,X,319
1430,unknown,161,RALOXIFÈNE (CHLORHYDRATE DE),X,319
1431,unknown,161,TAMOXIFÈNE (CITRATE DE),X,319
1432,unknown,161,COÛT DU,,320
1433,unknown,161,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,320
1434,unknown,161,FORMAT,,320
1435,unknown,162,BUSERELINE (ACÉTATE DE),X,320
1436,unknown,162,DEGARELIX (ACÉTATE DE),X,320
1437,unknown,162,GONADORÉLINE,X,320
1438,unknown,162,GOSÉRÉLINE (ACÉTATE DE),X,320
1439,unknown,162,LEUPROLIDE (ACÉTATE DE),X,320
1440,unknown,162,COÛT DU,,321
1441,unknown,162,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,321
1442,unknown,162,FORMAT,,321
1443,unknown,162,NAFARELINE (ACETATE DE),X,321
1444,unknown,163,CÉTRORÉLIX,X,321
1445,unknown,163,GANIRELIX,X,321
1446,unknown,163,RÉLUGOLIX,X,321
1447,unknown,164,ACARBOSE,X,321
1448,unknown,164,COÛT DU,,322
1449,unknown,164,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,322
1450,unknown,164,FORMAT,,322
1451,unknown,165,METFORMINE (CHLORHYDRATE DE),X,322
1452,unknown,165,"500 12,35",R,322
1453,unknown,165,COÛT DU,,323
1454,unknown,165,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,323
1455,unknown,165,FORMAT,,323
1456,unknown,165,"500 16,95",R,323
1457,unknown,165,"500 16,95",R,323
1458,unknown,166,INSULINE ASPARTE,,323
1459,unknown,166,COÛT DU,,324
1460,unknown,166,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,324
1461,unknown,166,FORMAT,,324
1462,unknown,166,INSULINE DÉGLUDEC,,324
1463,unknown,166,INSULINE DÉTÉMIR,,324
1464,unknown,166,INSULINE GLARGINE,,324
1465,unknown,166,INSULINE GLULISINE,,324
1466,unknown,166,INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,,324
1467,unknown,166,COÛT DU,,325
1468,unknown,166,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,325
1469,unknown,166,FORMAT,,325
1470,unknown,166,INSULINE LISPRO,,325
1471,unknown,166,INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,,325
1472,unknown,166,INSULINES ZINC CRISTALLINE ET ISOPHANE BIO-SYNTHÉTIQUES DE SÉQUENCE HUMAINE,,325
1473,unknown,166,COÛT DU,,326
1474,unknown,166,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,326
1475,unknown,166,FORMAT,,326
1476,unknown,167,RÉPAGLINIDE,X,326
1477,unknown,168,GLICLAZIDE,X,326
1478,unknown,168,COÛT DU,,327
1479,unknown,168,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,327
1480,unknown,168,FORMAT,,327
1481,unknown,168,GLYBURIDE,X,327
1482,unknown,168,COÛT DU,,328
1483,unknown,168,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,328
1484,unknown,168,FORMAT,,328
1485,unknown,169,GLUCAGON,X,328
1486,unknown,170,CALCITONINE DE SAUMON (SYNTHÉTIQUE),X,328
1487,unknown,171,DESMOPRESSINE (ACÉTATE DE),X,328
1488,unknown,172,DIÉNOGEST,X,328
1489,unknown,172,COÛT DU,,329
1490,unknown,172,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,329
1491,unknown,172,FORMAT,,329
1492,unknown,172,MÉDROXYPROGESTÉRONE (ACÉTATE DE),X,329
1493,unknown,172,MÉGESTROL (ACÉTATE DE),X,329
1494,unknown,172,PROGESTÉRONE,X,329
1495,unknown,172,PROGESTÉRONE MICRONISÉE,X,329
1496,unknown,172,COÛT DU,,330
1497,unknown,172,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,330
1498,unknown,172,FORMAT,,330
1499,unknown,173,LÉVOTHYROXINE SODIQUE,X,330
1500,unknown,173,COÛT DU,,331
1501,unknown,173,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,331
1502,unknown,173,FORMAT,,331
1503,unknown,173,LIOTHYRONINE SODIQUE,X,331
1504,unknown,173,COÛT DU,,332
1505,unknown,173,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,332
1506,unknown,173,FORMAT,,332
1507,unknown,174,MÉTHIMAZOLE,X,332
1508,unknown,174,PROPYLTHIOURACILE,X,332
1509,unknown,175,COÛT DU,,335
1510,unknown,175,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,335
1511,unknown,175,FORMAT,,335
1512,unknown,176,CLINDAMYCINE (PHOSPHATE DE)/ ADAPALÈNE/ PEROXYDE DE BENZOYLE,X,335
1513,unknown,177,BACITRACINE,,335
1514,unknown,177,CLINDAMYCINE (PHOSPHATE DE),X,335
1515,unknown,177,FUSIDATE DE SODIUM,X,335
1516,unknown,177,FUSIDIQUE (ACIDE),X,335
1517,unknown,177,MÉTRONIDAZOLE,X,335
1518,unknown,177,MUPIROCINE,,335
1519,unknown,177,COÛT DU,,336
1520,unknown,177,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,336
1521,unknown,177,FORMAT,,336
1522,unknown,177,POLYMYXINE B (SULFATE DE)/ BACITRACINE ZINC,,336
1523,unknown,178,CICLOPIROX OLAMINE,X,336
1524,unknown,178,CLOTRIMAZOLE,,336
1525,unknown,178,KÉTOCONAZOLE,X,336
1526,unknown,178,NYSTATINE,,336
1527,unknown,178,TERBINAFINE (CHLORHYDRATE DE),X,336
1528,unknown,178,COÛT DU,,337
1529,unknown,178,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,337
1530,unknown,178,FORMAT,,337
1531,unknown,178,TERCONAZOLE,X,337
1532,unknown,179,DIMÉTHICONE,,337
1533,unknown,179,ISOPROPYLE (MYRISTATE D'),,337
1534,unknown,179,PERMÉTHRINE,,337
1535,unknown,179,PYRÉTHRINES/ BUTOXYDE DE PIPÉRONYLE,,337
1536,unknown,180,SULFADIAZINE D'ARGENT,X,337
1537,unknown,180,COÛT DU,,338
1538,unknown,180,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,338
1539,unknown,180,FORMAT,,338
1540,unknown,181,AMCINONIDE,X,338
1541,unknown,181,BÉCLOMÉTHASONE (DIPROPIONATE DE),X,338
1542,unknown,181,BÉTAMÉTHASONE (DIPROPIONATE DE),X,338
1543,unknown,181,BÉTAMÉTHASONE (DIPROPIONATE DE)/ BASE PROPYLÈNEGLYCOL,X,338
1544,unknown,181,COÛT DU,,339
1545,unknown,181,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,339
1546,unknown,181,FORMAT,,339
1547,unknown,181,BÉTAMÉTHASONE (DIPROPIONATE DE)/ SALICYLIQUE (ACIDE),X,339
1548,unknown,181,BÉTAMÉTHASONE (VALÉRATE DE),X,339
1549,unknown,181,COÛT DU,,340
1550,unknown,181,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,340
1551,unknown,181,FORMAT,,340
1552,unknown,181,BUDÉSONIDE,X,340
1553,unknown,181,CLOBÉTASOL (PROPIONATE DE),X,340
1554,unknown,181,CLOBÉTASONE (BUTYRATE DE),,340
1555,unknown,181,COÛT DU,,341
1556,unknown,181,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,341
1557,unknown,181,FORMAT,,341
1558,unknown,181,DÉSONIDE,X,341
1559,unknown,181,DÉSOXIMÉTASONE,X,341
1560,unknown,181,FLUOCINOLONE (ACÉTONIDE DE),X,341
1561,unknown,181,FLUOCINONIDE,X,341
1562,unknown,181,COÛT DU,,342
1563,unknown,181,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,342
1564,unknown,181,FORMAT,,342
1565,unknown,181,HALOBÉTASOL (PROPIONATE D'),X,342
1566,unknown,181,HYDROCORTISONE,,342
1567,unknown,181,HYDROCORTISONE,X,342
1568,unknown,181,COÛT DU,,343
1569,unknown,181,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,343
1570,unknown,181,FORMAT,,343
1571,unknown,181,HYDROCORTISONE,,343
1572,unknown,181,HYDROCORTISONE (ACÉTATE D'),,343
1573,unknown,181,HYDROCORTISONE (ACÉTATE D'),X,343
1574,unknown,181,HYDROCORTISONE (ACÉTATE D')/ URÉE,,343
1575,unknown,181,COÛT DU,,344
1576,unknown,181,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,344
1577,unknown,181,FORMAT,,344
1578,unknown,181,MOMÉTASONE (FUROATE DE),X,344
1579,unknown,181,TRIAMCINOLONE (ACÉTONIDE DE),X,344
1580,unknown,181,COÛT DU,,345
1581,unknown,181,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,345
1582,unknown,181,FORMAT,,345
1583,unknown,182,URÉE,,345
1584,unknown,183,ACITRÉTINE,X,345
1585,unknown,183,CALCIPOTRIOL,X,345
1586,unknown,183,CALCITRIOL,X,345
1587,unknown,183,FLUOROURACILE,X,345
1588,unknown,183,COÛT DU,,346
1589,unknown,183,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,346
1590,unknown,183,FORMAT,,346
1591,unknown,183,HYDROGEL,,346
1592,unknown,183,ISOTRÉTINOÏNE,X,346
1593,unknown,183,PROPYLÈNE GLYCOL/ CARBOXYMÉTHYLCELLULOSE,,346
1594,unknown,183,ZINC (OXYDE DE),,346
1595,unknown,184,COÛT DU,,349
1596,unknown,184,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,349
1597,unknown,184,FORMAT,,349
1598,unknown,185,OXYBUTYNINE (CHLORURE D'),X,349
1599,unknown,185,PROPIVÉRINE (CHLORHYDRATE DE),X,349
1600,unknown,185,SOLIFÉNACINE (SUCCINATE DE),X,349
1601,unknown,185,COÛT DU,,350
1602,unknown,185,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,350
1603,unknown,185,FORMAT,,350
1604,unknown,185,TOLTÉRODINE (L-TARTRATE DE),X,350
1605,unknown,185,COÛT DU,,351
1606,unknown,185,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,351
1607,unknown,185,FORMAT,,351
1608,unknown,186,THÉOPHYLLINE,X,351
1609,unknown,187,COÛT DU,,355
1610,unknown,187,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,355
1611,unknown,187,FORMAT,,355
1612,unknown,188,CYANOCOBALAMINE,,355
1613,unknown,188,FOLIQUE (ACIDE),,355
1614,unknown,188,FOLIQUE (ACIDE),X,355
1615,unknown,188,FOLIQUE (ACIDE),,355
1616,unknown,188,PYRIDOXINE (CHLORHYDRATE DE),,355
1617,unknown,188,THIAMINE (CHLORHYDRATE DE),,355
1618,unknown,188,COÛT DU,,356
1619,unknown,188,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,356
1620,unknown,188,FORMAT,,356
1621,unknown,189,ALFACALCIDOL,X,356
1622,unknown,189,CALCITRIOL,X,356
1623,unknown,189,COÛT DU,,357
1624,unknown,189,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,357
1625,unknown,189,FORMAT,,357
1626,unknown,189,CHOLÉCALCIFÉROL,X,357
1627,unknown,189,ERGOCALCIFÉROL,X,357
1628,unknown,189,VITAMINE D,,357
1629,unknown,189,COÛT DU,,358
1630,unknown,189,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,358
1631,unknown,189,FORMAT,,358
1632,unknown,190,PHYTONADIONE,X,358
1633,unknown,191,"VITAMINES A, D ET C",,358
1634,unknown,192,COÛT DU,,361
1635,unknown,192,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,361
1636,unknown,192,FORMAT,,361
1637,unknown,193,LÉFLUNOMIDE,X,361
1638,unknown,194,AZATHIOPRINE,X,361
1639,unknown,194,CYCLOSPORINE,X,361
1640,unknown,194,COÛT DU,,362
1641,unknown,194,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,362
1642,unknown,194,FORMAT,,362
1643,unknown,194,MYCOPHÉNOLATE MOFÉTIL,X,362
1644,unknown,194,MYCOPHÉNOLATE SODIQUE,X,362
1645,unknown,194,COÛT DU,,363
1646,unknown,194,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,363
1647,unknown,194,FORMAT,,363
1648,unknown,194,SIROLIMUS,X,363
1649,unknown,194,TACROLIMUS,X,363
1650,unknown,194,COÛT DU,,364
1651,unknown,194,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,364
1652,unknown,194,FORMAT,,364
1653,unknown,195,COÛT DU,,367
1654,unknown,195,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,367
1655,unknown,195,FORMAT,,367
1656,unknown,196,FOLINIQUE (ACIDE),X,367
1657,unknown,197,COÛT DU,,371
1658,unknown,197,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,371
1659,unknown,197,FORMAT,,371
1660,unknown,198,ALLERGÈNES (EXTRAITS AQUEUX GLYCERINÉS D'),,371
1661,unknown,198,ALLERGÈNES (EXTRAITS AQUEUX GLYCERINÉS NON NORMALISÉS ET NORMALISÉS D'),,371
1662,unknown,198,ALLERGÈNES (EXTRAITS AQUEUX GLYCERINÉS NORMALISÉS D'),,371
1663,unknown,198,COÛT DU,,372
1664,unknown,198,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,372
1665,unknown,198,FORMAT,,372
1666,unknown,198,ALLERGÈNES (EXTRAITS PRÉCIPITÉS À L'ALUN),,372
1667,unknown,198,COÛT DU,,373
1668,unknown,198,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,373
1669,unknown,198,FORMAT,,373
1670,unknown,198,COÛT DU,,374
1671,unknown,198,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,374
1672,unknown,198,FORMAT,,374
1673,unknown,198,ALLERGÈNES(EXTRAITS AQUEUX D'),,374
1674,unknown,198,DILUANT À L'ALBUMINE,,374
1675,unknown,198,PROTÉINES DE VENIN D'HYMÉNOPTÈRES,,374
1676,unknown,198,COÛT DU,,375
1677,unknown,198,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,375
1678,unknown,198,FORMAT,,375
1679,unknown,198,VENINS D'HYMÉNOPTÈRES,,375
1680,unknown,198,COÛT DU,,376
1681,unknown,198,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,376
1682,unknown,198,FORMAT,,376
1683,unknown,199,DUTASTÉRIDE,X,376
1684,unknown,199,COÛT DU,,377
1685,unknown,199,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,377
1686,unknown,199,FORMAT,,377
1687,unknown,199,FINASTÉRIDE,X,377
1688,unknown,200,ALLOPURINOL,X,377
1689,unknown,200,COÛT DU,,378
1690,unknown,200,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,378
1691,unknown,200,FORMAT,,378
1692,unknown,200,COLCHICINE,X,378
1693,unknown,201,ALENDRONATE MONOSODIQUE,X,378
1694,unknown,201,COÛT DU,,379
1695,unknown,201,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,379
1696,unknown,201,FORMAT,,379
1697,unknown,201,ALENDRONATE/CHOLÉCALCIFÉROL,X,379
1698,unknown,201,CLODRONATE DISODIQUE,X,379
1699,unknown,201,COÛT DU,,380
1700,unknown,201,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,380
1701,unknown,201,FORMAT,,380
1702,unknown,201,PAMIDRONATE DISODIQUE,X,380
1703,unknown,201,RISÉDRONATE SODIQUE,X,380
1704,unknown,201,COÛT DU,,381
1705,unknown,201,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,381
1706,unknown,201,FORMAT,,381
1707,unknown,202,FLUORURE DE SODIUM,,381
1708,unknown,203,BÉTAÏNE (ANHYDRE),X,381
1709,unknown,203,BUPROPION (CHLORHYDRATE DE),X,381
1710,unknown,203,CYPROTÉRONE (ACÉTATE DE),X,381
1711,unknown,203,COÛT DU,,382
1712,unknown,203,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,382
1713,unknown,203,FORMAT,,382
1714,unknown,203,LANRÉOTIDE (ACÉTATE DE),X,382
1715,unknown,203,OCTRÉOTIDE (ACÉTATE D'),X,382
1716,unknown,203,PENTOSAN SODIQUE (POLYSULFATE DE),X,382
1717,unknown,204,COÛT DU,,385
1718,unknown,204,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,385
1719,unknown,204,FORMAT,,385
1720,unknown,205,ZINC (OXYDE DE)/ ICHTHAMMOL,,385
1721,unknown,205,MÉDICAMENTS D'EXCEPTION,,387
1722,unknown,205,COÛT DU,,389
1723,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,389
1724,unknown,205,FORMAT,,389
1725,unknown,205,MÉDICAMENTS D'EXCEPTION,,389
1726,unknown,205,ABATACEPT,X,389
1727,unknown,205,ABÉMACICLIB,X,389
1728,unknown,205,ABIRATÉRONE (ACÉTATE D'),X,389
1729,unknown,205,COÛT DU,,390
1730,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,390
1731,unknown,205,FORMAT,,390
1732,unknown,205,ABIRATÉRONE (ACÉTATE D') - CANCER DE LA PROSTATE MÉTASTATIQUE SENSIBLE À LA CASTRATION,,390
1733,unknown,205,ABOBOTULINUMTOXINA,X,390
1734,unknown,205,ABROCITINIB,X,390
1735,unknown,205,ACALABRUTINIB,X,390
1736,unknown,205,COÛT DU,,391
1737,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,391
1738,unknown,205,FORMAT,,391
1739,unknown,205,ACAMPROSATE,X,391
1740,unknown,205,ACIDE OBÉTICHOLIQUE,X,391
1741,unknown,205,ADALIMUMAB,X,391
1742,unknown,205,COÛT DU,,392
1743,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,392
1744,unknown,205,FORMAT,,392
1745,unknown,205,ADALIMUMAB (COLITE ULCÉREUSE-ENFANTS),X,392
1746,unknown,205,ADALIMUMAB (HIDRADÉNITE SUPPURÉE),X,392
1747,unknown,205,COÛT DU,,393
1748,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,393
1749,unknown,205,FORMAT,,393
1750,unknown,205,ADALIMUMAB (UVÉITE),X,393
1751,unknown,205,COÛT DU,,394
1752,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,394
1753,unknown,205,FORMAT,,394
1754,unknown,205,ADÉFOVIR DIPIVOXIL,X,394
1755,unknown,205,COÛT DU,,395
1756,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,395
1757,unknown,205,FORMAT,,395
1758,unknown,205,AFATINIB (DIMALÉATE D'),X,395
1759,unknown,205,AFLIBERCEPT,X,395
1760,unknown,205,AFLIBERCEPT 8 MG,X,395
1761,unknown,205,ALECTINIB (CHLORHYDRATE D'),X,395
1762,unknown,205,ALEMTUZUMAB,X,395
1763,unknown,205,COÛT DU,,396
1764,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,396
1765,unknown,205,FORMAT,,396
1766,unknown,205,ALGLUCOSIDASE ALPHA,X,396
1767,unknown,205,ALIROCUMAB,X,396
1768,unknown,205,ALITRÉTINOÏNE,X,396
1769,unknown,205,ALOGLIPTINE (BENZOATE D'),X,396
1770,unknown,205,ALOGLIPTINE (BENZOATE D')/ METFORMINE (CHLORHYDRATE DE),X,396
1771,unknown,205,COÛT DU,,397
1772,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,397
1773,unknown,205,FORMAT,,397
1774,unknown,205,AMBRISENTAN,X,397
1775,unknown,205,AMIFAMPRIDINE,X,397
1776,unknown,205,AMIFAMPRIDINE (PHOSPHATE D'),X,397
1777,unknown,205,AMLODIPINE (BÉSYLATE D'),X,397
1778,unknown,205,AMPHÉTAMINE (SELS MIXTES D'),Y,397
1779,unknown,205,COÛT DU,,398
1780,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,398
1781,unknown,205,FORMAT,,398
1782,unknown,205,ANIFROLUMAB,X,398
1783,unknown,205,APALUTAMIDE,X,398
1784,unknown,205,APREMILAST,X,398
1785,unknown,205,COÛT DU,,399
1786,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,399
1787,unknown,205,FORMAT,,399
1788,unknown,205,APRÉPITANT,X,399
1789,unknown,205,ASCIMINIB,X,399
1790,unknown,205,ATOGÉPANT,X,399
1791,unknown,205,COÛT DU,,400
1792,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,400
1793,unknown,205,FORMAT,,400
1794,unknown,205,ATOMOXÉTINE (CHLORHYDRATE D'),X,400
1795,unknown,205,COÛT DU,,401
1796,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,401
1797,unknown,205,FORMAT,,401
1798,unknown,205,AXITINIB,X,401
1799,unknown,205,AZACITIDINE,X,401
1800,unknown,205,COÛT DU,,402
1801,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,402
1802,unknown,205,FORMAT,,402
1803,unknown,205,AZÉLAÏQUE (ACIDE),X,402
1804,unknown,205,AZTRÉONAM,X,402
1805,unknown,205,BARICITINIB,X,402
1806,unknown,205,BÉLIMUMAB,X,402
1807,unknown,205,BELZUTIFAN,X,402
1808,unknown,205,BENRALIZUMAB,X,402
1809,unknown,205,BÉROTRALSTAT,X,402
1810,unknown,205,COÛT DU,,403
1811,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,403
1812,unknown,205,FORMAT,,403
1813,unknown,205,BIMEKIZUMAB (ARTHRITE PSORIASIQUE ET SPONDYLITE ANKYLOSANTE),X,403
1814,unknown,205,BIMEKIZUMAB (PSORIASIS EN PLAQUES),X,403
1815,unknown,205,BINIMÉTINIB,X,403
1816,unknown,205,BISACODYL,,403
1817,unknown,205,COÛT DU,,404
1818,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,404
1819,unknown,205,FORMAT,,404
1820,unknown,205,BOSENTAN,X,404
1821,unknown,205,BRIGATINIB,X,404
1822,unknown,205,BRIVARACÉTAM,X,404
1823,unknown,205,COÛT DU,,405
1824,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,405
1825,unknown,205,FORMAT,,405
1826,unknown,205,BRODALUMAB,X,405
1827,unknown,205,BUPRÉNORPHINE,Z,405
1828,unknown,205,BUROSUMAB,X,405
1829,unknown,205,CABERGOLINE,X,405
1830,unknown,205,COÛT DU,,406
1831,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,406
1832,unknown,205,FORMAT,,406
1833,unknown,205,CABOZANTINIB (MALATE DE),X,406
1834,unknown,205,CALCIPOTRIOL/ BÉTAMÉTHASONE (DIPROPIONATE DE),X,406
1835,unknown,205,CALCIUM (CARBONATE DE),,406
1836,unknown,205,CALCIUM (CITRATE DE),,406
1837,unknown,205,CALCIUM (CITRATE DE)/ VITAMINE D,,406
1838,unknown,205,COÛT DU,,407
1839,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,407
1840,unknown,205,FORMAT,,407
1841,unknown,205,D400,,407
1842,unknown,205,D1000,,407
1843,unknown,205,CALCIUM (GLUCONATE DE)/CALCIUM (LACTATE DE),,407
1844,unknown,205,CALCIUM (GLUCONATE DE)/CALCIUM (LACTATE DE)/VITAMINE D,,407
1845,unknown,205,CANAGLIFLOZINE,X,407
1846,unknown,205,CANNABIDIOL,X,407
1847,unknown,205,COÛT DU,,408
1848,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,408
1849,unknown,205,FORMAT,,408
1850,unknown,205,CAPTEUR DEXCOM G6,X,408
1851,unknown,205,CAPTEUR DEXCOM G7,X,408
1852,unknown,205,CAPTEUR FREESTYLE LIBRE 2,X,408
1853,unknown,205,CARBOXYMÉTHYLCELLULOSE SODIQUE,,408
1854,unknown,205,CARBOXYMÉTHYLCELLULOSE SODIQUE/ PURITE,,408
1855,unknown,205,CARIPRAZINE,X,408
1856,unknown,205,COÛT DU,,409
1857,unknown,205,CODE MARQUE DE COMMERCE FABRICANT FORMAT PRIX UNITAIRE,,409
1858,unknown,205,FORMAT,,409
1859,unknown,205,CASPOFONGINE (ACÉTATE DE),X,409
1860,unknown,205,CEFTOBIPROLE,X,409
