input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Biferdil,BIFERDIL LINEA JENGIBRE,Biferdil,BIFERDIL LINEA JENGIBRE,producto cosmético,Dermatocosméticos,báls.pomo x 250 ml,9606.0,2026-01-09,2026-01-17T17:28:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA JENGIBRE,Biferdil,BIFERDIL LINEA JENGIBRE,producto cosmético,Dermatocosméticos,shamp.pomo x 250 ml,9606.0,2026-01-09,2026-01-17T17:28:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA HIPOALERGENICA,Biferdil,BIFERDIL LINEA HIPOALERGENICA,producto cosmético,Dermatocosméticos,shamp.x 250 ml,13221.0,2026-01-09,2026-01-17T17:28:39,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,baño cr.x 115 g,6559.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,baño cr.x 250 g,10825.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,báls.x 200 ml,6977.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,báls.x 400 ml,10477.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,báls.x 800 ml,14771.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,máscara x 150 ml (VL),10028.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,shamp. jojoba x 800 ml,14039.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,shamp.x 200 ml,6977.0,2026-01-09,2026-01-17T17:28:45,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,shamp.x 400 ml,10477.0,2026-01-09,2026-01-17T17:28:46,,,,,,,,{}
Biferdil,BIFERDIL LINEA JOJOBA,Biferdil,BIFERDIL LINEA JOJOBA,producto cosmético,Dermatocosméticos,trat.joj.a.x16x10mlc/u,1227.0,2026-01-09,2026-01-17T17:28:46,,,,,,,,{}
Biferdil,BIFERDIL LINEA LAVADO RAPIDO SIN AGUA,Biferdil,BIFERDIL LINEA LAVADO RAPIDO SIN AGUA,producto cosmético,Dermatocosméticos,shamp. seco aer.x 170 ml,11726.0,2026-01-09,2026-01-17T17:28:46,,,,,,,,{}
Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,producto cosmético,Dermatocosméticos,baño cr.x 125g,9971.0,2026-01-09,2026-01-17T17:28:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,producto cosmético,Dermatocosméticos,báls.x 180 g,10870.0,2026-01-09,2026-01-17T17:28:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,producto cosmético,Dermatocosméticos,jab.líq.mano/cuer.x200ml,9903.0,2026-01-09,2026-01-17T17:28:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,Biferdil,BIFERDIL LINEA LIBRE DE GLUTEN,producto cosmético,Dermatocosméticos,shamp.x 180 g,10870.0,2026-01-09,2026-01-17T17:28:48,,,,,,,,{}
Biferdil,BIFERDIL LINEA MATIZADORES,Biferdil,BIFERDIL LINEA MATIZADORES,producto cosmético,Dermatocosméticos,másc.anti-naranja x150ml (VL),11784.0,2026-01-09,2026-01-17T17:28:49,,,,,,,,{}
Biferdil,BIFERDIL LINEA MATIZADORES,Biferdil,BIFERDIL LINEA MATIZADORES,producto cosmético,Dermatocosméticos,másc.anti-rojizos x150ml (VL),11784.0,2026-01-09,2026-01-17T17:28:49,,,,,,,,{}
Biferdil,BIFERDIL LINEA MATIZADORES,Biferdil,BIFERDIL LINEA MATIZADORES,producto cosmético,Dermatocosméticos,sh.refl.plat.sachetx20ml (VL),2151.0,2026-01-09,2026-01-17T17:28:49,,,,,,,,{}
Biferdil,BIFERDIL LINEA MATIZADORES,Biferdil,BIFERDIL LINEA MATIZADORES,producto cosmético,Dermatocosméticos,sha.anti-nar.sachetx20ml (VL),1792.0,2026-01-09,2026-01-17T17:28:49,,,,,,,,{}
Biferdil,BIFERDIL LINEA MATIZADORES,Biferdil,BIFERDIL LINEA MATIZADORES,producto cosmético,Dermatocosméticos,sha.anti-roj.sachetx20ml (VL),1792.0,2026-01-09,2026-01-17T17:28:49,,,,,,,,{}
Biferdil,BIFERDIL LINEA MATIZADORES,Biferdil,BIFERDIL LINEA MATIZADORES,producto cosmético,Dermatocosméticos,shamp.anti-naranjax295ml (VL),11224.0,2026-01-09,2026-01-17T17:28:49,,,,,,,,{}
Biferdil,BIFERDIL LINEA MATIZADORES,Biferdil,BIFERDIL LINEA MATIZADORES,producto cosmético,Dermatocosméticos,shamp.anti-rojizosx295ml (VL),11224.0,2026-01-09,2026-01-17T17:28:49,,,,,,,,{}
Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,producto cosmético,Dermatocosméticos,baño cr.moringa x 115 g,9252.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,producto cosmético,Dermatocosméticos,bálsamo x 200 ml,7974.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,producto cosmético,Dermatocosméticos,bálsamo x 400 ml,12160.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,producto cosmético,Dermatocosméticos,shamp. x 200 ml,8391.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,Biferdil,BIFERDIL LINEA MORINGA Y KERATINA,producto cosmético,Dermatocosméticos,shamp. x 400 ml,13217.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,producto cosmético,Dermatocosméticos,Sh/acond/gel-bañox 250ml,8947.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,producto cosmético,Dermatocosméticos,niños azul shamp.x250ml,10439.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,producto cosmético,Dermatocosméticos,niños desenred.x 250ml,9666.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,producto cosmético,Dermatocosméticos,niños rojo shamp.x 250ml,10439.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,Biferdil,BIFERDIL LINEA NATURAL MIEL PARA NIÑOS,producto cosmético,Dermatocosméticos,niños trío shamp.x 250ml,10583.0,2026-01-09,2026-01-17T17:28:56,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,másc.nutri creamx 150 ml (VL),8745.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nut.sérum rep.ptas.x30ml,23316.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri báls.vit.e x790ml,18859.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri báls.vitE x 200 ml,7463.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri báls.vitE x 400 ml,11560.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri cream vitE x 115 g,5262.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri shamp.vit.e x800ml,17144.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri shamp.vitE x 200ml,7463.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri shamp.vitE x 400ml,11010.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,Biferdil,BIFERDIL LINEA NUTRI CON VITAMINA E,producto cosmético,Dermatocosméticos,nutri sérum pomo x 2 c/u,16382.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA OMEGA 3 Y 6,Biferdil,BIFERDIL LINEA OMEGA 3 Y 6,producto cosmético,Dermatocosméticos,báls.x 200 ml,7011.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA OMEGA 3 Y 6,Biferdil,BIFERDIL LINEA OMEGA 3 Y 6,producto cosmético,Dermatocosméticos,shamp.x 400 ml,10459.0,2026-01-09,2026-01-17T17:28:59,,,,,,,,{}
Biferdil,BIFERDIL LINEA ORGANICO,Biferdil,BIFERDIL LINEA ORGANICO,producto cosmético,Dermatocosméticos,bals.rosa mosq.org.x251g,10870.0,2026-01-09,2026-01-17T17:29:05,,,,,,,,{}
Biferdil,BIFERDIL LINEA ORGANICO,Biferdil,BIFERDIL LINEA ORGANICO,producto cosmético,Dermatocosméticos,baño cr.rosa mosq.x 125g,6791.0,2026-01-09,2026-01-17T17:29:05,,,,,,,,{}
Biferdil,BIFERDIL LINEA ORGANICO,Biferdil,BIFERDIL LINEA ORGANICO,producto cosmético,Dermatocosméticos,máscara rosa mosq.x150ml (VL),10300.0,2026-01-09,2026-01-17T17:29:05,,,,,,,,{}
Biferdil,BIFERDIL LINEA ORGANICO,Biferdil,BIFERDIL LINEA ORGANICO,producto cosmético,Dermatocosméticos,sh.rosa mosq.org.x 255ml,11437.0,2026-01-09,2026-01-17T17:29:05,,,,,,,,{}
Biferdil,BIFERDIL LINEA ORO Y CAVIAR,Biferdil,BIFERDIL LINEA ORO Y CAVIAR,producto cosmético,Dermatocosméticos,a. keratina 12x10mlc/u,2641.0,2026-01-09,2026-01-17T17:29:06,,,,,,,,{}
Biferdil,BIFERDIL LINEA ORO Y CAVIAR,Biferdil,BIFERDIL LINEA ORO Y CAVIAR,producto cosmético,Dermatocosméticos,spray p/peinar x 150 ml,10706.0,2026-01-09,2026-01-17T17:29:06,,,,,,,,{}
Biferdil,BIFERDIL LINEA ORO Y CAVIAR,Biferdil,BIFERDIL LINEA ORO Y CAVIAR,producto cosmético,Dermatocosméticos,trat.solo 1x 16x 15gc/u,4399.0,2026-01-09,2026-01-17T17:29:06,,,,,,,,{}
Biferdil,BIFERDIL LINEA PARA LA PEDICULOSIS,Biferdil,BIFERDIL LINEA PARA LA PEDICULOSIS,producto cosmético,Dermatocosméticos,desenr.p/pedicul.x 250ml,11894.0,2026-01-09,2026-01-17T17:29:09,,,,,,,,{}
Biferdil,BIFERDIL LINEA PARA LA PEDICULOSIS,Biferdil,BIFERDIL LINEA PARA LA PEDICULOSIS,producto cosmético,Dermatocosméticos,remov.liendres x 120 g,12164.0,2026-01-09,2026-01-17T17:29:09,,,,,,,,{}
Biferdil,BIFERDIL LINEA PARA LA PEDICULOSIS,Biferdil,BIFERDIL LINEA PARA LA PEDICULOSIS,producto cosmético,Dermatocosméticos,shamp. p/pedicul.x 250ml,20351.0,2026-01-09,2026-01-17T17:29:09,,,,,,,,{}
Biferdil,BIFERDIL LINEA P+T,Biferdil,BIFERDIL LINEA P+T,producto cosmético,Dermatocosméticos,a.trat.int.x12x10mlc/u,2879.0,2026-01-09,2026-01-17T17:29:09,,,,,,,,{}
Biferdil,BIFERDIL LINEA P+T,Biferdil,BIFERDIL LINEA P+T,producto cosmético,Dermatocosméticos,p+t shamp.recup.x 280 ml,10174.0,2026-01-09,2026-01-17T17:29:09,,,,,,,,{}
Biferdil,BIFERDIL LINEA P+T,Biferdil,BIFERDIL LINEA P+T,producto cosmético,Dermatocosméticos,shamp. p/recup. x 300 ml,12522.0,2026-01-09,2026-01-17T17:29:09,,,,,,,,{}
Biferdil,BIFERDIL LINEA P+T,Biferdil,BIFERDIL LINEA P+T,producto cosmético,Dermatocosméticos,shamp. p/seborrea x300ml,14512.0,2026-01-09,2026-01-17T17:29:09,,,,,,,,{}
Biferdil,BIFERDIL LINEA PREMIUM,Biferdil,BIFERDIL LINEA PREMIUM,producto cosmético,Dermatocosméticos,bio humect.báls.x 255 ml,12192.0,2026-01-09,2026-01-17T17:29:15,,,,,,,,{}
Biferdil,BIFERDIL LINEA PREMIUM,Biferdil,BIFERDIL LINEA PREMIUM,producto cosmético,Dermatocosméticos,bio humect.shamp.x 255ml,12768.0,2026-01-09,2026-01-17T17:29:15,,,,,,,,{}
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,Biferdil,BIFERDIL LINEA PRO VITAMINA B5,producto cosmético,Dermatocosméticos,báls.triple acción x295g,16567.0,2026-01-09,2026-01-17T17:29:16,,,,,,,,{}
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,Biferdil,BIFERDIL LINEA PRO VITAMINA B5,producto cosmético,Dermatocosméticos,recuperador báls.x 200ml,8457.0,2026-01-09,2026-01-17T17:29:16,,,,,,,,{}
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,Biferdil,BIFERDIL LINEA PRO VITAMINA B5,producto cosmético,Dermatocosméticos,recuperador báls.x 400ml,12970.0,2026-01-09,2026-01-17T17:29:16,,,,,,,,{}
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,Biferdil,BIFERDIL LINEA PRO VITAMINA B5,producto cosmético,Dermatocosméticos,recuperador capil.x 500g,22546.0,2026-01-09,2026-01-17T17:29:16,,,,,,,,{}
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,Biferdil,BIFERDIL LINEA PRO VITAMINA B5,producto cosmético,Dermatocosméticos,shamp.x 200 ml,8457.0,2026-01-09,2026-01-17T17:29:16,,,,,,,,{}
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,Biferdil,BIFERDIL LINEA PRO VITAMINA B5,producto cosmético,Dermatocosméticos,shamp.x 400 ml,13300.0,2026-01-09,2026-01-17T17:29:16,,,,,,,,{}
Biferdil,BIFERDIL LINEA PRO VITAMINA B5,Biferdil,BIFERDIL LINEA PRO VITAMINA B5,producto cosmético,Dermatocosméticos,trat.antifrizz x 155 ml (VL),11482.0,2026-01-09,2026-01-17T17:29:16,,,,,,,,{}
Biferdil,BIFERDIL LINEA REFLEJOS,Biferdil,BIFERDIL LINEA REFLEJOS,producto cosmético,Dermatocosméticos,manzanilla báls.x 200 ml,6861.0,2026-01-09,2026-01-17T17:29:18,,,,,,,,{}
Biferdil,BIFERDIL LINEA REFLEJOS,Biferdil,BIFERDIL LINEA REFLEJOS,producto cosmético,Dermatocosméticos,manzanilla báls.x 400 ml,10430.0,2026-01-09,2026-01-17T17:29:18,,,,,,,,{}
Biferdil,BIFERDIL LINEA REFLEJOS,Biferdil,BIFERDIL LINEA REFLEJOS,producto cosmético,Dermatocosméticos,manzanilla shamp.x 200ml,6861.0,2026-01-09,2026-01-17T17:29:18,,,,,,,,{}
Biferdil,BIFERDIL LINEA REFLEJOS,Biferdil,BIFERDIL LINEA REFLEJOS,producto cosmético,Dermatocosméticos,manzanilla shamp.x 400ml,10430.0,2026-01-09,2026-01-17T17:29:18,,,,,,,,{}
Biferdil,BIFERDIL LINEA REFLEJOS,Biferdil,BIFERDIL LINEA REFLEJOS,producto cosmético,Dermatocosméticos,manzanilla spray x 125ml,11019.0,2026-01-09,2026-01-17T17:29:18,,,,,,,,{}
Biferdil,BIFERDIL LINEA REFLEJOS,Biferdil,BIFERDIL LINEA REFLEJOS,producto cosmético,Dermatocosméticos,manzanilla spray x 150ml,15499.0,2026-01-09,2026-01-17T17:29:18,,,,,,,,{}
Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,producto cosmético,Dermatocosméticos,castaño x 80 g,22260.0,2026-01-09,2026-01-17T17:29:19,,,,,,,,{}
Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,producto cosmético,Dermatocosméticos,cereza x 80 g,27227.0,2026-01-09,2026-01-17T17:29:19,,,,,,,,{}
Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,producto cosmético,Dermatocosméticos,dorado x 80 g,22260.0,2026-01-09,2026-01-17T17:29:19,,,,,,,,{}
Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,Biferdil,BIFERDIL LINEA PURO HENNA NATURAL,producto cosmético,Dermatocosméticos,tiziano x 80 g,27227.0,2026-01-09,2026-01-17T17:29:19,,,,,,,,{}
Biferdil,BIFERDIL LINEA SANITIZANTE,Biferdil,BIFERDIL LINEA SANITIZANTE,alcohol etílico,Antibacteriano,alcohol en gel x 250 ml (VL),7461.0,2026-01-09,2026-01-17T17:29:26,,,,,,,,{}
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,Biferdil,BIFERDIL LINEA SEMILLA DE LINO,producto cosmético,Dermatocosméticos,a.x 12 x 10 ml c/u,3018.0,2026-01-09,2026-01-17T17:29:27,,,,,,,,{}
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,Biferdil,BIFERDIL LINEA SEMILLA DE LINO,producto cosmético,Dermatocosméticos,baño cr.x 115 g,7732.0,2026-01-09,2026-01-17T17:29:27,,,,,,,,{}
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,Biferdil,BIFERDIL LINEA SEMILLA DE LINO,producto cosmético,Dermatocosméticos,báls.x 200 ml,7579.0,2026-01-09,2026-01-17T17:29:27,,,,,,,,{}
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,Biferdil,BIFERDIL LINEA SEMILLA DE LINO,producto cosmético,Dermatocosméticos,báls.x 400 ml,12006.0,2026-01-09,2026-01-17T17:29:27,,,,,,,,{}
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,Biferdil,BIFERDIL LINEA SEMILLA DE LINO,producto cosmético,Dermatocosméticos,shamp.x 200 ml,7579.0,2026-01-09,2026-01-17T17:29:27,,,,,,,,{}
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,Biferdil,BIFERDIL LINEA SEMILLA DE LINO,producto cosmético,Dermatocosméticos,shamp.x 400 ml,12006.0,2026-01-09,2026-01-17T17:29:27,,,,,,,,{}
Biferdil,BIFERDIL LINEA SEMILLA DE LINO,Biferdil,BIFERDIL LINEA SEMILLA DE LINO,producto cosmético,Dermatocosméticos,shamp.x 800 ml,14396.0,2026-01-09,2026-01-17T17:29:27,,,,,,,,{}
Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,producto cosmético,Dermatocosméticos,báls.SOS nutric. x295 ml,7893.0,2026-01-09,2026-01-17T17:29:29,,,,,,,,{}
Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,producto cosmético,Dermatocosméticos,nutr.capil.12 x 20ml c/u,3177.0,2026-01-09,2026-01-17T17:29:29,,,,,,,,{}
Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,producto cosmético,Dermatocosméticos,shamp.SOS nutric.x295 ml,8025.0,2026-01-09,2026-01-17T17:29:29,,,,,,,,{}
Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,Biferdil,BIFERDIL LINEA SOS TRATAMIENTO,producto cosmético,Dermatocosméticos,trat.SOS noct.x12x20mlx1,2785.0,2026-01-09,2026-01-17T17:29:29,,,,,,,,{}
Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,producto cosmético,Dermatocosméticos,baño de cr.x 115 g,8597.0,2026-01-09,2026-01-17T17:29:29,,,,,,,,{}
Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,producto cosmético,Dermatocosméticos,báls. spirulina x 400ml,10248.0,2026-01-09,2026-01-17T17:29:30,,,,,,,,{}
Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,Biferdil,BIFERDIL LINEA SPIRULINA SIST.BRAILLE,producto cosmético,Dermatocosméticos,shamp. spirulina x 400ml,11705.0,2026-01-09,2026-01-17T17:29:30,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,amp.model.x 8 x10ml c/u,2884.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,brillo c/sil.aer.x 290ml,14800.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,brillo shine x 195 ml,14463.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,bruma x 170 ml,19710.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,cera brillo styling x95g,10957.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,cera capi. styling x95 g,9054.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,extra fijac.spray x200ml,12985.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,gel fuerte rojo x 150 g,5603.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,gel suave azul x 150 g,5699.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,loc.model.x 120 ml,7254.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,mousse espuma x 195 ml,13070.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,rocío fijador aer.x150ml,9493.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,rocío fijador aer.x440ml,12893.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,spray fijador x 195 ml,14100.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA STYLING,Biferdil,BIFERDIL LINEA STYLING,producto cosmético,Dermatocosméticos,spray x 195 ml,14731.0,2026-01-09,2026-01-17T17:29:35,,,,,,,,{}
Biferdil,BIFERDIL LINEA TE VERDE,Biferdil,BIFERDIL LINEA TE VERDE,producto cosmético,Dermatocosméticos,báls.x 400 ml,11062.0,2026-01-09,2026-01-17T17:29:36,,,,,,,,{}
Biferdil,BIFERDIL LINEA TE VERDE,Biferdil,BIFERDIL LINEA TE VERDE,producto cosmético,Dermatocosméticos,shamp.x 200 ml,10061.0,2026-01-09,2026-01-17T17:29:36,,,,,,,,{}
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,Biferdil,BIFERDIL LINEA TIEMPO LIBRE,producto cosmético,Dermatocosméticos,Anticloro shamp.x 250 ml,11457.0,2026-01-09,2026-01-17T17:29:38,,,,,,,,{}
Biferdil,BIFERDIL LINEA TIEMPO LIBRE,Biferdil,BIFERDIL LINEA TIEMPO LIBRE,producto cosmético,Dermatocosméticos,Savia c/salv.+fil.x250ml,9628.0,2026-01-09,2026-01-17T17:29:39,,,,,,,,{}
