"#","Registration No / Notification No","Product Name","Holder"
"6177","MAL25036255TCR","VITAHEALTH V-STYLE CARDIGARD CAPSULE","VITAHEALTH BIOTECH SDN BHD"
"6178","MAL25036129ARZ","Fabhalta 200mg Hard Capsules","NOVARTIS CORPORATION (MALAYSIA) SDN. BHD."
"6179","MAL24116053N","future Quercetin + Q10 Capsule","HERBAL SCIENCE SDN. BHD."
"6180","MAL24106115N","NHF Organic Royal Jelly Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6181","MAL24106118NC","La Sante AMARANTHINE NRC plus Capsule","STELLAR BIO SDN BHD"
"6182","MAL24106055TC","Unovus Cold & Fever Capsule","MAPLEDEX PHARMA SDN. BHD."
"6183","MAL24106044TC","Pharmanex ageLOC TRME MC Complex Capsule","NU SKIN (MALAYSIA) SDN. BHD."
"6184","MAL24106101NC","MegaLive GlutaGS Capsule","MegaLive BioSciences Sdn Bhd"
"6185","MAL24106085NCR","iNNOLabs CoQ10 300mg Soft Gel Capsule","CELLGEN BEAUTY SDN. BHD."
"6186","MAL24116095NC","ENVORA MAGNESIUM BISGLYCINATE 500MG CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6187","MAL24116084NC","ZettaCare NU-Join Forte Capsule","ZETTAPRO PHARMA SDN. BHD."
"6188","MAL24106062T","YL Glycetrol Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"6189","MAL25016078T","LJACK BULLATA BLACK TONGKAT ALI 150MG CAPSULE","LJACK (M) SDN BHD"
"6190","MAL24106077T","LJACK POLYALTHIA BULLATA BLACK TONGKAT ALI 125MG CAPSULE","LJACK (M) SDN BHD"
"6191","MAL24116106TC","NATURE SPIRIT NEW ORTHOSIPHON STAMINEUS EXTRACT 100MG CAPSULE","NATURE SPIRIT SCIENCE RESEARCH SDN. BHD."
"6192","MAL24126045TC","NATURE SPIRIT NEW PHYLLANTHUS NIRURI EXTRACT 100MG CAPSULE","NATURE SPIRIT SCIENCE RESEARCH SDN. BHD."
"6193","MAL24106122NC","Luminae NMN+ Capsule","NUTRITECH MANUFACTURING SDN. BHD."
"6194","MAL24116144T","YL Glu - K Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"6195","MAL24126047NCR","NUTRINLIFE NAC-L-GLUTATHIONE COMPLEX CAPSULES","BIOFUNCTION MARKETING SDN. BHD."
"6196","MAL25016076TC","NATURE SPIRIT NEW SWIETENIA MACROPHYLLA EXTRACT 100MG CAPSULE","NATURE SPIRIT SCIENCE RESEARCH SDN. BHD."
"6197","MAL24106116NC","NutrinLife GOLDPULZ CAPSULE","STELLAR BIO SDN BHD"
"6198","MAL24116113TC","NATURE SPIRIT NEW TONGKAT ALI EXTRACT 100MG CAPSULE","NATURE SPIRIT SCIENCE RESEARCH SDN. BHD."
"6199","MAL25106011AZ","NIBSUTIB Sunitinib Hard Capsules 12.5mg","Dr. Reddy`s Laboratories Malaysia Sdn. Bhd."
"6200","MAL25016077TC","NATURE SPIRIT NEW KACIP FATIMAH EXTRACT 100MG CAPSULE","NATURE SPIRIT SCIENCE RESEARCH SDN. BHD."
"6201","MAL24106120NC","La Sante AMARANTHINE RESCU NMN PLUS CAPSULE","STELLAR BIO SDN BHD"
"6202","MAL25026106T","LIVO-ULTIMA CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6203","MAL25016104TC","BORNEO FAIRY ORGANIC TIGER MILK MUSHROOM WITH CORDYCEPS SINENSIS CAPSULE","TRIOMATIC VENTURES SDN. BHD."
"6204","MAL24116056NC","Nano Singapore Lutein Complex Capsule","Nano Wellness Sdn. Bhd."
"6205","MAL24116080NCR","Life-Space Probiotic for 60+ Years Capsule","PENTAVITE MALAYSIA SDN. BHD."
"6206","MAL24126105TC","QVR Tongkat Ali Plus Capsule","QUANTUM UPSTREAM SDN. BHD."
"6207","MAL25116014AZ","XUPROS Dutasteride Soft Gelatin Capsules 0.5 mg","MEGA LIFESCIENCES SDN. BHD."
"6208","MAL24106054T","NutrinLife GOLDP-SA CAPSULE","STELLAR BIO SDN BHD"
"6209","MAL25016066NC","NutriLife Cardikure Capsule","WISE CARE MARKETING"
"6210","MAL24106103NC","Excelife Longevix NMN Plus Capsule","Ascend Bioxeutical Sdn Bhd"
"6211","MAL24126061N","BiOFIZZ LUMIVERA CAPSULE","Esprit Care Sdn. Bhd."
"6212","MAL24116078N","THP Grape Seed Extract 60 mg Plus Softgel Capsule","Zas Pharma Sdn Bhd"
"6213","MAL24116063NC","NutrinLife GOLDPRO PQQ PLUS CAPSULE","STELLAR BIO SDN BHD"
"6214","MAL25016065NC","LAC Activated Cholesterex Capsule","LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD."
"6215","MAL25016109TC","Leaf GSC-B Capsule","MY PHARM ASSIST SDN. BHD."
"6216","MAL25016068NC","REOXlife NMN 250mg Capsule","RETURN LEGACY SDN BHD"
"6217","MAL24106114NC","MEGALIVO Capsule","OASIS WELLNESS INTERNATIONAL SDN. BHD."
"6218","MAL24116088NC","envigor Collagen Plus Capsule","PRIMA HEALTHCARE SDN.BHD."
"6219","MAL24116104TC","HERBALIFE TurmeriX 336mg Capsules","HERBALIFE PRODUCTS MALAYSIA SDN BHD"
"6220","MAL24126051N","apotec NMN 300mg Capsule","Bioalpha International Sdn. Bhd."
"6221","MAL25026089TC","Seng Yuan Zhen Chong Cao Cordyceps 500mg Capsules","SENG YUAN SDN. BHD."
"6222","MAL24116062NC","DUO LEAF Sterssease Capsule","STELLAR BIO SDN BHD"
"6223","MAL24116126TC","Bionine Qian Cao Ren Shen Plus Wan Capsule","SMART WELLMIN SDN BHD"
"6224","MAL24126098TC","Bionine Qian Cao Shu Zhi Bao Capsule","SMART WELLMIN SDN BHD"
"6225","MAL24116132T","WHP Kikout Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"6226","MAL24116085N","WHP ALA Plus Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"6227","MAL25016100TC","LA LIFE ARMOR ESTROSAFF CAPSULE","Biofizz Marketing Sdn Bhd"
"6228","MAL25046075N","UNISON WOMEN'S PROBIOTIC CAPSULE","UNISON NUTRACEUTICALS SDN. BHD."
"6229","MAL24116111TC","NU-trend NuHAIR Capsule","CLINICAL NUTRITION INTL (M) SDN BHD"
"6230","MAL24116138T","YL Pomegranate Plus Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"6231","MAL25026083T","Borneo Fairy Green Tea 300MG Capsule","KIN HERBS PHARMA SDN BHD"
"6232","MAL25016112TC","MASTERHERB STRETCH BETTER CAPSULE","MASTERHERB SDN. BHD."
"6233","MAL24116090NC","La Life Armor NMN+ Capsule","Biofizz Marketing Sdn Bhd"
"6234","MAL25016105TC","BIOMERIT RESPIEASE CAPSULE","BIO MERIT SCIENTIFIC SDN. BHD."
"6235","MAL25036246TC","NutriLife Androcough Capsule","WISE CARE MARKETING"
"6236","MAL25046139TC","YG GROUP Natto Salvia Plus Capsule","Shenlu Biotech Sdn Bhd"
"6237","MAL24126071N","C'LOVES Red Yeast Rice Plus Capsule","Esprit Care Sdn. Bhd."
"6238","MAL24126067NC","ALLife CoQ10 Plus Capsule","STELLAR BIO SDN BHD"
"6239","MAL25026100TC","NINGZ CC CAPSULE","QI LIVING SDN. BHD."
"6240","MAL24116077NC","TERA HEALTHCARE TERACAL-MAG-D PLUS CAPSULE","TERA HEALTHCARE SDN. BHD."
"6241","MAL25036061NC","KINOHIMITSU GLO CAPSULE","Kino Biotech (M) Sdn Bhd"
"6242","MAL24126077NC","MP MAGNESIUM PLUS CAPSULE","Md Healthcare Sdn Bhd"
"6243","MAL25036084NC","VIETAL NMN PLUS CAPSULE","HIGH WONDER SDN. BHD."
"6244","MAL25026098TC","Bionine Qian Cao Hua Tan Zhi Ke Wan Capsule","SMART WELLMIN SDN BHD"
"6245","MAL25126003AZ","ZAHRON ASA (Rosuvastatin 5mg/Acetylsalicylic acid 100mg) Hard Capsule","DKSH MALAYSIA SDN. BHD."
"6246","MAL25126004AZ","ZAHRON ASA (Rosuvastatin 10mg/Acetylsalicylic acid 100mg) Hard Capsule","DKSH MALAYSIA SDN. BHD."
"6247","MAL25126005AZ","ZAHRON ASA (Rosuvastatin 20mg/Acetylsalicylic acid 100mg) Hard Capsule","DKSH MALAYSIA SDN. BHD."
"6248","MAL25036080NC","KINOHIMITSU HYDRU CAPSULE","Kino Biotech (M) Sdn Bhd"
"6249","MAL25036188NC","Organixs Alpha Lipoic Acid + Acetyl L-Carnitine Capsule","ORGANIXS CANADA SDN. BHD."
"6250","MAL25016096T","apotec Livaguad Capsule","Bioalpha International Sdn. Bhd."
"6251","MAL25036179NC","O'MALLEY HEALTH WM CHITOSAN-500MG CAPSULE","DMS BIOPHARM SDN. BHD."
"6252","MAL25036081NC","KINOHIMITSU NMN+ CAPSULE","Kino Biotech (M) Sdn Bhd"
"6253","MAL24126107T","apotec FlowGlo Capsule","Bioalpha International Sdn. Bhd."
"6254","MAL25026108TC","VitalJo Capsule","ARIF EFEKTIF SDN. BHD."
"6255","MAL24126078N","future 4-Health Capsule","HERBAL SCIENCE SDN. BHD."
"6256","MAL24116103TC","Nano Singapore Moringa Leaf 550mg Capsule","Nano Wellness Sdn. Bhd."
"6257","MAL24116089NC","COLLAWELL® NevWell Advance Capsule","INNO ASIA DISTRIBUTION SDN.BHD."
"6258","MAL25056130N","BiO-LiFE Diamin Softgel Capsule","BIO-LIFE MARKETING SDN. BHD."
"6259","MAL25046062NC","LIFEMEDIX LACTOFERRIN 100MG ENTERIC COATED CAPSULE","BIO-SCIENCE MARKETING SDN. BHD."
"6260","MAL25026067NC","NutriLife MobiFlex Capsule","WISE CARE MARKETING"
"6261","MAL25016049NC","ISW NRC PLUS CAPSULE","AMAZELIFE HEALTHCARE SDN BHD"
"6262","MAL25026102TC","Respira Capsule","Md Healthcare Sdn Bhd"
"6263","MAL24116070N","WHP AGH Capsule","WHITE HERON PHARMACEUTICAL SDN. BHD."
"6264","MAL25016114TC","Nutriforte Bilberry & Marigold Plus Capsule","PHARMAFORTE (MALAYSIA) SDN. BHD."
"6265","MAL24126076NC","NUTRIVITA Movefree Capsule","STELLAR BIO SDN BHD"
"6266","MAL24126102T","YL PomeGut Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"6267","MAL25016067NC","NUTRIVITA NeuroBrite Capsule","STELLAR BIO SDN BHD"
"6268","MAL25036091TC","PMH Brand Tienchi 300mg Capsule","PEKING MEDICAL HALL SDN. BHD."
"6269","MAL25056091TC","BIOBAY® QUANTAPANE CAPSULE","GALAXIS HEALTHCARE SDN BHD"
"6270","MAL24126093T","E SinuXlear Capsules","WAN YEEN TRADING SDN. BHD."
"6271","MAL25026099TC","Bionine Qian Cao Zhi Yang Wan Capsule","SMART WELLMIN SDN BHD"
"6272","MAL25026088TC","HOMESAVE ZHEN ZHU 350MG CAPSULE","HOMESAVE HERBS SDN. BHD."
"6273","MAL25016050N","MEMONEX NMN PLUS CAPSULE","THE ORIGIN FOODS SDN. BHD."
"6274","MAL25046068NC","SunBright Capsule","ARIF EFEKTIF SDN. BHD."
"6275","MAL25026078N","BEAUTAGE NMN PLUS CAPSULE","THE ORIGIN FOODS SDN. BHD."
"6276","MAL25016110TC","Paratinol Capsule","Ekiwi Trading Sdn. Bhd."
"6277","MAL25026119TC","RK Xero Advanced Care Capsule","Maximus Resources Sdn. Bhd."
"6278","MAL25036035TC","NUTRIBRIDGE MENZ CAPSULE","NUTRIBRIDGE (MALAYSIA) SDN. BHD."
"6279","MAL24126056N","apotec NMN 250mg Capsule","Bioalpha International Sdn. Bhd."
"6280","MAL25036118TC","KITSUI LABISIA PUMILA PLUS CAPSULE","Biovonic Global Sdn. Bhd."
"6281","MAL25036119TC","HUIYAN REBALANCE JINSOFlex Capsule","HY REBALANCE TCM SDN. BHD."
"6282","MAL25026107TC","Sirlax Capsule","ARIF EFEKTIF SDN. BHD."
"6283","MAL24116081NC","PRESMEDIC ALPHAVITAL CAPSULE","SUNRISE PHARMA SDN BHD"
"6284","MAL25056122NCR","BiO-LiFE Asta-Vizion Softgel Capsules","BIO-LIFE MARKETING SDN. BHD."
"6285","MAL25036117TC","KITSUI CINNAMON CASSIA PLUS CAPSULE","Biovonic Global Sdn. Bhd."
"6286","MAL25076078NC","Excelife FlexiWell Capsule","E HEALTH SDN. BHD."
"6287","MAL25026084T","ELJ Tongkat Ali 300mg Capsule","Biotropics Malaysia Berhad"
"6288","MAL25046053NC","MEGA We care Alerten Q25 emulcap Softgel Capsule","MEGA LIFESCIENCES SDN. BHD."
"6289","MAL25016111T","Flexa-T Capsules","WAN YEEN TRADING SDN. BHD."
"6290","MAL25046138TC","Sleemaxtin Capsule","Ekiwi Trading Sdn. Bhd."
"6291","MAL25026114TC","Melaleuca Kacip Fatimah Plus+ Capsule","Melaleuca Southeast Asia (malaysia) Sdn. Bhd."
"6292","MAL25036122TC","Melaleuca Tongkat Ali Plus+ Capsule","Melaleuca Southeast Asia (malaysia) Sdn. Bhd."
"6293","MAL25036052NC","NUTRIVITA Calmmag Capsule","AESTHESUISSE SDN BHD"
"6294","MAL25026124TC","NU-trend Men's Charge Capsule","CLINICAL NUTRITION INTL (M) SDN BHD"
"6295","MAL25036123TC","Nano Singapore Garcinia Cambogia Complex Capsule","Nano Wellness Sdn. Bhd."
"6296","MAL25016044NCR","Duplex Movt360 Forte Capsule","DUPLEX HEALTHCARE SDN. BHD."
"6297","MAL25046079NC","CellLabs JoFlexOn capsule","CELLGEN LIFESCIENCES (M) SDN. BHD."
"6298","MAL25036097T","WY Antrodia Camphorata 450mg Capsules","WAN YEEN TRADING SDN. BHD."
"6299","MAL24126057NC","UNIQMAN L-ARGININE 540MG VEGETABLE CAPSULES","HEALTH NATURALS SDN. BHD."
"6300","MAL24126100T","NutrinLife GOLDMANE CAPSULE","STELLAR BIO SDN BHD"
"6301","MAL25026056N","BiOFIZZ Vitamin K2 + Magnesium + Vitamin D3 Capsule","Esprit Care Sdn. Bhd."
"6302","MAL25036096T","BiOFIZZ Curcuma Extract 500mg Capsule","Esprit Care Sdn. Bhd."
"6303","MAL25036107T","Yu Lian Fever, Cough & Cold Remedy Capsules","WAN YEEN TRADING SDN. BHD."
"6304","MAL25076055NCR","BLACKMORES KOALAKIDS� BUDDY OMEGA-3 FISH OIL 500MG PLUS CHEWABLE SOFT CAPSULE","BLACKMORES (MALAYSIA) SDN. BHD."
"6305","MAL25056106N","BiOFIZZ Vitamin C + Zinc + Vitamin D3 Capsule","Esprit Care Sdn. Bhd."
"6306","MAL25016095T","apotec Lipogon Capsule","Bioalpha International Sdn. Bhd."
"6307","MAL25016060N","Stemlabs Ubiquinol 100mg Plus K2D3 Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"6308","MAL25056077TC","ZHI QI CAPSULE","ZHICELL (M) SDN. BHD."
"6309","MAL25046067NC","Mobithron Xtra Capsule","BREGO LIFE SCIENCES SDN. BHD"
"6310","MAL25056101N","natural Factors� Hyaluronic Acid 120mg Vegetable Capsule","NUVANTA SDN. BHD."
"6311","MAL25026104T","AMBY Turmeric Plus Capsule","DOT GREEN LIFESCIENCES SDN. BHD."
"6312","MAL25036059NC","inutrition rovitac - NX capsule","BESMED SDN. BHD."
"6313","MAL24126070NC","WELAGE CAPSULE","MB NUTRACEUTICALS SDN BHD"
"6314","MAL25036112TC","Kordel's Cold Away Plus Vegetable Capsule","MB NUTRACEUTICALS SDN BHD"
"6315","MAL25036085NC","REGLOS CAPSULE","DR MIYU (M) SDN. BHD."
"6316","MAL25036079NC","Healthynation Nurvi Capsule","ANCOM TRUELIFE SDN. BHD."
"6317","MAL25016094TC","MOOM MULBERRY COMPLEX CAPSULE","MOOM HEALTH SERVICES SDN. BHD."
"6318","MAL25026118TC","EASIMOVE CAPSULE","MB NUTRACEUTICALS SDN BHD"
"6319","MAL25036217TC","TXY Tiger Milk Mushroom 300mg Capsules","XIN JUAN ENTERPRISE SDN. BHD."
"6320","MAL25046127TC","ZHI DYNAMI CAPSULE","ZHICELL (M) SDN. BHD."
"6321","MAL25056111NC","QNUTRA QTRIO CAPSULE","DR O YOUNG (M) SDN. BHD."
"6322","MAL25016058N","WELLSILIENZ� NMN plus Capsule","HERBAL SCIENCE SDN. BHD."
"6323","MAL25056081TC","ZHI HERTY CAPSULE","ZHICELL (M) SDN. BHD."
"6324","MAL25056080TC","ZHI K CAPSULE","ZHICELL (M) SDN. BHD."
"6325","MAL25076044NCR","BLACKMORES OMEGA-3 FISH OIL 1000MG ODOURLESS CAPSULES","BLACKMORES (MALAYSIA) SDN. BHD."
"6326","MAL25056082TC","ZHI REVITALISE CAPSULE","ZHICELL (M) SDN. BHD."
"6327","MAL25056079TC","ZHI DIGEON CAPSULE","ZHICELL (M) SDN. BHD."
"6328","MAL25026109T","Yu Lian Guan Jie Ji Rou Suan Tong Wan Capsules","WAN YEEN TRADING SDN. BHD."
"6329","MAL25056076TC","ZHI PCE CAPSULE","ZHICELL (M) SDN. BHD."
"6330","MAL25016052NC","Occu-K Capsule","ITS Nutriscience Sdn. Bhd"
"6331","MAL25026055N","QVR Uthvital NMN+ Capsule","YANLING NATURAL HYGIENE SDN. BHD."
"6332","MAL25026121TC","Nano Singapore Ashwagandha Complex Capsule","Nano Wellness Sdn. Bhd."
"6333","MAL25036098TC","Formula Herbs TienChi 300mg Capsule","SEANG WAN TRADING CO SDN BHD"
"6334","MAL25026052N","future Cardii-O Capsule","HERBAL SCIENCE SDN. BHD."
"6335","MAL25036074NC","Trinley� Chromium Biotin Plus Capsule","GROWAY (MALAYSIA) SDN. BHD."
"6336","MAL25026085TC","Formula Herbs Salvia Miltiorrhiza 300mg Capsule","SEANG WAN TRADING CO SDN BHD"
"6337","MAL25036092TC","Formula Herbs Tiger Milk Mushroom 300mg Capsule","SEANG WAN TRADING CO SDN BHD"
"6338","MAL25036181NC","Nuvanta Fort4NMN 600 Capsule","CLINICAL NUTRITION INTL (M) SDN BHD"
"6339","MAL25086196T","OriCell � Re-Novo Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6340","MAL25076052NC","LOURISH G-BIOME CAPSULE","MAXSHOP GROUP SDN. BHD."
"6341","MAL25026064NC","Enevital Capsule","Ascend Bioxeutical Sdn Bhd"
"6342","MAL25036065NC","SWEETAGE CAPSULE","MB NUTRACEUTICALS SDN BHD"
"6343","MAL25016037NC","NutrinLife GOLDVERTIO CAPSULE","STELLAR BIO SDN BHD"
"6344","MAL25026115TC","Vitamode VasQ-gard Capsule","Vitamode  Sdn.bhd"
"6345","MAL25036043NC","PlantBio QH Ubiquinol 100mg Soft Capsules","PLANTBIO RESEARCH SDN. BHD."
"6346","MAL25086142TCR","VITAHEALTH CHARGE-UP SAFFRON EXTRACT 30MG CAPSULE","VITAHEALTH MALAYSIA SDN. BHD."
"6347","MAL25076081NC","HEPALIFE  CAPSULE","Duopharma Marketing Sdn. Bhd."
"6348","MAL25036192NC","NOUVELLE NEUROLIX CAPSULE","MegaLive BioSciences Sdn Bhd"
"6349","MAL25076079NC","PURO Fenofitto Capsule","NIKKO PHARMA (M) SDN. BHD."
"6350","MAL25036066N","HolistiWay J-Collagen+ Capsule","HIGH VALLEY CONTRACT MANUFACTURING (GMP) SDN. BHD."
"6351","MAL25046052NC","SRW NMN 250mg Capsule","ACCESS BRAND MANAGEMENT (MALAYSIA) SDN. BHD."
"6352","MAL25046106TC","medika natura STARPRIL Capsule","Medika Natura Sdn. Bhd."
"6353","MAL25026058N","future TurmerESM + Capsule","HERBAL SCIENCE SDN. BHD."
"6354","MAL25036073NC","PowerLIFE EaseZ Capsule","STELLAR BIO SDN BHD"
"6355","MAL25036069NC","Crysta-dew Capsule","Protech Health Sciences (M) Sdn Bhd"
"6356","MAL25096150TC","Sara Sino Hall Digeslin Capsule","BORNEO SARAVAC SDN. BHD."
"6357","MAL25036245TC","Shine Circuease Capsule","Y.S.P. INDUSTRIES (M) SDN. BHD."
"6358","MAL25076061NC","Healthy Life Res  Eazz Capsule","PROPLUS  VL ENTERPRISE"
"6359","MAL25026128T","Seng Yuan Niu Xi Du Zhong Plus Capsules","WAN YEEN TRADING SDN. BHD."
"6360","MAL25026090T","Seng Yuan New Ji Sheng Shen Ci Wan Capsules","WAN YEEN TRADING SDN. BHD."
"6361","MAL25036068NC","Nutriwise Prodenta Capsule","MOHASZ  ENTERPRISE"
"6362","MAL25036230T","Seng Yuan Zhi Zhuo Gu Ben Wan Capsules","WAN YEEN TRADING SDN. BHD."
"6363","MAL25076093NC","RENADYL Capsule","GTF WORLDWIDE SDN BHD"
"6364","MAL25076149TC","Excelife ManWell Capsule","E HEALTH SDN. BHD."
"6365","MAL25116030AZ","Barica Hard Capsule 150mg","Y.S.P. INDUSTRIES (M) SDN. BHD."
"6366","MAL25036048NC","Vitalita Niacinamide 450mg Capsule","QUANTUM UPSTREAM SDN. BHD."
"6367","MAL25026122TC","QVR Isogandha Capsule","QUANTUM UPSTREAM SDN. BHD."
"6368","MAL25056107NCR","Excelife Coenzyme Q10 + Pine Bark Softgel Capsule","WELLPORTA SDN. BHD."
"6369","MAL25116031AZ","Barica Hard Capsule 75mg","Y.S.P. INDUSTRIES (M) SDN. BHD."
"6370","MAL25026077NC","Nutrigo CoQ10 300mg Selenium Plus Capsule","NUTRIGO SDN. BHD."
"6371","MAL25036218TC","SUNWELL HEALTH TIGERQI CAPSULE","SUNWELL HEALTH"
"6372","MAL25026113T","future Ashwagandha Plus Capsule","HERBAL SCIENCE SDN. BHD."
"6373","MAL25086193TR","ZBT 160ZD Capsule","ZBT FAR EAST SDN. BHD."
"6374","MAL25086192TC","Morgan-Q Zen Formula Capsule","THREE PACIFIC SDN. BHD."
"6375","MAL25036056NC","Vitalita Biotin 900mcg Capsule","QUANTUM UPSTREAM SDN. BHD."
"6376","MAL25046134TC","QVR SERENIFEMME Capsule","QUANTUM UPSTREAM SDN. BHD."
"6377","MAL25106095NC","GreenNature Vit Ace Capsules","HAVEN HEALTH SDN BHD"
"6378","MAL25026075NC","Nouvelle Vitamin B Complex Capsule","MegaLive BioSciences Sdn Bhd"
"6379","MAL25046089NC","PrimeVite Iron Folic Acid Plus Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"6380","MAL25056070TC","JENESIS LIFE JENFLOW CAPSULE","JENESIS LIFE (M) SDN. BHD."
"6381","MAL25076072NCR","BiO-LiFE TRIPLE STRENGTH Omega-3 Fish Oil 1500mg Plus Soft Capsule","BIO-LIFE MARKETING SDN. BHD."
"6382","MAL25036249T","NutrinLife GOLDSINUSE CAPSULE","STELLAR BIO SDN BHD"
"6383","MAL25086069NC","Remeco CRANOSUS Capsule","Abio Marketing Sdn Bhd"
"6384","MAL25036071NC","Frezage Capsule","ITS Nutriscience Sdn. Bhd"
"6385","MAL25056078TC","ZHI CN CAPSULE","ZHICELL (M) SDN. BHD."
"6386","MAL25036239TC","ELDON Nutrition SUGONOL Capsule","ELDON HEALTHCARE SDN. BHD."
"6387","MAL25036077NC","BSM PROJOIN CAPSULE","BIO-SCIENCE MARKETING SDN. BHD."
"6388","MAL25076130TR","ZBT 180FS Capsule","ZBT FAR EAST SDN. BHD."
"6389","MAL25026076NC","Allerfit Capsule","CURATICA SDN. BHD."
"6390","MAL25076046NC","TRU NIAGEN Nicotinamide Riboside Chloride 300mg capsule","WATSON`S PERSONAL CARE STORES SDN. BHD."
"6391","MAL25046136TC","NUTRIBRIDGE LIPICHOLIN CAPSULE","NUTRIBRIDGE (MALAYSIA) SDN. BHD."
"6392","MAL25046091NC","Wellness Maxtrol Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"6393","MAL25076141T","nu-prep Flavo Capsule","Biotropics Malaysia Berhad"
"6394","MAL25026074N","Excel Herbal NMN Glutathione Plus Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6395","MAL25036058N","Excel Herbal Enzymes Probiotics Prebiotic Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6396","MAL25036078N","NHF MULTIVITAMIN & MINERAL & BACOPA CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6397","MAL25036070N","LETY MULTIVITAMIN + MINERALS + BACOPA + PQQ CAPSULE","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6398","MAL25056110NC","MOOM PROBIOTIC+ 50B CFU CAPSULE","MOOM HEALTH SERVICES SDN. BHD."
"6399","MAL25026129T","Nova Gucuralin Capsule","NOVA LABORATORIES SDN. BHD."
"6400","MAL25086198TC","NUTRIBRIDGE CRYSTOE CAPSULE","NUTRIBRIDGE (MALAYSIA) SDN. BHD."
"6401","MAL25056092TC","NUTRIBRIDGE GLYCOWAY CAPSULE","NUTRIBRIDGE (MALAYSIA) SDN. BHD."
"6402","MAL25036210NC","Vitalminz MultiVitamin & Mineral with Siberian Ginseng Extract Plus Capsule","HL PHARMACEUTICALS SDN. BHD."
"6403","MAL25036115TC","CWM Vitality Capsule","Shenlu Biotech Sdn Bhd"
"6404","MAL25076063NC","iNNOLabs Fortez Sheep Placenta Plus Enteric Coated Softgel Capsule","CELLGEN BEAUTY SDN. BHD."
"6405","MAL25046107TC","HENRY BLOOMS ASHWAGANDHA ROOT 300MG CAPSULE","HENRY BLOOMS MALAYSIA SDN. BHD."
"6406","MAL25056089T","Elbis Wellness CARDIB Capsule","EXCEL HERBAL INDUSTRIES SDN. BHD."
"6407","MAL25046131TC","Nan Yao Ai Xin Bao Capsule","Pristine Herbs Sdn. Bhd."
"6408","MAL25036238TC","Trimanful Capsule","ARIF EFEKTIF SDN. BHD."
"6409","MAL25036236TC","NU-trend NuHAIRish Capsule","CLINICAL NUTRITION INTL (M) SDN BHD"
"6410","MAL25046133TC","LifeSenze CalminZ Capsule","HL PHARMACEUTICALS SDN. BHD."
"6411","MAL25046137T","nu-prep Bioboost Capsule","Biotropics Malaysia Berhad"
"6412","MAL25076087NC","GT-SW Lactobacillus Paracasei NTU-101 PLUS CAPSULES","GREAT TREE INTERNATIONAL SDN. BHD."
"6413","MAL25056136NC","SynChol Capsule","ARIF EFEKTIF SDN. BHD."
"6414","MAL25036232TC","Seng Yuan Bo Le Swelling Relief Capsules","SENG YUAN SDN. BHD."
"6415","MAL25036196NC","PrimeVite Mobijoin Capsule","BIO-SCIENCE MARKETING SDN. BHD."
"6416","MAL25036221TC","AYUR LIFE HERBALS Gokshura 225mg capsule","AYUR LIFE HERBALS"
"6417","MAL25036222TC","AYUR LIFE HERBALS Ashwagandha 225mg capsule","AYUR LIFE HERBALS"
"6418","MAL25036241TC","REGCOSE PLUS Capsule","CURATICA SDN. BHD."
"6419","MAL25076133TC","PureMed ProstWell Capsule","Pure Medisciences (M) Sdn Bhd"
"6420","MAL25036224TC","Kordel's Ginkgo Biloba 3000mg Vegetable Capsule","CAMBERT(M) SDN. BHD."
"6421","MAL25036213T","Wan Yeen Tongkat Ali 300mg Capsules","WAN YEEN TRADING SDN. BHD."
"6422","MAL25086118NC","SWISSMED ENZOPRIME CAPSULE","BIO-SCIENCE MARKETING SDN. BHD."
"6423","MAL25046092N","PROBIO i3.1 Capsule","GERMAX SDN. BHD."
"6424","MAL25086063NC","Nuvanta Aqua CoQ10 120mg Vegetable Capsule","NUVANTA SDN. BHD."
"6425","MAL25036244TC","TXY Huo Xue Capsule","XIN JUAN ENTERPRISE SDN. BHD."
"6426","MAL25036191NC","Duplex MOVT360-CEM Capsule","DUPLEX HEALTHCARE SDN. BHD."
"6427","MAL25046108TC","AYUR LIFE HERBALS Cinnamon Ceylon 225mg capsule","AYUR LIFE HERBALS"
"6428","MAL25036216TC","AYUR LIFE HERBALS Moringa Seed 225mg capsule","AYUR LIFE HERBALS"
