input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Grimberg,DENTIFIX POLVO,Grimberg,DENTIFIX POLVO,carboximetilcelulosa sód.+asoc.,Adhesivo p/prótesis dentales,adhesivo x 50 g (VL),7654.5,2025-09-23,2026-01-13T13:28:01,,,,,,,,{}
Grimberg,DENTIFIX TABLETAS LIMPIADORAS,Grimberg,DENTIFIX TABLETAS LIMPIADORAS,"sodio,perborato+asoc.",Limpieza de prótesis dentales,tabletas x 12 (VL),7490.0,2025-09-23,2026-01-13T13:28:04,,,,,,,,{}
Laboratorios Bernabó,DENTILAC,Laboratorios Bernabó,DENTILAC,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,pomo x 20 g (VL),5214.81,2025-12-22,2026-01-13T13:28:05,,,,,,,,{}
Laboratorios Bernabó,DENTILAC,Laboratorios Bernabó,DENTILAC,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,pomo x 40 g (VL),9297.32,2025-12-22,2026-01-13T13:28:05,,,,,,,,{}
Laboratorios Bernabó,DENTILAC,Laboratorios Bernabó,DENTILAC,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,pomo x 60 g (VL),12300.23,2025-12-22,2026-01-13T13:28:05,,,,,,,,{}
Laboratorios Bernabó,DENTILAC MENTA,Laboratorios Bernabó,DENTILAC MENTA,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,pomo x 20 g (VL),5214.81,2025-12-22,2026-01-13T13:28:07,,,,,,,,{}
Laboratorios Bernabó,DENTILAC MENTA,Laboratorios Bernabó,DENTILAC MENTA,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,pomo x 40 g (VL),9297.32,2025-12-22,2026-01-13T13:28:08,,,,,,,,{}
Laboratorios Bernabó,DENTILAC MENTA,Laboratorios Bernabó,DENTILAC MENTA,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,pomo x 60 g (VL),12300.23,2025-12-22,2026-01-13T13:28:08,,,,,,,,{}
Laboratorio Millet,DENTIMAX ULTRA,Laboratorio Millet,DENTIMAX ULTRA,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,cr.adhes.c/sabor x 20 g (VL),857.05,2025-11-05,2026-01-13T13:28:11,,,,,,,,{}
Laboratorio Millet,DENTIMAX ULTRA,Laboratorio Millet,DENTIMAX ULTRA,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,cr.adhes.c/sabor x 40 g (VL),1850.24,2023-09-21,2026-01-13T13:28:12,,,,,,,,{}
Laboratorio Millet,DENTIMAX ULTRA,Laboratorio Millet,DENTIMAX ULTRA,copolím.metilvinil eter maleico,Adhesivo p/prótesis dentales,cr.adhes.s/sabor x 40 g (VL),1850.24,2023-12-04,2026-01-13T13:28:12,,,,,,,,{}
Fucus,DENTOLINA FUCUS,Fucus,DENTOLINA FUCUS,tintura pelitre+asoc.,Analgésico,sol.x 10 ml (VL),8206.44,2025-12-22,2026-01-13T13:28:14,,,,,,,,{}
Fucus,DENTOLINA FUCUS,Fucus,DENTOLINA FUCUS,tintura pelitre+asoc.,Analgésico,sol.x 5 ml (VL),5863.69,2025-12-22,2026-01-13T13:28:14,,,,,,,,{}
Domínguez,DENURIX,Domínguez,DENURIX,vit.d,Vitaminoterapia d,gts.x 10 ml,20002.73,2025-12-30,2026-01-13T13:28:15,Producto Reconocido,12001.64,8001.09,Cobertura Monto Fijo,8620.92,11381.81,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 8001.09, ""AF"": 12001.64}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 11381.81, ""AF"": 8620.92}}"
Domínguez,DENURIX,Domínguez,DENURIX,vit.d,Vitaminoterapia d,gts.x 4 ml,8591.4,2025-12-30,2026-01-13T13:28:15,Producto Reconocido,5154.84,3436.56,Cobertura Monto Fijo,3325.77,5265.63,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 3436.56, ""AF"": 5154.84}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5265.63, ""AF"": 3325.77}}"
Domínguez,DENURIX D3,Domínguez,DENURIX D3,vit.d3,Vitaminoterapia d,sol.oral x 2 ml,8976.9,2025-12-30,2026-01-13T13:28:17,,,,Cobertura Monto Fijo,3452.43,5524.47,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5524.47, ""AF"": 3452.43}}"
Denver Farma,DENVERCREM DENVER FARMA,Denver Farma,DENVERCREM DENVER FARMA,betametasona+gentamic.+miconazol,Antibiótico Antiinfl.Antimicot.,cr.x 20 g,12525.49,2025-09-01,2026-01-13T13:28:22,Producto Reconocido,7515.29,5010.2,Cobertura Monto Fijo,8220.25,4305.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5010.2, ""AF"": 7515.29}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4305.24, ""AF"": 8220.25}}"
Denver Farma,DENVERKAST,Denver Farma,DENVERKAST,montelukast,Antiasmático,10 mg comp.x 30,34858.48,2025-12-01,2026-01-13T13:28:24,,17014.26,,Cobertura Monto Fijo,14578.08,20280.4,,"{""PAMI"": {""AF"": 17014.26}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 20280.4, ""AF"": 14578.08}}"
Denver Farma,DENVERMUC 600,Denver Farma,DENVERMUC 600,acetilcisteína,Mucolítico,600 mg sob.x 10,12568.02,2025-04-15,2026-01-13T13:28:25,,7540.81,5027.21,Cobertura Monto Fijo,7787.54,4780.48,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5027.21, ""AF"": 7540.81}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4780.48, ""AF"": 7787.54}}"
Denver Farma,DENVERPEN,Denver Farma,DENVERPEN,accesorio,Dispositivos especiales,dispens.insulina x 3 ml,47000.17,2025-12-01,2026-01-13T13:28:27,,,,,,,,{}
Denver Farma,DENVERPROST,Denver Farma,DENVERPROST,tamsulosina,Terapéutica prostática,0.4 mg cáps.lib.cont.x30,46641.73,2025-12-01,2026-01-13T13:28:32,Producto Reconocido,17318.64,,Cobertura Monto Fijo,21605.97,25035.76,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 17318.64}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 25035.76, ""AF"": 21605.97}}"
Dr. Madaus,DEOCONTROL,Dr. Madaus,DEOCONTROL,aloe vera+asoc.,Desodorante,piel sens.roll-on x 60ml (VL),13299.0,2025-12-16,2026-01-13T13:28:34,,,,,,,,{}
Abbott EPD,DEPAKENE,Abbott EPD,DEPAKENE,"valproico,ác.",Anticonvulsivo,cáps.x 50,57402.46,2025-12-05,2026-01-13T13:28:35,Producto Reconocido,4123.8,,Cobertura Monto Fijo,39924.88,17477.58,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 4123.8}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 17477.58, ""AF"": 39924.88}}"
Abbott EPD,DEPAKENE,Abbott EPD,DEPAKENE,"valproico,ác.",Anticonvulsivo,jbe.x 120 ml,33707.71,2025-12-05,2026-01-13T13:28:36,Producto Reconocido,2287.02,,Cobertura Monto Fijo,25251.85,8455.86,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 2287.02}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8455.86, ""AF"": 25251.85}}"
Vannier,DEPAROX 20,Vannier,DEPAROX 20,paroxetina,Antidepresivo,20 mg comp.x 30,36765.33,2026-01-01,2026-01-13T13:28:37,,,,Cobertura Monto Fijo,11671.55,25093.78,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 25093.78, ""AF"": 11671.55}}"
Vannier,DEPAROX 40,Vannier,DEPAROX 40,paroxetina,Antidepresivo,40 mg comp.x 30,43544.33,2026-01-01,2026-01-13T13:28:42,,,,Cobertura Monto Fijo,18002.52,25541.81,,"{""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 25541.81, ""AF"": 18002.52}}"
Pfizer,DEPO-PROVERA 150,Pfizer,DEPO-PROVERA 150,medroxiprogesterona,Anticonceptivo,150 mg/ml f.a.x 25 x 1ml,246430.18,2025-12-23,2026-01-13T13:28:44,,,,,,,Importado,{}
Roemmers,DEPOCORT,Roemmers,DEPOCORT,betametasona,Corticosteroide,0.6 mg comp.x 10,3794.0,2025-12-16,2026-01-13T13:28:45,,,,,,,,{}
Roemmers,DEPOCORT,Roemmers,DEPOCORT,betametasona,Corticosteroide,0.6 mg comp.x 30,10149.0,2025-12-16,2026-01-13T13:28:45,Producto Reconocido,5074.27,,Cobertura Monto Fijo,7060.9,3088.1,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 5074.27}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 3088.1, ""AF"": 7060.9}}"
Roemmers,DEPOCORT,Roemmers,DEPOCORT,betametasona,Corticosteroide,0.6 mg/ml gts.x 30 ml,5701.0,2025-12-16,2026-01-13T13:28:45,Producto Reconocido,,,Cobertura Monto Fijo,3957.28,1743.72,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 1743.72, ""AF"": 3957.28}}"
Roemmers,DEPOCORT CRONO,Roemmers,DEPOCORT CRONO,betametasona (diprop.y f.disod.),Corticosteroide,f.a.x 1 x 2 ml,13225.0,2025-12-16,2026-01-13T13:28:47,Producto Reconocido,4784.95,,Cobertura Monto Fijo,8945.08,4279.92,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 4784.95}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4279.92, ""AF"": 8945.08}}"
Roemmers,DEPOCORT RETARD,Roemmers,DEPOCORT RETARD,betametasona (acet.y fosf.disod),Corticosteroide,f.a.x 1 x 2 ml,13226.0,2025-12-16,2026-01-13T13:28:52,Producto Reconocido,6241.81,,Cobertura Monto Fijo,8982.14,4243.86,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 6241.81}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4243.86, ""AF"": 8982.14}}"
Casasco,DERCOLINA,Casasco,DERCOLINA,"colina,salicilato+asoc.",Antiinflamatorio,jalea x 20 g,20691.43,2025-12-18,2026-01-13T13:28:55,Producto Reconocido,7387.5,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""AF"": 7387.5}}"
Andrómaco,DERALBINE,Andrómaco,DERALBINE,miconazol,Antimicótico,cr.x 40 g,15790.04,2026-01-02,2026-01-13T13:28:55,Producto Reconocido,9474.02,6316.02,Cobertura Monto Fijo,11509.75,4280.29,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6316.02, ""AF"": 9474.02}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4280.29, ""AF"": 11509.75}}"
Andrómaco,DERALBINE,Andrómaco,DERALBINE,miconazol,Antimicótico,loc.x 40 ml,16954.39,2026-01-02,2026-01-13T13:28:56,,10172.63,6781.76,Cobertura Monto Fijo,12602.03,4352.36,,"{""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6781.76, ""AF"": 10172.63}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4352.36, ""AF"": 12602.03}}"
Andrómaco,DERALBINE,Andrómaco,DERALBINE,miconazol,Antimicótico,pvo.en spray x 90 g,28982.13,2026-01-02,2026-01-13T13:28:56,Producto Reconocido,17389.28,11592.85,Cobertura Monto Fijo,21346.73,7635.4,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 11592.85, ""AF"": 17389.28}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7635.4, ""AF"": 21346.73}}"
Andrómaco,DERALBINE,Andrómaco,DERALBINE,miconazol,Antimicótico,pvo.x 40 g,17919.13,2026-01-02,2026-01-13T13:28:56,Producto Reconocido,10751.48,7167.65,Cobertura Monto Fijo,13377.45,4541.68,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7167.65, ""AF"": 10751.48}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4541.68, ""AF"": 13377.45}}"
Casasco,DERCOLINA A,Casasco,DERCOLINA A,"colina,salicilato+asoc.",Antiinflamatorio,jalea x 20 g,21415.83,2025-12-18,2026-01-13T13:28:57,,8314.34,,,,,,"{""PAMI"": {""AF"": 8314.34}}"
Casasco,DERCOLINA INFANTIL,Casasco,DERCOLINA INFANTIL,"colina,salicilato+asoc.",Antiinflamatorio,jalea x 20 g,19023.5,2025-12-18,2026-01-13T13:29:02,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
L.D.A.,DERM'S Q 10,L.D.A.,DERM'S Q 10,coenzima Q10+asoc.,Hidratante Nutriente dérmico,cr.nutritiva x 60 g (VL),34753.44,2025-10-13,2026-01-13T13:29:04,,,,,,,,{}
L.D.A.,DERM'S Q 10,L.D.A.,DERM'S Q 10,coenzima Q10+asoc.,Hidratante Nutriente dérmico,emuls.nutr.x 140 ml (VL),35684.5,2025-10-13,2026-01-13T13:29:04,,,,,,,,{}
L.D.A.,DERM'S Q 10,L.D.A.,DERM'S Q 10,coenzima Q10+asoc.,Hidratante Nutriente dérmico,gel p/párpados x 30 g (VL),39248.16,2025-10-13,2026-01-13T13:29:04,,,,,,,,{}
Tuteur,DEREBEL,Tuteur,DEREBEL,capecitabina,Antineoplásico,500 mg comp.x 120,2097038.14,2026-01-01,2026-01-13T13:29:05,,,,,,,,{}
L.D.A.,DERM'S REVIT,L.D.A.,DERM'S REVIT,"hialurónico,ác.",Dermatocosméticos,cont.ojos y labios x30ml (VL),53485.95,2025-10-13,2026-01-13T13:29:07,,,,,,,,{}
L.D.A.,DERM'S REVIT,L.D.A.,DERM'S REVIT,"hialurónico,ác.",Dermatocosméticos,cr.de noche x 30 ml (VL),55381.76,2025-10-13,2026-01-13T13:29:07,,,,,,,,{}
L.D.A.,DERM'S REVIT,L.D.A.,DERM'S REVIT,"hialurónico,ác.",Dermatocosméticos,cr.día FPS 15 x 30 ml (VL),53799.49,2025-10-13,2026-01-13T13:29:07,,,,,,,,{}
L.D.A.,DERM'S SHAMPOO ANTICASPA,L.D.A.,DERM'S SHAMPOO ANTICASPA,octopirox+asoc.,Anticaspa Antiseborreico,shamp.x 140 ml (VL),29839.96,2025-10-13,2026-01-13T13:29:11,,,,,,,,{}
Alef Medical Argentina,DERMABIDIOL BC,Alef Medical Argentina,DERMABIDIOL BC,cannabidiol+asoc.,Producto Cosmético,pomo x 200 g (VL),29000.0,2025-02-18,2026-01-13T13:29:15,,,,,,,,{}
Craveri,DERMA 3,Craveri,DERMA 3,betametasona+gentamic.+miconazol,Antibiótico Antiinfl.Antimicot.,cr.x 20 g,18299.63,2025-12-15,2026-01-13T13:29:15,Producto Reconocido,10979.78,7319.85,Cobertura Monto Fijo,13994.39,4305.24,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7319.85, ""AF"": 10979.78}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4305.24, ""AF"": 13994.39}}"
Alef Medical Argentina,DERMABIDIOL CB,Alef Medical Argentina,DERMABIDIOL CB,cannabidiol+asoc.,Producto Cosmético,cr.x 15 g (VL),36190.0,2025-02-17,2026-01-13T13:29:17,,,,,,,,{}
Alef Medical Argentina,DERMABIDIOL CB,Alef Medical Argentina,DERMABIDIOL CB,cannabidiol+asoc.,Producto Cosmético,cr.x 50 g (VL),36500.0,2025-02-18,2026-01-13T13:29:17,,,,,,,,{}
Alef Medical Argentina,DERMABIDIOL CB ANTIAGING CREAM,Alef Medical Argentina,DERMABIDIOL CB ANTIAGING CREAM,cannabidiol+asoc.,Producto Cosmético,cr.x 15 g (VL),10340.62,2024-05-23,2026-01-13T13:29:21,,,,,,,,{}
Monserrat,DERMACLER,Monserrat,DERMACLER,aceite de almendras+vit.e,Nutriente dérmico,cr.p/manos x 75 g (VL),11120.0,2025-12-27,2026-01-13T13:29:24,,,,,,,,{}
Monserrat,DERMACLER,Monserrat,DERMACLER,aceite de almendras+vit.e,Nutriente dérmico,pomo x 120 g (VL),17375.0,2025-12-27,2026-01-13T13:29:24,,,,,,,,{}
Alef Medical Argentina,DERMABIDIOL CB ANTIAGING SERUM,Alef Medical Argentina,DERMABIDIOL CB ANTIAGING SERUM,cannabidiol+asoc.,Producto Cosmético,sérum x 30 g (VL),37500.0,2025-02-18,2026-01-13T13:29:25,,,,,,,,{}
Monserrat,DERMACLER CREMA,Monserrat,DERMACLER CREMA,vit.a+alantoína+asoc.,Nutriente dérmico,pomo x 150 g (VL),16650.0,2025-06-14,2026-01-13T13:29:27,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Monserrat,DERMACLER EMULSION,Monserrat,DERMACLER EMULSION,vit.a+alantoína+asoc.,Nutriente dérmico,emulsión x 200 ml (VL),18200.0,2025-12-27,2026-01-13T13:29:32,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Monserrat,DERMACLER PROT.SOLAR NIÑOS FPS45,Monserrat,DERMACLER PROT.SOLAR NIÑOS FPS45,protector solar,Protector solar,fco.dosif. x 100 g (VL),21270.0,2025-12-27,2026-01-13T13:29:34,,,,,,,,{}
Oxapharma,DERMACLOB,Oxapharma,DERMACLOB,clobetasol,Corticosteroide tópico,0.05% cr.x 15 g,10865.66,2026-01-01,2026-01-13T13:29:36,Producto Reconocido,,,Cobertura Monto Fijo,5867.04,4998.62,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4998.62, ""AF"": 5867.04}}"
L.D.A.,DERMACNE,L.D.A.,DERMACNE,"salicílico,ác.+asoc.",Antiacneico,loc.astring.x 140 ml (VL),25590.21,2025-10-13,2026-01-13T13:29:36,,,,,,,,{}
GlaxoSmithKline Biopharma,DERMADEX,GlaxoSmithKline Biopharma,DERMADEX,clobetasol,Antieccematoso,cr.x 15 g,20489.61,2025-12-29,2026-01-13T13:29:42,Producto Reconocido,12293.77,8195.84,Cobertura Monto Fijo,15490.99,4998.62,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 8195.84, ""AF"": 12293.77}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4998.62, ""AF"": 15490.99}}"
GlaxoSmithKline Biopharma,DERMADEX,GlaxoSmithKline Biopharma,DERMADEX,clobetasol,Antieccematoso,cr.x 30 g,40182.33,2025-12-29,2026-01-13T13:29:42,Producto Reconocido,24109.4,16072.93,Cobertura Monto Fijo,34254.08,5928.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 16072.93, ""AF"": 24109.4}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5928.25, ""AF"": 34254.08}}"
GlaxoSmithKline Biopharma,DERMADEX,GlaxoSmithKline Biopharma,DERMADEX,clobetasol,Antieccematoso,ung.x 15 g,19417.79,2025-12-29,2026-01-13T13:29:43,Producto Reconocido,11650.67,7767.12,Cobertura Monto Fijo,14419.17,4998.62,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7767.12, ""AF"": 11650.67}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 4998.62, ""AF"": 14419.17}}"
GlaxoSmithKline Biopharma,DERMADEX,GlaxoSmithKline Biopharma,DERMADEX,clobetasol,Antieccematoso,ung.x 30 g,37216.03,2025-12-29,2026-01-13T13:29:43,Producto Reconocido,22329.62,14886.41,Cobertura Monto Fijo,31287.78,5928.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 14886.41, ""AF"": 22329.62}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5928.25, ""AF"": 31287.78}}"
GlaxoSmithKline Biopharma,DERMADEX CAPILAR,GlaxoSmithKline Biopharma,DERMADEX CAPILAR,clobetasol,Antieccematoso,loc.x 30 ml,31762.01,2025-12-29,2026-01-13T13:29:45,Producto Reconocido,19057.21,12704.8,Cobertura Monto Fijo,25430.72,6331.29,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 12704.8, ""AF"": 19057.21}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 6331.29, ""AF"": 25430.72}}"
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,cr.x 100 g (VL),15320.81,2026-01-02,2026-01-13T13:29:46,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,cr.x 200 g (VL),16435.54,2026-01-02,2026-01-13T13:29:46,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,cr.x 250 g (VL),29375.4,2026-01-02,2026-01-13T13:29:46,,,,,,,,{}
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,cr.x 50 g (VL),10840.32,2026-01-02,2026-01-13T13:29:46,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,emuls.x 100 ml (VL),12153.23,2026-01-02,2026-01-13T13:29:46,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,emuls.x 200 ml (VL),12812.5,2026-01-02,2026-01-13T13:29:46,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,emuls.x 250 ml (VL),22466.18,2026-01-02,2026-01-13T13:29:46,,,,,,,,{}
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,emuls.x 400 ml (VL),21531.35,2026-01-02,2026-01-13T13:29:46,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Andrómaco,DERMAGLOS,Andrómaco,DERMAGLOS,vit.a+alantoína+asoc.,Nutriente dérmico,emuls.x 500 ml (VL),38483.2,2026-01-02,2026-01-13T13:29:46,,,,,,,,{}
Andrómaco,DERMAGLOS DELICADA FRAGANCIA,Andrómaco,DERMAGLOS DELICADA FRAGANCIA,vit.a+alantoína+asoc.,Nutriente dérmico,cr.x 200 g (VL),28129.75,2025-11-03,2026-01-13T13:29:47,,,,,,,,{}
Andrómaco,DERMAGLOS DELICADA FRAGANCIA,Andrómaco,DERMAGLOS DELICADA FRAGANCIA,vit.a+alantoína+asoc.,Nutriente dérmico,cr.x 50 g (VL),9623.14,2025-11-03,2026-01-13T13:29:47,,,,,,,,{}
Andrómaco,DERMAGLOS DELICADA FRAGANCIA,Andrómaco,DERMAGLOS DELICADA FRAGANCIA,vit.a+alantoína+asoc.,Nutriente dérmico,emuls.x 100 ml (VL),11637.88,2025-11-03,2026-01-13T13:29:47,,,,,,,,{}
Andrómaco,DERMAGLOS DELICADA FRAGANCIA,Andrómaco,DERMAGLOS DELICADA FRAGANCIA,vit.a+alantoína+asoc.,Nutriente dérmico,emuls.x 400 ml (VL),36851.34,2025-11-03,2026-01-13T13:29:47,,,,,,,,{}
Cassará,DERMASEB,Cassará,DERMASEB,sulfacetamida sódica+asoc.,Antiacneico Antiseborreico,loc.dermica gelif.x 30 g,18000.0,2025-12-15,2026-01-13T13:29:52,,,,,,,,{}
Vannier,DERMAX VX,Vannier,DERMAX VX,"zinc,undecilenato+asoc.",Cicatrizante,pvo.x 50 g,12000.0,2026-01-01,2026-01-13T13:29:54,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Lersan,DERMEXANE,Lersan,DERMEXANE,clobetasol,Corticosteroide tópico,cr.x 30 g,17840.0,2025-12-15,2026-01-13T13:29:55,Producto Reconocido,10704.0,7136.0,Cobertura Monto Fijo,11911.75,5928.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 7136.0, ""AF"": 10704.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5928.25, ""AF"": 11911.75}}"
Lersan,DERMEXANE,Lersan,DERMEXANE,clobetasol,Corticosteroide tópico,espuma x 60 g,25890.0,2025-12-15,2026-01-13T13:29:56,Producto Reconocido,15534.0,10356.0,Cobertura Monto Fijo,18404.52,7485.48,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 10356.0, ""AF"": 15534.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7485.48, ""AF"": 18404.52}}"
Lersan,DERMEXANE,Lersan,DERMEXANE,clobetasol,Corticosteroide tópico,ung.x 30 g,16030.0,2025-12-15,2026-01-13T13:29:56,Producto Reconocido,9618.0,6412.0,Cobertura Monto Fijo,10101.75,5928.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 6412.0, ""AF"": 9618.0}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 5928.25, ""AF"": 10101.75}}"
