input_company,input_product_name,company,product_name,active_ingredient,therapeutic_class,description,price_ars,date,scraped_at,SIFAR_detail,PAMI_AF,PAMI_OS,IOMA_detail,IOMA_AF,IOMA_OS,import_status,coverage_json
Oxapharma,ADAPNE,Oxapharma,ADAPNE,adapaleno,Antiacneico,0.1% gel x 30 g,26888.19,2026-01-01,2026-01-18T09:22:44,Producto Reconocido,,,Cobertura Monto Fijo,19844.03,7044.16,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 7044.16, ""AF"": 19844.03}}"
Oxapharma,ADAPNE,Oxapharma,ADAPNE,adapaleno,Antiacneico,0.3% gel x 30 g,30692.34,2026-01-01,2026-01-18T09:22:44,Producto Reconocido,,,Cobertura Monto Fijo,21906.09,8786.25,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""IOMA"": {""detail"": ""Cobertura Monto Fijo"", ""OS"": 8786.25, ""AF"": 21906.09}}"
Oxapharma,ADAPNE DUO,Oxapharma,ADAPNE DUO,"adapaleno+benzoílo,peróxido",Antiacneico,gel x 30 g,36897.78,2026-01-01,2026-01-18T09:22:47,Producto Reconocido,,,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}}"
Oxapharma,ADAPNE DUO FORTE,Oxapharma,ADAPNE DUO FORTE,"adapaleno+benzoílo,peróxido",Antiacneico,gel bomba dosif.x 30 g,52923.19,2026-01-01,2026-01-18T09:22:47,,,,,,,,{}
Takeda Argentina S.A.,ADCETRIS,Takeda Argentina S.A.,ADCETRIS,brentuximab vedotin,Antineoplásico,50 mg vial x 1,17395850.88,2025-12-15,2026-01-18T09:22:50,,,,,,,Importado,{}
Richmond,ADDENTA,Richmond,ADDENTA,teneligliptina,Hipoglucemiante oral,20 mg comp.rec.x 30,67811.74,2025-12-26,2026-01-18T09:22:52,,,,,,,,{}
Drawer,ADEENE DRAWER,Drawer,ADEENE DRAWER,vit.c,Vitamínico,1 g iny.a.x 100 x 5 ml,1422526.56,2025-08-04,2026-01-18T09:22:57,,,,,,,,{}
Lafedar,ADECONCE,Lafedar,ADECONCE,vit.a+vit.c+vit.d,Vitamínico,sol.oral x 20 ml,12555.88,2025-12-16,2026-01-18T09:22:58,Producto Reconocido,7533.53,5022.35,,,,,"{""SIFAR"": {""detail"": ""Producto Reconocido""}, ""PAMI"": {""detail"": ""PAMI PLAN MEDICAMENTOS DE USO EVENTUAL"", ""OS"": 5022.35, ""AF"": 7533.53}}"
Pharmamerican S.R.L.,ADELGAFRUTA BATIDO SACIANTE,Pharmamerican S.R.L.,ADELGAFRUTA BATIDO SACIANTE,fibra+asoc.,Suplemento dietario,frutas cítricas x 390 g (VL),27699.0,2024-10-18,2026-01-18T09:23:02,,,,,,,,{}
Pharmamerican S.R.L.,ADELGAFRUTA BATIDO SACIANTE,Pharmamerican S.R.L.,ADELGAFRUTA BATIDO SACIANTE,fibra+asoc.,Suplemento dietario,frutos del bosque x 390g (VL),26380.0,2024-06-01,2026-01-18T09:23:03,,,,,,,,{}
A.M. Farma Activ,ADELGAR SILUETA A.M.,A.M. Farma Activ,ADELGAR SILUETA A.M.,hierbas medicinales,Suplemento dietario,blíst.x 20 x 10 comp.c/u (VL),4500.0,2026-01-02,2026-01-18T09:23:03,,,,,,,,{}
San Ceferino,ADELGAZA-T,San Ceferino,ADELGAZA-T,garcinia cambogia+asoc.,Suplemento dietario,sobre x 40 x 2 g (VL),28863.03,2025-11-18,2026-01-18T09:23:08,,,,,,,,{}
