Drug Code,licId URL,Valid Date (ROC),Valid Date (AD),Original certificate date / issuance date (ROC),Types of licenses,Customs clearance document number,Chinese Product Name,English product name,Indications,Dosage form,Package,Drug Category,ATC code,Principal Components (Brief Description),Restricted items,Drug Company Name,Drugstore address,Manufacturer code,Factory,Manufacturer Name,Manufacturing plant address,Manufacturing plant company address,Country of manufacture,process
A032722177,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032722,,,,,,,,,,,,,,,,,,,,,,,
A032724100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032724,,,,,,,,,,,,,,,,,,,,,,,
A032891100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032891,,,,,,,,,,,,,,,,,,,,,,,
A0342831G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034283,,,,,,,,,,,,,,,,,,,,,,,
A034523100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01034523,,,,,,,,,,,,,,,,,,,,,,,
A035149100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035149,,,,,,,,,,,,,,,,,,,,,,,
A035804221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01035804,,,,,,,,,,,,,,,,,,,,,,,
A036094157,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036094,,,,,,,,,,,,,,,,,,,,,,,
A036416421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01036416,,,,,,,,,,,,,,,,,,,,,,,
A032792229,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01032792,,,,,,,,,,,,,,,,,,,,,,,
A038458100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01038458,,,,,,,,,,,,,,,,,,,,,,,
A039599100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039599,,,,,,,,,,,,,,,,,,,,,,,
A039776100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01039776,,,,,,,,,,,,,,,,,,,,,,,
A042247100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042247,,,,,,,,,,,,,,,,,,,,,,,
A042745100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042745,,,,,,,,,,,,,,,,,,,,,,,
A042846314,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042846,,,,,,,,,,,,,,,,,,,,,,,
A047628100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047628,,,,,,,,,,,,,,,,,,,,,,,
A049307100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049307,,,,,,,,,,,,,,,,,,,,,,,
A050103100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050103,,,,,,,,,,,,,,,,,,,,,,,
A051391100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01051391,,,,,,,,,,,,,,,,,,,,,,,
A055915100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055915,,,,,,,,,,,,,,,,,,,,,,,
A056308100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056308,,,,,,,,,,,,,,,,,,,,,,,
AA42704100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01042704,,,,,,,,,,,,,,,,,,,,,,,
AA45670100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045670,,,,,,,,,,,,,,,,,,,,,,,
AA49920100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049920,,,,,,,,,,,,,,,,,,,,,,,
AA57838100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057838,,,,,,,,,,,,,,,,,,,,,,,
AA58268100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058268,,,,,,,,,,,,,,,,,,,,,,,
AB01673100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001673,,,,,,,,,,,,,,,,,,,,,,,
AB27928212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01027928,,,,,,,,,,,,,,,,,,,,,,,
AB30749100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01030749,,,,,,,,,,,,,,,,,,,,,,,
AB37126221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037126,,,,,,,,,,,,,,,,,,,,,,,
AB37196100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01037196,,,,,,,,,,,,,,,,,,,,,,,
AB44046157,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044046,,,,,,,,,,,,,,,,,,,,,,,
AB44098100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044098,,,,,,,,,,,,,,,,,,,,,,,
AB44468100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044468,,,,,,,,,,,,,,,,,,,,,,,
AB44475100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044475,,,,,,,,,,,,,,,,,,,,,,,
AB44607100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044607,,,,,,,,,,,,,,,,,,,,,,,
AB44621100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01044621,,,,,,,,,,,,,,,,,,,,,,,
AB45363100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045363,,,,,,,,,,,,,,,,,,,,,,,
AB45392100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01045392,,,,,,,,,,,,,,,,,,,,,,,
AB46016100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046016,,,,,,,,,,,,,,,,,,,,,,,
AB46315100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046315,,,,,,,,,,,,,,,,,,,,,,,
AB46661100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01046661,,,,,,,,,,,,,,,,,,,,,,,
AB47629100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01047629,,,,,,,,,,,,,,,,,,,,,,,
AB49342100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049342,,,,,,,,,,,,,,,,,,,,,,,
AB49905100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049905,,,,,,,,,,,,,,,,,,,,,,,
AB49969100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01049969,,,,,,,,,,,,,,,,,,,,,,,
AB50168100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050168,,,,,,,,,,,,,,,,,,,,,,,
AB50240100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01050240,,,,,,,,,,,,,,,,,,,,,,,
AB55028100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055028,,,,,,,,,,,,,,,,,,,,,,,
AB55557100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055557,,,,,,,,,,,,,,,,,,,,,,,
AB55585100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055585,,,,,,,,,,,,,,,,,,,,,,,
AB55931100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01055931,,,,,,,,,,,,,,,,,,,,,,,
AB56670100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056670,,,,,,,,,,,,,,,,,,,,,,,
AB56697100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056697,,,,,,,,,,,,,,,,,,,,,,,
AB57103100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057103,,,,,,,,,,,,,,,,,,,,,,,
AB57178100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057178,,,,,,,,,,,,,,,,,,,,,,,
AB57204100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057204,,,,,,,,,,,,,,,,,,,,,,,
AB57206100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057206,,,,,,,,,,,,,,,,,,,,,,,
AB57234100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057234,,,,,,,,,,,,,,,,,,,,,,,
AB57343100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057343,,,,,,,,,,,,,,,,,,,,,,,
AB57415100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057415,,,,,,,,,,,,,,,,,,,,,,,
AB57864100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01057864,,,,,,,,,,,,,,,,,,,,,,,
AB58075100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058075,,,,,,,,,,,,,,,,,,,,,,,
AB58278100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058278,,,,,,,,,,,,,,,,,,,,,,,
AC001181G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000118,,,,,,,,,,,,,,,,,,,,,,,
AC00119100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000119,,,,,,,,,,,,,,,,,,,,,,,
AC00373100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000373,,,,,,,,,,,,,,,,,,,,,,,
AC00480209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01000480,,,,,,,,,,,,,,,,,,,,,,,
AC01047100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001047,,,,,,,,,,,,,,,,,,,,,,,
AC01853277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01001853,,,,,,,,,,,,,,,,,,,,,,,
AC02368100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01002368,,,,,,,,,,,,,,,,,,,,,,,
AC02444100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01002444,,,,,,,,,,,,,,,,,,,,,,,
AC02844100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01002844,,,,,,,,,,,,,,,,,,,,,,,
AC02915100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01002915,,,,,,,,,,,,,,,,,,,,,,,
AC03969417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01003969,,,,,,,,,,,,,,,,,,,,,,,
AC04166421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01004166,,,,,,,,,,,,,,,,,,,,,,,
AC04899100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01004899,,,,,,,,,,,,,,,,,,,,,,,
AC05247100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005247,,,,,,,,,,,,,,,,,,,,,,,
AC05521421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005521,,,,,,,,,,,,,,,,,,,,,,,
AC05925100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005925,,,,,,,,,,,,,,,,,,,,,,,
AC06187417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01006187,,,,,,,,,,,,,,,,,,,,,,,
AC06645100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01006645,,,,,,,,,,,,,,,,,,,,,,,
AC06821100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01006821,,,,,,,,,,,,,,,,,,,,,,,
AC08309100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01008309,,,,,,,,,,,,,,,,,,,,,,,
AC08753100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01008753,,,,,,,,,,,,,,,,,,,,,,,
AC05250100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01005250,,,,,,,,,,,,,,,,,,,,,,,
AC09010421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009010,,,,,,,,,,,,,,,,,,,,,,,
AC09086212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009086,,,,,,,,,,,,,,,,,,,,,,,
AC09203100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009203,,,,,,,,,,,,,,,,,,,,,,,
AC09514100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009514,,,,,,,,,,,,,,,,,,,,,,,
AC09609100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01009609,,,,,,,,,,,,,,,,,,,,,,,
AC10365100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010365,,,,,,,,,,,,,,,,,,,,,,,
AC10374100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010374,,,,,,,,,,,,,,,,,,,,,,,
AC08851209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01008851,,,,,,,,,,,,,,,,,,,,,,,
AC10491100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010491,,,,,,,,,,,,,,,,,,,,,,,
AC10819100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010819,,,,,,,,,,,,,,,,,,,,,,,
AC10909100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01010909,,,,,,,,,,,,,,,,,,,,,,,
AC11150212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01011150,,,,,,,,,,,,,,,,,,,,,,,
AC11644100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01011644,,,,,,,,,,,,,,,,,,,,,,,
AC12051100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01012051,,,,,,,,,,,,,,,,,,,,,,,
AC12393417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01012393,,,,,,,,,,,,,,,,,,,,,,,
AC12552100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01012552,,,,,,,,,,,,,,,,,,,,,,,
AC13229100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01013229,,,,,,,,,,,,,,,,,,,,,,,
AC14321421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01014321,,,,,,,,,,,,,,,,,,,,,,,
AC15078100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015078,,,,,,,,,,,,,,,,,,,,,,,
AC15514209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015514,,,,,,,,,,,,,,,,,,,,,,,
AC15629100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015629,,,,,,,,,,,,,,,,,,,,,,,
AC15721100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015721,,,,,,,,,,,,,,,,,,,,,,,
AC16303421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016303,,,,,,,,,,,,,,,,,,,,,,,
AC16378100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016378,,,,,,,,,,,,,,,,,,,,,,,
AC16449100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01016449,,,,,,,,,,,,,,,,,,,,,,,
AC17136100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01017136,,,,,,,,,,,,,,,,,,,,,,,
AC15368100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01015368,,,,,,,,,,,,,,,,,,,,,,,
AC17454423,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01017454,,,,,,,,,,,,,,,,,,,,,,,
AC17859100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01017859,,,,,,,,,,,,,,,,,,,,,,,
AC18037100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018037,,,,,,,,,,,,,,,,,,,,,,,
AC18406100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018406,,,,,,,,,,,,,,,,,,,,,,,
AC18411100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018411,,,,,,,,,,,,,,,,,,,,,,,
AC18646100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018646,,,,,,,,,,,,,,,,,,,,,,,
AC18654100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018654,,,,,,,,,,,,,,,,,,,,,,,
AC19033100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019033,,,,,,,,,,,,,,,,,,,,,,,
AC19054100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019054,,,,,,,,,,,,,,,,,,,,,,,
AC19093100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019093,,,,,,,,,,,,,,,,,,,,,,,
AC19135100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019135,,,,,,,,,,,,,,,,,,,,,,,
AC19210100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019210,,,,,,,,,,,,,,,,,,,,,,,
AC19445100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019445,,,,,,,,,,,,,,,,,,,,,,,
AC19503100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019503,,,,,,,,,,,,,,,,,,,,,,,
AC18973100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01018973,,,,,,,,,,,,,,,,,,,,,,,
AC197061G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019706,,,,,,,,,,,,,,,,,,,,,,,
AC19865100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019865,,,,,,,,,,,,,,,,,,,,,,,
AC19915421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019915,,,,,,,,,,,,,,,,,,,,,,,
AC19982100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019982,,,,,,,,,,,,,,,,,,,,,,,
AC20043100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020043,,,,,,,,,,,,,,,,,,,,,,,
AC19506100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01019506,,,,,,,,,,,,,,,,,,,,,,,
AC20114100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020114,,,,,,,,,,,,,,,,,,,,,,,
AC20279100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020279,,,,,,,,,,,,,,,,,,,,,,,
AC20287100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020287,,,,,,,,,,,,,,,,,,,,,,,
AC20359209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020359,,,,,,,,,,,,,,,,,,,,,,,
AC20832100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020832,,,,,,,,,,,,,,,,,,,,,,,
AC20842209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020842,,,,,,,,,,,,,,,,,,,,,,,
AC20873100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01020873,,,,,,,,,,,,,,,,,,,,,,,
AC21078100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021078,,,,,,,,,,,,,,,,,,,,,,,
AC21117100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021117,,,,,,,,,,,,,,,,,,,,,,,
AC21767100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021767,,,,,,,,,,,,,,,,,,,,,,,
AC21871100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021871,,,,,,,,,,,,,,,,,,,,,,,
AC21978221,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01021978,,,,,,,,,,,,,,,,,,,,,,,
AC22507100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022507,,,,,,,,,,,,,,,,,,,,,,,
AC22641100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022641,,,,,,,,,,,,,,,,,,,,,,,
AC22852100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022852,,,,,,,,,,,,,,,,,,,,,,,
AC22867421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022867,,,,,,,,,,,,,,,,,,,,,,,
AC22920417,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01022920,,,,,,,,,,,,,,,,,,,,,,,
AC23023209,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023023,,,,,,,,,,,,,,,,,,,,,,,
AC23054100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023054,,,,,,,,,,,,,,,,,,,,,,,
AC23152100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023152,,,,,,,,,,,,,,,,,,,,,,,
AC23239100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023239,,,,,,,,,,,,,,,,,,,,,,,
AC23264100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023264,,,,,,,,,,,,,,,,,,,,,,,
AC23318100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023318,,,,,,,,,,,,,,,,,,,,,,,
AC23587421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023587,,,,,,,,,,,,,,,,,,,,,,,
AC23915277,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023915,,,,,,,,,,,,,,,,,,,,,,,
AC23918100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01023918,,,,,,,,,,,,,,,,,,,,,,,
AC24018100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024018,,,,,,,,,,,,,,,,,,,,,,,
AC24132100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024132,,,,,,,,,,,,,,,,,,,,,,,
AC24266100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024266,,,,,,,,,,,,,,,,,,,,,,,
AC24936100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024936,,,,,,,,,,,,,,,,,,,,,,,
AC24974100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024974,,,,,,,,,,,,,,,,,,,,,,,
AC24991100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01024991,,,,,,,,,,,,,,,,,,,,,,,
AC25841100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025841,,,,,,,,,,,,,,,,,,,,,,,
AC25866100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025866,,,,,,,,,,,,,,,,,,,,,,,
AC25977125,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01025977,,,,,,,,,,,,,,,,,,,,,,,
AC26154100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026154,,,,,,,,,,,,,,,,,,,,,,,
AC26233100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026233,,,,,,,,,,,,,,,,,,,,,,,
AC26284100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01026284,,,,,,,,,,,,,,,,,,,,,,,
AC27244100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01027244,,,,,,,,,,,,,,,,,,,,,,,
AC27439100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01027439,,,,,,,,,,,,,,,,,,,,,,,
AC28131100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01028131,,,,,,,,,,,,,,,,,,,,,,,
AC28160100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01028160,,,,,,,,,,,,,,,,,,,,,,,
AC28283100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01028283,,,,,,,,,,,,,,,,,,,,,,,
AC28581100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01028581,,,,,,,,,,,,,,,,,,,,,,,
AC27577212,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01027577,,,,,,,,,,,,,,,,,,,,,,,
AC293561G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029356,,,,,,,,,,,,,,,,,,,,,,,
AC29436100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029436,,,,,,,,,,,,,,,,,,,,,,,
AC29440100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029440,,,,,,,,,,,,,,,,,,,,,,,
AC29572100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029572,,,,,,,,,,,,,,,,,,,,,,,
AC29575100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029575,,,,,,,,,,,,,,,,,,,,,,,
AC29613100,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029613,,,,,,,,,,,,,,,,,,,,,,,
AC29005421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029005,,,,,,,,,,,,,,,,,,,,,,,
AC296351G0,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029635,,,,,,,,,,,,,,,,,,,,,,,
AC29760421,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01029760,,,,,,,,,,,,,,,,,,,,,,,
