search_inn_used,page_no,page_url,trade_name,inn,dosage_form,atc_code_or_category,marketing_authorization_holder,producer_raw,registration_certificate_number,max_selling_price,max_selling_price_currency,import_price,import_price_currency,contract_currency_info_raw,max_price_registration_info_raw,date_of_changes_raw,details_url,scraped_at_utc
Ibuprofen,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ORAPHEN
instructions:
specialist
patient",Ibuprofen,suspension for internal use 100 mg/5 ml in 200 ml bottles complete with a 5 ml dispenser syringe in package No. 1,"Laboratorio Aldo-Union, S.L., Spain","INTELI GENERICS NORD UAB, Republic of Lithuania",9807/11/17,22.02.2017,,,,,,,,,2026-01-14T07:49:29.558546+00:00
Ibuprofen,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PROFEN EXPRESS
instructions:
specialist
patient",Ibuprofen,powder for solution for oral administration 400 mg in bags in package No. 10,"AmantisMed LLC, Republic of Belarus","AmantisMed LLC, Republic of Belarus",24/06/2857,09.08.2023,,,,,"23.07.2025
LP-№011098-RG-BY",,,,2026-01-14T07:49:29.558577+00:00
Ibuprofen,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"PROFEN EXPRESS
instructions:
patient
specialist",Ibuprofen,powder for the preparation of solution for oral administration 200 mg in bags in package No. 10,"AmantisMed LLC, Republic of Belarus","AmantisMed LLC, Republic of Belarus",24/06/3356,17.06.2024,,,,,"23.07.2025
LP-№011111-RG-BY",,,,2026-01-14T07:49:29.558610+00:00
Ibuprofen,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"SPASMATON NEO
instructions:
specialist
patient","Ibuprofen, combinations",film-coated tablets in blister packing No. 10x2,"Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",23/10/2431,29.09.2020,,,,,"05/07/2024
LP-№005402-RG-BY",,,,2026-01-14T07:49:29.558640+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETANOV
instructions:
patient
specialist",Ketorolac,"film-coated tablets, 10 mg in blisters in packaging No. 10x1, No. 10x2, No. 10x10","S.C. Terapia S.A., Romania","S.C. Terapia S.A., Romania",695/95/2000/05/10/15/17/21/25,13.01.2021,,,,,,,,,2026-01-14T07:51:59.189811+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETOROL
instructions:
patient
specialist",Ketorolac,solution for intramuscular administration 30 mg/ml in 1 ml ampoules in blister pack No. 10x1,"Dr. Reddy`s  Laboratories Ltd, Индия","Dr. Reddy`s  Laboratories Ltd, Индия",9403/95/2000/05/10/15/18/20/25,06.07.2020,,,,,,,,,2026-01-14T07:51:59.189863+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETOROL
instructions:
patient
specialist",Ketorolac,"film-coated tablets, 10 mg in blisters in packaging No. 10x2","Dr. Reddy`s  Laboratories Ltd, Индия","Dr. Reddy`s  Laboratories Ltd, Индия",1135/95/2000/05/10/12/15/16/20,06.08.2020,,,,,,,,,2026-01-14T07:51:59.189903+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETOROL INST
instructions:
patient
specialist",Ketorolac,"tablets dispersible in the oral cavity 10 mg in blisters in packaging No. 10x1, No. 10x2","Dr. Reddy`s  Laboratories Ltd, Индия","Dr. Reddy`s  Laboratories Ltd, Индия",10723/19/19/24,27.03.2024,,,,,,,,,2026-01-14T07:51:59.189940+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETOROLAC
instructions:
by application",Ketorolac,solution for intramuscular administration 30 mg/ml in 1 ml ampoules in package No. 10,"Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",19/12/1304,02.12.2019,,,,,"03/25/2022
LP-№000657-RG-BY",,,,2026-01-14T07:51:59.189973+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETOROLAC
instructions:
specialist
patient",Ketorolac,"film-coated tablets, 10 mg in blister pack No. 10x2","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",23/11/1252,02.06.2016,,,,,,,,,2026-01-14T07:51:59.190009+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,KETOROLAC TROMETHAMINE,Ketorolac,substance,"Saurav Chemicals Limited, India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",2342/18,08.01.2018,,,,,,,,,2026-01-14T07:51:59.190038+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,KETOROLAC TROMETHAMINE,Ketorolac,substance,"MSN Laboratories Private Limited, India","Lekpharm LLC, Republic of Belarus",1263/09/10/15/20,27.08.2020,,,,,,,,,2026-01-14T07:51:59.190065+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,KETOROLAC TROMETHAMINE,Ketorolac,substance,"Symed Labs Limited, India","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1828/14/19/23,29.04.2019,,,,,,,,,2026-01-14T07:51:59.190094+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,KETOROLAC TROMETHAMINE,Ketorolac,substance,"Dr. Reddy`s  Laboratories Ltd, Индия","Lekpharm LLC, Republic of Belarus",2104/16,31.03.2016,,,,,,,,,2026-01-14T07:51:59.190122+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,KETOROLAC TROMETHAMINE,Ketorolac,substance,"MSN Laboratories Private Limited, India","Belmedpreparaty RUE, Republic of Belarus",2462/19,19.04.2019,,,,,,,,,2026-01-14T07:51:59.190149+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETOROLAC-LF
instructions:
patient
specialist",Ketorolac,"film-coated tablets, 10 mg in blister packs No. 10x2, No. 10x3, No. 10x5","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",24/01/1493,14.06.2017,,,,,"06/04/2025
LP-№010562-RG-BY",,,,2026-01-14T07:51:59.190180+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"KETOROLAC-LF
instructions:
patient
specialist",Ketorolac,"solution for intramuscular administration 30 mg/ml in 1 ml ampoules in packaging No. 5x1, No. 5x2","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",24/01/2575,28.01.2021,,,,,"23.10.2024
LP-№007431-RG-BY",,,,2026-01-14T07:51:59.190211+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ERKETON
instructions:
by application",Ketorolac,solution for intravenous and intramuscular administration 30 mg/ml in 1 ml ampoules in package No. 5x1,"Pharma Vision Sanayii ve Ticaret A.S., Türkiye/ Foreign production and trading unitary enterprise Reb-Pharma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",21/01/2474,28.01.2021,,,,,"16.12.2024
LP-№008165-RG-BY",,,,2026-01-14T07:51:59.190241+00:00
Ketorolac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"ERKETON
instructions:
patient
specialist",Ketorolac,eye drops 5 mg/ml in 5 ml bottles No. 1,"Idol Ilac Dolum Sanayi ve Ticaret A.S., Türkiye/ Foreign production and trading unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",21/11/2578,23.11.2021,,,,,,,,,2026-01-14T07:51:59.190278+00:00
Lactulose,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DUFALAC
instruction:
the patient
the specialist",Lactulose,"syrup 667 mg/ml in 15 ml sachets in package No. 10;
syrup 667 mg/ml in bottles 200ml, 500ml, 1000ml","Abbott Biologicals B.V., Netherlands","Abbott Healthcare Products B.V., Netherlands",1116/95/03/08/09/10/11/13/16/18,06.07.2018,,,,,,,,,2026-01-14T07:52:53.421943+00:00
Lactulose,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LACTULOSE (66.0% SOLUTION),Lactulose,substance,"Lacsa (PTY) Limited, South Africa","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",1596/12/17,18.09.2017,,,,,,,,,2026-01-14T07:52:53.422004+00:00
Lactulose,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LACTULOSE (LIQUID),Lactulose,substance,"Fresenius Kabi Austria GmbH, Austria","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",2157/16,22.08.2016,,,,,,,,,2026-01-14T07:52:53.422054+00:00
Lactulose,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LACTULOSE (LIQUID),Lactulose,substance,"Fresenius Kabi Austria GmbH, Austria","Pharmtechnology LLC, Republic of Belarus",2299/17,22.08.2017,,,,,,,,,2026-01-14T07:52:53.422102+00:00
Lactulose,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,LACTULOSE (LIQUID),Lactulose,substance,"Danipharm A/S, Denmark","Pharmtechnology LLC, Republic of Belarus",2513/19,04.11.2019,,,,,,,,,2026-01-14T07:52:53.422146+00:00
Lactulose,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"MEDULAC-REB
instructions:
patient
specialist",Lactulose,syrup 667 mg/ml in 250 ml bottles complete with a measuring cup in package No. 1,"Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus","Foreign production and trade unitary enterprise Reb-Farma, Republic of Belarus",24/10/3369,08.10.2024,,,,,"07.10.2025
LP-№012075-RG-BY",,,,2026-01-14T07:52:53.422202+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GROPIVIR
instruction:
the specialist
the patient",Inosine pranobex,"tablets 500 mg in blister packs No. 10x3, No. 10x5;
tablets 500 mg in blister pack No. 10x6","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",24/02/3326,02.11.2023,,,,,"08/05/2025
LP-№011297-RG-BY",,,,2026-01-14T07:53:32.122155+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GROPRINOSIN
instruction:
the patient
the specialist",Inosine pranobex,"tablets 500 mg in blisters in packaging No. 10x2, No. 10x5","Gedeon Richter Poland Co Ltd, Poland","Gedeon Richter Plc., Hungary",2209/96/01/06/10/15/19,12.09.2019,,,,,"29.11.2024
LP-№007919-RG-BY",,,,2026-01-14T07:53:32.122228+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"GROPRINOSIN-RICHTER
instruction:
the specialist
the patient",Inosine pranobex,syrup 250 mg/5 ml in 150 ml bottles complete with a plastic syringe in package No. 1,"Gedeon Richter Romania S.A., Romania","Gedeon Richter Plc., Hungary",10512/16/19/21,12.08.2021,,,,,"19.04.2024
LP-№002147-GP-BY",,,,2026-01-14T07:53:32.122286+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"IMMUNOSIN
instructions:
patient
specialist",Inosine pranobex,"tablets 500 mg in blister packs No. 10x3, No. 10x5","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",23/10/2111,27.08.2018,,,,,"07/02/2025
LP-№010840-RG-BY",,,,2026-01-14T07:53:32.122339+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,INOSINE PRANOBEX (METISOPRINOL),Inosine pranobex,substance,"ABC Farmaceutici S.p.A. Division Unibios, Italy","Minskkintercapes UP, Republic of Belarus",1652/12/18,13.06.2018,,,,,,,,,2026-01-14T07:53:32.122384+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"INOSEDA
instructions:
patient
specialist",Inosine pranobex,"tablets 500 mg in blister packs No. 10x2, No. 10x4, No. 10x5","World Medicine Ilac San. Ve Tic. A.S., Türkiye","World Medicine Ilac San. Ve Tic. A.S., Türkiye",11329/24/25,17.06.2024,,,,,,,,,2026-01-14T07:53:32.122447+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METHISOPRINOL (INOSINE PRANOBEX),Inosine pranobex,substance,"ABC Farmaceutici S.p.A. Unibios Division, Италия","Pharmtechnology LLC, Republic of Belarus",1494/11/12/16/24,12.05.2016,,,,,,,,,2026-01-14T07:53:32.122493+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METHISOPRINOL (INOSINE PRANOBEX),Inosine pranobex,substance,"Medichem S.A., Spain","Med-interplast Foreign production unitary enterprise, Republic of Belarus",2090/16,02.03.2016,,,,,,,,,2026-01-14T07:53:32.122538+00:00
Inosine pranobex,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,METHISOPRINOL (INOSINE PRANOBEX),Inosine pranobex,substance,"Medichem S.A., Spain","Pharmtechnology LLC, Republic of Belarus",2359/18,08.02.2018,,,,,,,,,2026-01-14T07:53:32.122585+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"VOLTAREN
instructions:
patient
specialist",Diclofenac,injection solution 75mg/3ml in ampoules 3ml in package No. 5,"Lek d.d., Slovenia","Novartis Pharma AG, Switzerland",10481/16/21,10.08.2021,,,,,"25.03.2025
LP-№009458-RG-BY",,,,2026-01-14T07:54:18.631005+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"VOLTAREN
instructions:
patient
specialist",Diclofenac,"enteric-coated tablets, 50 mg in blisters in packaging No. 10x2","Novartis Products, Turkey","Novartis Pharma AG, Switzerland",9962/12/16/17,27.04.2017,,,,,,,,,2026-01-14T07:54:18.631067+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"VOLTARENE RETARD
instructions:
patient
specialist",Diclofenac,"film-coated tablets, prolonged action 75 mg in blisters in packaging No. 10x2","Novartis Farma S. p. A., Italy","Novartis Pharma AG, Switzerland",9621/11/13/16/19,28.07.2016,,,,,"16.01.2025
LP-№008498-RG-BY",,,,2026-01-14T07:54:18.631105+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"VOLTAREN EMULGEL
instructions:
patient
specialist",Diclofenac,"gel for external use 1% in laminated tubes 100g in package No. 1;
gel for external use 1% in laminated tubes 50g in package No. 1","Haleon CH SARL, Switzerland","ANCOR MARKETING LLC, Republic of Belarus",8196/04/07/09/14/15/16/18/19/23/25,09.08.2019,,,,,,,,,2026-01-14T07:54:18.631151+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"VOLTAREN EMULGEL
instructions:
patient
specialist",Diclofenac,"gel for external use 2% in laminated tubes 100g in package No. 1;
gel for external use 2% in laminated tubes 50g in package No. 1","Haleon CH SARL, Switzerland","ANCOR MARKETING LLC, Republic of Belarus",10290/14/16/20/22/25,04.05.2020,,,,,,,,,2026-01-14T07:54:18.631191+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DIKLOBERL N 75
instructions:
specialist
patient",Diclofenac,solution for intramuscular injection 75 mg/3 ml in ampoules 3 ml in package No. 5,"A.Menarini Manufacturing Logistics and Services S.r.l., Италия","Berlin-Chemie AG, Germany",3919/99/04/09/15/16/20/22,27.08.2020,,,,,,,,,2026-01-14T07:54:18.631231+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICKLOBERL RETARD
instructions:
patient
specialist",Diclofenac,"capsules with prolonged release 100 mg in blisters in packaging No. 10x2;
capsules with prolonged release 100 mg in blisters in packaging No. 10x2","Hennig Arzneimittel GmbH & Co. KG, Germany","Berlin-Chemie AG, Germany",4781/94/99/04/09/10/15/19/21/24,30.06.2021,,,,,,,,,2026-01-14T07:54:18.631270+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOVIT
instruction:
the patient
the specialist",Diclofenac,rectal suppositories 50 mg in blister pack No. 5x2,"NIZHFARM JSC, Russian Federation","NIZHFARM JSC, Russian Federation",5393/01/06/08/11/16,09.06.2016,,,,,,,,,2026-01-14T07:54:18.631309+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOPENTIL
instruction:
the specialist
the patient","Diclofenac, combinations","enteric-coated tablets, 50 mg/100 mg in blister packs No. 10x1, No. 10x3","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",18/03/1462,05.03.2018,,,,,"09/02/2025
LP-№011527-RG-BY",,,,2026-01-14T07:54:18.631344+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICKLOPOLUS
instruction:
the patient
the specialist",Diclofenac,"retard tablets, film-coated 100 mg in blisters in packaging No. 10x2","Pharmaceutical Works POLPHARMA S.A., Poland","Pharmaceutical Works POLPHARMA S.A., Poland",7540/05/10/15/20,29.09.2020,,,,,"21.02.2025
LP-№009005-RG-BY",,,,2026-01-14T07:54:18.631379+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICHLORANE PLUS
instruction:
the patient
the specialist","Diclofenac, combinations",gel for external use in tubes 30g in package No. 1,"Unique Pharmaceutical Laboratories (A Division of J.B. Chemicals & Pharmaceuticals Ltd.), Индия","Cilag GmbH International, Switzerland",8641/08/13/13/18,18.12.2018,,,,,,,,,2026-01-14T07:54:18.631422+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC
instruction:
the specialist
the patient",Diclofenac,"rectal suppositories 100 mg in blister pack No. 5x2;
rectal suppositories 50 mg in blister pack No. 6x1","Farmaprim SRL, Republic of Moldova","Farmaprim SRL, Republic of Moldova",5058/01/06/11/11/16/21,27.04.2016,,,,,"31.12.2025
LP-№013124-RG-BY",,,,2026-01-14T07:54:18.631455+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC
instruction:
the patient
the specialist",Diclofenac,cream 10 mg/g in tubes 20 g in package No. 1,"S.C. Hyperion S.A., Romania","S.C. Rompharm Company S.R.L., Romania",4108/99/04/10/15/20/23,18.08.2020,,,,,,,,,2026-01-14T07:54:18.631492+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC
instruction:
the specialist
the patient",Diclofenac,"film-coated tablets 25 mg in blister pack No. 10x2;
film-coated tablets 25 mg in blister pack No. 10x3;
film-coated tablets 25 mg in blister pack No. 10x5;
film-coated tablets 25 mg in polymer jars No. 30 in package No. 1;
film-coated tablets 50 mg in blister pack No. 10x2;
film-coated tablets 50 mg in blister pack No. 10x3;
film-coated tablets 50 mg in blister pack No. 10x5;
film-coated tablets 50 mg in blister pack No. 20x1;
film-coated tablets 50 mg in blister pack No. 20x2;
film-coated tablets 50 mg in polymer jars No. 20 in package No. 1","Holden Medical B.V., Netherlands / Holden Medical Laboratories Pvt. Ltd., India packaged by the Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus","Belarusian-Dutch joint venture limited liability company Farmland (JV LLC Farmland), Republic of Belarus",16/09/1364,07.09.2016,,,,,"05/13/2025
LP-№010286-RG-BY",,,,2026-01-14T07:54:18.631541+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC
instruction:
the specialist
the patient",Diclofenac,"rectal suppositories 100 mg in blister pack No. 5x2;
rectal suppositories 50 mg in blister pack No. 5x2","Farmaprim SRL, Republic of Moldova/ Integrapharm CJSC, Republic of Belarus","Integrapharm CJSC, Republic of Belarus",21/03/3121,24.03.2021,,,,,"08/04/2025
LP-№011293-RG-BY",,,,2026-01-14T07:54:18.631577+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC
instruction:
the patient
the specialist",Diclofenac,eye drops 1 mg/ml in 5 ml bottles complete with a dropper cap in package No. 1,"Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",23/10/1463,14.06.2017,,,,,,,,,2026-01-14T07:54:18.631618+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC
instruction:
the patient
the specialist",Diclofenac,"solution for intramuscular administration 25 mg/ml in 3 ml ampoules in packaging No. 5, No. 10","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",23/12/853,27.05.2020,,,,,"09/24/2024
LP-№007016-RG-BY",,,,2026-01-14T07:54:18.631650+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,DICLOFENAC SODIUM,Diclofenac,substance,"Amoli Organics Pvt. Ltd., India","Lekpharm LLC, Republic of Belarus",2175/16,18.10.2016,,,,,,,,,2026-01-14T07:54:18.631679+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC SODIUM
instructions:
patient
specialist",Diclofenac,ointment for external use 10 mg/g in tubes 30 g in package No. 1,"Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",23/09/977,26.03.2020,,,,,"11.12.2024
LP-№008114-RG-BY",,,,2026-01-14T07:54:18.631711+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,DICLOFENAC SODIUM,Diclofenac,substance,"Henan Dongtai Pharm Co., Ltd., recalled","Open Joint Stock Company Borisov Medical Preparations Plant, Republic of Belarus",1686/12/15/17,20.09.2017,,,,,,,,,2026-01-14T07:54:18.631738+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,DICLOFENAC SODIUM,Diclofenac,substance,"Aarti Drugs Limited, India","Lekpharm LLC, Republic of Belarus",2611/20,13.10.2020,,,,,,,,,2026-01-14T07:54:18.631766+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,DICLOFENAC SODIUM,Diclofenac,substance,"Henan Dongtai Pharm Co., Ltd., recalled","Belmedpreparaty RUE, Republic of Belarus",538/02/10/14/15/20,18.08.2020,,,,,,,,,2026-01-14T07:54:18.631797+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC FORTE
instructions:
patient
specialist",Diclofenac,gel for external use 50 mg/g in tubes 40 g in package No. 1,"Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",24/05/1333,07.12.2015,,,,,"02.08.2024
LP-№006475-RG-BY",,,,2026-01-14T07:54:18.631829+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC FT
instructions:
patient
specialist",Diclofenac,"gel for external use 10 mg/g in tubes 20g, 30g, 40g, 50g, 100g in package No. 1","Pharmtechnology LLC, Republic of Belarus","Pharmtechnology LLC, Republic of Belarus",20/09/1025,21.09.2020,,,,,"02.02.2024
LP-№004509-RG-BY",,,,2026-01-14T07:54:18.631860+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,DICLOFENAKA DIETILAMIN,Diclofenac,substance,"Aarti Drugs Limited, India","Pharmtechnology LLC, Republic of Belarus",1783/14/19,11.02.2019,,,,,,,,,2026-01-14T07:54:18.631887+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,DICLOFENAKA DIETILAMIN,Diclofenac,substance,"Amoli Organics Pvt. Ltd., India","Pharmtechnology LLC, Republic of Belarus",509/02/10/15/20,10.08.2020,,,,,,,,,2026-01-14T07:54:18.631921+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC-LF
instructions:
patient
specialist",Diclofenac,"injection solution 75mg/3ml in ampoules in packaging No. 5x1, No. 5x2","Lekpharm LLC, Republic of Belarus","Lekpharm LLC, Republic of Belarus",22/04/2688,14.04.2022,,,,,"31.01.2025
LP-№008708-RG-BY",,,,2026-01-14T07:54:18.631954+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC SODIUM
instructions:
patient
specialist",Diclofenac,"solution for intramuscular administration 25 mg/ml in 3 ml ampoules in blister packs No. 5x1, No. 5x2","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",18/12/36,03.12.2018,,,,,"31.12.2025
LP-№013102-RG-BY",,,,2026-01-14T07:54:18.631985+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DICLOFENAC SODIUM
instructions:
specialist
patient",Diclofenac,"enteric-coated tablets, 25 mg in blister pack No. 10x1;
enteric-coated tablets, 25 mg in blister pack No. 10x3","Belmedpreparaty RUE, Republic of Belarus","Belmedpreparaty RUE, Republic of Belarus",19/03/606,01.03.2019,,,,,"31.12.2025
LP-№013105-RG-BY",,,,2026-01-14T07:54:18.632019+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"DOLLAR
instructions:
the patient
specialist","Diclofenac, combinations",tablets 50mg/325mg in blister pack No. 12x2,"Экзон JSC, Republic of Belarus","Экзон JSC, Republic of Belarus",20/09/2415,29.09.2020,,,,,"06/04/2025
LP-№010531-RG-BY",,,,2026-01-14T07:54:18.632053+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"NACLOFEN
instruction:
the specialist
the patient",Diclofenac,injection solution 75mg/3ml in ampoules 3ml in blister in package No. 5x1,"KRKA, d.d., Slovenia","KRKA, d.d., Slovenia",9340/94/99/04/10/16/17/21,21.06.2021,,,,,"10.02.2025
LP-№000941-GP-BY",,,,2026-01-14T07:54:18.632086+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"BAD DUO
instruction:
the specialist
the patient",Diclofenac,extended-release capsules 75 mg in blisters in packaging No. 10x2,"KRKA, d.d., Slovenia","KRKA, d.d., Slovenia",2533/97/02/07/12/14/17/20,15.08.2017,,,,,"15.07.2024
LP-№000645-GP-BY",,,,2026-01-14T07:54:18.632117+00:00
Diclofenac,1,https://www.rceth.by/Refbank/reestr_lekarstvennih_sredstv/results,"RUMAKAR
instruction:
the patient
the specialist",Diclofenac,gel for external use 1% in tubes 50g in package No. 1,"Pharmacare PLC, Palestine","Pharmacare Int. Co./German Palestinian Joint Venture, Palestine",5365/01/06/11/17,01.06.2017,,,,,,,,,2026-01-14T07:54:18.632152+00:00
