Product,Company,URL,Loop Count,Total Records
ARTRAIT,Trb-Pharma,https://www.alfabeta.net/precio/artrait.html,0,0
ARTRAIT SC,Trb-Pharma,https://www.alfabeta.net/precio/artrait-sc.html,0,0
ARTREX RETARD,Ariston,https://www.alfabeta.net/precio/artrex-retard.html,0,0
ARTRICARE,Elea,https://www.alfabeta.net/precio/artricare.html,0,0
ARTRIMAX,PGN,https://www.alfabeta.net/precio/artrimax.html,0,0
ARTRO RED,Siegfried,https://www.alfabeta.net/precio/artro-red.html,0,0
ARTROACTIVE,Eurolab,https://www.alfabeta.net/precio/artroactive.html,0,0
ARTRODAR,Trb-Pharma,https://www.alfabeta.net/precio/artrodar.html,0,0
ARTRODAR GLUCO,Trb-Pharma,https://www.alfabeta.net/precio/artrodar-gluco.html,0,0
ARTROSIL,Trb-Pharma,https://www.alfabeta.net/precio/artrosil.html,0,0
ARTROSIL CBD,Trb-Pharma,https://www.alfabeta.net/precio/artrosil-cbd.html,0,0
ARTROSTOP ARNICA,Formulab,https://www.alfabeta.net/precio/artrostop-arnica.html,0,0
ARTROSTOP CALAMBRES,Formulab,https://www.alfabeta.net/precio/artrostop-calambres.html,0,0
ARTROSTOP CALAMBRES SIN AZUCAR,Formulab,https://www.alfabeta.net/precio/artrostop-calambres-sin-azucar.html,0,0
ARTROSTOP CODOS RODILLAS Y TALONES,Formulab,https://www.alfabeta.net/precio/artrostop-codos-rodillas-y-talones.html,0,0
ARTROSTOP COLAGENO,Formulab,https://www.alfabeta.net/precio/artrostop-colageno.html,0,0
ARTROSTOP DEFENSE SIN AZÚCAR,Formulab,https://www.alfabeta.net/precio/artrostop-defense-sin-azucar.html,0,0
ARTROSTOP ENERGY,Formulab,https://www.alfabeta.net/precio/artrostop-energy.html,0,0
ARTROSTOP FORTE CALIENTE,Excelentia,https://www.alfabeta.net/precio/artrostop-forte-caliente.html,0,0
ARTROSTOP GEL NUEVO,Excelentia,https://www.alfabeta.net/precio/artrostop-gel-nuevo.html,0,0
ARTROSTOP GEL ROLL-ON,Excelentia,https://www.alfabeta.net/precio/artrostop-gel-roll-on.html,0,0
ARTROSTOP MANOS,Excelentia,https://www.alfabeta.net/precio/artrostop-manos.html,0,0
ARTROSTOP MEMORY,Formulab,https://www.alfabeta.net/precio/artrostop-memory.html,0,0
ARTROSTOP SUPER ALOE,Formulab,https://www.alfabeta.net/precio/artrostop-super-aloe.html,0,0
ARTROSTOP T CALIENTE,Excelentia,https://www.alfabeta.net/precio/artrostop-t-caliente.html,0,0
ARVAC,Cassará,https://www.alfabeta.net/precio/arvac.html,0,0
ARVO,Elea,https://www.alfabeta.net/precio/arvo.html,0,0
ARZIMOL,Lazar,https://www.alfabeta.net/precio/arzimol.html,0,0
ARZIMOL B,Lazar,https://www.alfabeta.net/precio/arzimol-b.html,0,0
ARZOMICIN,Lafedar,https://www.alfabeta.net/precio/arzomicin.html,0,0
ARÁNDANOS NATULIV,Laboratorio ENA,https://www.alfabeta.net/precio/arandanos-natuliv.html,0,0
ASEPLUS ALCOHOL EN GEL,Laboratorio Merlino,https://www.alfabeta.net/precio/aseplus-alcohol-en-gel.html,0,0
ASEPLUS INCOLORO,Laboratorio Merlino,https://www.alfabeta.net/precio/aseplus-incoloro.html,0,0
ASEPLUS IODOPOVIDONA,Laboratorio Merlino,https://www.alfabeta.net/precio/aseplus-iodopovidona.html,0,0
ASEPLUS JABON ANTIBACTERIAL,Laboratorio Merlino,https://www.alfabeta.net/precio/aseplus-jabon-antibacterial.html,0,0
ASEPLUS SOLUCIÓN SANITIZANTE,Laboratorio Merlino,https://www.alfabeta.net/precio/aseplus-solucion-sanitizante.html,0,0
ASEPTOBRON,Temis-Lostaló,https://www.alfabeta.net/precio/aseptobron.html,0,0
ASEPTOBRON ANTIGRIPAL FORTE,Temis-Lostaló,https://www.alfabeta.net/precio/aseptobron-antigripal-forte.html,0,0
ASEPTOBRON C PLUS,Temis-Lostaló,https://www.alfabeta.net/precio/aseptobron-c-plus.html,0,0
ASEPTOBRON INHALACIONES,Temis-Lostaló,https://www.alfabeta.net/precio/aseptobron-inhalaciones.html,0,0
ASEPXIA,Genomma Lab.,https://www.alfabeta.net/precio/asepxia.html,0,0
ASEPXIA ADAPALENO,Genomma Lab.,https://www.alfabeta.net/precio/asepxia-adapaleno.html,0,0
ASEPXIA CARBON,Genomma Lab.,https://www.alfabeta.net/precio/asepxia-carbon.html,0,0
ASEPXIA MAQUILLAJE,Genomma Lab.,https://www.alfabeta.net/precio/asepxia-maquillaje.html,0,0
ASERTRAL,Roemmers,https://www.alfabeta.net/precio/asertral.html,0,0
ASKINA BARRIER FILM,B. Braun,https://www.alfabeta.net/precio/askina-barrier-film.html,0,0
ASMABRON,Denver Farma,https://www.alfabeta.net/precio/asmabron.html,0,0
ASMAVITAN,Montpellier,https://www.alfabeta.net/precio/asmavitan.html,0,0
ASOLMICINA.DOX,Megalabs Argentina,https://www.alfabeta.net/precio/asolmicinadox.html,0,0
ASOTERON,Adium,https://www.alfabeta.net/precio/asoteron.html,0,0
