prefix,title,active_substance,manufacturer,document_type,price_text,reimbursement,url,url_with_id,packs_scraped,error
a,hydroxyurea erc capsule 500mg,HYDROXYCARBAMIDE,BROCACEF EXTRAMURAAL,Geneesmiddel,"€ 35,72 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYUREA+ERC+CAPSULE+500MG,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYUREA+ERC+CAPSULE+500MG&id=74f8c577d62b42cc902d0013e202ee32,no,
a,hydroxycarbamide eugia capsule 500mg,HYDROXYCARBAMIDE,AUROBINDO PHARMA BV,Geneesmiddel,"€ 35,74 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYCARBAMIDE+EUGIA+CAPSULE+500MG,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYCARBAMIDE+EUGIA+CAPSULE+500MG&id=c6047b2dda3049f796591c67e6751f8c,no,
a,lithiumcarbonaat capsule 100mg dmb,LITHIUMCARBONAAT,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 35,77 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LITHIUMCARBONAAT+CAPSULE+100MG+DMB,https://www.medicijnkosten.nl/medicijn?artikel=LITHIUMCARBONAAT+CAPSULE+100MG+DMB&id=62dfd375e3988ea8a4c82a702440a9aa,no,
a,"triamcinolonacet 0,1% cetomacrogolzalf ceb",TRIAMCINOLONACETONIDE,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 35,78 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+CETOMACROGOLZALF+CEB,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+CETOMACROGOLZALF+CEB&id=0ff31dd62e64ef214c7eb1b8d3106f06,no,
a,fluoxetine capsule 5mg fp,FLUOXETINE,Forinchem Pharma B.V.,Geneesmiddel,"€ 35,81 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLUOXETINE+CAPSULE+5MG+FP,https://www.medicijnkosten.nl/medicijn?artikel=FLUOXETINE+CAPSULE+5MG+FP&id=b8a57d6b1b70fd3782f6ca1201e8aca9,no,
a,kaliumcitraat drank 144mg/ml fp,KALIUMCITRAAT/CITROENZUUR,Forinchem Pharma B.V.,Geneesmiddel,"€ 35,82 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=KALIUMCITRAAT+DRANK+144MG%2FML+FP,https://www.medicijnkosten.nl/medicijn?artikel=KALIUMCITRAAT+DRANK+144MG%2FML+FP&id=4a251f3d296c11eaba0569df5046af61,no,
a,magnesiumgluconaat drank 45mg/ml a15,MAGNESIUMGLUCONAAT,APOTHEEK A15,Geneesmiddel,"€ 35,87 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MAGNESIUMGLUCONAAT+DRANK+45MG%2FML+A15,https://www.medicijnkosten.nl/medicijn?artikel=MAGNESIUMGLUCONAAT+DRANK+45MG%2FML+A15&id=d9491704aaee9138e29547c9101981ba,no,
a,hydroxycarbamide eureco-pharma capsule 500mg,HYDROXYCARBAMIDE,EURECO PHARMA,Geneesmiddel,"€ 35,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYCARBAMIDE+EURECO-PHARMA+CAPSULE+500MG,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYCARBAMIDE+EURECO-PHARMA+CAPSULE+500MG&id=99bf043e5929d8beeba5a4bdc8c9f09c,no,
a,"triamcinolonacet 0,1% cetomacrogolzalf ace",TRIAMCINOLONACETONIDE,ACE Apotheek,Geneesmiddel,"€ 35,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+CETOMACROGOLZALF+ACE,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+CETOMACROGOLZALF+ACE&id=a5908b7b728c0c1c4b2df893ba8b05b8,no,
a,hydroxyurea medac capsule 500mg,HYDROXYCARBAMIDE,Pharmanovia Benelux BV,Geneesmiddel,"€ 35,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYUREA+MEDAC+CAPSULE+500MG,https://www.medicijnkosten.nl/medicijn?artikel=HYDROXYUREA+MEDAC+CAPSULE+500MG&id=b509b10705532a894408e2c932c5fea2,no,
a,bupivacaine hcl+gluc eu-ph injvl 5/80mg/ml amp 4ml,BUPIVACAINE/GLUCOSE,EURECO PHARMA,Geneesmiddel,"€ 35,96 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BUPIVACAINE+HCL%2BGLUC+EU-PH+INJVL+5%2F80MG%2FML+AMP+4ML,https://www.medicijnkosten.nl/medicijn?artikel=BUPIVACAINE+HCL%2BGLUC+EU-PH+INJVL+5%2F80MG%2FML+AMP+4ML&id=7ce1946f1a00bfa498019048a2c057b3,no,
a,marcaine+glucose injvlst 5/80mg/ml ampul 4ml,BUPIVACAINE/GLUCOSE,Aspen Pharma Ireland Ltd Netherlands Branch,Geneesmiddel,"€ 35,96 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MARCAINE%2BGLUCOSE+INJVLST+5%2F80MG%2FML+AMPUL+4ML,https://www.medicijnkosten.nl/medicijn?artikel=MARCAINE%2BGLUCOSE+INJVLST+5%2F80MG%2FML+AMPUL+4ML&id=b947e8a5ff4895ed7f58cc3cedb2f4f0,no,
a,tenofovirdisoproxil teva tablet filmomhuld 245mg,TENOFOVIR DISOPROXIL,PHARMACHEMIE BV,Geneesmiddel,"€ 35,97 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TENOFOVIRDISOPROXIL+TEVA+TABLET+FILMOMHULD+245MG,https://www.medicijnkosten.nl/medicijn?artikel=TENOFOVIRDISOPROXIL+TEVA+TABLET+FILMOMHULD+245MG&id=080ef82a4ab05f21d3597c4b984d9a9b,no,
a,acarizax lyophilisaat v subl gebruik 12 sq-hdm,HUISSTOFMIJTENALLERGEEN,ALK-ABELLO BV,Geneesmiddel,"€ 35,97 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ACARIZAX+LYOPHILISAAT+V+SUBL+GEBRUIK+12+SQ-HDM,https://www.medicijnkosten.nl/medicijn?artikel=ACARIZAX+LYOPHILISAAT+V+SUBL+GEBRUIK+12+SQ-HDM&id=dcc7059d97713acbb763d5f455692113,no,
a,baclofendrank 1mg/ml ace,BACLOFEN,ACE Apotheek,Geneesmiddel,"€ 35,99 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BACLOFENDRANK+1MG%2FML+ACE,https://www.medicijnkosten.nl/medicijn?artikel=BACLOFENDRANK+1MG%2FML+ACE&id=3ec7106c0c843020460d182943689173,no,
a,"quetiapine tablet 6,25mg ace",QUETIAPINE,ACE Apotheek,Geneesmiddel,"€ 36,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=QUETIAPINE+TABLET+6%2C25MG+ACE,https://www.medicijnkosten.nl/medicijn?artikel=QUETIAPINE+TABLET+6%2C25MG+ACE&id=59e80fc8aa174ea7584d92c6af597e41,no,
a,dovobet gel,BETAMETHASON/CALCIPOTRIOL,LEO PHARMA BV,Geneesmiddel,"€ 36,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DOVOBET+GEL,https://www.medicijnkosten.nl/medicijn?artikel=DOVOBET+GEL&id=a45074e127e52840dddcaf4e4c1bdb28,no,
a,morfine hcl zetpil 10mg asg,MORFINE,Apotheek Spaarne Gasthuis,Geneesmiddel,"€ 36,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=MORFINE+HCL+ZETPIL+10MG+ASG,https://www.medicijnkosten.nl/medicijn?artikel=MORFINE+HCL+ZETPIL+10MG+ASG&id=a86a4dbdfbf71bc4ba561d4d6fbea46b,no,
a,tolak creme 40mg/g,FLUOROURACIL,PIERRE FABRE BENELUX,Geneesmiddel,"€ 36,17 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TOLAK+CREME+40MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=TOLAK+CREME+40MG%2FG&id=9e97b659c0da39667d28e1abfcc7fafc,no,
a,"natriumhypochloriet smeersel 0,25% cze",NATRIUMHYPOCHLORIET,ZIEKENHUISAPOTHEEK CATHARINA,Geneesmiddel,"€ 36,23 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=NATRIUMHYPOCHLORIET+SMEERSEL+0%2C25%25+CZE,https://www.medicijnkosten.nl/medicijn?artikel=NATRIUMHYPOCHLORIET+SMEERSEL+0%2C25%25+CZE&id=98e7d51c66365a9c920fba061d55a939,no,
a,"capsaicine creme 0,025% dmb",CAPSAICINE,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 36,32 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+DMB,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+DMB&id=6e7b8674606f85c5db29214c1eb6097b,no,
a,"clobetasonbutyraat zalf 0,5mg/g dmb",CLOBETASON,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 36,41 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASONBUTYRAAT+ZALF+0%2C5MG%2FG+DMB,https://www.medicijnkosten.nl/medicijn?artikel=CLOBETASONBUTYRAAT+ZALF+0%2C5MG%2FG+DMB&id=51e5a0ce004a325bbb65cf8bd6a9f43b,no,
a,dexamethason drank 1mg/ml svm,DEXAMETHASON,SAVEMAAK C.V.,Geneesmiddel,"€ 36,42 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=DEXAMETHASON+DRANK+1MG%2FML+SVM,https://www.medicijnkosten.nl/medicijn?artikel=DEXAMETHASON+DRANK+1MG%2FML+SVM&id=bc96dbb0d3a1b7c256f63905ea249706,no,
a,cefazoline oogdruppels 5% ongeconserv flac 2ml cea,CEFAZOLINE,Ceban Compounding Ad Hoc,Geneesmiddel,"€ 36,46 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+OOGDRUPPELS+5%25+ONGECONSERV+FLAC+2ML+CEA,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+OOGDRUPPELS+5%25+ONGECONSERV+FLAC+2ML+CEA&id=6f7213f39832464a8dcf64eed22433f9,no,
a,flammazine creme 10mg/g,ZILVERSULFADIAZINE,BIOCODEX BENELUX,Geneesmiddel,"€ 36,50 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FLAMMAZINE+CREME+10MG%2FG,https://www.medicijnkosten.nl/medicijn?artikel=FLAMMAZINE+CREME+10MG%2FG&id=13212a5739e7de4d31b236acc848e4de,no,
a,prednisolon capsule 60mg fna mr,PREDNISOLON,FNA-voorschriften p/o knmp,Geneesmiddel,"€ 36,60 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PREDNISOLON+CAPSULE+60MG+FNA+MR,https://www.medicijnkosten.nl/medicijn?artikel=PREDNISOLON+CAPSULE+60MG+FNA+MR&id=2378faaefc83bde43d8ec598f0a16ad8,no,
a,ivermectine cf tablet 3mg,IVERMECTINE,CENTRAFARM BV,Geneesmiddel,"€ 36,72 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=IVERMECTINE+CF+TABLET+3MG,https://www.medicijnkosten.nl/medicijn?artikel=IVERMECTINE+CF+TABLET+3MG&id=9027a90425dbb17368f4b49be409254f,no,
a,"natriumhypochloriet smeersel 0,25% agz",NATRIUMHYPOCHLORIET,Apotheek Gelre ziekenhuizen,Geneesmiddel,"€ 36,73 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=NATRIUMHYPOCHLORIET+SMEERSEL+0%2C25%25+AGZ,https://www.medicijnkosten.nl/medicijn?artikel=NATRIUMHYPOCHLORIET+SMEERSEL+0%2C25%25+AGZ&id=d70c4efe97f27cb0df8354aedcfa2068,no,
a,"capsaicine creme 0,025% ace",CAPSAICINE,ACE Apotheek,Geneesmiddel,"€ 36,83 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+ACE,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+ACE&id=db41da1a4584d7fe7316ca8d328f6475,no,
a,lotion paraffine capitis 10% fagron,LOTION PARAFFINE CAPITIS,FAGRON NEDERLAND B.V.,Geneesmiddel,"€ 36,91 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=LOTION+PARAFFINE+CAPITIS+10%25+FAGRON,https://www.medicijnkosten.nl/medicijn?artikel=LOTION+PARAFFINE+CAPITIS+10%25+FAGRON&id=586934b612f6697f5f37f2b5c17115df,no,
a,clindamycinehydrochloridecr 2% vaginaal+7 appl ceb,CLINDAMYCINE,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 36,92 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCINEHYDROCHLORIDECR+2%25+VAGINAAL%2B7+APPL+CEB,https://www.medicijnkosten.nl/medicijn?artikel=CLINDAMYCINEHYDROCHLORIDECR+2%25+VAGINAAL%2B7+APPL+CEB&id=fb40ad864e235766189d80a3680cf029,no,
a,"triamcinolonacet 0,1% salicylzuur 3% vas lancr dmb",TRIAMCINOLONACETONIDE/SALICYLZUUR,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 36,95 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+SALICYLZUUR+3%25+VAS+LANCR+DMB,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+SALICYLZUUR+3%25+VAS+LANCR+DMB&id=25f85d75aa441427c3c97049e6a706d9,no,
a,"capsaicine creme 0,025% ceb",CAPSAICINE,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 37,03 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+CEB,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+CEB&id=8897215530ece14bbb660efadb6cb203,no,
a,"capsaicine creme 0,075% ceb",CAPSAICINE,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 37,03 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+CEB,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+CEB&id=9b8d7dae1eb5da6aa27eb49ce392ecc8,no,
a,"capsaicine creme 0,075% svm",CAPSAICINE,SAVEMAAK C.V.,Geneesmiddel,"€ 37,05 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+SVM,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+SVM&id=55a62633ff29c6ef65f1c4ee6574bf51,no,
a,"capsaicine creme 0,025% svm",CAPSAICINE,SAVEMAAK C.V.,Geneesmiddel,"€ 37,05 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+SVM,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C025%25+SVM&id=7de604a5e93a8054a6895c6821b59cec,no,
a,sildenafil aurobindo tablet filmomhuld 20mg,SILDENAFIL,UNIT DOSE PACK BV,Geneesmiddel,"€ 37,06 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=SILDENAFIL+AUROBINDO+TABLET+FILMOMHULD++20MG,https://www.medicijnkosten.nl/medicijn?artikel=SILDENAFIL+AUROBINDO+TABLET+FILMOMHULD++20MG&id=26dbd5d5d74f4d4ea1e3d88778380412,no,
a,toxogonin injvlst 250mg/ml ampul 1ml,OBIDOXIM,SERB SA,Geneesmiddel,"€ 37,06 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TOXOGONIN+INJVLST+250MG%2FML+AMPUL+1ML,https://www.medicijnkosten.nl/medicijn?artikel=TOXOGONIN+INJVLST+250MG%2FML+AMPUL+1ML&id=b32719e19931e93663ff06138fc68d0d,no,
a,"capsaicine creme 0,075% ace",CAPSAICINE,ACE Apotheek,Geneesmiddel,"€ 37,08 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+ACE,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+ACE&id=e0e5dbf122aab46a67b8fe5e81e244a8,no,
a,"capsaicine creme 0,075% dmb",CAPSAICINE,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 37,39 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+DMB,https://www.medicijnkosten.nl/medicijn?artikel=CAPSAICINE+CREME+0%2C075%25+DMB&id=32033d6cc2fa44f9494cc0714b98712a,no,
a,"aluminiumkaliumsulfaat blaassp 0,5% zak 1000ml a15",ALUMINIUMKALIUMSULFAAT,APOTHEEK A15,Geneesmiddel,"€ 37,41 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ALUMINIUMKALIUMSULFAAT+BLAASSP+0%2C5%25+ZAK+1000ML+A15,https://www.medicijnkosten.nl/medicijn?artikel=ALUMINIUMKALIUMSULFAAT+BLAASSP+0%2C5%25+ZAK+1000ML+A15&id=2f3f15799a70403cc50d7e2a12cbc06e,no,
a,fosfaatdrank 1mmol/ml fna,FOSFATEN,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 37,48 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FOSFAATDRANK+1MMOL%2FML+FNA,https://www.medicijnkosten.nl/medicijn?artikel=FOSFAATDRANK+1MMOL%2FML+FNA&id=142a60ed1a9e7f943a2af74ea7522e00,no,
a,"triamcinolonacet 0,1% cetomacrogolzalf svm",TRIAMCINOLONACETONIDE,SAVEMAAK C.V.,Geneesmiddel,"€ 37,57 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+CETOMACROGOLZALF+SVM,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+CETOMACROGOLZALF+SVM&id=196878fe6c0daa910708117a829f67a9,no,
a,"natriumhypochloriet smeersel 0,25% asg",NATRIUMHYPOCHLORIET,Apotheek Spaarne Gasthuis,Geneesmiddel,"€ 37,57 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=NATRIUMHYPOCHLORIET+SMEERSEL+0%2C25%25+ASG,https://www.medicijnkosten.nl/medicijn?artikel=NATRIUMHYPOCHLORIET+SMEERSEL+0%2C25%25+ASG&id=e56281eae1b232303fa2b233cec0e9a3,no,
a,propranolol hcl drank 1mg/ml ceb,PROPRANOLOL,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 37,62 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+DRANK+1MG%2FML+CEB,https://www.medicijnkosten.nl/medicijn?artikel=PROPRANOLOL+HCL+DRANK+1MG%2FML+CEB&id=7a227a7b17451d9553be982970fc6486,no,
a,"povidonjodium oogdruppels 0,3% flacon 10ml ceb",POVIDONJODIUM,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 37,63 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=POVIDONJODIUM+OOGDRUPPELS+0%2C3%25+FLACON+10ML+CEB,https://www.medicijnkosten.nl/medicijn?artikel=POVIDONJODIUM+OOGDRUPPELS+0%2C3%25+FLACON+10ML+CEB&id=4d0e4f63cc6db3c58e9bbec6b92fccfb,no,
a,"atropine oogdruppels 0,5% flacon 5ml asg",ATROPINE,Apotheek Spaarne Gasthuis,Geneesmiddel,"€ 37,65 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ATROPINE+OOGDRUPPELS+0%2C5%25+FLACON+5ML+ASG,https://www.medicijnkosten.nl/medicijn?artikel=ATROPINE+OOGDRUPPELS+0%2C5%25+FLACON+5ML+ASG&id=5ad82e869f0f76500672ed6e6c5734c6,no,
a,azelainezuur creme 20% ace,AZELAINEZUUR,ACE Apotheek,Geneesmiddel,"€ 37,69 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=AZELAINEZUUR+CREME+20%25+ACE,https://www.medicijnkosten.nl/medicijn?artikel=AZELAINEZUUR+CREME+20%25+ACE&id=1a508d7d25f60e56345c99eb5edf44eb,no,
a,hydrocortison zetpil 25mg dmb,HYDROCORTISON,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 37,70 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+ZETPIL+25MG+DMB,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+ZETPIL+25MG+DMB&id=537d0126f9fd49d5d1134bf8419e981e,no,
a,cefazoline oogdruppels 5% flacon 2ml aaa,CEFAZOLINE,Ace Adhoc Apotheek,Geneesmiddel,"€ 37,75 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+OOGDRUPPELS+5%25+FLACON+2ML+AAA,https://www.medicijnkosten.nl/medicijn?artikel=CEFAZOLINE+OOGDRUPPELS+5%25+FLACON+2ML+AAA&id=3f07ba173a26460ae439d8959393ab3b,no,
a,"triamcinolonacet 0,1% salicylzuur 3% vas creme ace",TRIAMCINOLONACETONIDE/SALICYLZUUR,ACE Apotheek,Geneesmiddel,"€ 37,75 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+SALICYLZUUR+3%25+VAS+CREME+ACE,https://www.medicijnkosten.nl/medicijn?artikel=TRIAMCINOLONACET+0%2C1%25+SALICYLZUUR+3%25+VAS+CREME+ACE&id=8f6837e8c976aec77241e07781b4dffd,no,
a,bleomycine accord injpdr flacon 15000ie,BLEOMYCINE,ACCORD HEALTHCARE B.V.,Geneesmiddel,"€ 37,80 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BLEOMYCINE+ACCORD+INJPDR+FLACON+15000IE,https://www.medicijnkosten.nl/medicijn?artikel=BLEOMYCINE+ACCORD+INJPDR+FLACON+15000IE&id=6b8bd8e75eaae0cc406ec7fe56651845,no,
a,"vancomycine oogdr 1,4% ongeconserv flac 2ml pa",VANCOMYCINE,PHARMA ASSIST BV,Geneesmiddel,"€ 37,83 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+OOGDR+1%2C4%25+ONGECONSERV+FLAC+2ML+PA,https://www.medicijnkosten.nl/medicijn?artikel=VANCOMYCINE+OOGDR+1%2C4%25+ONGECONSERV+FLAC+2ML+PA&id=354ba0535e63b3aec689f81c04d38a91,no,
a,nitrofurantoine suspensie 5mg/ml ace,NITROFURANTOINE,ACE Apotheek,Geneesmiddel,"€ 37,86 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=NITROFURANTOINE+SUSPENSIE+5MG%2FML+ACE,https://www.medicijnkosten.nl/medicijn?artikel=NITROFURANTOINE+SUSPENSIE+5MG%2FML+ACE&id=1ad4c7dd8f54bc4b7785b6033bc86c39,no,
a,temozolomide sun capsule 20mg,TEMOZOLOMIDE,SUN PHARMACEUTICAL INDUSTRIES EUROPE BV,Geneesmiddel,"€ 37,88 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=TEMOZOLOMIDE+SUN+CAPSULE++20MG,https://www.medicijnkosten.nl/medicijn?artikel=TEMOZOLOMIDE+SUN+CAPSULE++20MG&id=46c4c3ac0601891071198ae80e64f108,no,
a,hydrocortison zetpil 100mg dmb,HYDROCORTISON,APOTHEEK DE MAGISTRALE BEREIDER,Geneesmiddel,"€ 37,89 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+ZETPIL+100MG+DMB,https://www.medicijnkosten.nl/medicijn?artikel=HYDROCORTISON+ZETPIL+100MG+DMB&id=958a90a72103c544473ede6bf56879d5,no,
a,benzylbenzoaat smeersel 25% ace,BENZYLBENZOAAT,ACE Apotheek,Geneesmiddel,"€ 37,90 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLBENZOAAT+SMEERSEL+25%25+ACE,https://www.medicijnkosten.nl/medicijn?artikel=BENZYLBENZOAAT+SMEERSEL+25%25+ACE&id=c155d8947ee0de3e74440f0ffb962668,no,
a,enalapril/hydrochloorthiazide cf tablet 20/ 6 mg,ENALAPRIL/HYDROCHLOORTHIAZIDE,CENTRAFARM BV,Geneesmiddel,"€ 37,95 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ENALAPRIL%2FHYDROCHLOORTHIAZIDE+CF+TABLET+20%2F+6++MG,https://www.medicijnkosten.nl/medicijn?artikel=ENALAPRIL%2FHYDROCHLOORTHIAZIDE+CF+TABLET+20%2F+6++MG&id=b5f084759991e3246106728a2adc74cb,no,
a,famotidine prolepha tablet filmomhuld 40mg,FAMOTIDINE,PROLEPHA RESEARCH BV,Geneesmiddel,"€ 38,00 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=FAMOTIDINE+PROLEPHA+TABLET+FILMOMHULD+40MG,https://www.medicijnkosten.nl/medicijn?artikel=FAMOTIDINE+PROLEPHA+TABLET+FILMOMHULD+40MG&id=7665442ccbb45f973dc40080d43dc123,no,
a,azelainezuur creme 20% ceb,AZELAINEZUUR,Ceban Compounding B.V. Breda,Geneesmiddel,"€ 38,06 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=AZELAINEZUUR+CREME+20%25+CEB,https://www.medicijnkosten.nl/medicijn?artikel=AZELAINEZUUR+CREME+20%25+CEB&id=d6da29c40bd93f73d732338ef702b5f8,no,
a,"bacicoline-b oordruppels flacon 7,5ml",BACITRACINE/COLISTINE/HYDROCORTISON,DALECO PHARMA BV,Geneesmiddel,"€ 38,10 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=BACICOLINE-B+OORDRUPPELS+FLACON+7%2C5ML,https://www.medicijnkosten.nl/medicijn?artikel=BACICOLINE-B+OORDRUPPELS+FLACON+7%2C5ML&id=aeb657e75749529b4a759e965e8cbf50,no,
a,cetiol v 25% in basis voor cetomacrogolzalf svm,CETOMACROGOLZALF MET 25% CETIOL V,SAVEMAAK C.V.,Geneesmiddel,"€ 38,12 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=CETIOL+V+25%25+IN+BASIS+VOOR+CETOMACROGOLZALF+SVM,https://www.medicijnkosten.nl/medicijn?artikel=CETIOL+V+25%25+IN+BASIS+VOOR+CETOMACROGOLZALF+SVM&id=004ab68d2c93d43af735b53729982510,no,
a,ondansetron zetpil 16mg ta,ONDANSETRON,TRANSVAAL APOTHEEK,Geneesmiddel,"€ 38,15 per verpakking",Vergoed,https://www.medicijnkosten.nl/medicijn?artikel=ONDANSETRON+ZETPIL+16MG+TA,https://www.medicijnkosten.nl/medicijn?artikel=ONDANSETRON+ZETPIL+16MG+TA&id=d56c02bb6d5a3f45acc9ca2fa34b0f1c,no,
