Generic Name,Currency,Ex Factory Wholesale Price,Unit Price,Region,Product Group,Marketing Authority,Local Pack Description,Formulation,Fill Size,Strength,Strength Unit,LOCAL_PACK_CODE
INSULINE DÉGLUDEC,CAD,98.69,,NORTH AMERICA,Tresiba,FlexTouch N.Nordisk,Sol. Inj. S.C. 100 U/mL (3 mL),Sol. Inj. S.C,5,100,U,02467879
INSULINE DÉGLUDEC,CAD,98.69,,NORTH AMERICA,Tresiba,Penfill N.Nordisk,Sol. Inj. S.C. 100 U/mL (3 mL),Sol. Inj. S.C,5,100,U,02467860
INSULINE DÉGLUDEC,CAD,118.42,,NORTH AMERICA,Tresiba,FlexTouch N.Nordisk,Sol. Inj. S.C. 100 U/mL (3 mL),Sol. Inj. S.C,3,100,U,02467887
INSULINE DÉTÉMIR,CAD,98.69,,NORTH AMERICA,Levemir,FlexTouch N.Nordisk,Sol. Inj. S.C. 100 U/mL (3 mL),Sol. Inj. S.C,5,100,U,02412829
INSULINE DÉTÉMIR,CAD,98.69,,NORTH AMERICA,Levemir,Penfill N.Nordisk,Sol. Inj. S.C. 100 U/mL (3 mL),Sol. Inj. S.C,5,100,U,02271842
INSULINE GLARGINE,CAD,58.07,,NORTH AMERICA,Lantus,SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,10,100,U,02245689
INSULINE GLARGINE,CAD,69.64,,NORTH AMERICA,Basaglar,Lilly,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02444844
INSULINE GLARGINE,CAD,69.64,,NORTH AMERICA,Basaglar,KwikPen (80 U) Lilly,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02461528
INSULINE GLARGINE,CAD,63.83,,NORTH AMERICA,Semglee,(stylo) Biocon,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02526441
INSULINE GLARGINE,CAD,1.5,,NORTH AMERICA,Semglee,(stylo) Biocon,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,300,100,U,02526441
INSULINE GLARGINE,CAD,66.42,,NORTH AMERICA,Toujeo,SoloStar SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,3,100,U,02441829
INSULINE GLARGINE,CAD,110.7,,NORTH AMERICA,Toujeo,SoloStar SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02441829
INSULINE GLARGINE,CAD,132.84,,NORTH AMERICA,Toujeo,DoubleStar SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,3,100,U,02493373
INSULINE GLULISINE,CAD,24.5,,NORTH AMERICA,Apidra,SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,10,100,U,02279460
INSULINE GLULISINE,CAD,48.45,,NORTH AMERICA,Apidra,SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02279479
INSULINE GLULISINE,CAD,49.0,,NORTH AMERICA,Apidra,Solostar SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02294346
INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,17.12,,NORTH AMERICA,Humulin,N Lilly,Susp. Inj. S.C. 100 U/mL,Susp. Inj. S.C,10,100,U,00587737
INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,18.39,,NORTH AMERICA,Novolin,ge NPH N.Nordisk,Susp. Inj. S.C. 100 U/mL,Susp. Inj. S.C,10,100,U,02024225
INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,35.5,,NORTH AMERICA,Humulin,N Lilly,Susp. Inj. S.C. 100 U/mL (3 mL),Susp. Inj. S.C,5,100,U,01959239
INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,34.89,,NORTH AMERICA,Humulin,N KwikPen Lilly,Susp. Inj. S.C. 100 U/mL (3 mL),Susp. Inj. S.C,5,100,U,02403447
INSULINE ISOPHANE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,36.75,,NORTH AMERICA,Novolin,ge NPH Penfill N.Nordisk,Susp. Inj. S.C. 100 U/mL (3 mL),Susp. Inj. S.C,5,100,U,02024268
INSULINE LISPRO,CAD,22.7,,NORTH AMERICA,Admelog,SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,10,100,U,02469901
INSULINE LISPRO,CAD,45.0,,NORTH AMERICA,Admelog,SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02469898
INSULINE LISPRO,CAD,45.0,,NORTH AMERICA,Admelog,SoloSTAR SanofiAven,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02469871
INSULINE LISPRO,CAD,102.88,,NORTH AMERICA,Humalog,KwikPen Lilly,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02439611
INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,17.12,,NORTH AMERICA,Humulin,R Lilly,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,10,100,U,00586714
INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,18.39,,NORTH AMERICA,Novolin,ge Toronto N.Nordisk,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,10,100,U,02024233
INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,35.5,,NORTH AMERICA,Humulin,R Lilly,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,01959220
INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,35.5,,NORTH AMERICA,Humulin,R KwikPen Lilly,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02415089
INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,36.75,,NORTH AMERICA,Novolin,ge Toronto Penfill N.Nordisk,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,5,100,U,02024284
INSULINE ZINC CRISTALLINE BIO-SYNTHÉTIQUE DE SÉQUENCE HUMAINE,CAD,71.0,,NORTH AMERICA,Entuzity,KwikPen Lilly,Sol. Inj. S.C. 100 U/mL,Sol. Inj. S.C,2,100,U,02466864
INSULINES ZINC CRISTALLINE ET ISOPHANE BIO-SYNTHÉTIQUES DE SÉQUENCE HUMAINE,CAD,3070.0,17.12,NORTH AMERICA,Humulin,30/70 Lilly,Susp. Inj. S.C. 30 U -70 U/mL,Susp. Inj. S.C,,30,U,00795879
INSULINES ZINC CRISTALLINE ET ISOPHANE BIO-SYNTHÉTIQUES DE SÉQUENCE HUMAINE,CAD,3070.0,18.39,NORTH AMERICA,Novolin,ge 30/70 N.Nordisk,Susp. Inj. S.C. 30 U -70 U/mL,Susp. Inj. S.C,,30,U,02024217
INSULINES ZINC CRISTALLINE ET ISOPHANE BIO-SYNTHÉTIQUES DE SÉQUENCE HUMAINE,CAD,3070.0,35.5,NORTH AMERICA,Humulin,30/70 Lilly,Susp. Inj. S.C. 30 U -70 U/mL,Susp. Inj. S.C,,30,U,01959212
INSULINES ZINC CRISTALLINE ET ISOPHANE BIO-SYNTHÉTIQUES DE SÉQUENCE HUMAINE,CAD,3070.0,36.75,NORTH AMERICA,Novolin,ge 30/70 Penfill N.Nordisk,Susp. Inj. S.C. 30 U -70 U/mL,Susp. Inj. S.C,,30,U,02025248
RÉPAGLINIDE,CAD,8.08,0.0808,NORTH AMERICA,ACT Repaglinide,ActavisPhm,"Co. 0,5 mg",Co,100,0.5,MG,02321475
RÉPAGLINIDE,CAD,8.08,0.0808,NORTH AMERICA,Auro-Repaglinide,AuroPharma,"Co. 0,5 mg",Co,100,0.5,MG,02424258
RÉPAGLINIDE,CAD,1000.0,80.8,NORTH AMERICA,Auro-Repaglinide,AuroPharma,"Co. 0,5 mg",Co,,0.5,MG,02424258
RÉPAGLINIDE,CAD,24.86,0.2762,NORTH AMERICA,GlucoNorm,N.Nordisk,"Co. 0,5 mg",Co,90,0.5,MG,02239924
RÉPAGLINIDE,CAD,27.62,0.2762,NORTH AMERICA,GlucoNorm,N.Nordisk,"Co. 0,5 mg",Co,100,0.5,MG,02239924
RÉPAGLINIDE,CAD,8.08,0.0808,NORTH AMERICA,Jamp Repaglinide,Jamp,"Co. 0,5 mg",Co,100,0.5,MG,02354926
RÉPAGLINIDE,CAD,8.08,0.0808,NORTH AMERICA,Repaglinide,Pro Doc,"Co. 0,5 mg",Co,100,0.5,MG,02415968
RÉPAGLINIDE,CAD,8.08,0.0808,NORTH AMERICA,Sandoz Repaglinide,Sandoz,"Co. 0,5 mg",Co,100,0.5,MG,02357453
RÉPAGLINIDE,CAD,8.4,0.084,NORTH AMERICA,ACT Repaglinide,ActavisPhm,"Co. 0,5 mg",Co,100,0.5,MG,02321483
RÉPAGLINIDE,CAD,8.4,0.084,NORTH AMERICA,Auro-Repaglinide,AuroPharma,"Co. 0,5 mg",Co,100,0.5,MG,02424266
RÉPAGLINIDE,CAD,1000.0,84.0,NORTH AMERICA,Auro-Repaglinide,AuroPharma,"Co. 0,5 mg",Co,,0.5,MG,02424266
RÉPAGLINIDE,CAD,25.87,0.2874,NORTH AMERICA,GlucoNorm,N.Nordisk,"Co. 0,5 mg",Co,90,0.5,MG,02239925
RÉPAGLINIDE,CAD,28.74,0.2874,NORTH AMERICA,GlucoNorm,N.Nordisk,"Co. 0,5 mg",Co,100,0.5,MG,02239925
RÉPAGLINIDE,CAD,8.4,0.084,NORTH AMERICA,Jamp Repaglinide,Jamp,"Co. 0,5 mg",Co,100,0.5,MG,02354934
RÉPAGLINIDE,CAD,8.4,0.084,NORTH AMERICA,Repaglinide,Pro Doc,"Co. 0,5 mg",Co,100,0.5,MG,02415976
RÉPAGLINIDE,CAD,8.4,0.084,NORTH AMERICA,Sandoz Repaglinide,Sandoz,"Co. 0,5 mg",Co,100,0.5,MG,02357461
RÉPAGLINIDE,CAD,8.73,0.0873,NORTH AMERICA,ACT Repaglinide,ActavisPhm,"Co. 0,5 mg",Co,100,0.5,MG,02321491
RÉPAGLINIDE,CAD,8.73,0.0873,NORTH AMERICA,Auro-Repaglinide,AuroPharma,"Co. 0,5 mg",Co,100,0.5,MG,02424274
RÉPAGLINIDE,CAD,1000.0,87.3,NORTH AMERICA,Auro-Repaglinide,AuroPharma,"Co. 0,5 mg",Co,,0.5,MG,02424274
RÉPAGLINIDE,CAD,26.85,0.2983,NORTH AMERICA,GlucoNorm,N.Nordisk,"Co. 0,5 mg",Co,90,0.5,MG,02239926
RÉPAGLINIDE,CAD,29.83,0.2983,NORTH AMERICA,GlucoNorm,N.Nordisk,"Co. 0,5 mg",Co,100,0.5,MG,02239926
RÉPAGLINIDE,CAD,8.73,0.0873,NORTH AMERICA,Jamp Repaglinide,Jamp,"Co. 0,5 mg",Co,100,0.5,MG,02354942
RÉPAGLINIDE,CAD,8.73,0.0873,NORTH AMERICA,Repaglinide,Pro Doc,"Co. 0,5 mg",Co,100,0.5,MG,02415984
RÉPAGLINIDE,CAD,8.73,0.0873,NORTH AMERICA,Sandoz Repaglinide,Sandoz,"Co. 0,5 mg",Co,100,0.5,MG,02357488
RÉPAGLINIDE,CAD,6820.2,0.0873,NORTH AMERICA,Sandoz Repaglinide,Sandoz,"Co. 0,5 mg",Co,,0.5,MG,02357488
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Apo-Gliclazide,Apotex,Co. 80 mg,Co,100,80,MG,02245247
GLICLAZIDE,CAD,46.55,0.0931,NORTH AMERICA,Apo-Gliclazide,Apotex,Co. 80 mg,Co,500,80,MG,02245247
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Gliclazide,Sanis,Co. 80 mg,Co,100,80,MG,02287072
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Teva-Gliclazide,Teva Can,Co. 80 mg,Co,100,80,MG,02238103
GLICLAZIDE,CAD,46.55,0.0931,NORTH AMERICA,Teva-Gliclazide,Teva Can,Co. 80 mg,Co,500,80,MG,02238103
GLICLAZIDE,CAD,5.59,0.0931,NORTH AMERICA,AG-Gliclazide,MR Angita,Co. L.A. 30 mg,Co. L.A,60,30,MG,02483300
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,AG-Gliclazide,MR Angita,Co. L.A. 30 mg,Co. L.A,100,30,MG,02483300
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Apo-Gliclazide,MR Apotex,Co. L.A. 30 mg,Co. L.A,100,30,MG,02297795
GLICLAZIDE,CAD,8.43,0.1405,NORTH AMERICA,Diamicron,MR Servier,Co. L.A. 30 mg,Co. L.A,60,30,MG,02242987
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Gliclazide,MR Sanis,Co. L.A. 30 mg,Co. L.A,100,30,MG,02524856
GLICLAZIDE,CAD,5.59,0.0931,NORTH AMERICA,JAMP Gliclazide-MR,Jamp,Co. L.A. 30 mg,Co. L.A,60,30,MG,02429764
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,JAMP Gliclazide-MR,Jamp,Co. L.A. 30 mg,Co. L.A,100,30,MG,02429764
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Mint-Gliclazide,MR Mint,Co. L.A. 30 mg,Co. L.A,100,30,MG,02423286
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Mylan-Gliclazide,MR Mylan,Co. L.A. 30 mg,Co. L.A,100,30,MG,02438658
GLICLAZIDE,CAD,5.59,0.0931,NORTH AMERICA,Sandoz Gliclazide,MR Sandoz,Co. L.A. 30 mg,Co. L.A,60,30,MG,02461323
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Sandoz Gliclazide,MR Sandoz,Co. L.A. 30 mg,Co. L.A,100,30,MG,02461323
GLICLAZIDE,CAD,9.31,0.0931,NORTH AMERICA,Taro-Gliclazide,MR Sun Pharma,Co. L.A. 30 mg,Co. L.A,100,30,MG,02463571
GLICLAZIDE,CAD,3.79,0.0632,NORTH AMERICA,AG-Gliclazide,MR Angita,Co. L.A. 30 mg,Co. L.A,60,30,MG,02483319
GLICLAZIDE,CAD,6.32,0.0632,NORTH AMERICA,AG-Gliclazide,MR Angita,Co. L.A. 30 mg,Co. L.A,100,30,MG,02483319
GLICLAZIDE,CAD,6.32,0.0632,NORTH AMERICA,Apo-Gliclazide,MR Apotex,Co. L.A. 30 mg,Co. L.A,100,30,MG,02407124
GLICLAZIDE,CAD,15.17,0.2528,NORTH AMERICA,Diamicron,MR Servier,Co. L.A. 30 mg,Co. L.A,60,30,MG,02356422
GLICLAZIDE,CAD,6.32,0.0632,NORTH AMERICA,Gliclazide,MR Sanis,Co. L.A. 30 mg,Co. L.A,100,30,MG,02524864
GLICLAZIDE,CAD,3.79,0.0632,NORTH AMERICA,JAMP Gliclazide-MR,Jamp,Co. L.A. 30 mg,Co. L.A,60,30,MG,02429772
GLICLAZIDE,CAD,6.32,0.0632,NORTH AMERICA,JAMP Gliclazide-MR,Jamp,Co. L.A. 30 mg,Co. L.A,100,30,MG,02429772
GLICLAZIDE,CAD,6.32,0.0632,NORTH AMERICA,Mint-Gliclazide,MR Mint,Co. L.A. 30 mg,Co. L.A,100,30,MG,02423294
GLICLAZIDE,CAD,3.79,0.0632,NORTH AMERICA,Sandoz Gliclazide,MR Sandoz,Co. L.A. 30 mg,Co. L.A,60,30,MG,02461331
GLICLAZIDE,CAD,6.32,0.0632,NORTH AMERICA,Sandoz Gliclazide,MR Sandoz,Co. L.A. 30 mg,Co. L.A,100,30,MG,02461331
GLICLAZIDE,CAD,6.32,0.0632,NORTH AMERICA,Taro-Gliclazide,MR Sun Pharma,Co. L.A. 30 mg,Co. L.A,100,30,MG,02439328
GLYBURIDE,CAD,3.21,0.0321,NORTH AMERICA,Apo-Glyburide,Apotex,"Co. 2,5 mg",Co,100,2.5,MG,01913654
GLYBURIDE,CAD,16.03,0.0321,NORTH AMERICA,Apo-Glyburide,Apotex,"Co. 2,5 mg",Co,500,2.5,MG,01913654
GLYBURIDE,CAD,3.21,0.0321,NORTH AMERICA,Glyburide,Pro Doc,"Co. 2,5 mg",Co,100,2.5,MG,01959352
GLYBURIDE,CAD,16.03,0.0321,NORTH AMERICA,Glyburide,Pro Doc,"Co. 2,5 mg",Co,500,2.5,MG,01959352
GLYBURIDE,CAD,3.21,0.0321,NORTH AMERICA,Teva-Glyburide,Teva Can,"Co. 2,5 mg",Co,100,2.5,MG,01913670
GLYBURIDE,CAD,16.03,0.0321,NORTH AMERICA,Teva-Glyburide,Teva Can,"Co. 2,5 mg",Co,500,2.5,MG,01913670
GLYBURIDE,CAD,5.73,0.0573,NORTH AMERICA,Apo-Glyburide,Apotex,"Co. 2,5 mg",Co,100,2.5,MG,01913662
GLYBURIDE,CAD,28.65,0.0573,NORTH AMERICA,Apo-Glyburide,Apotex,"Co. 2,5 mg",Co,500,2.5,MG,01913662
GLYBURIDE,CAD,28.65,0.0573,NORTH AMERICA,Glyburide,Pro Doc,"Co. 2,5 mg",Co,500,2.5,MG,02485664
GLYBURIDE,CAD,5.73,0.0573,NORTH AMERICA,Glyburide,Sanis,"Co. 2,5 mg",Co,100,2.5,MG,02350467
GLYBURIDE,CAD,28.65,0.0573,NORTH AMERICA,Glyburide,Sanis,"Co. 2,5 mg",Co,500,2.5,MG,02350467
GLYBURIDE,CAD,5.73,0.0573,NORTH AMERICA,Teva-Glyburide,Teva Can,"Co. 2,5 mg",Co,100,2.5,MG,01913689
GLYBURIDE,CAD,28.65,0.0573,NORTH AMERICA,Teva-Glyburide,Teva Can,"Co. 2,5 mg",Co,500,2.5,MG,01913689
GLUCAGON,CAD,77.1,,NORTH AMERICA,GlucaGen,Paladin,Pd. Inj. 1 mg,Pd. Inj,1,1,MG,02333619
GLUCAGON,CAD,77.1,,NORTH AMERICA,GlucaGen,HypoKit Paladin,Pd. Inj. 1 mg,Pd. Inj,1,1,MG,02333627
GLUCAGON,CAD,131.6,,NORTH AMERICA,Baqsimi,Amphastar,Pd. Inj. 1 mg,Pd. Inj,1,1,MG,02492415
GLUCAGON,CAD,6824.0,,NORTH AMERICA,Baqsimi,Amphastar,Pd. Inj. 1 mg,Pd. Inj,,1,MG,02492415
CALCITONINE DE SAUMON (SYNTHÉTIQUE),CAD,46.04,,NORTH AMERICA,Calcimar,Solution SanofiAven,Sol. Inj. 200 U/mL,Sol. Inj,2,200,U,01926691
CALCITONINE DE SAUMON (SYNTHÉTIQUE),CAD,6828.0,,NORTH AMERICA,Calcimar,Solution SanofiAven,Sol. Inj. 200 U/mL,Sol. Inj,,200,U,01926691
DESMOPRESSINE (ACÉTATE DE),CAD,29.73,0.991,NORTH AMERICA,DDAVP Melt,Ferring,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,30,0.1,MG,02284995
DESMOPRESSINE (ACÉTATE DE),CAD,33.03,0.3303,NORTH AMERICA,Desmopressin,Apotex,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,100,0.1,MG,02284030
DESMOPRESSINE (ACÉTATE DE),CAD,33.03,0.3303,NORTH AMERICA,pms-Desmopressin,Phmscience,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,100,0.1,MG,02304368
DESMOPRESSINE (ACÉTATE DE),CAD,0.2,0.12,NORTH AMERICA,pms-Desmopressin,Phmscience,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,,0.1,MG,02304368
DESMOPRESSINE (ACÉTATE DE),CAD,59.47,1.9823,NORTH AMERICA,DDAVP Melt,Ferring,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,30,0.1,MG,02285002
DESMOPRESSINE (ACÉTATE DE),CAD,66.07,0.6607,NORTH AMERICA,Desmopressin,Apotex,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,100,0.1,MG,02284049
DESMOPRESSINE (ACÉTATE DE),CAD,66.07,0.6607,NORTH AMERICA,pms-Desmopressin,Phmscience,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,100,0.1,MG,02304376
DESMOPRESSINE (ACÉTATE DE),CAD,90.0,9.0,NORTH AMERICA,Bipazen,KVR,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,10,0.1,MG,02513579
DESMOPRESSINE (ACÉTATE DE),CAD,100.6,10.06,NORTH AMERICA,DDAVP,Ferring,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,10,0.1,MG,00873993
DESMOPRESSINE (ACÉTATE DE),CAD,35.4,,NORTH AMERICA,Desmopressin,AA Pharma,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,25,0.1,MG,02242465
DESMOPRESSINE (ACÉTATE DE),CAD,70.8,,NORTH AMERICA,Desmopressin,AA Pharma,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,50,0.1,MG,02242465
DESMOPRESSINE (ACÉTATE DE),CAD,6832.0,,NORTH AMERICA,Desmopressin,AA Pharma,"Co. ou Co. Diss. Orale 0,1 mg ou 0,06 mg",Co. ou Co. Diss. Orale,,0.1,MG,02242465
DIÉNOGEST,CAD,14.32,0.5115,NORTH AMERICA,Aspen-Dienogest,Aspen,Co. 2 mg,Co,28,2,MG,02493055
DIÉNOGEST,CAD,14.32,0.5115,NORTH AMERICA,JAMP Dienogest,Jamp,Co. 2 mg,Co,28,2,MG,02498189
DIÉNOGEST,CAD,14.32,0.5115,NORTH AMERICA,M-Dienogest,Mantra Ph.,Co. 2 mg,Co,28,2,MG,02543613
DIÉNOGEST,CAD,55.0,1.9643,NORTH AMERICA,Visanne,Bayer,Co. 2 mg,Co,28,2,MG,02374900
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,4.16,0.0416,NORTH AMERICA,AA-Medroxy,AA Pharma,"Co. 2,5 mg",Co,100,2.5,MG,02244726
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,4.16,0.0416,NORTH AMERICA,Novo-Medrone,Novopharm,"Co. 2,5 mg",Co,100,2.5,MG,02221284
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,8.23,0.0823,NORTH AMERICA,AA-Medroxy,AA Pharma,"Co. 2,5 mg",Co,100,2.5,MG,02244727
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,8.23,0.0823,NORTH AMERICA,Novo-Medrone,Novopharm,"Co. 2,5 mg",Co,100,2.5,MG,02221292
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,26.25,0.2625,NORTH AMERICA,Provera,Pfizer,"Co. 2,5 mg",Co,100,2.5,MG,00030937
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,16.7,0.167,NORTH AMERICA,AA-Medroxy,AA Pharma,"Co. 2,5 mg",Co,100,2.5,MG,02277298
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,16.7,0.167,NORTH AMERICA,Novo-Medrone,Novopharm,"Co. 2,5 mg",Co,100,2.5,MG,02221306
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,120.57,1.2057,NORTH AMERICA,AA-Medroxy,AA Pharma,"Co. 2,5 mg",Co,100,2.5,MG,02267640
MÉDROXYPROGESTÉRONE (ACÉTATE DE),CAD,26.98,,NORTH AMERICA,Depo-Provera,(seringue) Pfizer,"Co. 2,5 mg",Co,1,2.5,MG,02523493
MÉGESTROL (ACÉTATE DE),CAD,133.4,1.334,NORTH AMERICA,Megestrol,AA Pharma,Co. 40 mg,Co,100,40,MG,02195917
PROGESTÉRONE,CAD,58.61,,NORTH AMERICA,ACT,Progesterone Injection ActavisPhm,Sol. Inj. Huil. 50 mg/mL,Sol. Inj. Huil,10,50,MG,02446820
PROGESTÉRONE,CAD,58.61,,NORTH AMERICA,Progestérone,injectable Hikma,Sol. Inj. Huil. 50 mg/mL,Sol. Inj. Huil,10,50,MG,02531828
PROGESTÉRONE MICRONISÉE,CAD,9.03,0.3011,NORTH AMERICA,Auro-Progesterone,AuroPharma,Caps. 100 mg,Caps,30,100,MG,02493578
PROGESTÉRONE MICRONISÉE,CAD,30.11,0.3011,NORTH AMERICA,Auro-Progesterone,AuroPharma,Caps. 100 mg,Caps,100,100,MG,02493578
PROGESTÉRONE MICRONISÉE,CAD,9.03,0.3011,NORTH AMERICA,pms-Progesterone,Phmscience,Caps. 100 mg,Caps,30,100,MG,02476576
PROGESTÉRONE MICRONISÉE,CAD,30.11,0.3011,NORTH AMERICA,pms-Progesterone,Phmscience,Caps. 100 mg,Caps,100,100,MG,02476576
PROGESTÉRONE MICRONISÉE,CAD,30.11,0.3011,NORTH AMERICA,Progestérone,Sanis,Caps. 100 mg,Caps,100,100,MG,02516187
PROGESTÉRONE MICRONISÉE,CAD,9.03,0.3011,NORTH AMERICA,Prometrium,Organon,Caps. 100 mg,Caps,30,100,MG,02166704
PROGESTÉRONE MICRONISÉE,CAD,9.03,0.3011,NORTH AMERICA,Reddy-Progesterone,Dr Reddy's,Caps. 100 mg,Caps,30,100,MG,02463113
PROGESTÉRONE MICRONISÉE,CAD,30.11,0.3011,NORTH AMERICA,Reddy-Progesterone,Dr Reddy's,Caps. 100 mg,Caps,100,100,MG,02463113
PROGESTÉRONE MICRONISÉE,CAD,9.03,0.3011,NORTH AMERICA,Teva-Progesterone,Teva Can,Caps. 100 mg,Caps,30,100,MG,02439913
PROGESTÉRONE MICRONISÉE,CAD,30.11,0.3011,NORTH AMERICA,Teva-Progesterone,Teva Can,Caps. 100 mg,Caps,100,100,MG,02439913
PROGESTÉRONE MICRONISÉE,CAD,37.17,1.2391,NORTH AMERICA,pms-Progesterone,Phmscience,Caps. 200 mg,Caps,30,200,MG,02480247
PROGESTÉRONE MICRONISÉE,CAD,123.91,1.2391,NORTH AMERICA,pms-Progesterone,Phmscience,Caps. 200 mg,Caps,100,200,MG,02480247
PROGESTÉRONE MICRONISÉE,CAD,6836.04,,NORTH AMERICA,pms-Progesterone,Phmscience,Caps. 200 mg,Caps,,200,MG,02480247
LÉVOTHYROXINE SODIQUE,CAD,6.04,0.0604,NORTH AMERICA,Apo-Levothyroxine,Apotex,"Co. 0,025 mg",Co,100,0.025,MG,02550709
LÉVOTHYROXINE SODIQUE,CAD,1000.0,60.44,NORTH AMERICA,Apo-Levothyroxine,Apotex,"Co. 0,025 mg",Co,,0.025,MG,02550709
LÉVOTHYROXINE SODIQUE,CAD,6.97,0.0774,NORTH AMERICA,Synthroid,BGP Pharma,"Co. 0,025 mg",Co,90,0.025,MG,02172062
LÉVOTHYROXINE SODIQUE,CAD,1000.0,71.09,NORTH AMERICA,Synthroid,BGP Pharma,"Co. 0,025 mg",Co,,0.025,MG,02172062
LÉVOTHYROXINE SODIQUE,CAD,0.05,,NORTH AMERICA,Synthroid,BGP Pharma,"Co. 0,025 mg",Co,,0.025,MG,02172062
LÉVOTHYROXINE SODIQUE,CAD,2.74,0.0274,NORTH AMERICA,Apo-Levothyroxine,Apotex,"Co. 0,025 mg",Co,100,0.025,MG,02550717
