award_date,source_url,lot_number,un_classification_code,item_title,buyer_specifications,lot_quantity,supplier,supplier_specifications,unit_price_offer_raw,unit_price_offer,awarded_quantity_raw,awarded_quantity,total_net_awarded_raw,total_net_awarded,state,is_awarded,awarded_unit_price,lot_total_line_raw,lot_total_line,source_tender_url
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,20,73101701,Servicios de producción de medicamentos o medicinas,5556470 MILRINONA 10 mg 10 ml Inyectable,237,77.240.238-4 EMCURE PHARMA CHILE SPA,420007952 - MILRINONA 10MG/10ML SOLUCIÓN INYECTABLE. FACTOR EMPAQUE: Caja con 5 FAM. REG ISP F-26779.,$ 7495,7495.0,237,237.0,1776315,1776315.0,Adjudicada,YES,7495.0,1.776.315,1776315.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,21,73101701,Servicios de producción de medicamentos o medicinas,5553660 PAMIDRONATO 90 mg 3 ml Inyectable,3,76.453.466-2 GADORPHARMA SPA,"AMINOMUX® 90 LIOFILIZADO PARA INFUSIÓN INTRAVENOSA 90 mg, CON SOLVENTE PAMIDRONATO DISODICO 90mg, Estuche con 1 Frasco-ampolla, EQUIVALENTE TERAPÉUTICO, fabricado terminado en Gador S.A procedencia Argentina planta certificada FDA. Reg. ISP: F-19556, Vencimiento: 30-06-2026, Plazo Entrega:48 horas , aplica horario de corte. Monto min:500.000.-",$ 21576,21576.0,3,3.0,64728,64728.0,Adjudicada,YES,21576.0,64.728,64728.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,21,73101701,Servicios de producción de medicamentos o medicinas,5553660 PAMIDRONATO 90 mg 3 ml Inyectable,3,76.084.945-6 GADOR LIMITADA,"AMINOMUX® 90 LIOFILIZADO PARA INFUSIÓN INTRAVENOSA 90 mg, CON SOLVENTE PAMIDRONATO DISODICO 90mg, Estuche con 1 Frasco-ampolla, EQUIVALENTE TERAPÉUTICO, fabricado terminado en Gador S.A procedencia Argentina planta certificada FDA. Reg. ISP: F-19556, Vencimiento: 30-10-2026, Plazo Entrega: 2 días hábiles , aplica horario de corte. Monto Min despacho 500.000",$ 21576,21576.0,0,0.0,0,0.0,No Adjudicada,NO,,64.728,64728.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,22,73101701,Servicios de producción de medicamentos o medicinas,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,5857,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"PRCT1000AMPO. (BE)PARACETAMOL 1000MG X100ML X10FA. B. BRAUN. PARACETAMOL. REG ISP F-23056. VCTO 09-2026. LOTE 24103450 -- 4030539176828, Entrega en 24 horas. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Sin monto mínimo de despacho. Validez de la oferta 90 días.","$ 1688,3",1688.3,0,0.0,0,0.0,No Adjudicada,NO,,5.798.430,5798430.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,22,73101701,Servicios de producción de medicamentos o medicinas,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,5857,96.756.540-7 B BRAUN MEDICAL SPA,3548597 PARACETAMOL B. BRAUN 1G VIAL 100 ML. CAJA X 10 UN.,$ 1000,1000.0,0,0.0,0,0.0,No Adjudicada,NO,,5.798.430,5798430.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,22,73101701,Servicios de producción de medicamentos o medicinas,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,5857,77.478.120-k FRESENIUS KABI CHILE LIMITADA,"K925031 Paracetamol solución para infusión 10 mgmL X 100 mL. Caja x 10 frascos de vidrio. Registro ISP F-2033923 con cisteína, libre de sodio y glucosa, no requiere protección de la luz. Periodo de eficacia 24 Meses. Certificación HMA EMA MHRA HPRA Origen Alemania, Marca Fresenius Kabi. eq terapeutico.",$ 1100,1100.0,0,0.0,0,0.0,No Adjudicada,NO,,5.798.430,5798430.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,22,73101701,Servicios de producción de medicamentos o medicinas,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,5857,88.597.500-3 LABORATORIO BIOSANO S A,"PARACETAMOL SOLUCIÓN PARA PERFUSIÓN 10 mg/mL botella plástica 100ml, registro ISP F-25855/20., venc: 28-02-2026, Min de facturación $150.000, Plazo de entrega: 24 horas",$ 1000,1000.0,0,0.0,0,0.0,No Adjudicada,NO,,5.798.430,5798430.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,22,73101701,Servicios de producción de medicamentos o medicinas,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,5857,77.596.940-7 LABORATORIO CHILE S A,PARACETAMOL 10 MGML 10 FA 100 ML,$ 1100,1100.0,0,0.0,0,0.0,No Adjudicada,NO,,5.798.430,5798430.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,22,73101701,Servicios de producción de medicamentos o medicinas,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,5857,76.099.325-5 MEDINOVA LIMITADA,"CODIGO 5556590 PARACETAMOL SOLUCIÓN PARA PERFUSIÓN 10 mg X 100ML BIOEQUIVALENTE. Estuche de cartulina impresa, que contiene 1 Frasco de PEBD blanca opaca COTIZADO POR FRASCO DE 100ML. Reg. ISP N° F-2736123. VENCIMIENTO 062026. PLANTA CON CERTIFICACION GMP ENTREGA IMMEDIATA ENTRE 12 A 18 HORAS DESDE ORDEN DE COMPRA, FLETE INCLUIDO",$ 990,990.0,5857,5857.0,5798430,5798430.0,Adjudicada,YES,990.0,5.798.430,5798430.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,23,73101701,Servicios de producción de medicamentos o medicinas,"5559830 PICOSULFATO DE SODIO 0,75 % 10 ml Solución gotas orales",65,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"SDPC0075GOTS. (BE)AGUALA X 10ML GTS. ORAL. MEGALABS. SODIO PICOSULFATO. REG ISP F-3702. VCTO 09-2026. LOTE 403042 -- 7800059002733, Entrega en 24 horas. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Sin monto mínimo de despacho. Validez de la oferta 90 días.",$ 2407,2407.0,0,0.0,0,0.0,No Adjudicada,NO,,101.725,101725.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,23,73101701,Servicios de producción de medicamentos o medicinas,"5559830 PICOSULFATO DE SODIO 0,75 % 10 ml Solución gotas orales",65,94.544.000-7 MEGALABS CHILE S.A,"001-000-80140 AGUALA SOLUCIÓN ORAL GOTAS 0,75% X 10 ML. -PICOSULFATO DE SODIO-REGISTRO ISP F-3702-20-PROC. LAB. ITF - LABOMED FARMACÉUTICA LTDA. - CHILE -VENCE 30-09-2026-MONTO MINIMO NETO FACTURACION $100.000.-",$ 1565,1565.0,65,65.0,101725,101725.0,Adjudicada,YES,1565.0,101.725,101725.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,24,73101701,Servicios de producción de medicamentos o medicinas,5559989 RITUXIMAB 500 mg 50 ml Inyectable,8,77.700.769-6 SANDOZ CHILE SPA,"44092363 RIXATHON 500MG50ML 1LIVI _1 CL, Caja x 1 frasco ampolla, Vence 30-04-2027",$ 129004,129004.0,8,8.0,1032032,1032032.0,Adjudicada,YES,129004.0,1.032.032,1032032.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,24,73101701,Servicios de producción de medicamentos o medicinas,5559989 RITUXIMAB 500 mg 50 ml Inyectable,8,82.999.400-3 ROCHE CHILE LIMITADA,10143346 MABTHERA 500 mg 50 ml Rituximab. - Presentación: Caja x 1 vial. - Producto Referente Norma Técnica 170. - Aprobado por EMA y FDA. - Programa de Farmacovigilancia activo. - Período de eficacia 30 meses. - Registro ISP: B-2844-20. - Plazo de Entrega: 24 hrs. hábiles a partir de la recepción conforme de la OC,$ 703840,703840.0,0,0.0,0,0.0,No Adjudicada,NO,,1.032.032,1032032.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,24,73101701,Servicios de producción de medicamentos o medicinas,5559989 RITUXIMAB 500 mg 50 ml Inyectable,8,76.975.985-9 CELLTRION HEALTHCARE CHILE SPA,TRUXIMA 500 - RITUXIMAB 500 MG50 ML. REGISTRO ISP B-2749,$ 139000,139000.0,0,0.0,0,0.0,No Adjudicada,NO,,1.032.032,1032032.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,25,73101701,Servicios de producción de medicamentos o medicinas,5552110 SULFASALAZINA 500 mg Comprimido,1365,76.834.916-9 DISTRIBUIDORA QUALIMED LIMITADA,C3250530 AZULFIDINE 500mg X100COM.. SULFASALAZINA 500mg ORAL SOLIDO. Fabricante: PFIZER. ISP: F-20757. Despacho en 48 hrs 2 días hábiles. Sin Monto Mín. despacho. Venc. 30-06-2028.,$ 179,179.0,1365,1365.0,244335,244335.0,Adjudicada,YES,179.0,244.335,244335.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,27,73101701,Servicios de producción de medicamentos o medicinas,5560014 TICAGRELOR 90 mg Comprimido,3647,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,"TCGL0090COMP. BRILINTA 90MG X 60 COMP.REC.. ASTRA ZENECA. TICAGRELOR. REG ISP F-18910. VCTO 04-2027. LOTE 61506 -- 7896206405298, Entrega en 24 horas. Se adjunta ISP, CANJE y anexos técnicos. Sin costo por flete. Sin monto mínimo de despacho. Validez de la oferta 90 días.","$ 1144,9",1144.9,0,0.0,0,0.0,No Adjudicada,NO,,2.844.660,2844660.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,27,73101701,Servicios de producción de medicamentos o medicinas,5560014 TICAGRELOR 90 mg Comprimido,3647,96.945.670-2 NOVOFARMA SERVICE S A,"AX3001154-BRILINTA 90MG X 60 COMP. REC.-ENVASE 60 COMPRIMIDOS-F-18910/21-SE ADJUNTA DOCUMENTACIÓN TÉCNICA, CERTIFICADO DE FARMACOVIGILANCIA Y CONDICIONES DE VENTA., venc: SEP 2026, Min de facturación y despacho 7UF + IVA se cotizan Valores Netos",$ 1019,1019.0,0,0.0,0,0.0,No Adjudicada,NO,,2.844.660,2844660.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,27,73101701,Servicios de producción de medicamentos o medicinas,5560014 TICAGRELOR 90 mg Comprimido,3647,76.133.312-7 LABORATORIO HOSPIFARMA CHILE LIMITADA,"MSN0028 REVAGREL COMPRIMIDOS RECUBIERTOS 90 mg TICAGRELOR. EQUIVALENTE TERAPÉUTICO. REGISTRO ISP F-2586920. PRESENTACIÓN: CAJA X 30 COMPRIMIDOS RECUBIERTOS. FABRICANTE: MSN LABORATORIES PRIVATE LIMITED., INDIA.",$ 780,780.0,3647,3647.0,2844660,2844660.0,Adjudicada,YES,780.0,2.844.660,2844660.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,28,73101701,Servicios de producción de medicamentos o medicinas,"5560015 TIROFIBAN 0,25 mg 1 ml Inyectable",1,76.328.242-2 ASPEN CHILE S.A.,"AGRASTAT CONCENTRADO PARA INFUSIÓN I.V. 0,025%. TIROFIBAN CLORHIDRATO MONOHIDRATO. PROVEEDOR UNICO REG ISP: F-2597221. Procedente: SIEGFRIED HAMELN GMBH., Alemania. Vía Administración: IV Presentación: 1 FA. VCTO: 01.2027.-",$ 317520,317520.0,1,1.0,317520,317520.0,Adjudicada,YES,317520.0,317.520,317520.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,29,73101701,Servicios de producción de medicamentos o medicinas,5558630 URAPIDIL 100 mg 20 ml Inyectable,190,76.383.221-K EXELTIS CHILE SPA,234829 TACHYBEN 100-SOLUCION INYECTABLE - URAPIDIL 5 MG-ML- CADA ESTUCHE CONTIENE 5 AMPOLLAS DE 20 ML CADA UNA. REGISTRO ISP F-21407. VALOR X AMPOLLA,$ 21780,21780.0,190,190.0,4138200,4138200.0,Adjudicada,YES,21780.0,4.138.200,4138200.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-06-04,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,30,73101701,Servicios de producción de medicamentos o medicinas,5559900 URAPIDIL 50 mg 10 ml Inyectable,280,76.383.221-K EXELTIS CHILE SPA,234830 TACHYBEN 50-SOLUCION INYECTABLE - URAPIDIL 5 MG-ML. CADA ESTUCHE CONTIENE 5 AMPOLLAS DE 10 ML CADA UNA. REGISTRO ISP F-21407. VALOR X AMPOLLA,$ 13082,13082.0,280,280.0,3662960,3662960.0,Adjudicada,YES,13082.0,3.662.960,3662960.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==
2025-02-14,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,1,51111716,Rituximab,50-219-200-040-00 RITUXIMAB 500 MG SOLUCION INYECTABLE EQUIVALENTE,451,77.700.769-6 SANDOZ CHILE SPA,44092363 RIXATHON 500MG50ML 1LIVI _1 CL solución inyectable,$ 101500,101500.0,0,0.0,0,0.0,No Adjudicada,NO,,43.521.500,43521500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==
2025-02-14,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,1,51111716,Rituximab,50-219-200-040-00 RITUXIMAB 500 MG SOLUCION INYECTABLE EQUIVALENTE,451,82.999.400-3 ROCHE CHILE LIMITADA,10143346 MABTHERA 500 mg 50 ml Rituximab - Presentación: Caja x 1 vial. - Producto Referente Norma Técnica 170 - Aprobado por EMA y FDA - Programa de Farmacovigilancia activo - 15 años de experiencia de uso en sistema público y privado - Período de eficacia 30 meses - Registro ISP: B-2844-20 - Plazo de Entrega: 24 hrs. hábiles a partir de la recepción conforme de la OC,$ 703840,703840.0,0,0.0,0,0.0,No Adjudicada,NO,,43.521.500,43521500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==
2025-02-14,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,1,51111716,Rituximab,50-219-200-040-00 RITUXIMAB 500 MG SOLUCION INYECTABLE EQUIVALENTE,451,76.975.985-9 CELLTRION HEALTHCARE CHILE SPA,TRUXIMA 500 - RITUXIMAB PARA SOLUCION PARA PERFUSION 500 MG-50 ML. CADA ESTUCHE CONTIENE 1 FRASCO AMPOLLA DE 50 ML. REGISTRO ISP B-2749.,$ 96500,96500.0,451,451.0,43521500,43521500.0,Adjudicada,YES,96500.0,43.521.500,43521500.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,1,85121902,Farmacias,ABROCITINIB 100 MG COMPRIMIDO RECUBIERTO,2160,96.981.250-9 PFIZER CHILE S.A.,"Cibinco Comprimidos Recubiertos 100 mg - Abrocitinib de Pfizer. Precio ofertado corresponde a 1 Comprimido Recubierto. Envase de venta: caja que contiene 28 Comprimidos Recubiertos. Registro ISP N°F-26902-22, venc: 31-10-2026, Procedente de Alemania. Se adjuntan Especificaciones Técnicas.",$ 16071,16071.0,2160,2160.0,34713360,34713360.0,Adjudicada,YES,16071.0,34.713.360,34713360.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,2,85121902,Farmacias,ABROCITINIB 200 MG COMPRIMIDO RECUBIERTO,7200,96.981.250-9 PFIZER CHILE S.A.,"Cibinco Comprimidos Recubiertos 200 mg - Abrocitinib de Pfizer. Precio ofertado corresponde a 1 Comprimido Recubierto. Envase de venta: caja que contiene 28 Comprimidos Recubiertos. Registro ISP N°F-26903-22, Procedente de Alemania. Se adjuntan Especificaciones Técnicas.",$ 20964,20964.0,7200,7200.0,150940800,150940800.0,Adjudicada,YES,20964.0,150.940.800,150940800.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,3,51141531,Ácido valproico,ACIDO VALPROICO 375 MG/ML SOLUCION PARA GOTAS ORALES - FCO 25 ML. (1 ML = 40 GOTAS),960,96.945.670-2 NOVOFARMA SERVICE S A,"R600156 ATEMPERATOR SOLUCION PARA GOTAS ORALES 375 MG/ML (VALPROATO DE MAGNESIO 375 MG/ML) PRESENTACION FRASCO DE VIDRIO AMBAR, CLASE HIDROLITICA III, ETIQUETADO, PROVISTO DE TAPA PLASTICA DE SEGURIDAD Y GOTARIO DE POLIPROPILENO. PRODUCTO LIBRE DE GLUTEN CERTIFICACION INTA ALMACENAMIENTO A NO MAS DE 30 C REGISTRO ISP F-5662/20 PERIODO DE EFICACIA 60 MESES ORIGEN CHILE",$ 14032,14032.0,960,960.0,13470720,13470720.0,Adjudicada,YES,14032.0,13.470.720,13470720.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,4,85121902,Farmacias,BENRALIZUMAB 30 MG/ML JERINGA PRELLENADA,72,76.447.530-5 ASTRAZENECA SA,"FASENRA SOLUCIÓN INYECTABLE 30 mg 1 mL BENRALIZUMAB, Registro ISP B-293622. Dispositivo AUTOINYECTOR. Procedencia: ASTRAZENECA PHARMACEUTICALS LP-AMYLIN OHIO LLC, USA. Oferta precio unitario. Empaque por 1 unidad.",$ 1594758,1594758.0,72,72.0,114822576,114822576.0,Adjudicada,YES,1594758.0,114.822.576,114822576.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,5,85121902,Farmacias,DEUCRAVACITINIB 6 MG COMPRIMIDO RECUBIERTO,2880,92.363.000-7 BRISTOL MYERS SQUIBB DE CHILE AGENC DE E R SQUIBB & SONS INTERAM CORPO,SOTYKTU 6 MG,$ 22043,22043.0,2880,2880.0,63483840,63483840.0,Adjudicada,YES,22043.0,63.483.840,63483840.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,6,85121902,Farmacias,DUPILUMAB 300 MG/2 ML JERINGA PRELLENADA,96,92.251.000-8 SANOFI-AVENTIS DE CHILE S.A.,"24M - C794923 DUPIXENT SOLUCIÓN INYECTABLE 300 mg/2 mL . REGISTRO ISP B-2860/21. DUPILUMAB. PRODUCTO INNOVADOR. Se comercializa en cajas x 2 jer. prellenadas, Precio Ofertado x Jer.",$ 595000,595000.0,96,96.0,57120000,57120000.0,Adjudicada,YES,595000.0,57.120.000,57120000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,7,85121902,Farmacias,"DUPILUMAB SOLUCIÓN INYECTABLE 200 MG/1,14 ML JERINGA PRELLENADA",240,92.251.000-8 SANOFI-AVENTIS DE CHILE S.A.,"24M - C794919 DUPIXENT SOLUCIÓN INYECTABLE 200 mg/1,14 mL . REGISTRO ISP B-2862/21. DUPILUMAB. PRODUCTO INNOVADOR. Se comercializa en cajas x 2 jer. prellenadas, Precio Ofertado x Jer.",$ 429410,429410.0,240,240.0,103058400,103058400.0,Adjudicada,YES,429410.0,103.058.400,103058400.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,8,51181722,Fluticasona,FLUTICASONA/UMECLIDINIO/VILANTEROL 92/55/22 MCG POLVO PARA INHALACION ORAL,2880,85.025.700-0 GLAXOSMITHKLINE CHILE FARMACEUTICA LIMITADA,"60000000111142 TRELEGY ELLIPTA 925522MCG 1X30D BROMURO DE UMECLIDINIOFLUTICASONA FUROATOVILANTEROL TRIFENATATO VENCIMIENTO:Mayor a 12 Meses - ISP:F-2386223 - Con cert. GMP , Flete incluido, ficha full www.chileproveedores.cl Detalle: INHALADOR DE PLASTICO CON BOQUILLA, CUBIERTA Y UN CONTADOR DE DOSIS, QUE A SU VEZ CONTIENE DOS TIRAS DE ALUALU CON AVEOLOS DISTRIBUIDOS REGULARMENTE, DENTRO DE UNA",$ 42000,42000.0,2880,2880.0,120960000,120960000.0,Adjudicada,YES,42000.0,120.960.000,120960000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
2025-09-15,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,9,85121902,Farmacias,"GOLIMUMAB SOLUCION INYECTABLE 50 MG / 0,5 ML JERINGA PRELLENADA",120,93.745.000-1 JOHNSON Y JOHNSON DE CHILE S A,"Cod 412415 Simponi: Golimumab pluma prellenada autoinyector 50 mg 0,5 ml. Presentación: 1 pluma prellenada con autoinyector. Registro: B-2197-21 producto original JJ DESPACHO REGIONES DE 5 A 6 DIAS HÁBILES",$ 660000,660000.0,120,120.0,79200000,79200000.0,Adjudicada,YES,660000.0,79.200.000,79200000.0,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==
