COUNTRY,PROVINCE,SOURCE,Source Tender Id,Tender Title,Unique Lot ID,Lot Number,Sub Lot Number,Lot Title,Est Lot Value Local,Local Currency,Deadline Date,TENDERING AUTHORITY,Tendering Authority Type,Tender Procedure Type,CN Document Number,Original_Publication_Link_Notice,Ceiling Unit Price,MEAT,Price Evaluation ratio,Quality Evaluation ratio,Other Evaluation ratio,CAN Document Number,Award Date,Bidder,Bid Status Award,Lot_Award_Value_Local,Awarded Unit Price,Original_Publication_Link_Award,Status
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,14,,"5558810 FACTOR DE COAGULACIÓN II,VII,IX,X (OCTAPLEX) Inyectable",,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.432.529-K CSL BEHRING SPA,YES,2518800,209900,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,15,,5557410 GLUCAGON 1 mg 1 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,,,,,,,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,16,,5554700 HIDROXIETILALMIDON 6 % 500 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,96.859.930-5 LIBRA CHILE S A,NO,520000,10000,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,16,,5554700 HIDROXIETILALMIDON 6 % 500 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,77.478.120-k FRESENIUS KABI CHILE LIMITADA,YES,520000,10400,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,17,,"5557450 LANATOSIDO C 0,4 mg 2 ml Inyectable",,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,91.546.000-3 LABORATORIO SANDERSON SPA,YES,130000,1000,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,18,,5559810 LANSOPRAZOL BD 15 mg Comprimido,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,,,,,,,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,19,,5556660 MANITOL 15 % 500 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,91.546.000-3 LABORATORIO SANDERSON SPA,YES,21814,1678,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,20,,5556470 MILRINONA 10 mg 10 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.062.131-5 REPRESENTACIONES BIOTEC SPA,NO,1776315,15000,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,20,,5556470 MILRINONA 10 mg 10 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,96.859.930-5 LIBRA CHILE S A,NO,1776315,9500,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,20,,5556470 MILRINONA 10 mg 10 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,77.478.120-k FRESENIUS KABI CHILE LIMITADA,NO,1776315,10900,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,20,,5556470 MILRINONA 10 mg 10 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,77.240.238-4 EMCURE PHARMA CHILE SPA,YES,1776315,7495,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,21,,5553660 PAMIDRONATO 90 mg 3 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.453.466-2 GADORPHARMA SPA,YES,64728,21576,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,21,,5553660 PAMIDRONATO 90 mg 3 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.084.945-6 GADOR LIMITADA,NO,64728,21576,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,22,,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,NO,5798430,1688.3,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,22,,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,96.756.540-7 B BRAUN MEDICAL SPA,NO,5798430,1000,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,22,,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,77.478.120-k FRESENIUS KABI CHILE LIMITADA,NO,5798430,1100,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,22,,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,88.597.500-3 LABORATORIO BIOSANO S A,NO,5798430,1000,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,22,,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,77.596.940-7 LABORATORIO CHILE S A,NO,5798430,1100,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,22,,5556590 PARACETAMOL 1000 mg 100 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.099.325-5 MEDINOVA LIMITADA,YES,5798430,990,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,23,,"5559830 PICOSULFATO DE SODIO 0,75 % 10 ml Solución gotas orales",,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,NO,101725,2407,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,23,,"5559830 PICOSULFATO DE SODIO 0,75 % 10 ml Solución gotas orales",,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,94.544.000-7 MEGALABS CHILE S.A,YES,101725,1565,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,24,,5559989 RITUXIMAB 500 mg 50 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,77.700.769-6 SANDOZ CHILE SPA,YES,1032032,129004,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,24,,5559989 RITUXIMAB 500 mg 50 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,82.999.400-3 ROCHE CHILE LIMITADA,NO,1032032,703840,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,24,,5559989 RITUXIMAB 500 mg 50 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.975.985-9 CELLTRION HEALTHCARE CHILE SPA,NO,1032032,139000,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,25,,5552110 SULFASALAZINA 500 mg Comprimido,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.834.916-9 DISTRIBUIDORA QUALIMED LIMITADA,YES,244335,179,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,26,,5557960 TENECTEPLASA 10000 UI Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,,,,,,,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,27,,5560014 TICAGRELOR 90 mg Comprimido,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.956.140-4 ETHON PHARMACEUTICALS COMERCIALIZADORA IMP EXP Y DIST SPA,NO,2844660,1144.9,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,27,,5560014 TICAGRELOR 90 mg Comprimido,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,96.945.670-2 NOVOFARMA SERVICE S A,NO,2844660,1019,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,27,,5560014 TICAGRELOR 90 mg Comprimido,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.133.312-7 LABORATORIO HOSPIFARMA CHILE LIMITADA,YES,2844660,780,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,28,,"5560015 TIROFIBAN 0,25 mg 1 ml Inyectable",,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.328.242-2 ASPEN CHILE S.A.,YES,317520,317520,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,29,,5558630 URAPIDIL 100 mg 20 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.383.221-K EXELTIS CHILE SPA,YES,4138200,21780,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058071-16-LE25,Suministro de Fármacos Paciente Crítico,73101701,30,,5559900 URAPIDIL 50 mg 10 ml Inyectable,,,14-04-2025 17:00:00,HOSPITAL CLINICO METROPOLITANO EL CARMEN DOCTOR LUIS VALENTIN FERRADA,,,1058071-16-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=jhOpds/CyjLribV2/zwPEA==,,,,,100,1058071-16-LE25,2025-06-04,76.383.221-K EXELTIS CHILE SPA,YES,3662960,13082,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=jhOpds/CyjLribV2/zwPEA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058095-4-LE25,REPOSICIÓN MEDICAMENTOS PARA 2 MESES 5,51111716,1,,50-219-200-040-00 RITUXIMAB 500 MG SOLUCION INYECTABLE EQUIVALENTE,,,05-02-2025 10:00:00,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,,1058095-4-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,,,,,100,1058095-4-LE25,2025-02-14,77.700.769-6 SANDOZ CHILE SPA,NO,43521500,101500,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058095-4-LE25,REPOSICIÓN MEDICAMENTOS PARA 2 MESES 5,51111716,1,,50-219-200-040-00 RITUXIMAB 500 MG SOLUCION INYECTABLE EQUIVALENTE,,,05-02-2025 10:00:00,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,,1058095-4-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,,,,,100,1058095-4-LE25,2025-02-14,82.999.400-3 ROCHE CHILE LIMITADA,NO,43521500,703840,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,AWARDED
CHILE,Región Metropolitana de Santiago,MERCADOPUBLICO,1058095-4-LE25,REPOSICIÓN MEDICAMENTOS PARA 2 MESES 5,51111716,1,,50-219-200-040-00 RITUXIMAB 500 MG SOLUCION INYECTABLE EQUIVALENTE,,,05-02-2025 10:00:00,COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO,,,1058095-4-LE25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,,,,,100,1058095-4-LE25,2025-02-14,76.975.985-9 CELLTRION HEALTHCARE CHILE SPA,YES,43521500,96500,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dUtTPHJvFYDifAKt8JeFIA==,AWARDED
CHILE,Región de Magallanes y de la Antártica,MERCADOPUBLICO,1058012-37-LR25,MEDICAMENTOS FARMACIA AMBULATORIA HCM 2026-2027,85121902,1,,ABROCITINIB 100 MG COMPRIMIDO RECUBIERTO,,,20-08-2025 15:00:00,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,,,1058012-37-LR25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,,,,,100,1058012-37-LR25,2025-09-15,96.981.250-9 PFIZER CHILE S.A.,YES,34713360,16071,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,AWARDED
CHILE,Región de Magallanes y de la Antártica,MERCADOPUBLICO,1058012-37-LR25,MEDICAMENTOS FARMACIA AMBULATORIA HCM 2026-2027,85121902,2,,ABROCITINIB 200 MG COMPRIMIDO RECUBIERTO,,,20-08-2025 15:00:00,HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO AVARIA,,,1058012-37-LR25,https://www.mercadopublico.cl/Procurement/Modules/RFB/DetailsAcquisition.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,,,,,100,1058012-37-LR25,2025-09-15,96.981.250-9 PFIZER CHILE S.A.,YES,150940800,20964,https://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=Uyqu3XW+CeLx/Kcd/eyRog==,AWARDED
