page,text
379,"0,4308"
379,70 mg   PPB Co.
379,
379,"02485184  AG-Alendronate Angita 4 7,12"
379,"1,7804"
379,"02506327  AG-Alendronate Sodium Angita 4 7,12"
379,"1,7804"
379,02352966  Alendronate Sanis 4
379,"507,12"
379,"89,02"
379,"1,7804"
379,"1,7804"
379,02299712  Alendronate Sivem 4
379,"507,12"
379,"89,02"
379,"1,7804"
379,"1,7804"
379,"02381494  Alendronate monosodique Accord 4 7,12"
379,"1,7804"
379,02303078  Alendronate-70 Pro Doc 4
379,"1007,12"
379,"178,04"
379,"1,7804"
379,"1,7804"
379,02248730  Apo-Alendronate Apotex 4
379,"1007,12"
379,"178,04"
379,"1,7804"
379,"1,7804"
379,02388553  Auro-Alendronate AuroPharma 4
379,"507,12"
379,"89,02"
379,"1,7804"
379,"1,7804"
379,"02245329  Fosamax Organon 4 38,62 9,6550"
379,"02500175  Jamp Alendronate Sodium Jamp 4 7,12"
379,"1,7804"
379,"02385031  Jamp-Alendronate Jamp 4 7,12"
379,"1,7804"
379,"02529394  M-Alendronate Mantra Ph. 4 7,12"
379,"1,7804"
379,"02394871  Mint-Alendronate Mint 4 7,12"
379,"1,7804"
379,"02523116  NRA-Alendronate Nora 4 7,12"
379,"1,7804"
379,02284006  pms-Alendronate FC Phmscience 4
379,"307,12"
379,"53,41"
379,"1,7804"
379,"1,7804"
379,02270889  Riva-Alendronate Riva 4
379,"1007,12"
379,"178,04"
379,"1,7804"
379,"1,7804"
379,"02288109  Sandoz Alendronate Sandoz 4 7,12"
379,"1,7804"
379,02261715  Teva-Alendronate Teva Can 4
379,"507,12"
379,"89,02"
379,"1,7804"
379,"1,7804"
379,ALENDRONATE/CHOLÉCALCIFÉROL   X
379,70 mg - 140 mcg (5 600 UI)   PPB Co.
379,
379,"02454475  Apo-Alendronate/Vitamin D3 Apotex 4 4,87"
379,"1,2174"
379,"02314940  Fosavance Organon 4 18,17 4,5425"
379,02519836  Jamp Alendronate / Vitamin
379,"D3Jamp 4 4,87"
379,"1,2174"
379,CLODRONATE DISODIQUE   X
379,400 mg Caps.
379,
379,"02245828  Clasteon Sumitomo 120 145,00 1,2083CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
379,FORMATPRIX UNITAIRE
379,2025-08 Page    375
380,PAMIDRONATE DISODIQUE   X
380,30 mg   PPB Sol. Perf. I.V.
380,
380,02244550  Pamidronate Disodique pour
380,injectionPfizer 1
380,"30,32"
380,02246597  Pamidronate Disodium
380,InjectionFresenius 1
380,"30,32"
380,60 mg   PPB Sol. Perf. I.V.
380,
380,02244551  Pamidronate Disodique pour
380,injectionPfizer 1
380,"90,36"
380,02246598  Pamidronate Disodium
380,InjectionFresenius 1
380,"90,36"
380,02249677  Pamidronate Disodium
380,OmegaOméga 1
380,"90,36"
380,90 mg   PPB Sol. Perf. I.V.
380,
380,02244552  Pamidronate Disodique pour
380,injectionPfizer 1
380,"90,95"
380,02246599  Pamidronate Disodium
380,InjectionFresenius 1
380,"90,95"
380,02249685  Pamidronate Disodium
380,OmegaOméga 1
380,"90,95"
380,RISÉDRONATE SODIQUE   X
380,5 mg Co.
380,
380,"02298376  Teva-Risedronate Teva Can 30 31,58 1,0527"
380,30 mg Co.
380,
380,"02298384  Teva-Risedronate Teva Can 30 177,00 5,9000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
380,FORMATPRIX UNITAIRE
380,Page    376 2025-08
381,35 mg   PPB Co.
381,
381,"02246896  Actonel AbbVie 4 39,05 9,7625"
381,02353687  Apo-Risedronate Apotex 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,02406306  Auro-Risedronate AuroPharma 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,"02368552  Jamp-Risedronate Jamp 4 6,71"
381,"1,6764"
381,02302209  pms-Risedronate Phmscience 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,02347474  Risedronate Pro Doc 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,02370255  Risedronate Sanis 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,02411407  Risedronate Sivem 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,02341077  Riva-Risedronate Riva 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,02327295  Sandoz Risedronate Sandoz 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,02298392  Teva-Risedronate Teva Can 4
381,"306,71"
381,"50,29"
381,"1,6764"
381,"1,6764"
381,92:28
381,AGENTS CARIOSTATIQUES
381,FLUORURE DE SODIUM
381,"2,2 mg (F-1 mg) Co. Croq."
381,
381,"00575569  Fluor-A-Day Phmscience 120 6,09 0,0508"
381,92:92
381,AUTRES AGENTS THÉRAPEUTIQUES
381,BÉTAÏNE (ANHYDRE)   X
381,"1 g/1,7 mL Pd. Orale"
381,
381,"02238526  Cystadane RRDC 180 g 839,93"
381,BUPROPION (CHLORHYDRATE DE)   X
381,150 mg CO L.A.
381,
381,"02238441  Zyban4 Bausch H. 100 84,86 0,8486"
381,CYPROTÉRONE (ACÉTATE DE)   X
381,50 mg   PPB Co.
381,
381,"00704431  * Androcur Amdipharm 60 84,00"
381,"1,4000"
381,"02245898  Cyprotérone AA Pharma 100 140,00"
381,"1,4000"
381,02390760  Med-Cyproterone GMP 60
381,"10084,00"
381,"140,00"
381,"1,4000"
381,"1,4000"
381,"02395797  Riva-Cyproterone Riva 60 84,00"
381,"1,4000"
381,4 La durée du remboursement d'un traitement antitabagique avec ce médicament est limitée à 12 semaines
381,consécutives par période de 12 mois.CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU
381,FORMATPRIX UNITAIRE
381,2025-08 Page    377
382,LANRÉOTIDE (ACÉTATE DE)   X
382,"60 mg/0,3 mL Sol. Inj. S.C. (ser)"
382,
382,"02283395  Somatuline Autogel Ipsen 1 1102,00"
382,"90 mg/0,3 mL Sol. Inj. S.C. (ser)"
382,
382,"02283409  Somatuline Autogel Ipsen 1 1470,00"
382,"120 mg/0,5 mL Sol. Inj. S.C. (ser)"
382,
382,"02283417  Somatuline Autogel Ipsen 1 1840,00"
382,OCTRÉOTIDE (ACÉTATE D')   X
382,50 mcg/mL   PPB Sol. Inj.
382,
382,02248639  Octréotide Acétate Oméga Oméga 1 ml
382,"4,01"
382,"00839191  Sandostatin Novartis 1 ml 5,05"
382,100 mcg/mL   PPB Sol. Inj.
382,
382,02248640  Octréotide Acétate Oméga Oméga 1 ml
382,"7,56"
382,"00839205  Sandostatin Novartis 1 ml 9,54"
382,200 mcg/mL Sol. Inj.
382,
382,"02248642  Octréotide Acétate Oméga Oméga 5 ml 72,77"
382,10 mg   PPB Susp. Inj. I.M.
382,
382,02503751  Octréotide pour suspension
382,injectableTeva Can 1
382,"990,70"
382,"02239323  Sandostatin LAR Novartis 1 1211,00"
382,20 mg   PPB Susp. Inj. I.M.
382,
382,02503778  Octréotide pour suspension
382,injectableTeva Can 1
382,"1279,94"
382,"02239324  Sandostatin LAR Novartis 1 1615,40"
382,30 mg   PPB Susp. Inj. I.M.
382,
382,02503786  Octréotide pour suspension
382,injectableTeva Can 1
382,"1642,14"
382,"02239325  Sandostatin LAR Novartis 1 2022,00"
382,PENTOSAN SODIQUE (POLYSULFATE DE)   X
382,100 mg Caps.
382,
382,"02029448  Elmiron Janss. Inc 100 131,40 1,3140CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
382,FORMATPRIX UNITAIRE
382,Page    378 2025-08
383,94:00
383,APPAREILS
383,94:32 hôpital général et usage personnel
383,94:32.20 appareils thérapeutiques
384,
385,94:32.20
385,APPAREILS THÉRAPEUTIQUES
385,ZINC (OXYDE DE)/ ICHTHAMMOL
385,"7,5 cm X 6 m Band."
385,
385,"01948466  Ichthopaste S. & N. 1 7,02CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
385,FORMATPRIX UNITAIRE
385,2025-08 Page    381
386,
387,MÉDICAMENTS D'EXCEPTION
388,
389,MÉDICAMENTS D'EXCEPTION
389,ABATACEPT   X
389,250 mg Pd. Perf. I.V.
389,
389,"02282097  Orencia B.M.S. 1 459,61"
389,125 mg/mL (1 mL) Sol. Inj. S.C. (ser)
389,
389,"02402475  Orencia B.M.S. 4 1378,83 344,7075"
389,ABÉMACICLIB   X
389,50 mg Co.
389,
389,"02487098  Verzenio Lilly 28 2757,20 98,4714"
389,100 mg Co.
389,
389,"02487101  Verzenio Lilly 28 2799,17 99,9704"
389,150 mg Co.
389,
389,"02487128  Verzenio Lilly 28 2757,20 98,4714"
389,ABIRATÉRONE (ACÉTATE D')   X
389,250 mg   PPB Co.
389,
389,"02491397  Apo-Abiraterone Apotex 60 459,38"
389,"7,6563"
389,"02502305  Jamp Abiraterone Jamp 120 918,76"
389,"7,6563"
389,"02503980  Mar-Abiraterone Marcan 120 918,76"
389,"7,6563"
389,"02494132  Nat-Abiraterone Natco 120 918,76"
389,"7,6563"
389,"02492601  pms-Abiraterone Phmscience 120 918,76"
389,"7,6563"
389,"02477114  Reddy-Abiraterone Dr Reddy's 120 918,76"
389,"7,6563"
389,"02486393  Sandoz Abiraterone Sandoz 120 918,76"
389,"7,6563"
389,"02371065  Zytiga Janss. Inc 120 3400,00 28,3333"
389,500 mg   PPB Co.
389,
389,"02525380  Abiraterone Jamp 60 918,75"
389,"15,3125"
389,"02491400  Apo-Abiraterone Apotex 60 918,75"
389,"15,3125"
389,"02529629  Jamp Abiraterone Jamp 60 918,75"
389,"15,3125"
389,"02503999  Mar-Abiraterone Marcan 60 918,75"
389,"15,3125"
389,"02501503  pms-Abiraterone Phmscience 60 918,75"
389,"15,3125"
389,"02533251  Reddy-Abiraterone Dr Reddy's 60 918,75"
389,"15,3125"
389,"02521644  Sandoz Abiraterone Sandoz 60 918,75"
389,"15,3125"
389,"02457113  Zytiga Janss. Inc 60 3400,00 56,6667CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
389,FORMATPRIX UNITAIRE
389,2025-08 Page    385
390,ABIRATÉRONE (ACÉTATE D') - CANCER DE LA PROSTATE MÉTASTATIQUE SENSIBLE À LA CASTRATION
390,X
390,250 mg   PPB Co.
390,
390,"99114372  Apo-Abiraterone Apotex 60 459,38"
390,"7,6563"
390,"99114410  Jamp Abiraterone Jamp 120 918,76"
390,"7,6563"
390,"99114422  Nat-Abiraterone Natco 120 918,76"
390,"7,6563"
390,"99114393  pms-Abiraterone Phmscience 120 918,76"
390,"7,6563"
390,"99114395  Sandoz Abiraterone Sandoz 120 918,76"
390,"7,6563"
390,500 mg   PPB Co.
390,
390,"99114373  Apo-Abiraterone Apotex 60 918,75"
390,"15,3125"
390,"99114409  Jamp Abiraterone Jamp 60 918,75"
390,"15,3125"
390,"99114392  pms-Abiraterone Phmscience 60 918,75"
390,"15,3125"
390,"99114394  Sandoz Abiraterone Sandoz 60 918,75"
390,"15,3125"
390,ABOBOTULINUMTOXINA   X
390,300 U Pd. Inj.
390,
390,"02460203  Dysport Therapeutic Ipsen 1 385,56"
390,500 U Pd. Inj.
390,
390,"02456117  Dysport Therapeutic Ipsen 1 642,60"
390,ABROCITINIB   X
390,50 mg Co.
390,
390,"02528363  Cibinqo Pfizer 30 1460,00 48,6667"
390,100 mg Co.
390,
390,"02528371  Cibinqo Pfizer 30 1460,00 48,6667"
390,200 mg Co.
390,
390,"02528398  Cibinqo Pfizer 30 1634,00 54,4667"
390,ACALABRUTINIB   X
390,100 mg Caps.
390,
390,"02491788  Calquence AZC 60 8158,50 135,9750"
390,100 mg Co.
390,
390,"02535696  Calquence AZC 60 8158,50 135,9750CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
390,FORMATPRIX UNITAIRE
390,Page    386 2025-08
391,ACAMPROSATE   X
391,333 mg Co. L.A.
391,
391,"02293269  Campral Mylan 84 67,20 0,8000"
391,ACIDE OBÉTICHOLIQUE   X
391,5 mg Co.
391,
391,"02463121  Ocaliva Intercept 30 2958,90 98,6301"
391,10 mg Co.
391,
391,"02463148  Ocaliva Intercept 30 2958,90 98,6301"
391,ADALIMUMAB   X
391,"50 mg/mL (0,4 mL) Sol. Inj. S.C."
391,
391,"02511061  Abrilada (seringue) Pfizer 2 471,27 235,6350"
391,"02459310  Amgevita (seringue) Amgen 1 235,64"
391,"02502380  Hulio (seringue) Biocon 2 471,27 235,6350"
391,"02505258  Hyrimoz (seringue) Sandoz 2 471,27 235,6350"
391,"50 mg/mL (0,8 mL) Sol. Inj. S.C."
391,
391,"02511053  Abrilada (seringue) Pfizer 2 942,54 471,2700"
391,"02511045  Abrilada (stylo) Pfizer 2 942,54 471,2700"
391,"02459299  Amgevita (seringue) Amgen 2 942,54 471,2700"
391,"02459302  Amgevita (stylo) Amgen 2 942,54 471,2700"
391,"02473097  Hadlima (seringue) Organon 2 942,54 471,2700"
391,"02473100  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
391,"02502399  Hulio (seringue) Biocon 2 942,54 471,2700"
391,"02502402  Hulio (stylo) Biocon 2 942,54 471,2700"
391,"02492164  Hyrimoz (seringue) Sandoz 2 942,54 471,2700"
391,"02492156  Hyrimoz (stylo) Sandoz 2 942,54 471,2700"
391,"02502682  Idacio (seringue) Fresenius 2 942,54 471,2700"
391,"02502674  Idacio (stylo) Fresenius 2 942,54 471,2700"
391,"100 mg/mL (0,2 mL) Sol. Inj. S.C."
391,
391,"02542315  Hyrimoz (seringue) Sandoz 2 471,27 235,6350CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
391,FORMATPRIX UNITAIRE
391,2025-08 Page    387
392,"100 mg/mL (0,4 mL) Sol. Inj. S.C."
392,
392,"02533472  Hadlima (seringue) Organon 2 942,54 471,2700"
392,"02533480  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
392,"02542323  Hyrimoz (seringue) Sandoz 2 942,54 471,2700"
392,"02542331  Hyrimoz (stylo) Sandoz 2 942,54 471,2700"
392,"02523949  Simlandi (seringue) Jamp 2 942,54 471,2700"
392,"02523957  Simlandi (stylo) Jamp 2 942,54 471,2700"
392,02523760  Yuflyma (seringue) Celltrion 1
392,2
392,4
392,"6471,27"
392,"942,54"
392,"1885,08"
392,"2827,62471,2700"
392,"471,2700"
392,"471,2700"
392,02523779  Yuflyma (stylo) Celltrion 1
392,2
392,4
392,"6471,27"
392,"942,54"
392,"1885,08"
392,"2827,62471,2700"
392,"471,2700"
392,"471,2700"
392,"100 mg/mL (0,8 mL) Sol. Inj. S.C."
392,
392,"02542358  Hyrimoz (seringue) Sandoz 1 942,54"
392,"02542366  Hyrimoz (stylo) Sandoz 1 942,54"
392,"02523965  Simlandi (seringue) Jamp 1 942,54"
392,"02535076  Yuflyma (seringue) Celltrion 1 942,54"
392,02535084  Yuflyma (stylo) Celltrion 1
392,"3942,54"
392,"2827,62 942,5400"
392,ADALIMUMAB (COLITE ULCÉREUSE-ENFANTS)   X
392,"50 mg/mL (0,4 mL) Sol. Inj. S.C."
392,
392,"99114205  Abrilada (seringue) Pfizer 2 471,27 235,6350"
392,"99114130  Amgevita (seringue) Amgen 1 235,64"
392,"99114162  Hulio (seringue) Biocon 2 471,27 235,6350"
392,"50 mg/mL (0,8 mL) Sol. Inj. S.C."
392,
392,"99114200  Abrilada (seringue) Pfizer 2 942,54 471,2700"
392,"99114201  Abrilada (stylo) Pfizer 2 942,54 471,2700"
392,"99114129  Amgevita (seringue) Amgen 2 942,54 471,2700"
392,"99114139  Amgevita (stylo) Amgen 2 942,54 471,2700"
392,"99114434  Hadlima (seringue) Organon 2 942,54 471,2700"
392,"99114435  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
392,"99114161  Hulio (seringue) Biocon 2 942,54 471,2700"
392,"99114163  Hulio (stylo) Biocon 2 942,54 471,2700"
392,"100 mg/mL (0,4 mL) Sol. Inj. S.C."
392,
392,"99114436  Hadlima (seringue) Organon 2 942,54 471,2700"
392,"99114437  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
392,ADALIMUMAB (HIDRADÉNITE SUPPURÉE)   X
392,"50 mg/mL (0,4 mL) Sol. Inj. S.C."
392,
392,"99114035  Amgevita (seringue) Amgen 1 235,64"
392,"99114041  Hulio (seringue) Biocon 2 471,27 235,6350"
392,"99114048  Hyrimoz (seringue) Sandoz 2 471,27 235,6350CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
392,FORMATPRIX UNITAIRE
392,Page    388 2025-08
393,"50 mg/mL (0,8 mL) Sol. Inj. S.C."
393,
393,"99114033  Abrilada (seringue) Pfizer 2 942,54 471,2700"
393,"99114034  Abrilada (stylo) Pfizer 2 942,54 471,2700"
393,"99114046  Amgevita (seringue) Amgen 2 942,54 471,2700"
393,"99114047  Amgevita (stylo) Amgen 2 942,54 471,2700"
393,"99114040  Hadlima (seringue) Organon 2 942,54 471,2700"
393,"99114039  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
393,"99114042  Hulio (seringue) Biocon 2 942,54 471,2700"
393,"99114043  Hulio (stylo) Biocon 2 942,54 471,2700"
393,"99114049  Hyrimoz (seringue) Sandoz 2 942,54 471,2700"
393,"99114050  Hyrimoz (stylo) Sandoz 2 942,54 471,2700"
393,"99114265  Idacio (seringue) Fresenius 2 942,54 471,2700"
393,"99114267  Idacio (stylo) Fresenius 2 942,54 471,2700"
393,"100 mg/mL (0,2 mL) Sol. Inj. S.C."
393,
393,"99114299  Hyrimoz (seringue) Sandoz 2 471,27 235,6350"
393,"100 mg/mL (0,4 mL) Sol. Inj. S.C."
393,
393,"99114297  Hadlima (seringue) Organon 2 942,54 471,2700"
393,"99114298  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
393,"99114300  Hyrimoz (seringue) Sandoz 2 942,54 471,2700"
393,"99114301  Hyrimoz (stylo) Sandoz 2 942,54 471,2700"
393,"99114144  Simlandi (seringue) Jamp 2 942,54 471,2700"
393,"99114151  Simlandi (stylo) Jamp 2 942,54 471,2700"
393,99114225  Yuflyma (seringue) Celltrion 1
393,2
393,4
393,"6471,27"
393,"942,54"
393,"1885,08"
393,"2827,62471,2700"
393,"471,2700"
393,"471,2700"
393,99114233  Yuflyma (stylo) Celltrion 1
393,2
393,4
393,"6471,27"
393,"942,54"
393,"1885,08"
393,"2827,62471,2700"
393,"471,2700"
393,"471,2700"
393,"100 mg/mL (0,8 mL) Sol. Inj. S.C."
393,
393,"99114302  Hyrimoz (seringue) Sandoz 1 942,54"
393,"99114303  Hyrimoz (stylo) Sandoz 1 942,54"
393,"99114146  Simlandi (seringue) Jamp 1 942,54"
393,"99114227  Yuflyma (seringue) Celltrion 1 942,54"
393,99114228  Yuflyma (stylo) Celltrion 1
393,"3942,54"
393,"2827,62 942,5400"
393,ADALIMUMAB (UVÉITE)   X
393,"50 mg/mL (0,4 mL) Sol. Inj. S.C."
393,
393,"99114206  Abrilada (seringue) Pfizer 2 471,27 235,6350"
393,"99114101  Amgevita (seringue) Amgen 1 235,64"
393,"99114104  Hulio (seringue) Biocon 2 471,27 235,6350"
393,"99114107  Hyrimoz (seringue) Sandoz 2 471,27 235,6350CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
393,FORMATPRIX UNITAIRE
393,2025-08 Page    389
394,"50 mg/mL (0,8 mL) Sol. Inj. S.C."
394,
394,"99114208  Abrilada (seringue) Pfizer 2 942,54 471,2700"
394,"99114204  Abrilada (stylo) Pfizer 2 942,54 471,2700"
394,"99114102  Amgevita (seringue) Amgen 2 942,54 471,2700"
394,"99114103  Amgevita (stylo) Amgen 2 942,54 471,2700"
394,"99114229  Hadlima (seringue) Organon 2 942,54 471,2700"
394,"99114230  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
394,"99114105  Hulio (seringue) Biocon 2 942,54 471,2700"
394,"99114106  Hulio (stylo) Biocon 2 942,54 471,2700"
394,"99114108  Hyrimoz (seringue) Sandoz 2 942,54 471,2700"
394,"99114109  Hyrimoz (stylo) Sandoz 2 942,54 471,2700"
394,"99114266  Idacio (seringue) Fresenius 2 942,54 471,2700"
394,"99114268  Idacio (stylo) Fresenius 2 942,54 471,2700"
394,"100 mg/mL (0,2 mL) Sol. Inj. S.C."
394,
394,"99114304  Hyrimoz (seringue) Sandoz 2 471,27 235,6350"
394,"100 mg/mL (0,4 mL) Sol. Inj. S.C."
394,
394,"99114231  Hadlima (seringue) Organon 2 942,54 471,2700"
394,"99114232  Hadlima PushTouch (stylo) Organon 2 942,54 471,2700"
394,"99114305  Hyrimoz (seringue) Sandoz 2 942,54 471,2700"
394,"99114306  Hyrimoz (stylo) Sandoz 2 942,54 471,2700"
394,"99114145  Simlandi (seringue) Jamp 2 942,54 471,2700"
394,"99114150  Simlandi (stylo) Jamp 2 942,54 471,2700"
394,99114223  Yuflyma (seringue) Celltrion 1
394,2
394,4
394,"6471,27"
394,"942,54"
394,"1885,08"
394,"2827,62471,2700"
394,"471,2700"
394,"471,2700"
394,99114224  Yuflyma (stylo) Celltrion 1
394,2
394,4
394,"6471,27"
394,"942,54"
394,"1885,08"
394,"2827,62471,2700"
394,"471,2700"
394,"471,2700"
394,"100 mg/mL (0,8 mL) Sol. Inj. S.C."
394,
394,"99114307  Hyrimoz (seringue) Sandoz 1 942,54"
394,"99114308  Hyrimoz (stylo) Sandoz 1 942,54"
394,"99114147  Simlandi (seringue) Jamp 1 942,54"
394,"99114222  Yuflyma (seringue) Celltrion 1 942,54"
394,99114221  Yuflyma (stylo) Celltrion 1
394,"3942,54"
394,"2827,62 942,5400"
394,ADÉFOVIR DIPIVOXIL   X
394,10 mg   PPB Co.
394,
394,"02420333  AA-Adefovir AA Pharma 30 547,55"
394,"18,2517"
394,"02247823  Hepsera Gilead 30 696,73 23,2243CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
394,FORMATPRIX UNITAIRE
394,Page    390 2025-08
395,AFATINIB (DIMALÉATE D')   X
395,20 mg   PPB Co.
395,
395,"02415666  Giotrif Bo. Ing. 28 1736,00 62,0000"
395,"02517019  Mar-Afatinib Marcan 30 1162,18"
395,"38,7392"
395,"02512777  Sandoz AFAtinib Sandoz 30 1162,18"
395,"38,7392"
395,30 mg   PPB Co.
395,
395,"02415674  Giotrif Bo. Ing. 28 1736,00 62,0000"
395,"02517027  Mar-Afatinib Marcan 30 1162,18"
395,"38,7392"
395,"02512785  Sandoz AFAtinib Sandoz 30 1162,18"
395,"38,7392"
395,40 mg   PPB Co.
395,
395,"02415682  Giotrif Bo. Ing. 28 1736,00 62,0000"
395,"02517035  Mar-Afatinib Marcan 30 1162,18"
395,"38,7392"
395,"02512793  Sandoz AFAtinib Sandoz 30 1162,18"
395,"38,7392"
395,AFLIBERCEPT   X
395,"40 mg/mL (0,278 mL) Sol. Inj."
395,
395,"02415992  Eylea Bayer 1 1418,00"
395,"40 mg/mL (0,177 mL) Sol. Inj. (ser)"
395,
395,"02505355  Eylea Bayer 1 1418,00"
395,AFLIBERCEPT 8 MG   X
395,"114,3 mg/mL (0,263 mL) Sol. inj."
395,
395,"02545004  Eylea HD Bayer 1 1250,00"
395,"114,3 mg /mL (0,184 mL) Sol. Inj. (ser)"
395,
395,"02554798  Eylea HD Bayer 1 1250,00"
395,ALECTINIB (CHLORHYDRATE D')   X
395,150 mg Caps.
395,
395,"02458136  Alecensaro Roche 240 10119,99 42,1666"
395,ALEMTUZUMAB   X
395,"10 mg/mL (1,2 mL) Sol. Perf. I.V."
395,
395,"02418320  Lemtrada Genzyme 1 9970,00CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
395,FORMATPRIX UNITAIRE
395,2025-08 Page    391
396,ALGLUCOSIDASE ALPHA   X
396,50 mg Pd. Perf. I.V.
396,
396,"02284863  Myozyme Genzyme 1 840,31"
396,ALIROCUMAB   X
396,75 mg/mL Sol. Inj. S.C.
396,
396,"02453819  Praluent (stylo) SanofiAven 2 512,42 256,2100"
396,150 mg/mL Sol. Inj. S.C.
396,
396,"02453835  Praluent (stylo) SanofiAven 2 512,42 256,2100"
396,ALITRÉTINOÏNE   X
396,30 mg   PPB Caps.
396,
396,"02477440  Hanzema Dr Reddy's 30 509,60"
396,"16,9868"
396,"02337649  Toctino Janss. Inc 30 532,71 17,7570"
396,ALOGLIPTINE (BENZOATE D')   X
396,"6,25 mg Co."
396,
396,"02417189  Nesina Takeda 28 58,80 2,1000"
396,"12,5 mg Co."
396,
396,"02417197  Nesina Takeda 28 58,80 2,1000"
396,25 mg Co.
396,
396,"02417200  Nesina Takeda 28 58,80 2,1000"
396,ALOGLIPTINE (BENZOATE D')/ METFORMINE (CHLORHYDRATE DE)   X
396,"12,5 mg - 500 mg Co."
396,
396,"02417219  Kazano Takeda 56 64,12 1,1450"
396,"12,5 mg - 850 mg Co."
396,
396,"02417227  Kazano Takeda 56 64,12 1,1450"
396,"12,5 mg - 1000 mg Co."
396,
396,"02417235  Kazano Takeda 56 64,12 1,1450CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
396,FORMATPRIX UNITAIRE
396,Page    392 2025-08
397,AMBRISENTAN   X
397,5 mg   PPB Co.
397,
397,"02475375  Apo-Ambrisentan Apotex 30 938,20"
397,"31,2732"
397,"02521938  Jamp Ambrisentan Jamp 30 938,20"
397,"31,2732"
397,02526875  Sandoz Ambrisentan
397,"TabletsSandoz 30 938,20"
397,"31,2732"
397,"02307065  Volibris GSK 30 3600,00 120,0000"
397,10 mg   PPB Co.
397,
397,"02475383  Apo-Ambrisentan Apotex 30 938,20"
397,"31,2732"
397,"02521946  Jamp Ambrisentan Jamp 30 938,20"
397,"31,2732"
397,02526883  Sandoz Ambrisentan
397,"TabletsSandoz 30 938,20"
397,"31,2732"
397,"02307073  Volibris GSK 30 3600,00 120,0000"
397,AMIFAMPRIDINE   X
397,10 mg Co.
397,
397,"02503034  Ruzurgi Medunik 100 2000,00 20,0000"
397,AMIFAMPRIDINE (PHOSPHATE D')   X
397,10 mg Co.
397,
397,"02502984  Firdapse Kye Pharma 240 4320,00 18,0000"
397,AMLODIPINE (BÉSYLATE D')   X
397,1 mg/mL Sol. Orale
397,
397,"02484706  pdp-AMLODIPINE Pendopharm 150 ml 175,00 1,1667"
397,AMPHÉTAMINE (SELS MIXTES D')   Y
397,5 mg   PPB Caps. L.A.
397,
397,"02248808  Adderall XR Takeda 100 205,78 2,0578"
397,"02445492  Apo-Amphetamine XR Apotex 100 53,72"
397,"0,5372"
397,"02457288  Sandoz Amphetamine XR Sandoz 100 53,72"
397,"0,5372"
397,"02439239  Teva-Amphetamine XR Teva Can 100 53,72"
397,"0,5372"
397,10 mg   PPB Caps. L.A.
397,
397,"02248809  Adderall XR Takeda 100 233,86 2,3386"
397,"02445506  Apo-Amphetamine XR Apotex 100 61,05"
397,"0,6105"
397,"02457296  Sandoz Amphetamine XR Sandoz 100 61,05"
397,"0,6105"
397,"02439247  Teva-Amphetamine XR Teva Can 100 61,05"
397,"0,6105CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT DU"
397,FORMATPRIX UNITAIRE
397,2025-08 Page    393
398,15 mg   PPB Caps. L.A.
398,
398,"02248810  Adderall XR Takeda 100 261,94 2,6194"
398,"02445514  Apo-Amphetamine XR Apotex 100 68,38"
398,"0,6838"
398,"02457318  Sandoz Amphetamine XR Sandoz 100 68,38"
398,"0,6838"
398,"02439255  Teva-Amphetamine XR Teva Can 100 68,38"
398,"0,6838"
398,20 mg   PPB Caps. L.A.
398,
398,"02248811  Adderall XR Takeda 100 290,01 2,9001"
398,"02445522  Apo-Amphetamine XR Apotex 100 75,72"
398,"0,7572"
