category,subcategory,generic_name,formulation,strength,ppb,local_code,brand_name,company_name,fill_size,pack_price,unit_price,page
,calcium,FORMATPRIX UNITAIRE,,,False,99101005,Aquacel Ag,Foam,20 cm - 400 cm²)Convatec 5,132.80,26.5600,480
,calcium,FORMATPRIX UNITAIRE,,,False,99101229,Aquacel,Ag+Extra,cm,x,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99101229,Aquacel,Ag+Extra,15 cm - 225 cm²)Convatec 5,74.70,14.9400,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100595,,99100595,Ag,Non-Adhesive,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100595,,99100595,(15 cm x 15 cm - 225 cm²)Coloplast 5,74.81,14.9620,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100329,,99100329,Ag,Non-Adhesive,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100329,,99100329,(20 cm x 20 cm - 400 cm²)Coloplast 5,124.80,24.9600,480
,calcium,FORMATPRIX UNITAIRE,,,False,99114020,Biatain Alginate,Ag,cm,x,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99114020,Biatain Alginate,Ag,15 cm - 225 cm²)Coloplast 10,102.30,10.2300,480
,calcium,FORMATPRIX UNITAIRE,,,False,99101381,Exufiber,Ag+,cm,x,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99101381,Exufiber,Ag+,15 cm - 225 cm²)Mölnlycke 10,148.10,14.8100,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100543,Melgisorb,Ag,cm,x,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100543,Melgisorb,Ag,15 cm - 225 cm²)Mölnlycke 10,102.29,10.2290,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100368,Mepilex Ag (15 cm,x,cm,,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100368,Mepilex Ag (15 cm,x,225 cm²)Mölnlycke 5,77.06,15.4120,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100369,Mepilex Ag (20 cm,x,cm,,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100369,Mepilex Ag (20 cm,x,400 cm²)Mölnlycke 5,124.83,24.9660,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100825,,UrgoCell,Absorb,Non-,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100825,,UrgoCell,Adhésif (15 cm x 20,cm,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99100825,,UrgoCell,-300 cm²)Urgo 10,194.40,19.4400,480
,calcium,FORMATPRIX UNITAIRE,,,False,99114406,UrgoClean,Ag,cm,x,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99114406,UrgoClean,Ag,20 cm - 300 cm²)Urgo 5,98.17,19.6340,480
,calcium,FORMATPRIX UNITAIRE,,,False,99114366,UrgoTul Ag(15 cm,x,cm,,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99114366,UrgoTul Ag(15 cm,x,"300 cm²)Urgo 10 175,50 17,5500CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,480
,calcium,FORMATPRIX UNITAIRE,,,False,99114366,UrgoTul Ag(15 cm,x,Moins de 100 cm² (surface active),Pans.,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100557,Allevyn Ag,Gentle,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100557,Allevyn Ag,Gentle,5 cm - 25 cm²)S. & N. 10,43.02,4.3020,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100450,,Allevyn,Non,Adhésif,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100450,,Allevyn,(5 cm x 5 cm - 25 cm²)S. & N. 10,43.02,4.3020,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100338,Aquacel,AG,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100338,Aquacel,AG,"9,5 cm - 90 cm²)Convatec 10",102.78,10.2780,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100974,Aquacel Ag,Extra,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100974,Aquacel Ag,Extra,5 cm - 25 cm²)Convatec 10,28.34,2.8340,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101006,Aquacel Ag,Foam,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101006,Aquacel Ag,Foam,5 cm - 25 cm²)Convatec 10,28.38,2.8380,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101231,Aquacel,Ag+Extra,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101231,Aquacel,Ag+Extra,5 cm - 25 cm²)Convatec 10,28.38,2.8380,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100594,,99100594,Ag,Non-Adhesive,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100594,,99100594,(5 cm x 7 cm - 35 cm²)Coloplast 5,11.64,2.3280,481
,calcium,FORMATPRIX UNITAIRE,,,False,99114021,Biatain Alginate,Ag,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99114021,Biatain Alginate,Ag,5 cm - 25 cm²)Coloplast 30,84.00,2.8000,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101454,Exufiber Ag+ (5 cm,x,cm,,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101454,Exufiber Ag+ (5 cm,x,25 cm²)Mölnlycke 10,28.00,2.8000,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100544,Melgisorb Ag (5 cm,x,cm,,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100544,Melgisorb Ag (5 cm,x,25 cm²)Mölnlycke 10,27.75,2.7750,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100287,Silvercel (5 cm,x,cm,,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100287,Silvercel (5 cm,x,25 cm²)3M 10,31.70,3.1700,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101348,,99101348,non,adhérent,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101348,,99101348,(5 cm x 5 cm- 25 cm²)3M 10,28.36,2.8360,481
,calcium,FORMATPRIX UNITAIRE,,,False,99114405,UrgoClean Ag (6,cm,6,cm,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99114405,UrgoClean Ag (6,cm,- 36 cm²)Urgo 10,40.95,4.0950,481
,calcium,FORMATPRIX UNITAIRE,,,False,99114405,UrgoClean Ag (6,cm,Plus de 500 cm² (surface active),Pans.,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100235,Acticoat (20 cm,x,cm,,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100235,Acticoat (20 cm,x,600 cm2)S. & N.,1,66.28,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100236,Acticoat (40 cm,x,cm,,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100236,Acticoat (40 cm,x,1 600 cm²)S. & N.,1,130.27,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100593,Acticoat Flex,3,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100593,Acticoat Flex,3,40 cm - 1 600 cm²)S. & N. 6,781.62,130.2700,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100328,Aquacel,AG,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100328,Aquacel,AG,"29,5 cm - 575 cm²)Convatec 5",224.00,44.8000,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100973,Aquacel Ag,Extra,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100973,Aquacel Ag,Extra,30 cm - 600 cm²)Convatec 5,233.70,46.7400,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101230,Aquacel,Ag+Extra,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101230,Aquacel,Ag+Extra,30 cm - 600 cm²)Convatec 5,233.70,46.7400,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101453,Exufiber,Ag+,cm,x,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99101453,Exufiber,Ag+,30 cm - 600 cm²)Mölnlycke 5,233.00,46.6000,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100596,Mepilex Ag (20 cm,x,cm,,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100596,Mepilex Ag (20 cm,x,"1 000 cm²)Mölnlycke 2 106,20 53,1000CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,481
,calcium,FORMATPRIX UNITAIRE,,,False,99100596,Mepilex Ag (20 cm,x,Sacrum ou triangulaire,Pans.,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100451,,Allevyn,Adhésif,Sacrum,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100451,,Allevyn,(17 cm x 17 cm - 123 cm²)S. & N. 10,151.40,15.1400,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100452,,Allevyn,Adhésif,Sacrum,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100452,,Allevyn,(23 cm x 23 cm - 237 cm²)S. & N. 10,244.30,24.4300,482
,calcium,FORMATPRIX UNITAIRE,,,False,99101094,Aquacel Ag,Foam,cm,x,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99101094,Aquacel Ag,Foam,20 cm - 115 cm²)Convatec 5,60.95,12.1900,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100247,,99100247,Ag,Adhesive,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100247,,99100247,(Sacrum 23 cm x 23 cm,,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100247,,99100247,200 cm²)Coloplast 5,100.00,20.0000,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100800,,Mepilex,Sacrum,Ag,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100800,,Mepilex,(23 cm x 23 cm - 239 cm²)Mölnlycke,1,22.87,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100801,,Mepilex,Sacrum,Ag,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100801,,Mepilex,(18 cm x 18 cm - 121 cm²)Mölnlycke,1,13.09,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100801,,Mepilex,PANSEMENT ANTIMICROBIEN -,IODE,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100098,Iodosorb S.,&,5,g,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100098,Iodosorb S.,&,3 g,Pd.,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99114248,Iodosorb S. & N.,7,"24,11",3.4440,3.4440,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100099,Iodosorb S.,&,10,g,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100099,Iodosorb S.,&,"54,88CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,482
,calcium,FORMATPRIX UNITAIRE,,,False,99100099,Iodosorb S.,&,PANSEMENT ANTIMICROBIEN BORDÉ -,ARGENT,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100099,Iodosorb S.,&,100 cm² à 200 cm² (surface active),Pans.,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100453,Allevyn,Ag,"(12,5",cm,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100453,Allevyn,Ag,"x 12,5 cm - 100 cm²)S. & N. 10",118.19,11.8190,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100564,,Allevyn,Gentle,Border,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100564,,Allevyn,"(12,5 cm x 12,5 cm",,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100564,,Allevyn,100 cm²)S. & N. 10,118.19,11.8190,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101002,Aquacel,Ag,"(17,5",cm,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101002,Aquacel,Ag,"x 17,5 cm - 182 cm²)Convatec 10",220.52,22.0520,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100597,Biatain,Ag,(18,cm,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100597,Biatain,Ag,x 18 cm - 169 cm²)Coloplast 5,92.95,18.5900,483
,calcium,FORMATPRIX UNITAIRE,,,False,99113835,Biatain Silicone,Ag,cm,x,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99113835,Biatain Silicone,Ag,30 cm - 140 cm²)Coloplast 5,77.15,15.4300,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101274,Biatain silicone,Ag,cm,x,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101274,Biatain silicone,Ag,15 cm - 110 cm²)Coloplast 5,65.16,13.0320,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101277,Biatain,silicone,"(17,5",cm,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101277,Biatain,silicone,"x 17,5 cm - 168 cm²)Coloplast 5",99.89,19.9780,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100799,Mepilex Border,Ag,cm,x,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100799,Mepilex Border,Ag,25 cm - 99 cm²)Mölnlycke,1,15.67,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100712,Mepilex Border,Ag,cm,x,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100712,Mepilex Border,Ag,15 cm - 121 cm²)Mölnlycke,1,13.87,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100713,Mepilex Border,Ag,cm,x,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100713,Mepilex Border,Ag,20 cm - 168 cm²)Mölnlycke,1,19.86,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100713,Mepilex Border,Ag,201 cm² à 500 cm² (surface active),Pans.,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100454,Allevyn,Ag,"(17,5",cm,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100454,Allevyn,Ag,"x 17,5 cm - 225 cm²)S. & N. 10",276.70,27.6700,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100565,,Allevyn,Gentle,Border,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100565,,Allevyn,"(17,5 cm x 17,5 cm",,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99100565,,Allevyn,225 cm²)S. & N. 10,276.70,27.6700,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101007,Aquacel Ag,Foam,cm,x,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101007,Aquacel Ag,Foam,21 cm - 289 cm²)Convatec 5,177.74,35.5480,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101008,Aquacel Ag,Foam,cm,x,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101008,Aquacel Ag,Foam,"30 cm - 456 cm²)Convatec 5 280,44 56,0880CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,483
,calcium,FORMATPRIX UNITAIRE,,,False,99101008,Aquacel Ag,Foam,Moins de 100 cm² (surface active),Pans.,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100449,Allevyn,Ag,"(7,5",cm,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100449,Allevyn,Ag,"x 7,5 cm - 25 cm²)S. & N. 10",53.00,5.3000,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100563,,Allevyn,Gentle,Border,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100563,,Allevyn,"(7,5 cm x 7,5 cm - 25 cm²)S. & N. 10",53.00,5.3000,484
,calcium,FORMATPRIX UNITAIRE,,,False,99101003,Aquacel Ag,Foam,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99101003,Aquacel Ag,Foam,10 cm - 49 cm²)Convatec 10,81.88,8.1880,484
,calcium,FORMATPRIX UNITAIRE,,,False,99101091,Aquacel,Ag,"(12,5",cm,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99101091,Aquacel,Ag,"x 12,5 cm - 72 cm²)Convatec 10",120.31,12.0310,484
,calcium,FORMATPRIX UNITAIRE,,,False,99101092,Aquacel Ag,Foam,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99101092,Aquacel Ag,Foam,8 cm - 32 cm²)Convatec 10,53.47,5.3470,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100245,,99100245,Ag,Adhesive,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100245,,99100245,"(12,5 cm x 12,5 cm",,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100245,,99100245,64 cm²)Coloplast 5,35.20,7.0400,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100598,Biatain,Ag,"(7,5",cm,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100598,Biatain,Ag,"x 7,5 cm - 12,6 cm²)Coloplast 5",13.20,2.6400,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100926,Biatain Silicone,Ag,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100926,Biatain Silicone,Ag,10 cm - 30 cm²)Coloplast 5,24.75,4.9500,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113834,Biatain Silicone,Ag,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113834,Biatain Silicone,Ag,20 cm - 85 cm²)Coloplast 5,68.20,13.6400,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100927,Biatain,Silicone,"(12,5",cm,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100927,Biatain,Silicone,"x 12,5 cm - 64 cm²)Coloplast 5",50.55,10.1100,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100710,Mepilex Border,Ag,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100710,Mepilex Border,Ag,10 cm - 42 cm²)Mölnlycke,1,6.94,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100798,Mepilex Border,Ag,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100798,Mepilex Border,Ag,20 cm - 96 cm²)Mölnlycke,1,13.88,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100711,Mepilex Border,Ag,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100711,Mepilex Border,Ag,"7,5 cm - 25 cm²)Mölnlycke",1,4.67,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100662,,99100662,Ag,Adhesive,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100662,,99100662,(10 cm x 10 cm - 40 cm²)Medline 100,433.00,4.3300,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100662,,99100662,Sacrum ou triangulaire,Pans.,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113837,Biatain Silicone,Ag,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113837,Biatain Silicone,Ag,25 cm - 289 cm²)Coloplast 5,146.20,29.2400,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113836,,Biatain,Ag,Sacrum,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113836,,Biatain,(15 cm x 19 cm - 153 cm²)Coloplast 5,78.55,15.7100,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113836,,Biatain,PANSEMENT ANTI-ODEUR - CHARBON,ACTIVÉ,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99113836,,Biatain,100 cm² à 200 cm² (surface active),Pans.,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99001802,Actisorb,Silver,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99001802,Actisorb,Silver,"10,5 cm - 110 cm²)3M 50",208.77,4.1754,484
,calcium,FORMATPRIX UNITAIRE,,,False,99001810,Actisorb,Silver,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99001810,Actisorb,Silver,19 cm - 200 cm²)3M 50,381.00,7.6200,484
,calcium,FORMATPRIX UNITAIRE,,,False,99001810,Actisorb,Silver,Moins de 100 cm² (surface active),Pans.,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100103,Actisorb,Silver,cm,x,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100103,Actisorb,Silver,"9,5 cm - 62 cm²)3M 1 3,34CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,484
,calcium,FORMATPRIX UNITAIRE,,,False,99100103,Actisorb,Silver,PANSEMENT DE RÉTENTION DE L'HUMIDITÉ - HYDROCOLLOÏDE OU,POLYURÉTHANE,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100103,Actisorb,Silver,100 cm² à 200 cm² (surface active),Pans.,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100609,Comfeel Plus,Ulcer,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100609,Comfeel Plus,Ulcer,10 cm - 100 cm²)Coloplast 10,28.00,2.8000,485
,calcium,FORMATPRIX UNITAIRE,,,False,00899666,DuoDERM,CGF,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,00899666,DuoDERM,CGF,10 cm - 100,cm²)Convatec,5,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004984,DuoDERM,Signal,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004984,DuoDERM,Signal,14 cm - 188 cm²)Convatec,1,8.15,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004720,,99004720,Hydrocolloïde,à,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004720,,99004720,"10,2cm-104cm²)Covidien 5",18.00,3.6000,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004720,,99004720,201 cm² à 500 cm² (surface active),Pans.,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100610,Comfeel Plus,Ulcer,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100610,Comfeel Plus,Ulcer,15 cm - 225 cm²)Coloplast 5,31.50,6.3000,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100611,Comfeel Plus,Ulcer,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100611,Comfeel Plus,Ulcer,20 cm - 400 cm²)Coloplast 5,56.00,11.2000,485
,calcium,FORMATPRIX UNITAIRE,,,False,00899674,DuoDERM,CGF,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,00899674,DuoDERM,CGF,15 cm - 225 cm²)Convatec,1,9.50,485
,calcium,FORMATPRIX UNITAIRE,,,False,00801046,DuoDERM,CGF,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,00801046,DuoDERM,CGF,20 cm - 300 cm²)Convatec,1,12.65,485
,calcium,FORMATPRIX UNITAIRE,,,False,00899682,DuoDERM,CGF,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,00899682,DuoDERM,CGF,20 cm - 400 cm²)Convatec,1,16.87,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004992,DuoDERM,Signal,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004992,DuoDERM,Signal,20 cm - 388 cm²)Convatec,1,16.36,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004747,,99004747,Hydrocolloïde,à,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004747,,99004747,"20,3cm-309cm²)Covidien 30",229.90,7.6633,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004755,,99004755,Hydrocolloïde,à,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004755,,99004755,"20,3cm-412cm²)Covidien 30",273.20,9.1067,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004755,,99004755,Moins de 100 cm² (surface active),Pans.,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100608,Comfeel Plus,Ulcer,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99100608,Comfeel Plus,Ulcer,6 cm - 24 cm²)Coloplast 30,20.16,0.6720,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004976,DuoDERM,Signal,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004976,DuoDERM,Signal,10 cm - 94 cm²)Convatec,1,4.09,485
,calcium,FORMATPRIX UNITAIRE,,,False,99004976,DuoDERM,Signal,Plus de 500 cm² (surface active),Pans.,,485
,calcium,FORMATPRIX UNITAIRE,,,False,00800988,DuoDERM,CGF,cm,x,,485
,calcium,FORMATPRIX UNITAIRE,,,False,00800988,DuoDERM,CGF,"30 cm - 600 cm2)Convatec 1 17,92CODE MARQUE DE COMMERCE FABRICANT FORMATCOÛT",DU,,485
,calcium,FORMATPRIX UNITAIRE,,,False,00800988,DuoDERM,CGF,Sacrum ou triangulaire,Pans.,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100148,,99100148,Plus,Triangle,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100148,,99100148,(18 cm x 20 cm - 180 cm²)Coloplast 5,46.75,9.3500,486
,calcium,FORMATPRIX UNITAIRE,,,False,00907758,,00907758,CGF,Border,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00907758,,00907758,(Triangulaire 15 cm x 18,cm,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00907758,,00907758,- 99 cm²)Convatec,1,5.43,486
,calcium,FORMATPRIX UNITAIRE,,,False,00907782,,00907782,CGF,Border,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00907782,,00907782,(Triangulaire 20 cm x 23,cm,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00907782,,00907782,- 270 cm²)Convatec,1,11.17,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100108,,99100108,Signal,(Sacrum,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100108,,99100108,20 cm x 23 cm - 258 cm²)Convatec,1,14.13,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100107,DuoDERM,Signal,DuoDERM,Signal,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100107,DuoDERM,Signal,(Triangulaire 15 cm x 18,cm,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100107,DuoDERM,Signal,- 216 cm²)Convatec,1,10.65,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100106,DuoDERM,Signal,DuoDERM,Signal,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100106,DuoDERM,Signal,(Triangulaire 20 cm x 23,cm,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100106,DuoDERM,Signal,- 322 cm²)Convatec,1,16.33,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100106,DuoDERM,Signal,100 cm² à 200 cm² (surface active) Pans.,mince,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100143,Comfeel,Plus,(10,cm,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100143,Comfeel,Plus,x 10 cm - 100 cm²)Coloplast 10,28.10,2.8100,486
,calcium,FORMATPRIX UNITAIRE,,,False,99101135,Comfeel Plus,Clear,cm,x,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99101135,Comfeel Plus,Clear,25 cm - 125 cm²)Coloplast 10,36.20,3.6200,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100147,Comfeel Plus,Clear,cm,x,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99100147,Comfeel Plus,Clear,14 cm - 126 cm²)Coloplast 10,36.60,3.6600,486
,calcium,FORMATPRIX UNITAIRE,,,False,99000261,,99000261,CGF,Extra-,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99000261,,99000261,Mince (10 cm x 10 cm,,,486
,calcium,FORMATPRIX UNITAIRE,,,False,99000261,,99000261,100,cm²)Convatec,1,486
,calcium,FORMATPRIX UNITAIRE,,,False,00920029,,00920029,CGF,Extra-,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00920029,,00920029,Mince (10 cm x 15 cm,,,486
,calcium,FORMATPRIX UNITAIRE,,,False,00920029,,00920029,118 cm²)Convatec,1,3.82,486
