Registration No / Notification No,Product Name,Holder
MAL22046062TC,MAYI D-Wellness Capsule,Mayi Infinity Manufacturing SDN.BHD
MAL22046063TC,TIGERUS ORGANIC ANTRODIA CAMPHORATA 350MG CAPSULE,Ligno Biotech Sdn. Bhd.
MAL22046065TC,LAC Garcinia Cambogia 500 mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22046066TC,NATActives Kacip Fatimah Extract 450mg Capsule,NAT CHOICE SDN BHD
MAL22046068T,Tian Ma Gou Teng Yin Extract Granules `C.F.T.',CHUAN FENG TANG PHARMACEUTICAL (M) SDN BHD
MAL22046069TC,Tai Wah Gui Pi Tang Extract Powder,UBAT CINA TAI WAH SDN BHD
MAL22046070TC,Meiziya Kang L2 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046071TC,Meiziya Kang L9 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046072TC,LAC ACTIVATED URI-SHIELD CAPSULE,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22046073TC,Nutrichampz Rest EZ Capsule,NUTRICHAMPZ (M) SDN BHD
MAL22046074TC,Hurix's Sinushield Capsule,JIN BIN CORPORATION SDN. BHD.
MAL22046075TC,Hurix's 1000 Cold Fever Capsule Improved,J. B. M. H. SDN. BHD.
MAL22046076TC,Meiziya Kang M13 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046077TC,Meiziya Kang M1 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046078TC,Meiziya Kang PRO15 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046079TC,Meiziya Kang L1 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046080TC,Nuvanta Fort4BETIC Vegetable Capsule,MICROBIOME INTL (M) SDN. BHD.
MAL22046081TC,LAC Men's Horny Goat Weed Plus Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22046082TC,Novexiz Polygonum Cuspidatum Plus Capsules,AMIPRO SDN. BHD.
MAL22046083TC,DSY Clove Flower Plus Capsule.,CTA NUTRICEUTICALS (ASIA) SDN BHD
MAL22046084TC,Meiziya EL1 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046085TC,Meiziya Kang M11 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046086TC,Meiziya Kang LVR16 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046087TC,Meiziya Kang L8 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046088TC,DZR PHARMA PILES CARE CAPSULE,DZR PHARMA MANUFACTURE SDN. BHD.
MAL22046089T,HAI YANG BRAND REN GONG NIU HUANG PLUS TABLET,SG GLOBAL BIOTECH SDN. BHD.
MAL22046090T,YL De-Kare Capsule,YANLING NATURAL HYGIENE SDN. BHD.
MAL22046092TC,Regmod Capsule,Ascend Bioxeutical Sdn Bhd
MAL22046093TC,HAN KANG VITALIN CAPSULE,JSC HEALTHCARE SDN. BHD.
MAL22046096NC,PROT HEPACOR Softgel Capsule,PROTHERAPIX SDN. BHD.
MAL22046097NC,YesHealth Yes Kiddo DHA250+ Chewable Softgel,YES HEALTH SDN BHD
MAL22046098N,white+lab Glutathione Plus Capsule,DZR PHARMA MANUFACTURE SDN. BHD.
MAL22046100N,SKY 'GLO CHEWABLE TABLET,DZR PHARMA MANUFACTURE SDN. BHD.
MAL22046101NC,DSY Zinc + Mag Capsule,CTA NUTRICEUTICALS (ASIA) SDN BHD
MAL22046102NC,BLOOMFIT CalPlus Tablet,MANPOWER LEADERS SDN. BHD.
MAL22046103N,"DE VENUS Vitamin C Plus Rutin, Zinc and Vitamin D3 Tablets",HIGH VALLEY CONTRACT MANUFACTURING (GMP) SDN. BHD.
MAL22046104NC,Mary Kay® Daily Collagen+ powder,MARY KAY (MALAYSIA) SDN. BHD.
MAL22046105NC,ADVANZ by Opceden� Neureliv Tablet,ASIA HEALTHCARE SDN. BHD.
MAL22046107NC,True Essence Hycomax Capsule,HIGH WONDER SDN. BHD.
MAL22046108NC,CNI Well3 C-500 Plus Tablet,CNI ENTERPRISE (M) SDN. BHD.
MAL22046109NC,LAC Vitamin C 500 mg Plus Rose Hips Timed-Release Tablet,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22046110NC,"Shine Vitamin C-1,000 Plus Effervescent Tablet",Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL22046111N,SYNeRGY ENERLIFT POWDER,Synergy Worldwide Marketing Sdn Bhd
MAL22046113TC,LIONBALL YANGXUE DANGGUI SYRUP,NANG HIN MEDICAL SDN. BHD.
MAL22046114T,EU YAN SANG MEN VITALITY CAPSULES,WENG LI SDN. BHD.
MAL22046115T,BIOTROPICS NUMEDS GULCARE CAPSULE,Biotropics Malaysia Berhad
MAL22046116TC,LIONBALL QING TAN ZHI KE POWDER,Gab Sdn Bhd
MAL22046117TC,FLEZIO CAPSULE,Special Enhancement Sdn Bhd
MAL22046118TC,Herbal Farm N7 Capsule,Herbal Farm
MAL22046120TC,Meiziya Kang EYE17 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046121TC,Meiziya Kang L13 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046122TC,Meiziya EM2 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046123TC,Meiziya Kang M10 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046124TC,Meiziya Kang L12 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046125TC,Meiziya Kang L5 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22046126TC,Vida Livshield Capsule,STELLAR BIO SDN BHD
MAL22046127TC,MEDUS Sore Throat Syrup,STELLAR BIO SDN BHD
MAL22046128T,"""S.A"" Shuenn An Muscle Sprain Ointment",CHUAN FENG TANG PHARMACEUTICAL (M) SDN BHD
MAL22046129TC,Spring Health Fitomove Capsule,Spring Pharma Sdn Bhd
MAL22046130TC,LAC Ashwagandha Root 250mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22046131TC,ELDON DX PINNOMOL Tablet,ELDON HEALTHCARE SDN. BHD.
MAL22046132T,Sendayu Tinggi GP Capsule,SENDAYU TINGGI BEAUTY & HEALTH (M) SDN. BHD.
MAL22046133T,BEIDOU RED GINSENG EXTRACT 375MG CAPSULE,CHER MANUFACTURING ENTERPRISE
MAL22046135TC,RESAN ANTRODIA CAMPHORATA 350MG CAPSULE,RESAN MARKETING SDN. BHD.
MAL22046136TE,Shine Ginkgo Film Coated Tablet 60mg,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL22046137TE,Shine Ginkgo Film Coated Tablet 40mg,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL22056001NC,BBIESBLINKS PROBIOCAP LACTOBACILLUS PLANTARUM 200MG CAPSULE,FEREENA BEAUTY & HEALTH SDN BHD
MAL22056003NC,ZANIOX CAPSULE,STELLAR BIO SDN BHD
MAL22056005NC,LAC Potassium 99 mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056006NC,LAC Inositol 500mg Tablet,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056007N,DE VENUS NURFOGAD TABLETS,HIGH VALLEY CONTRACT MANUFACTURING (GMP) SDN. BHD.
MAL22056008NC,HERBS OF GOLD C 1000MG + ZINC EFFERVESCENT TABLET (ORANGE FLAVOUR),PHARMADIRECT SDN. BHD.
MAL22056010N,YL Calcium K & D Plus Tablet,YANLING NATURAL HYGIENE SDN. BHD.
MAL22056012N,CELLLABS CIRQMAX CAPSULE,Special Enhancement Sdn Bhd
MAL22056014NC,PharmaSelect Vitamin B Complex Tablet,ASIA HEALTHCARE SDN. BHD.
MAL22056015N,YL PQQ Plus Capsule,YANLING NATURAL HYGIENE SDN. BHD.
MAL22056017NC,JH NUTRITION HEMACEL TABLET,JASE HEALTHCARE SDN. BHD.
MAL22056018NC,PHARMORIX NUTRIX C COMPLEX FILM COATED TABLET,PHARMORIX (M) SDN. BHD.
MAL22056019N,Excelife Multivitamin and Minerals with Lycopene Tablet,E HEALTH SDN. BHD.
MAL22056020N,EFFERZON VITANERGY Multivitamin with Minerals Effervescent Tablet,LONNIX (M) SDN. BHD.
MAL22056023T,Thomson CalmiLax Capsule,HERBAL REVIVAL SDN. BHD.
MAL22056024TC,AMANO ONCOS CAPSULE,AMANO YUEN TRADING
MAL22056025TC,Meiziya EM3 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056026TC,Meiziya Kang L6 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056027TC,Meiziya Kang M6 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056029TC,V∞ V'TROX SPRAY,JASE HEALTHCARE SDN. BHD.
MAL22056031TC,RESPIRAMUNE CAPSULE,Special Enhancement Sdn Bhd
MAL22056032TC,DAILY CHOICE KOOLGENIX CAPSULE,DAILY CHOICE HEALTHCARE
MAL22056033TC,Meiziya Kang M4 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056035TC,FEROSENZE CAPSULE,Special Enhancement Sdn Bhd
MAL22056036TC,LAC Cranberry Extract 500mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056037TC,LAC Maca Root 525mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056038TC,LAC Fenugreek 610mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056039T,Sendayu Tinggi Mom Care 1 Capsule,SENDAYU TINGGI BEAUTY & HEALTH (M) SDN. BHD.
MAL22056043ACRZ,ONIVYDE pegylated liposomal 4.3 mg/ml concentrate for dispersion for infusion (Irinotecan anhydrous free base),SERVIER MALAYSIA SDN. BHD.
MAL22056044AZ,Rybelsus 3mg Tablet,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
MAL22056045AZ,Rybelsus 7mg Tablet,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
MAL22056046AZ,Rybelsus 14mg Tablet,NOVO NORDISK PHARMA (MALAYSIA) SDN. BHD.
MAL22056047ARZ,PHESGO Solution for Subcutaneous Injection 600mg/600mg/10mL,ROCHE (MALAYSIA) SDN. BHD.
MAL22056048ARZ,PHESGO Solution for Subcutaneous Injection 1200mg/600mg/15mL,ROCHE (MALAYSIA) SDN. BHD.
MAL22056049AZ,Ultiwell Injection 1mg,MEDISPEC (M) SDN. BHD.
MAL22056050AZ,Ultiwell Injection 5mg,MEDISPEC (M) SDN. BHD.
MAL22056051ACZ,Tacrocord 0.5 Capsules 0.5 mg,HOVID BERHAD
MAL22056052ACZ,Tacrocord 1 Capsules 1 mg,HOVID BERHAD
MAL22056053ACZ,Tacrocord 5 Capsules 5 mg,HOVID BERHAD
MAL22056054AZ,ROBOL (Doxorubicin Concentrate for Solution for Infusion 2mg/ml),UNIMED SDN. BHD.
MAL22056055ACZ,ABYTONE (Abiraterone Acetate) Tablets 250mg,ACCORD HEALTHCARE SDN.BHD.
MAL22056056AZ,IDAMAN PHARMA CHLORPROMAZINE TABLET 25MG,INSPIRAPHARMA SDN. BHD.
MAL22056057XE,Poro Suppository 500mg,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL22056058HA,METOTRIM ORAL SOLUTION,Nam Pharma Sdn. Bhd.
MAL22056059HA,Maducin Premix Powder 1% w/w,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL22056060TC,Meiziya Kang M5 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056061TC,Meiziya Kang L11 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056062TC,Meiziya Kang M2 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056063TC,Meiziya Kang L4 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056064TC,Meiziya EM1 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056065TC,MEDUS Cold & Fever Syrup,STELLAR BIO SDN BHD
MAL22056066TC,Meiziya EL3 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056067TC,PureMed ActiJoin Capsule,Pure Medisciences (M) Sdn Bhd
MAL22056068T,future Femme Capsule,HERBAL SCIENCE SDN. BHD.
MAL22056069T,THROSIL LOZENGES MENTHOL FLAVOUR,Top Biopharma Sdn Bhd
MAL22056071TC,ADVANZ by Opceden� Liveryll Tablet,ASIA HEALTHCARE SDN. BHD.
MAL22056072TC,MD EMPIRE QAURA SOLUTION,MD EMPIRE
MAL22056073TC,Meiziya MMAN Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22056074TC,Novexiz VIROFIT Extra Syrup,AMIPRO SDN. BHD.
MAL22056075TC,BiOFIZZ Forliv Capsule,STELLAR BIO SDN BHD
MAL22056076T,VITAHERB MELLOTHYME Syrup,WINWA MEDICAL SDN. BHD.
MAL22056077TR,ZBT 280 QR CAPSULES,ZBT FAR EAST SDN. BHD.
MAL22056078TC,RegenPro Tongkat Ali Plus Capsule,FERDI BIOTECH PLT
MAL22056079TC,MEDUS G-lox Syrup,STELLAR BIO SDN BHD
MAL22056081T,Sendayu Tinggi Mom Care 4 Capsule,SENDAYU TINGGI BEAUTY & HEALTH (M) SDN. BHD.
MAL22056084TCR,BiO-LiFE Valerian Extract 572mg Herbalmeds Softgel Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL22056085TCR,MB Spirulina 498mg Blue Coated Chewable Tablet,MB NUTRACEUTICALS SDN BHD
MAL22056086TC,LAC Cinnamon Bark 500 mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056087TC,BioCare Green Tea Extract 420mg Capsule,BIOCARE PHARMALIFE SDN. BHD.
MAL22056089TC,LAC Grape Seed 135 mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056093NC,LIVEMORE METHYLCOBALAMIN 600MCG TABLET,SYNERGY PHARMACEUTICAL SDN BHD
MAL22056094NC,LIVEMORE NEO-D3 1000 IU TABLET,SYNERGY PHARMACEUTICAL SDN BHD
MAL22056095NC,SYMPHONY NUTRACEUTICALS SYMEGA Softgel Capsule,Symphonynutraceuticals Sdn Bhd
MAL22056096NC,General Balance Plant Based MSM 500mg Tablet,GCOOP MALAYSIA SDN. BHD.
MAL22056097NCZ,guardian FOLIC ACID 500MCG TABLET,GUARDIAN HEALTH AND BEAUTY SDN. BHD.
MAL22056099NC,LAC B-Complex NRG Timed-Release Tablet,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22056100NC,GUARDIAN VITAMIN C 500mg + Zinc 10mg CHEWABLE TABLET,GUARDIAN HEALTH AND BEAUTY SDN. BHD.
MAL22056101NC,GUARDIAN IRON PLUS TABLET,GUARDIAN HEALTH AND BEAUTY SDN. BHD.
MAL22056102N,Nutribiotic Capsule,ORIENT LABORATORIES SDN. BHD.
MAL22056105NC,Sakatonik Activ Vitamin C- 500mg Plus Capsule,KALBE MALAYSIA SDN BHD
MAL22056106NC,VITASCIENCE VITAMIN C WITH ZINC EFFERVESCENT TABLET (ORANGE FLAVOUR),VITA LIFESCIENCES SDN. BHD.
MAL22056108NC,True Essence AlgaeCal Plus Capsule,HIGH WONDER SDN. BHD.
MAL22056109N,PHYTOVIT Nicotinamide Riboside Chloride Grapeseed Capsule,QD HERBS SDN. BHD.
MAL22056110NC,Excelife Multivitamin and Minerals Effervescent Tablet (Passionfruit Flavour),E HEALTH SDN. BHD.
MAL22056111N,NUTRiLEX VITAMIN C 250MG WITH ROYAL JELLY CHEWABLE TABLET (LEMON LIME FLAVOR),Zhulian Nutraceutical Sdn. Bhd.
MAL22066001ACZ,Samsca Tolvaptan Tablet 15mg,OTSUKA PHARMACEUTICALS (MALAYSIA) SDN. BHD.
MAL22066002AZ,Takipril 20mg/ml Solution for Injection,B.BRAUN MEDICAL INDUSTRIES SDN. BHD.
MAL22066003ACRZ,NALDEBAIN (dinalbuphine sebacate) Extended Release Injection 75 mg/ mL.,DKSH MALAYSIA SDN. BHD.
MAL22066004ACZ,Mofecon 500 (Mycophenolate Mofetil 500mg Tablets),HOVID BERHAD
MAL22066005AZ,"OLIMEL N12E, Emulsion for Infusion",BAXTER HEALTHCARE (MALAYSIA) SDN. BHD.
MAL22066006AZ,CELXIB 200mg Capsule,MEDISPEC (M) SDN. BHD.
MAL22066007ACZ,Mofecon 250 (Mycophenolate Mofetil 250mg Capsules),HOVID BERHAD
MAL22066008AZ,RILTARED 150 (Erlotinib 150 mg Film Coated Tablets),Dr. Reddy`s Laboratories Malaysia Sdn. Bhd.
MAL22066009AZ,RILTARED 100 (Erlotinib 100 mg Film Coated Tablets),Dr. Reddy`s Laboratories Malaysia Sdn. Bhd.
MAL22066010AZ,RILTARED 25 (Erlotinib 25 mg Film Coated Tablets),Dr. Reddy`s Laboratories Malaysia Sdn. Bhd.
MAL22066011ACZ,Fulstravid Solution for Injection in Pre-filled Syringe 250mg/5mL,HOVID BERHAD
MAL22066013AZ,Irosix 360mg Film Coated Tablets,NOVUGEN PHARMA SDN. BHD.
MAL22066014AZ,Irosix 90mg Film Coated Tablets,NOVUGEN PHARMA SDN. BHD.
MAL22066015AZ,Irosix 180mg Film Coated Tablets,NOVUGEN PHARMA SDN. BHD.
MAL22066016XZ,Alsoft Antiseptic Solution (Chlorhexidine Gluconate 2% w/v and Isopropyl Alcohol 70% v/v),Goodmaid Chemicals Corp. Sdn. Bhd.
MAL22066017XC,Watsons Pain & Fever Relief EXTRA Tablet,UNAM PHARMACEUTICAL (M) SDN. BHD.
MAL22066018XE,YSP Iron & Folic Acid Film Coated Tablet,Y.S.P. INDUSTRIES (M) SDN. BHD.
MAL22066019AZ,Gefitinib Sandoz Film Coated Tablet 250mg,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
MAL22066020AZ,Ziromin 200 mg/5 mL Powder for Oral Suspension,MEDISPEC (M) SDN. BHD.
MAL22066021HAR,TULAVEN 100MG/ML SOLUTION FOR INJECTION,Ceva Animal Health Malaysia Sdn. Bhd.
MAL22066023NC,Sakatonik Activ Vitamin D3-1000 IU Tablet,KALBE MALAYSIA SDN BHD
MAL22066025NC,LAC B-Complex Timed-Release Tablet,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22066026NC,NANO COLLAGEN COMPLEX CAPSULE,Nano Wellness Sdn. Bhd.
MAL22066027NC,NU-trend ArthroGen Tablet,MICROBIOME INTL (M) SDN. BHD.
MAL22066028N,La Life Armor Vitamin C + Zinc Effervescent Tablet (Orange Flavour),Biofizz Marketing Sdn Bhd
MAL22066029NC,General Balance Calcium Magnesium Plus Tablet,GCOOP MALAYSIA SDN. BHD.
MAL22066031NC,BLOOMFIT Elderberry C Plus Effervescent Tablet (Elderberry Flavour),MANPOWER LEADERS SDN. BHD.
MAL22066032NC,envora MaxiVizion CAPSULE,LIVINGSTONE HEALTHCARE SDN. BHD.
MAL22066033NC,GLOSKYN BY DC CAPSULE,DR. CUTE INTERNATIONAL SDN. BHD.
MAL22066034NC,BeNourish Ocutein Capsule,BENOURISH SDN. BHD.
MAL22066035NC,envora NeuraMin ALA Plus Capsule,LIVINGSTONE HEALTHCARE SDN. BHD.
MAL22066036NC,envora Multivitamins & Minerals Plus Ginseng TABLET,LIVINGSTONE HEALTHCARE SDN. BHD.
MAL22066038NC,LIVEMORE CO-Q10 PLUS CAPSULE,SYNERGY PHARMACEUTICAL SDN BHD
MAL22066039N,NatureRich Probio Plus Capsule,GN NEUTRICEUTICALS SDN. BHD.
MAL22066040N,PHYTOVIT Nicotinamide Riboside Chloride AstaVit-E Capsule,QD HERBS SDN. BHD.
MAL22066042NC,guardian CALCIUM + MAGNESIUM + D3 EFFERVESCENT TABLETS (GRAPEFRUIT FLAVOUR),GUARDIAN HEALTH AND BEAUTY SDN. BHD.
MAL22066043N,ELKEN VELOX C+ TABLET,MORETH SDN. BHD.
MAL22066044NC,Fernix Tablet,STELLAR BIO SDN BHD
MAL22066045NC,FES MULTIVITAMIN & MINERALS PLUS TABLET,GOLDIVEN RESOURCES SDN. BHD.
MAL22066046NC,BLOOMFIT ActiveGold Effervescent Tablet,MANPOWER LEADERS SDN. BHD.
MAL22066047NC,CALCIUP-D3 PLUS SUSPENSION,HEALOL PHARMACEUTICALS SDN. BHD.
MAL22066048NC,Pharmaton Shield Capsule,DKSH MALAYSIA SDN. BHD.
MAL22066049T,PRO-STISOL RHEUM PALMATUM 234 MG TABLET,PRO STISOL MANUFACTURING
MAL22066051T,Sendayu Tinggi Mom Care 2 Capsule,SENDAYU TINGGI BEAUTY & HEALTH (M) SDN. BHD.
MAL22066054T,Sendayu Tinggi - Syncro Capsule,SENDAYU TINGGI BEAUTY & HEALTH (M) SDN. BHD.
MAL22066059TC,Protech Proleva Capsule,Protech Health Sciences (M) Sdn Bhd
MAL22066060TC,LAC Echinacea Extract Plus Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22066061TC,MEDUS Cold & Fever Away Capsule,STELLAR BIO SDN BHD
MAL22066062TC,CELLOFIT Theta capsule,Capetown Wonder Sdn. Bhd.
MAL22066063TC,BiO-LiFE UNOMINT Softgel Capsule,MEGA LIFESCIENCES SDN. BHD.
MAL22066065TC,LAC Green Tea Complex Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22066066TC,MRZ NORISHING POWDER,MRZ HERBAL HEALTHY CARE
MAL22066067TC,HERBS OF GOLD TURMERIC & BITTER MELON COMPLEX CAPSULE,PHARMADIRECT SDN. BHD.
MAL22066068TC,Beliv Slepe Capsule,Metro Signature Sdn Bhd
MAL22066069TC,Meiziya Kang L7 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22066070TC,Meiziya EL2 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22066071TC,Meiziya Kang M9 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22066073TC,DAILY CHOICE COGNIVATOR CAPSULE,DAILY CHOICE HEALTHCARE
MAL22066074TC,Pepi88 SMIMCA capsule,Capetown Wonder Sdn. Bhd.
MAL22066075TC,DSY Artichoke Extract Plus Capsule,CTA NUTRICEUTICALS (ASIA) SDN BHD
MAL22066076T,MEIKO EnerM CAPSULE,HERBAL SCIENCE SDN. BHD.
MAL22066077TC,MEDUS Toothache & Headache Capsule,STELLAR BIO SDN BHD
MAL22066078NCZ,LAC Vitamin B-12 600mcg Timed-Release Tablet,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22066079NC,NEEFLEX CAPSULE,Md Healthcare Sdn Bhd
MAL22066080NC,LAC Iron 18 mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22066081NCR,Excelife NASALER Capsule,E HEALTH SDN. BHD.
MAL22066082NC,PROT PROGUTT 6 Capsule,PROTHERAPIX SDN. BHD.
MAL22066083NC,ALTERFLOR BB PROBIOTIC WITH FOS POWDER,BIO INTEGRUM SDN BHD
MAL22066085NC,BSM Probio-10 Plus Capsule,BIO-SCIENCE MARKETING SDN. BHD.
MAL22066086NC,VITALL CLAIRE CAPSULE,STELLAR BIO SDN BHD
MAL22066087NCR,VitaHealth Folic-Iron Plus Tablet,VITAHEALTH BIOTECH SDN BHD
MAL22066088NC,LIVBON CAPSULE,Special Enhancement Sdn Bhd
MAL22066089NC,LIVEMORE NERVION CAPSULE,SYNERGY PHARMACEUTICAL SDN BHD
MAL22066091N,Thomson VisiPro Capsule,HERBAL REVIVAL SDN. BHD.
MAL22066093NCZ,MyVita KIDDIVITE C 100 Chewable Tablet,ALPS HEALTHCARE SDN. BHD.
MAL22066094NC,Vida Calcium Plus Tablet,STELLAR BIO SDN BHD
MAL22066096NC,FES VITAMIN C + ZINC + D3 TABLET,GOLDIVEN RESOURCES SDN. BHD.
MAL22066097TC,LAC Gymnema Sylvestre 400mg Capsule,LAC GLOBAL BRANDS (MALAYSIA) SDN. BHD.
MAL22066101T,San-Tronic Muscle Sprain Ointment,San-tronic Medical Devices Sdn Bhd
MAL22066104TC,GK Bio ColCo-V Capsule,GK BIO INTERNATIONAL SDN. BHD.
MAL22066105T,DRP INTERNATIONAL FR��G OUT CAPSULE,DR P INTERNATIONAL SDN. BHD.
MAL22066106TC,Novexiz Cassia Angustifolia Plus Capsules,AMIPRO SDN. BHD.
MAL22066107TC,bioVERSA OstoGard Capsule,Savan Biologic (M) Sdn Bhd
MAL22066108TC,Meiziya Kang L14 Capsules,MEIZIYA INTERNATIONAL SDN. BHD.
MAL22066109TC,HEALIVING SUPPLIES Nu'roGen Capsule,HEALIVING SUPPLIES SDN BHD
MAL22066110TC,JDB Jia De Bao Herbal Powder,GOLDEN CAT ENTERPRISE
MAL22066111T,BIOTROPICS NU-BLEND CAPSULE,Biotropics Malaysia Berhad
MAL22066112TC,COGNISHINE CAPSULE,Special Enhancement Sdn Bhd
MAL22066113AZ,Dayvigo 10mg Film coated tablet,EISAI (MALAYSIA) SDN. BHD.
MAL22066114AZ,Dayvigo 5mg Film coated tablet,EISAI (MALAYSIA) SDN. BHD.
MAL22076001ACRZ,Veklury lyophilized powder for injection (remdesivir 100 mg/vial),Gilead Sciences Malaysia Sdn. Bhd.
MAL22076002AZ,TELDY (Dolutegravir 50mg/Lamivudine 300mg/Tenofovir Disoproxil Fumarate 300mg) Film-Coated Tablets,CAMBER LABORATORIES SDN. BHD.
MAL22076003ACZ,REMLEAS� hard capsules 40mg,Mitsubishi Tanabe Pharma Malaysia Sdn. Bhd.
MAL22076004AZ,COVASTIN TABLET 40MG,GoodScience Sdn. Bhd.
MAL22076006ARZ,Oncaspar 750 U/ml powder for solution for injection/infusion,SERVIER MALAYSIA SDN. BHD.
MAL22076007AZ,Rixathon Concentrate for Solution for Infusion 100mg/10ml,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
MAL22076008AZ,Rixathon Concentrate for Solution for Infusion 500mg/50ml,SANDOZ PRODUCTS MALAYSIA SDN. BHD.
MAL22076009X,Unimed`s ChlorSept 0.5% with Ethanol 77% Antiseptic Solution with Emollient,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL22076010XR,Panaflex Hot Patch,Haleon Malaysia Sdn. Bhd.
MAL22076011XCZ,Stenac Granules 100 mg,APEX PHARMACY MARKETING SDN. BHD.
MAL22076012XCZ,Stenac Granules 200 mg,APEX PHARMACY MARKETING SDN. BHD.
MAL22076013AZ,Fentwell 0.1 mg/2 mL Solution for Injection,MEDISPEC (M) SDN. BHD.
MAL22076014AZ,MICROMOX EYE DROPS (Moxifloxacin Ophthalmic Solution 0.5 % w/v),HEALOL PHARMACEUTICALS SDN. BHD.
MAL22076015AZ,ONELAR 60MG HARD GASTRO-RESISTANT CAPSULES,KOMEDIC SDN BHD
MAL22076016AZ,ONELAR 30MG HARD GASTRO-RESISTANT CAPSULES,KOMEDIC SDN BHD
MAL22076017AZ,Remifentanil Reig Jofre 5mg Powder for Concentrate for Solution for Injection or Infusion,PAHANG PHARMACY SDN. BHD.
MAL22076018AZ,TAMINFATE (Protamine Sulfate 10mg/mL Solution for Injection),AIN MEDICARE SDN. BHD.
MAL22076019AZ,OXOL Oxaliplatin Concentrate for Solution for Infusion 5mg/ml,UNIMED SDN. BHD.
MAL22076020AZ,MEFEMIN Mefenamic Acid 250mg Capsules,KCK PHARMACEUTICAL INDUSTRIES SDN. BHD.
MAL22076021ACZ,MediThroat Spray 3.0 mg/ml,World Medicare Supplies Sdn Bhd
